"SYMBOL","mecp2_Fold","mecp2_minFDR","mecp2_sig_peaks","n_mecp2_peaks","mecp2_sig","h2a_Fold","h2a_minFDR","h2a_sig_peaks","n_h2a_peaks","h2a_sig","sig","quadrant"
"Bclaf1",-0.043973152,0.863769648,0,1,FALSE,0.633365976,0.000160392,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Bcor",-0.241895535223961,0.131423354,0,11,FALSE,-0.196625871282218,0.019566262,1,8,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Bcr",-0.134839241041052,0.29517466,0,9,FALSE,0.0653709564868374,0.002077305,3,10,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Bcs1l",0.020413343,0.947716751,0,1,FALSE,0.063921652,0.831596363,0,1,FALSE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Bdh1",1.79731665461501,2.72e-10,1,2,TRUE,0.801183085370032,7.22e-13,2,2,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Bdh2",-0.160045572,0.441337031,0,1,FALSE,-0.267072901,0.099888633,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Bdkrb1",-0.141839222464264,0.403468704,0,3,FALSE,-0.48342841048436,0.000128017,1,4,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Bdkrb2",-0.055654504,0.819436621,0,1,FALSE,-0.158258152,0.057311837,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Bdnf",1.47706832860209,2.5e-07,2,4,TRUE,0.590929433459995,1.1e-16,5,5,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Becn2",0.294115609995097,0.190362257,0,2,FALSE,0.592394410448016,4.13e-05,1,2,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Begain",-0.18302265015355,0.314161449,0,3,FALSE,-0.590995298238337,9.25e-13,5,6,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Bend7",0.012346795,0.970911268,0,1,FALSE,0.568103333788168,1.67e-06,1,3,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Bex6",0.505610104,0.057520796,0,1,FALSE,0.854656929,1.87e-07,1,1,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Bglap",-0.089932891,0.678749043,0,1,FALSE,0.234494675,0.066135274,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Bhlhe22",0.129246049,0.561900795,0,1,FALSE,0.36316388566095,1.14e-05,1,2,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Bhlhe40",-0.093549879,0.661493901,0,1,FALSE,0.293427588,0.007141139,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Bhlhe41",-0.109929978,0.633383526,0,1,FALSE,0.36351089,0.000156111,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Bhmt",1.42029744259409,8.57e-07,2,2,TRUE,0.785289371366942,1.27e-23,5,5,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Bicc1",0.000988568,0.997905284,0,1,FALSE,0.362774851963663,0.001090681,1,4,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Bicd1",-0.052751182,0.832614812,0,1,FALSE,0.555227239,1.31e-05,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Bicd2",-0.0650341071655525,0.758820929,0,2,FALSE,-0.436854690042013,0.001393904,1,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Bicdl1",-0.222043121824746,0.311818061,0,2,FALSE,-0.382684817897886,0.004575524,2,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Bicdl2",-0.106735777,0.614783904,0,1,FALSE,-0.260959612,0.118379252,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Bik",0.024799536,0.933335481,0,1,FALSE,-0.278702104,0.007854635,1,1,TRUE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Bin1",-0.0600001463349144,0.751073882,0,2,FALSE,0.424982125254243,8.23e-05,1,2,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Bin2",-0.021813457,0.943090341,0,1,FALSE,0.164373762,0.328305312,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Blk",-0.0859703119155561,0.421519056,0,4,FALSE,-0.068531988452873,0.125013614,0,3,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Bloc1s1",-0.003757977,0.992341739,0,1,FALSE,0.842239792,8.32e-11,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Blvrb",-0.107702918,0.608349172,0,1,FALSE,0.051756024,0.778618848,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Bmal1",0.111102587407786,0.234328745,0,5,FALSE,-0.220036686509491,0.016905164,1,6,TRUE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Bmal2",-0.044923501,0.866023671,0,1,FALSE,0.232725986,0.093358462,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Bmi1",-0.056259546,0.823223287,0,1,FALSE,0.138410981,0.099569882,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Bmp1",0.0324148512458783,0.74562572,0,3,FALSE,0.032792154,0.84969629,0,1,FALSE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Bmp2",-0.156502274,0.480401106,0,1,FALSE,0.849207002233769,5.35e-15,1,2,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Bmp3",-0.095226829,0.657270643,0,1,FALSE,0.045246474,0.67258133,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Bmp4",0.030036642,0.916459585,0,1,FALSE,-0.099972892,0.374104643,0,1,FALSE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Bmp5",0.653937991,0.018527645,1,1,TRUE,1.100999103,6.92e-08,1,1,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Bmp6",-0.0948241596484121,0.643962248,0,2,FALSE,-0.432603670101907,0.00058095,1,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Bmp7",-0.133736444017572,0.442798499,0,5,FALSE,-0.355193444966382,0.015429162,1,4,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Bmp8a",-0.00859168833222633,0.966348629,0,2,FALSE,-0.314620372,0.024479376,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Bmp8b",-0.002781326,0.99436453,0,1,FALSE,-0.521472203,0.000430345,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Bmper",0.987982694086016,6.97e-06,5,13,TRUE,0.3438227349015,1.71e-06,5,8,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Bmpr1b",-0.19676215222902,0.263303939,0,3,FALSE,0.385062184050871,0.000153295,3,7,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Bmt2",-0.011195672,0.973905249,0,1,FALSE,0.777992031,6.26e-15,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Bnc1",-0.540442176,0.079642014,0,1,FALSE,-0.414324578810258,0.001020632,1,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Bnc2",-0.241788994888632,0.168810705,0,4,FALSE,-0.477268533024277,2.05e-06,3,5,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Bnip5",-0.0240524828003919,0.934712126,0,2,FALSE,-0.16399306,0.387366017,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Bok",-0.107407769,0.600197134,0,1,FALSE,-0.210665385,0.027327857,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Bola3",0.0393427016961112,0.76262781,0,2,FALSE,-0.068565044,0.691634267,0,1,FALSE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Bop1",-0.108117104621949,0.557596063,0,2,FALSE,0.081837469,0.387195864,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Borcs6",-0.129753446,0.50777352,0,1,FALSE,0.491528096,5.15e-05,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Bpgm",-0.0436578606978584,0.782085679,0,2,FALSE,0.74603484,0.000616231,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Bpi",-0.46299679886904,0.040070821,1,3,TRUE,-0.27156777017727,0.027474294,1,2,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Bpifb3",0.02103199,0.945815074,0,1,FALSE,-0.17078911314457,0.069248418,0,2,FALSE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Bpifb4",-0.032452417,0.906602416,0,1,FALSE,0.041616561,0.780386308,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Bpifb5",-0.150134278,0.465290347,0,1,FALSE,-0.198276946619131,0.018888796,3,4,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Bpifb6",0.189432490165245,0.205452103,0,3,FALSE,0.378996804645842,0.000635922,3,3,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Brcc3dc",1.69683496689589,1.06e-10,3,6,TRUE,1.44984363653553,3.15e-52,7,7,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Brd9",-0.030019191,0.917544508,0,1,FALSE,1.251854429,2.48e-15,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Brf2",-0.065492723,0.778451644,0,1,FALSE,-0.144065806,0.264113413,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Brinp1",-0.064520644,0.785079886,0,1,FALSE,0.125178750163969,0.308200528,0,2,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Brinp2",1.10461944686236,1.08e-08,4,19,TRUE,0.504513777116396,6.88e-08,9,17,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Brinp3",2.44495277082928,1.26e-18,6,6,TRUE,1.19671571871617,2.14e-53,6,7,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Brms1l",-0.038505107,0.887098704,0,1,FALSE,0.3182549,0.245575083,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Brpf1",-0.053117288,0.832753456,0,1,FALSE,0.166346802,0.543476084,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Brpf3",-1.17078758240308,1.29e-05,4,8,TRUE,-0.879053041044852,2.05e-16,3,3,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Brsk2",-0.0899018748883188,0.593707833,0,2,FALSE,-0.465303135584383,0.000136335,3,5,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Bsg",0.009450835,0.979003428,0,1,FALSE,0.004705437,0.973027964,0,1,FALSE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Bsn",-0.161058022999658,0.35686625,0,3,FALSE,-0.781706649587559,4.44e-09,2,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Bsx",-0.013265411,0.968583203,0,1,FALSE,-0.630462857,1.79e-11,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Btaf1",-0.060568329,0.796052895,0,1,FALSE,-0.849771396,4.63e-08,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Btbd1",-0.294619166756343,0.182476949,0,3,FALSE,-0.148626429,0.318639743,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Btbd10",-0.072189342,0.7637012,0,1,FALSE,0.370843705,0.142324069,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Btbd3",2.08759747998486,2.64e-18,9,18,TRUE,0.731759202609208,5.15e-21,23,26,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Btbd6",0.008835983,0.980646673,0,1,FALSE,-0.22040424725532,0.079074202,0,3,FALSE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Btbd9",-0.655260198321274,0.000856913,2,15,TRUE,-0.395144337135325,3.33e-05,2,4,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Btc",-0.0389982184129439,0.860516818,0,2,FALSE,0.3880454928665,0.00215131,2,2,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Btg1",1.56106949395197,2.87e-07,1,4,TRUE,0.651469669595861,6.22e-08,6,6,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Btg3",0.159402769862981,0.312564645,0,3,FALSE,0.595963648108809,1.22e-09,3,8,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Btg4",-0.139628742833345,0.42128972,0,2,FALSE,-0.423525176462238,0.001406665,1,3,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Btrc",-0.146655216096066,0.288152854,0,4,FALSE,0.342227930272603,0.011315493,2,5,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Bub3",-0.073663856,0.75360077,0,1,FALSE,-0.217336482986936,0.085755558,0,2,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Bvht",-0.039315933,0.882495717,0,1,FALSE,0.848022872,4.83e-11,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"C030005K06Rik",-0.569854293468744,0.026778598,1,2,TRUE,0.167968705296537,0.035274705,1,2,TRUE,"Significant","Q2 (MeCP2 down / H2A up)"
"C030007H22Rik",0.640305773659962,0.016854386,1,3,TRUE,-0.148856804428825,0.218782869,0,2,FALSE,"Not significant","Q4 (MeCP2 up / H2A down)"
"C030013C21Rik",0.446826055,0.047506007,1,1,TRUE,0.348194765,0.009754757,1,1,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"C130021I20Rik",-0.827483358372713,0.00183565,2,2,TRUE,-0.61600641213035,9.38e-11,1,2,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"C130050O18Rik",-0.138383813593761,0.455943935,0,3,FALSE,-0.482682815919605,0.000891774,2,3,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"C130074G19Rik",-0.916404441667794,0.000274585,4,6,TRUE,0.606690295073347,4.91e-08,2,4,TRUE,"Significant","Q2 (MeCP2 down / H2A up)"
"C1qc",-0.075806308,0.736930276,0,1,FALSE,-0.316975289,0.006845903,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"C1ql1",-0.146260573,0.506835286,0,1,FALSE,-0.574604759,4.71e-10,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"C1ql2",-0.058898393,0.816191939,0,1,FALSE,-0.539568074312737,0.001298076,2,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"C1ql3",-0.05750615,0.810185298,0,1,FALSE,0.218679408,0.016221426,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"C1ql4",-0.082402501,0.713479086,0,1,FALSE,-0.234461727,0.030772001,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"C1qtnf1",-0.0348823502912257,0.893007818,0,2,FALSE,-0.250927382091915,0.012880698,3,4,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"C1qtnf4",-0.117710455,0.566142017,0,1,FALSE,0.018337747,0.910949384,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"C1qtnf6",0.027702835,0.924432441,0,1,FALSE,0.299768204207092,0.001510668,1,2,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"C230014O12Rik",0.466414192925824,0.037051923,1,6,TRUE,-0.0362442926262449,0.257896675,0,4,FALSE,"Not significant","Q4 (MeCP2 up / H2A down)"
"C230024C17Rik",0.001217055,0.997423104,0,1,FALSE,-0.00734155522189332,0.528297605,0,3,FALSE,"Not significant","Q4 (MeCP2 up / H2A down)"
"C230029F24Rik",2.399936205,2.99e-14,1,1,TRUE,1.2836474430118,4.55e-36,2,2,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"C2cd4a",-0.024767821,0.936485769,0,1,FALSE,-0.152430556,0.228916694,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"C2cd4c",-0.022828647,0.939826667,0,1,FALSE,0.053187847,0.57118301,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"C330004P14Rik",1.752399351,3.63e-10,1,1,TRUE,1.1758442829405,6.3e-13,2,2,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"C330018D20Rik",0.209245793,0.342869778,0,1,FALSE,1.18453753567137,1.59e-24,3,3,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"C530044C16Rik",-0.136073485645954,0.388045512,0,3,FALSE,0.301141065239715,0.000188588,2,5,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"C6",1.81510091229818,1.28e-12,3,3,TRUE,0.797023314306569,8.54e-21,2,2,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"C630031E19Rik",1.53189175333496,6.35e-13,3,12,TRUE,0.294461052052085,2.08e-16,6,14,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"C8b",-0.03338427,0.903204575,0,1,FALSE,0.187571622,0.134120804,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"CK137956",-0.235570590991962,0.161077766,0,8,FALSE,-0.324025502810245,0.002496045,3,6,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cabin1",0.451174744721601,0.013162993,1,7,TRUE,0.4071340339169,9.14e-10,7,8,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Cables1",-0.175489150226154,0.284906125,0,6,FALSE,0.670586699536289,1.23e-06,1,4,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cables2",-0.0203026911322202,0.8523841,0,2,FALSE,0.0270359173792218,0.066713877,0,2,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cabp1",-0.0443987044675194,0.849277669,0,2,FALSE,0.108376851,0.513360074,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cabp2",-0.029231997,0.918511552,0,1,FALSE,0.592480546,7.88e-06,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cabp7",-0.414390474,0.078904273,0,1,FALSE,-0.494229675103333,1.68e-07,3,3,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cabyr",-0.092586304,0.661495466,0,1,FALSE,0.416314891,0.000400622,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cacfd1",-0.090669171,0.683536483,0,1,FALSE,0.343455328,0.022293849,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cachd1",-0.116142879851905,0.504225002,0,4,FALSE,0.034392276,0.774219566,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cacna1a",-0.136457860002011,0.430072031,0,5,FALSE,0.326639223293762,0.000692533,1,5,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cacna1b",-0.161700870440011,0.366568068,0,3,FALSE,-0.398018133083732,1.58e-05,3,4,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cacna1c",-0.582655857457079,0.001051979,1,15,TRUE,-0.476171751965252,9.9e-11,20,38,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Cacna1d",0.0997225114196401,0.020361706,1,14,TRUE,0.249600949053761,1.46e-11,9,19,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Cacna1e",-0.778085718319266,0.00074871,3,7,TRUE,-0.362708696786236,2.4e-08,10,18,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Cacna1g",-0.189482288592955,0.30069512,0,3,FALSE,-0.533663861039769,3.4e-06,2,7,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cacna1h",-0.0288463014517449,0.903204575,0,4,FALSE,-0.666062354980061,8.91e-12,3,3,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cacna1i",-0.0859621691172371,0.608549399,0,7,FALSE,-0.483999439431872,3.73e-06,10,14,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cacna1s",-0.111959905886342,0.42572925,0,6,FALSE,0.352919693316252,7.06e-07,2,7,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cacna2d1",-0.0902965329412819,0.681318467,0,2,FALSE,0.839660705003737,5.62e-15,10,10,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cacna2d2",-1.0390392477512,1.43e-05,7,14,TRUE,-0.532927508874488,3.46e-10,11,14,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Cacna2d3",0.0498273429064805,2.37e-05,9,56,TRUE,0.43487440595701,1.24e-10,22,51,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Cacna2d4",-0.33981440341575,0.05597442,0,8,FALSE,0.124548603701627,0.032503881,1,4,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cacnb2",-0.049476564,0.849025297,0,1,FALSE,0.433979203188944,0.000224995,2,3,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cacnb4",0.128380337216414,0.47846441,0,2,FALSE,0.672183130149436,3.13e-08,2,4,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Cacng1",-0.323134514,0.101137977,0,1,FALSE,-0.131438294317474,0.210395084,0,2,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cacng4",-0.120599016,0.564792161,0,1,FALSE,-0.452245875614036,4.97e-06,2,5,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cacng6",-0.070013026,0.759998812,0,1,FALSE,-0.121856497,0.322313956,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cactin",-0.0281733320478653,0.918609135,0,3,FALSE,-0.173565626,0.227579591,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cacul1",0.042591167,0.874094396,0,1,FALSE,-0.00863707781604693,0.707156259,0,2,FALSE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Cadm1",1.23827270232396,1.71e-07,5,31,TRUE,0.355221995434491,8.14e-11,5,20,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Cadm2",2.45067726380007,4.11e-26,6,9,TRUE,1.37339391424477,5.19e-53,19,21,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Cadm3",2.00557374275379,3.02e-12,1,2,TRUE,1.06421526193154,3.49e-42,5,5,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Cadm4",-0.247278957084869,0.213933943,0,2,FALSE,-0.079151289,0.666500943,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cadps",-1.06702779256971,2.47e-05,6,23,TRUE,0.168666969909558,3.4e-14,6,21,TRUE,"Significant","Q2 (MeCP2 down / H2A up)"
"Cadps2",-0.068663155,0.776170899,0,1,FALSE,0.272949720441433,0.020305772,1,3,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Calb2",1.73968944042447,6.17e-13,1,3,TRUE,0.456369959166911,2.37e-08,2,2,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Calcoco1",-0.051752854,0.836056495,0,1,FALSE,-0.408184943570011,8.71e-07,1,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cald1",1.00740870803968,7.3e-06,1,3,TRUE,0.492090126211764,2.73e-13,1,9,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Calhm2",-0.163336037,0.42128972,0,1,FALSE,-0.030896038,0.816761451,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Calm2",0.0665660934874427,0.416262112,0,3,FALSE,0.457049761302069,0.000475296,2,4,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Caln1",1.88717251294461,5.39e-12,3,5,TRUE,-0.49776331,0.000102905,1,1,TRUE,"Significant","Q4 (MeCP2 up / H2A down)"
"Calu",-0.076058325,0.734024437,0,1,FALSE,1.205800456,1.69e-14,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Caly",-0.073209153,0.742497582,0,1,FALSE,0.25622452,0.108615251,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Camk1",-0.147805638,0.471968322,0,1,FALSE,0.400139153,0.002508604,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Camk1d",-0.301664802127147,0.106775231,0,7,FALSE,0.283346780889889,0.000160804,4,9,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Camk1g",0.0659829539802097,0.260786663,0,6,FALSE,0.426552025772333,3.11e-10,4,7,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Camk2a",-0.169637095439116,0.372431272,0,2,FALSE,0.10717311776079,0.045484325,1,4,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Camk2b",-0.0324017571620746,0.824893823,0,6,FALSE,-0.477899069135386,9.61e-06,6,12,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Camk2d",0.02982358,0.91538977,0,1,FALSE,0.902589325665878,2.61e-27,7,9,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Camk2g",-0.0325953514215608,0.893036763,0,2,FALSE,-0.0192047065758609,0.001105388,3,5,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Camk2n1",-0.010636447,0.976518876,0,1,FALSE,0.140039572,0.329457232,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Camk2n2",-0.079326699,0.731991051,0,1,FALSE,0.172105713,0.084109322,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Camk4",-0.061825571,0.795074734,0,1,FALSE,0.136394495,0.434118949,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Camkmt",0.602565335241714,0.002821736,1,4,TRUE,0.348808636273623,0.003249217,1,3,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Camta1",-0.671004867479849,5.8e-05,5,54,TRUE,-0.35577887689748,1.86e-05,15,51,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Cand1",-0.06356784,0.783950764,0,1,FALSE,0.263314279,0.079887737,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cant1",-0.081180989,0.702622949,0,1,FALSE,-0.110909292087107,0.077381082,0,2,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cap2",0.263119884753147,0.204702304,0,2,FALSE,0.483618647369508,0.00010392,2,3,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Capg",-0.020919106,0.946647275,0,1,FALSE,0.544496983,5.46e-05,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Capn13",0.424883725,0.090059673,0,1,FALSE,-0.399745052355372,0.004611309,1,3,TRUE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Capn15",-0.125618546853619,0.54988451,0,2,FALSE,-0.229909413956973,0.038737363,1,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Capn2",-0.124212609490867,0.511291421,0,3,FALSE,0.40156359022408,0.000338028,1,2,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Capn5",-0.100513599658418,0.541914697,0,3,FALSE,-0.0202650202803505,0.010267507,2,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Capn7",-0.0736279769339727,0.742258191,0,2,FALSE,0.062171522,0.61500122,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Capn8",0.269796335063449,0.145086808,0,3,FALSE,0.268928203291509,0.00021596,1,3,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Capn9",-0.0836820137137669,0.693548794,0,2,FALSE,0.467699205046998,0.0015217,1,3,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
