gene_name	feature_type	feature_rank	chr	start	end	strand	feature_length	ctrl_coverage	ctrl_methylated	ctrl_ch_sites	mut_coverage	mut_methylated	mut_ch_sites	mch_ctrl	mch_mut	delta_mch	enhancer_overlap	enhancer_status	gene_edger_logFC	gene_edger_fdr	gene_mch_diff	gene_mch_sig	gene_mch_hyper	gene_mch_hypo	midpoint_mb	facet_label
Cntnap2	Intron	12	chr6	46347195	46421343	+	74148	1832101	53929	104093	2812738	80059	104295	0.0294356042598088	0.0284630136187587	-0.00097259064105016	TRUE	Active enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	46.384269	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	SpliceSite_Acceptor	12	chr6	46421333	46421354	+	21	647	3	32	1071	11	32	0.00463678516228748	0.0102707749766573	0.00563398981436985	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	46.4213435	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	Exon	13	chr6	46421343	46421463	+	120	4336	32	228	7773	130	228	0.00738007380073801	0.0167245593721858	0.00934448557144776	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	46.421403	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	SpliceSite_Donor	13	chr6	46421452	46421473	+	21	588	6	32	1024	16	32	0.0102040816326531	0.015625	0.00542091836734694	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	46.4214625	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	Intron	13	chr6	46421463	46435458	+	13995	350097	6900	20302	538717	8986	20290	0.0197088235546149	0.016680372069194	-0.00302845148542084	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	46.4284605	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	SpliceSite_Acceptor	13	chr6	46435448	46435469	+	21	794	4	40	1102	10	40	0.00503778337531486	0.00907441016333938	0.00403662678802452	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	46.4354585	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	Exon	14	chr6	46435458	46435576	+	118	4348	35	204	6037	62	204	0.00804967801287949	0.0102700016564519	0.00222032364357239	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	46.435517	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	SpliceSite_Donor	14	chr6	46435565	46435586	+	21	1072	11	48	1564	19	48	0.0102611940298507	0.0121483375959079	0.00188714356605718	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	46.4355755	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	Intron	14	chr6	46435576	46483928	+	48352	1204921	25517	71224	1888123	38333	71625	0.0211773219987036	0.0203021731105442	-0.000875148888159476	TRUE	Active enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	46.459752	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	SpliceSite_Acceptor	14	chr6	46483918	46483939	+	21	1253	36	48	2081	26	48	0.028731045490822	0.0124939932724652	-0.0162370522183569	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	46.4839285	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	Exon	15	chr6	46483928	46484129	+	201	9304	169	368	15216	157	368	0.0181642304385211	0.0103180862250263	-0.00784614421349478	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	46.4840285	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	SpliceSite_Donor	15	chr6	46484118	46484139	+	21	1204	6	52	1980	16	52	0.00498338870431894	0.00808080808080808	0.00309741937648914	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	46.4841285	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	Intron	15	chr6	46484129	46759739	+	275610	6302701	160038	373748	10000215	247522	375387	0.0253919708391688	0.0247516678391415	-0.000640303000027334	TRUE	Active enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	46.621934	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	SpliceSite_Acceptor	15	chr6	46759729	46759750	+	21	471	1	36	852	16	36	0.00212314225053079	0.0187793427230047	0.0166562004724739	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	46.7597395	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	Exon	16	chr6	46759739	46759896	+	157	4796	57	312	7955	143	312	0.0118849040867389	0.0179761156505343	0.00609121156379531	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	46.7598175	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	SpliceSite_Donor	16	chr6	46759885	46759906	+	21	793	13	48	1303	16	48	0.0163934426229508	0.012279355333845	-0.00411408728910585	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	46.7598955	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	Intron	16	chr6	46759896	46856109	+	96213	2221051	37202	141774	3524737	56480	142135	0.0167497279441129	0.0160238905768005	-0.000725837367312462	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	46.8080025	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	SpliceSite_Acceptor	16	chr6	46856099	46856120	+	21	676	9	40	1261	10	40	0.0133136094674556	0.00793021411578113	-0.0053833953516745	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	46.8561095	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	Exon	17	chr6	46856109	46856237	+	128	5194	120	272	8998	116	272	0.0231035810550635	0.0128917537230496	-0.010211827332014	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	46.856173	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	SpliceSite_Donor	17	chr6	46856226	46856247	+	21	818	12	40	1386	22	40	0.0146699266503667	0.0158730158730159	0.00120308922264912	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	46.8562365	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	Intron	17	chr6	46856237	46988639	+	132402	3454159	79290	201492	5502580	116743	202027	0.0229549363535379	0.021216047744876	-0.00173888860866182	TRUE	Active enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	46.922438	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	SpliceSite_Acceptor	17	chr6	46988629	46988650	+	21	509	1	32	778	6	32	0.00196463654223969	0.0077120822622108	0.00574744571997111	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	46.9886395	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	Exon	18	chr6	46988639	46988810	+	171	4881	53	304	7738	84	304	0.0108584306494571	0.0108555182217627	-2.91242769434943e-06	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	46.9887245	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	SpliceSite_Donor	18	chr6	46988799	46988820	+	21	635	11	40	1046	6	40	0.0173228346456693	0.00573613766730402	-0.0115866969783653	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	46.9888095	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	Intron	18	chr6	46988810	47021569	+	32759	846679	17627	49763	1343792	24064	49892	0.0208189880698588	0.0179075333087263	-0.00291145476113247	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	47.0051895	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	SpliceSite_Acceptor	18	chr6	47021559	47021580	+	21	763	2	48	1414	28	48	0.00262123197903014	0.0198019801980198	0.0171807482189897	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	47.0215695	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	Exon	19	chr6	47021569	47021788	+	219	7410	73	420	13046	198	420	0.00985155195681512	0.015177065767285	0.00532551381046988	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	47.0216785	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	SpliceSite_Donor	19	chr6	47021777	47021798	+	21	428	15	36	749	17	36	0.0350467289719626	0.0226969292389853	-0.0123497997329773	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	47.0217875	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	Intron	19	chr6	47021788	47045059	+	23271	601124	16038	36240	939456	19055	36254	0.0266800194302673	0.0202830148511479	-0.0063970045791194	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	47.0334235	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	SpliceSite_Acceptor	19	chr6	47045049	47045070	+	21	471	7	40	750	5	40	0.0148619957537155	0.00666666666666667	-0.00819532908704883	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	47.0450595	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	5UTR	3	chr6	47045059	47045111	+	52	657	8	112	1182	6	112	0.0121765601217656	0.0050761421319797	-0.00710041798978591	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	47.045085	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	Exon	20	chr6	47045059	47045111	+	52	657	8	112	1182	6	112	0.0121765601217656	0.0050761421319797	-0.00710041798978591	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	47.045085	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	SpliceSite_Donor	20	chr6	47045100	47045121	+	21	281	13	36	445	5	36	0.0462633451957295	0.0112359550561798	-0.0350273901395498	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	47.0451105	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	Intron	20	chr6	47045111	47049191	+	4080	106114	3570	6200	166337	4654	6200	0.0336430631207946	0.0279793431407324	-0.00566371998006225	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	47.047151	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	SpliceSite_Acceptor	20	chr6	47049181	47049202	+	21	659	10	48	1111	4	48	0.0151745068285281	0.0036003600360036	-0.0115741467925245	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	47.0491915	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	5UTR	4	chr6	47049191	47049241	+	50	1823	28	124	3043	21	124	0.0153592978606692	0.00690108445612882	-0.00845821340454041	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	47.049216	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	Exon	21	chr6	47049191	47049428	+	237	8196	95	460	12880	100	460	0.0115910200097609	0.0077639751552795	-0.00382704485448136	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	47.0493095	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	SpliceSite_Donor	21	chr6	47049417	47049438	+	21	865	5	40	1342	10	40	0.00578034682080925	0.00745156482861401	0.00167121800780476	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	47.0494275	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	Intron	21	chr6	47049428	47095509	+	46081	1237816	20065	72742	1950174	30063	72976	0.0162100021327887	0.0154155475357583	-0.000794454597030371	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	47.0724685	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	SpliceSite_Acceptor	21	chr6	47095499	47095520	+	21	642	8	40	943	9	40	0.0124610591900312	0.0095440084835631	-0.00291705070646806	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	47.0955095	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	Exon	22	chr6	47095509	47095749	+	240	6667	119	516	11229	116	516	0.0178491075446228	0.0103303945142043	-0.00751871303041848	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	47.095629	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	SpliceSite_Donor	22	chr6	47095738	47095759	+	21	594	6	48	1241	6	48	0.0101010101010101	0.0048348106365834	-0.0052661994644267	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	47.0957485	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	Intron	22	chr6	47095749	47107856	+	12107	309232	5012	19150	495232	6681	19151	0.0162078956899674	0.0134906468079607	-0.00271724888200669	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	47.1018025	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	SpliceSite_Acceptor	22	chr6	47107846	47107867	+	21	861	8	44	1145	15	44	0.00929152148664344	0.0131004366812227	0.00380891519457927	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	47.1078565	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	Exon	23	chr6	47107856	47107990	+	134	4908	91	236	6967	82	236	0.0185411572942135	0.0117697717812545	-0.00677138551295904	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	47.107923	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	SpliceSite_Donor	23	chr6	47107979	47108000	+	21	412	2	20	645	2	20	0.00485436893203883	0.00310077519379845	-0.00175359373824038	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	47.1079895	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	Intron	23	chr6	47107990	47192985	+	84995	1243988	40231	82299	1969404	53965	82648	0.0323403441190751	0.0274016910699887	-0.00493865304908642	TRUE	Active enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	47.1504875	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	SpliceSite_Acceptor	23	chr6	47192975	47192996	+	21	462	10	32	640	35	32	0.0216450216450216	0.0546875	0.0330424783549784	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	47.1929855	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	Exon	24	chr6	47192985	47193079	+	94	2777	44	156	3705	122	156	0.0158444364422038	0.0329284750337382	0.0170840385915344	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	47.193032	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	SpliceSite_Donor	24	chr6	47193068	47193089	+	21	564	5	24	760	24	24	0.00886524822695036	0.0315789473684211	0.0227136991414707	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	47.1930785	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	Intron	24	chr6	47193079	47244386	+	51307	1445397	32217	81050	2239767	45195	81090	0.0222893779356122	0.0201784382036167	-0.00211093973199544	TRUE	Active enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	47.2187325	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	SpliceSite_Acceptor	24	chr6	47244376	47244397	+	21	570	12	40	797	13	40	0.0210526315789474	0.0163111668757842	-0.00474146470316318	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	47.2443865	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	5UTR	5	chr6	47244386	47244549	+	163	4923	108	340	6763	118	340	0.0219378427787934	0.0174478781605796	-0.00448996461821379	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	47.2444675	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	Exon	25	chr6	47244386	47244549	+	163	4923	108	340	6763	118	340	0.0219378427787934	0.0174478781605796	-0.00448996461821379	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	47.2444675	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	SpliceSite_Donor	25	chr6	47244538	47244559	+	21	447	5	40	615	4	40	0.0111856823266219	0.00650406504065041	-0.00468161728597152	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	47.2445485	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	Intron	25	chr6	47244549	47271139	+	26590	750284	15242	43507	1182635	19960	43533	0.0203149740631548	0.0168775657747318	-0.0034374082884229	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	47.257844	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	SpliceSite_Acceptor	25	chr6	47271129	47271150	+	21	351	3	20	554	10	20	0.00854700854700855	0.0180505415162455	0.00950353296923694	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	47.2711395	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	5UTR	6	chr6	47271139	47271333	+	194	5955	193	376	9348	354	376	0.0324097397145256	0.0378690629011553	0.00545932318662971	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	47.271236	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	Exon	26	chr6	47271139	47271379	+	240	7500	199	468	11505	391	468	0.0265333333333333	0.0339852238157323	0.00745189048239896	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	47.271259	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	SpliceSite_Donor	26	chr6	47271368	47271389	+	21	670	3	32	934	24	32	0.00447761194029851	0.0256959314775161	0.0212183195372176	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	47.2713785	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	Intron	26	chr6	47271379	47296718	+	25339	668958	18739	40416	1023936	24577	40583	0.02801222199301	0.0240024767172948	-0.0040097452757152	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	47.2840485	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	SpliceSite_Acceptor	26	chr6	47296708	47296729	+	21	784	28	44	1072	16	44	0.0357142857142857	0.0149253731343284	-0.0207889125799574	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	47.2967185	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	Exon	27	chr6	47296718	47296799	+	81	2797	66	144	3605	49	144	0.0235967107615302	0.0135922330097087	-0.0100044777518215	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	47.2967585	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	SpliceSite_Donor	27	chr6	47296788	47296809	+	21	630	22	32	700	9	32	0.0349206349206349	0.0128571428571429	-0.0220634920634921	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	47.2967985	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	Intron	27	chr6	47296799	47298414	+	1615	48443	779	2388	72275	1277	2388	0.0160807547014016	0.017668626772743	0.00158787207134135	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	47.2976065	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	SpliceSite_Acceptor	27	chr6	47298404	47298425	+	21	667	9	48	1137	22	48	0.0134932533733133	0.019349164467898	0.00585591109458463	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	47.2984145	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	Exon	28	chr6	47298414	47304213	+	5799	153389	2446	8952	235998	4344	9000	0.0159463846820828	0.018406935651997	0.00246055096991424	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	47.3013135	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Cntnap2	3UTR	1	chr6	47298611	47304213	+	5602	148214	2366	8576	227143	4164	8624	0.0159634042668034	0.0183320639420981	0.00236865967529474	FALSE	No enhancer	-0.216476531930265	9.04579205744142e-11	-0.0014923291324827	TRUE	FALSE	TRUE	47.301412	Cntnap2 (chr6, gene logFC = -0.22, FDR = 9e-11)
Dlgap1	5UTR	1	chr17	69969072	69969670	+	598	9018	248	1137	16956	409	1144	0.0275005544466622	0.0241212550129748	-0.00337929943368747	FALSE	No enhancer	0.0238565586213443	0.449696876723901	0.0022075784663896	FALSE	FALSE	FALSE	69.969371	Dlgap1 (chr17, gene logFC = 0.02, FDR = 0.45)
Dlgap1	Exon	1	chr17	69969072	69969670	+	598	9018	248	1137	16956	409	1144	0.0275005544466622	0.0241212550129748	-0.00337929943368747	FALSE	No enhancer	0.0238565586213443	0.449696876723901	0.0022075784663896	FALSE	FALSE	FALSE	69.969371	Dlgap1 (chr17, gene logFC = 0.02, FDR = 0.45)
Dlgap1	SpliceSite_Donor	1	chr17	69969659	69969680	+	21	202	7	36	523	16	36	0.0346534653465347	0.0305927342256214	-0.00406073112091324	FALSE	No enhancer	0.0238565586213443	0.449696876723901	0.0022075784663896	FALSE	FALSE	FALSE	69.9696695	Dlgap1 (chr17, gene logFC = 0.02, FDR = 0.45)
Dlgap1	Intron	1	chr17	69969670	70078261	+	108591	2656469	63283	154407	4263321	128385	154902	0.0238222241629772	0.0301138478664872	0.00629162370350994	TRUE	Active enhancer	0.0238565586213443	0.449696876723901	0.0022075784663896	FALSE	FALSE	FALSE	70.0239655	Dlgap1 (chr17, gene logFC = 0.02, FDR = 0.45)
Dlgap1	SpliceSite_Acceptor	1	chr17	70078251	70078272	+	21	828	13	36	1158	16	36	0.0157004830917874	0.0138169257340242	-0.00188355735776326	FALSE	No enhancer	0.0238565586213443	0.449696876723901	0.0022075784663896	FALSE	FALSE	FALSE	70.0782615	Dlgap1 (chr17, gene logFC = 0.02, FDR = 0.45)
Dlgap1	5UTR	2	chr17	70078261	70078423	+	162	5254	132	272	7798	181	272	0.0251237152645603	0.0232110797640421	-0.00191263550051827	FALSE	No enhancer	0.0238565586213443	0.449696876723901	0.0022075784663896	FALSE	FALSE	FALSE	70.078342	Dlgap1 (chr17, gene logFC = 0.02, FDR = 0.45)
Dlgap1	Exon	2	chr17	70078261	70081019	+	2758	74115	1358	3988	114763	2420	3988	0.0183228766106726	0.0210869356848462	0.00276405907417356	FALSE	No enhancer	0.0238565586213443	0.449696876723901	0.0022075784663896	FALSE	FALSE	FALSE	70.07964	Dlgap1 (chr17, gene logFC = 0.02, FDR = 0.45)
Dlgap1	SpliceSite_Donor	2	chr17	70081008	70081029	+	21	257	3	12	488	10	12	0.0116731517509728	0.0204918032786885	0.00881865152771576	FALSE	No enhancer	0.0238565586213443	0.449696876723901	0.0022075784663896	FALSE	FALSE	FALSE	70.0810185	Dlgap1 (chr17, gene logFC = 0.02, FDR = 0.45)
Dlgap1	Intron	2	chr17	70081019	70206236	+	125217	2867505	72245	172747	4467736	113111	173697	0.0251943762957693	0.0253172971724381	0.000122920876668802	TRUE	Active enhancer	0.0238565586213443	0.449696876723901	0.0022075784663896	FALSE	FALSE	FALSE	70.1436275	Dlgap1 (chr17, gene logFC = 0.02, FDR = 0.45)
Dlgap1	SpliceSite_Acceptor	2	chr17	70206226	70206247	+	21	380	1	28	597	4	28	0.00263157894736842	0.0067001675041876	0.00406858855681918	FALSE	No enhancer	0.0238565586213443	0.449696876723901	0.0022075784663896	FALSE	FALSE	FALSE	70.2062365	Dlgap1 (chr17, gene logFC = 0.02, FDR = 0.45)
Dlgap1	5UTR	3	chr17	70206236	70206345	+	109	2458	49	168	3923	43	168	0.0199349064279902	0.0109609992352791	-0.00897390719271111	FALSE	No enhancer	0.0238565586213443	0.449696876723901	0.0022075784663896	FALSE	FALSE	FALSE	70.2062905	Dlgap1 (chr17, gene logFC = 0.02, FDR = 0.45)
Dlgap1	Exon	3	chr17	70206236	70206345	+	109	2458	49	168	3923	43	168	0.0199349064279902	0.0109609992352791	-0.00897390719271111	FALSE	No enhancer	0.0238565586213443	0.449696876723901	0.0022075784663896	FALSE	FALSE	FALSE	70.2062905	Dlgap1 (chr17, gene logFC = 0.02, FDR = 0.45)
Dlgap1	SpliceSite_Donor	3	chr17	70206334	70206355	+	21	550	16	32	863	16	32	0.0290909090909091	0.018539976825029	-0.0105509322658801	FALSE	No enhancer	0.0238565586213443	0.449696876723901	0.0022075784663896	FALSE	FALSE	FALSE	70.2063445	Dlgap1 (chr17, gene logFC = 0.02, FDR = 0.45)
