gene_name	gene_id	ctrl_M1	ctrl_M2	ctrl_F1	ctrl_F2	mut_M1	mut_M2	mut_F1	mut_F2
Fubp3	ENSMUSG00000026843.15	0.0175172230551707	0.0153616015708476	0.0140454772020602	0.0143598512282383	0.0109092848950415	0.0163808973037514	0.0135705414953519	0.0168595417080117
Prdm12	ENSMUSG00000079466.2	0.0185824699884887	0.0195771419214868	0.0160626494647494	0.0211918771844445	0.0155433453793141	0.021613151549965	0.0168411334633769	0.0245480010185893
Exosc2	ENSMUSG00000039356.15	0.0151354095603751	0.00996713979902101	0.0106382978723404	0.0123903420058022	0.00956616329664704	0.0149299927081202	0.0109711904895559	0.0132213121230477
Abl1	ENSMUSG00000026842.16	0.0262065932977017	0.0200330752003124	0.0201704049389685	0.0216348265849503	0.0152658886404709	0.02053830485498	0.0173708246006601	0.0223357054809787
Qrfp	ENSMUSG00000043102.2	0.0408807644370586	0.0340688696161306	0.0285878417193255	0.0315872829657438	0.0264897242590106	0.0327141600267661	0.0281941077070017	0.0411924701166702
Fibcd1	ENSMUSG00000026841.7	0.0432254267216009	0.0418458156493467	0.0409814599080672	0.0403832165618299	0.030284000146329	0.033020065626709	0.0297813062118774	0.0318374629535112
Lamc3	ENSMUSG00000026840.14	0.0218719711316225	0.0204860989116422	0.0203360932070939	0.0219824193705286	0.0187258996869138	0.0217271116821429	0.0200367922529571	0.0254759962596741
Aif1l	ENSMUSG00000001864.13	0.0261446949785586	0.0212768834470309	0.0220671824553882	0.025540529871536	0.0163444186646043	0.0246692876206636	0.020922032557833	0.0235802164263688
Nup214	ENSMUSG00000001855.15	0.0180574002299835	0.0142290874342047	0.0122004233448254	0.0149622694538213	0.0110220594181454	0.0155056181363434	0.0138377448976582	0.0185643802963781
Fam78a	ENSMUSG00000050592.8	0.0263105972416787	0.0244446676302471	0.0200322055913168	0.0230233528856082	0.0152826396141553	0.0221742892774427	0.0201100119042732	0.0237451639607373
Plpp7	ENSMUSG00000051373.5	0.0182021813309887	0.015932548056632	0.0167175984181197	0.0195627338979712	0.0114334380156491	0.0162313905383728	0.0146589034367824	0.0193180685555848
Prrc2b	ENSMUSG00000039262.16	0.0192274197561583	0.0176175296273154	0.0163110181087551	0.0171743153077756	0.012452506891157	0.0184038582870831	0.0158150908461833	0.0193690561066743
Pomt1	ENSMUSG00000039254.16	0.0156378330431355	0.0157664016643138	0.0144724763381976	0.0142223112507747	0.0110294691190465	0.0184431371455656	0.0113478653819641	0.0145844302911837
Uck1	ENSMUSG00000002550.16	0.0133619884133807	0.0167417157372128	0.0134889958192001	0.0196391465207035	0.00922556800275048	0.0165303617781543	0.0129481353242444	0.0213064199607513
Swi5	ENSMUSG00000044627.11	0.0149289525750944	0.00577903682719547	0.0113816038783697	0.0127941700227391	0.0106140777842328	0.0181257918886005	0.0141398725167049	0.0175824852581177
Golga2	ENSMUSG00000002546.17	0.021764799182278	0.0169718027529066	0.0148118234045048	0.0162657371959698	0.0139142976429954	0.0178418980937702	0.0149141731544883	0.0135850777445976
Dnm1	ENSMUSG00000026825.17	0.0198260960662092	0.0168808670077757	0.0162718800166	0.0190629797322244	0.0139640902586361	0.0176014804455463	0.0160349323791619	0.0177662863925366
Ciz1	ENSMUSG00000039205.16	0.018615412438962	0.0185409109230149	0.0179540238230655	0.0178217202494773	0.0124258984809189	0.0175837234136511	0.0162999668073403	0.0195241756143872
1110008P14Rik	ENSMUSG00000039195.4	0.0202607892124987	0.0164762670957361	0.0151556902728024	0.0183820717436198	0.0120376635092467	0.0132533251435186	0.0155965363212138	0.01319245098638
Lcn2	ENSMUSG00000026822.14	0.0125513141131506	0.0287453979042764	0.0154412996148049	0.0135107118175536	0.0124681824064886	0.0302077393075356	0.0174404782121387	0.0290596769169151
Ptges2	ENSMUSG00000026820.5	0.0216790036611297	0.0123581298732577	0.0158338400639077	0.0176987801339708	0.0134101901543762	0.0191095651415362	0.0127066662164748	0.0174319358851952
Slc25a25	ENSMUSG00000026819.15	0.0197654337805237	0.0162848676978956	0.0139908636824358	0.0186002194181728	0.0135299672000795	0.0184048706888038	0.0164693807088323	0.0201834167045627
Naif1	ENSMUSG00000039164.2	0.014388165733684	0.0137439148647119	0.0156555096680548	0.0164853216860252	0.0133792863089821	0.018890354519843	0.0185760313558759	0.0162827471259456
Fam102a	ENSMUSG00000039157.12	0.0213668528521344	0.0182884806820212	0.0149413712471624	0.0196129108483913	0.0137277784261096	0.0202620134707851	0.0174601918389313	0.0215878687197125
Dpm2	ENSMUSG00000026810.12	0.0176342381612839	0.0271794293447615	0.0271173032127632	0.0136804104123124	0.00876820065894357	0.0188644387880778	0.00978288311032568	0.0118036735922915
Pip5kl1	ENSMUSG00000046854.16	0.0215457562825984	0.0199006673379871	0.0198509886823584	0.0212484749898333	0.0195489382904204	0.0210285264026199	0.0206344964495686	0.0229136831141778
St6galnac4	ENSMUSG00000079442.12	0.0240111085169393	0.0137190082644628	0.016568614551811	0.0171240349546442	0.0171312637800573	0.0197091360673811	0.0131259050630389	0.0239782502117039
St6galnac6	ENSMUSG00000026811.18	0.0208902264578573	0.0150767383281589	0.0155898963569788	0.0140474370669888	0.0110983041956835	0.0175553806873829	0.0152735249760066	0.0211969623478821
Ak1	ENSMUSG00000026817.14	0.0245253856697093	0.0217472765718262	0.0175243776043319	0.020062847474015	0.0124232081911263	0.0188996373535027	0.0161747688201749	0.0209054909349369
Eng	ENSMUSG00000026814.16	0.0212366361090756	0.0185350233704222	0.0191841121973691	0.0203811806290083	0.0133689730457671	0.0212332608199964	0.0184487964285596	0.0199366894720719
Fpgs	ENSMUSG00000009566.12	0.0142883228339268	0.0127227328702349	0.0191702208427305	0.0189602887286073	0.0137374228108979	0.0182092079380494	0.0155871385538172	0.0212808447434441
Cdk9	ENSMUSG00000009555.16	0.0128582716758854	0.0163391976323578	0.0100412789935788	0.0177126917712692	0.0126484254001033	0.0180031720242931	0.013342773975297	0.0189534975837757
Sh2d3c	ENSMUSG00000059013.12	0.0188002289069692	0.0217445474078149	0.0167570542641094	0.0211915975412338	0.0130588613702155	0.0213496624401699	0.0181830788457668	0.0223657457241957
6330409D20Rik	ENSMUSG00000009551.2	0.022512228369818	0.0305308898545248	0.018117793274874	0.0296586026886771	0.0165049309664694	0.0234853787803031	0.0191688654353562	0.0279543849026138
Ttc16	ENSMUSG00000039021.15	0.0237551050994792	0.0181816634903349	0.0173681524093311	0.0215626210344706	0.0157218984698806	0.0227523404100161	0.0195678407371109	0.0237239396117901
Tor2a	ENSMUSG00000009563.16	0.0271299553879076	0.00977689447365047	0.0146311412290159	0.0198819262436132	0.014501659088116	0.0197372921940207	0.0208366904245429	0.0253353668025771
Ptrh1	ENSMUSG00000053746.8	0.0246335504885993	0.0078071961982349	0.0141294803225034	0.0266741629185407	0.0137095347603043	0.0294815223386652	0.0207588367456726	0.0306443914081146
Cfap157	ENSMUSG00000038987.8	0.0285033112582781	0.0193021832279127	0.0212284082074164	0.0214017997791016	0.0193253835890594	0.0225017758529823	0.0204951698757968	0.0226773555897211
Stxbp1	ENSMUSG00000026797.16	0.0176367054562246	0.0161946673829709	0.0152396842190934	0.0151057923525577	0.011121900727232	0.0157481465605424	0.0142821194377658	0.0168098617855809
Fam129b	ENSMUSG00000026796.16	0.0261863874923275	0.0226879961555167	0.0238795629869523	0.0240812201634018	0.0169614892584587	0.0217267485033371	0.0208345105605899	0.0232443992567402
Lrsam1	ENSMUSG00000026792.16	0.0181670822942643	0.0142823453114406	0.0151128238462253	0.0157263294422828	0.0145688743946706	0.0170814380594619	0.0136355717664563	0.0180438472620423
Rpl12	ENSMUSG00000038900.17	0.0200626390086696	0.0199822737893804	0.010397946084724	0.0123732762420502	0.0138134635710901	0.0175677191408222	0.0130633675506579	0.0190299888930026
Slc2a8	ENSMUSG00000026791.14	0.0238357417540531	0.0160723174001702	0.0167602040816327	0.0171971324165249	0.0163021751040171	0.0193223789443071	0.0161137318422055	0.0302353495297568
Garnl3	ENSMUSG00000038860.15	0.032318838037434	0.0301666880918713	0.0304234850669123	0.0319121417601583	0.0237295509151297	0.0293703381817835	0.026903535328241	0.0313711953159189
Ralgps1	ENSMUSG00000038831.16	0.0280317684210237	0.0254628510231257	0.0244564510344937	0.0253236284657922	0.0186320104751066	0.0242664716420096	0.0205349194452154	0.0248912720377943
Angptl2	ENSMUSG00000004105.8	0.0276871147494871	0.0224408346170004	0.0212809294864994	0.0220927479245445	0.0166027280477408	0.0238998898539624	0.019250818331457	0.0204390896031753
Zbtb34	ENSMUSG00000068966.10	0.0190457401280845	0.0210575384721631	0.0188137039198958	0.0221412789728197	0.0145720878344201	0.0210974204414502	0.0192754117478794	0.0219426125188013
Zbtb43	ENSMUSG00000026788.13	0.020161832824002	0.0131555333609033	0.0127581501838561	0.015312085256423	0.01312899699107	0.0173353444549568	0.0151320340461367	0.0179814166948802
Lmx1b	ENSMUSG00000038765.14	0.030031356072061	0.026942439447232	0.0275337611188723	0.0258838749033693	0.0194564948519418	0.0266452914464152	0.0219668088032596	0.0270620131357874
Mvb12b	ENSMUSG00000038740.9	0.0281664196574431	0.0257632554589197	0.0262480494373326	0.0278308890370281	0.0188530873948799	0.0247268678047419	0.0219730282179478	0.026120270432604
Pbx3	ENSMUSG00000038718.15	0.0353939977431364	0.0338177468906591	0.0331445339385658	0.0334609005743838	0.0348154857688402	0.040389672121526	0.0372116007096959	0.0410230107618256
Mapkap1	ENSMUSG00000038696.14	0.0246230049170414	0.021893440355694	0.0221226007236618	0.0233560278369396	0.0174426600931501	0.0233389555380149	0.0204856411869795	0.0245630695857713
Gapvd1	ENSMUSG00000026867.18	0.0159500892943524	0.0117103263459861	0.0146154896872012	0.0145700626571313	0.0109953604261535	0.0153370769778408	0.0132015839859564	0.0157793246605849
Hspa5	ENSMUSG00000026864.13	0.0144170497283744	0.0108653372403599	0.00946687613490299	0.0192789666473877	0.00735411670663469	0.0182160735215186	0.0115136015883807	0.0177722498618021
Rabepk	ENSMUSG00000070953.13	0.0178723075735351	0.0121752164165359	0.00985669953937312	0.0090582635080589	0.00743374658441419	0.0167283155313578	0.0135091981596017	0.0141603548805765
Fbxw2	ENSMUSG00000035949.15	0.0154596998546442	0.011983918354724	0.013867994963171	0.0126115661336779	0.00772734215532444	0.014051655478439	0.0115854386082341	0.0175486054754424
Gm34653	ENSMUSG00000107167.3	0.0141695702671312	0.0123491780710989	0.013102119460501	0.0126501583759986	0.0121188988024238	0.014725430120198	0.0119641469150014	0.0145995329963048
Psmd5	ENSMUSG00000026869.12	0.0149274505028011	0.0135926801732224	0.0118078196224493	0.0121018060808915	0.0133936045538255	0.0163106195588955	0.0129284433236301	0.015767186232994
Cutal	ENSMUSG00000026870.19	0.0196019300361882	0.0148286287009957	0.0139411440936748	0.0158103943666165	0.0118651310232433	0.0181441213653603	0.0113066190116159	0.0198821427975227
Phf19	ENSMUSG00000026873.9	0.0222746062655871	0.0211476146917006	0.0203212839491523	0.0218596442887415	0.0232921394771902	0.0250737505826224	0.0225596694432236	0.025244146964211
Traf1	ENSMUSG00000026875.14	0.017848218143006	0.0180609205909238	0.0134153872362173	0.0203738863735943	0.0179659639777908	0.0205781968629441	0.0184901056919181	0.0215785733197698
Hc	ENSMUSG00000026874.10	0.015045839673862	0.0141928808698335	0.0120093259716472	0.0124193953193102	0.00995756755519814	0.0159752966193866	0.0132090871990205	0.0166255386541932
AI182371	ENSMUSG00000035875.15	0.0188338381652964	0.0122140303135778	0.0153478803908603	0.0160193708890382	0.00982115165925773	0.0149045163328229	0.0126129121640344	0.0184101743507684
Cntrl	ENSMUSG00000057110.15	0.0161794926443695	0.0135087479692032	0.0134186850086068	0.0153883784623405	0.0112848880831768	0.0178795134533161	0.0141194057638497	0.0183886991239222
Rab14	ENSMUSG00000026878.17	0.0141852732569511	0.0103610786293895	0.0100114454106534	0.0123935447526262	0.00878880983182406	0.0143967535508038	0.013069998989349	0.0149433905675939
Gsn	ENSMUSG00000026879.14	0.0285838251173594	0.0232972838621296	0.0262742953190241	0.0248757183142267	0.0178885744743394	0.0247253048573165	0.0219117955359062	0.0261052807859774
Stom	ENSMUSG00000026880.11	0.0335339067518181	0.0325569952435624	0.0347806025411616	0.0357698928598957	0.0474643709759097	0.0489349246473487	0.0474682261503579	0.0518242532390158
4930568D16Rik	ENSMUSG00000026882.1	0.0225965934627962	0.0152237635207662	0.0135241390155685	0.0214503494995245	0.0108745950948635	0.0194446423905556	0.0157527169650054	0.0239279358346132
4930402F06Rik	ENSMUSG00000079421.8	0.0242633974655171	0.019962497604774	0.0230445380013295	0.0226663958462925	0.0233969721565444	0.0287551300407414	0.023295977366679	0.0262732269231051
Ggta1	ENSMUSG00000035778.17	0.022724997497247	0.0166266340246663	0.0162206450612841	0.0185384883430827	0.013615665393743	0.0204916481135882	0.0158021197579615	0.020910933549291
Dab2ip	ENSMUSG00000026883.17	0.0262631736987425	0.0237222792863316	0.0228162743723979	0.0242008894408549	0.0217463587866425	0.0289853207558375	0.0252078477471378	0.0295969455164459
Ttll11	ENSMUSG00000026885.13	0.0281221386806682	0.024233988749928	0.0250711950216222	0.025352325577682	0.0217344062663337	0.0268512628588137	0.0242625029359758	0.027995687593368
Ndufa8	ENSMUSG00000026895.7	0.0167260183886938	0.0112780048479194	0.00983815928638423	0.0125334522747547	0.00768943170488534	0.0161455685123905	0.0118859190682395	0.0161847646854946
Morn5	ENSMUSG00000026894.4	0.0187648587383203	0.0161995757700899	0.0134682875646731	0.0155876942752387	0.0134027349559288	0.019295596963994	0.0159923572748174	0.0196070911514013
Lhx6	ENSMUSG00000026890.19	0.0220306747965489	0.0186603310635469	0.0206152402653978	0.0196631862156539	0.0131583515606013	0.0244438011066624	0.0154764514442777	0.0203469343224962
Rbm18	ENSMUSG00000026889.12	0.0118845793065464	0.0138450375541741	0.00887288625988555	0.0133888261007361	0.00973529124474978	0.0141840381765468	0.00945563887024027	0.0149994538205254
Mrrf	ENSMUSG00000026887.9	0.0172675719090912	0.0137128476902654	0.0157840597009132	0.0159285688346588	0.0121921914325825	0.0154963532872635	0.0137998540376346	0.0170801345431873
Ptgs1	ENSMUSG00000047250.13	0.0531627662891781	0.0479127564558928	0.0454873646209386	0.0463860269532003	0.0313070167959758	0.0383051010948142	0.0316607493579091	0.0318168519602106
Olfr338	ENSMUSG00000068950.3	0.0136510629274241	0.00977619627305928	0.00825076751325705	0.00898991844859693	0.0123968690501375	0.0172979028352086	0.0133337912441724	0.0172708853787596
Olfr339	ENSMUSG00000094464.2	0.0114162698153826	0.00475872432793455	0.010416866131781	0.00787630665641431	0.0054406167658827	0.0112141148325359	0.0105759192951989	0.0178977272727273
Olfr340	ENSMUSG00000094266.1	0.0192748091603053	0.00796558865700175	0.0304490947566424	0.0113320742139762	0.0115253272623791	0.0206411698537683	0.0172581586972037	0.013921433494142
Olfr341	ENSMUSG00000075387.2	0.0175901495162709	0.0116996306337452	0.00873013433340506	0.00989968971121801	0.00678228853793237	0.0157240124039369	0.013347022587269	0.0185719048459532
Olfr342	ENSMUSG00000111869.1	0.0132661088464564	0.0152923006810644	0.0147992012425117	0.0121328503469646	0.00966839114578916	0.0161902468668662	0.00962053596872186	0.0113513062348719
Olfr344	ENSMUSG00000096822.2	0.0165191740412979	0.0125875056119989	0.00756385817765917	0.0117224660140547	0.00836390594407588	0.0143270476353002	0.00860141063134354	0.018360304836418
Olfr345	ENSMUSG00000059251.1	0.0276899734479707	0.00437509114773224	0.0119340119340119	0.00345134713872189	0.00124165761291324	0.00887915129151292	0.00820204165929073	0.0117897905430829
Olfr346	ENSMUSG00000094764.2	0.0140349474189292	0.0085864376949948	0.00480488114910385	0.00836450540315877	0.00741509261237069	0.0111697780314726	0.00729706227078529	0.0151877732044287
Olfr347	ENSMUSG00000111863.2	0.0115307309848725	0.0110690201767819	0.00892350309938466	0.0110099257974366	0.0105738916943336	0.010213635202996	0.0114248369177146	0.0155430939900037
Olfr348	ENSMUSG00000049315.4	0.00993818931038662	0.0107703541438481	0.00755696435134142	0.00742729955968452	0.00784154117487451	0.0127609940872136	0.0108800150069173	0.0102274873842999
Olfr50	ENSMUSG00000111021.2	0.0108254874995592	0.00983281850550591	0.0107967396406777	0.00965229298076276	0.00967657798643714	0.0168422938666726	0.00908963024682674	0.0143141257130894
Olfr3	ENSMUSG00000075384.2	0.017822676686789	0.00703925520138514	0.00640334167221317	0.0207803778726973	0.0120496022461394	0.0131456476558416	0.00932551766138855	0.0139742199734972
Olfr350	ENSMUSG00000050015.3	0.0138430549007843	0.0126300809392511	0.00538100505216586	0.00756724800472953	0.00593410384681732	0.0118747541270234	0.00935478345652661	0.0173026709031994
Olfr351	ENSMUSG00000075383.4	0.00968473109416855	0.0117495869285845	0.0161643907979187	0.00974775545104746	0.00923572579201718	0.0131342773298385	0.0111486011528188	0.0138582249244251
Olfr352	ENSMUSG00000053146.2	0.0158201107877195	0.0147962830593281	0.0158144438587243	0.00920286912978752	0.00943396226415094	0.0137935767224815	0.0119012874144696	0.0152163026310721
Olfr353	ENSMUSG00000075382.3	0.0180552534261475	0.0133300820937983	0.00966832577192442	0.0115177318927965	0.011262081524023	0.0177800834767845	0.015549675595346	0.0188483728224948
Olfr354	ENSMUSG00000055088.5	0.00952380952380953	0.0101423720909899	0.0137183504107037	0.00944240271985245	0.0096703720362398	0.0145646132309029	0.0107371750409233	0.017690072484593
Olfr355	ENSMUSG00000075380.2	0.00956011375325225	0.00629323997666083	0.017539094330837	0.0072781442860183	0.00552281060008354	0.0144307132065238	0.00955172688841031	0.0169969054547134
Olfr356	ENSMUSG00000070943.3	0.0211582802115828	0.0178571428571429	0.011106022441035	0.0117506256120118	0.0128679189469013	0.00951183512819111	0.00601273284602688	0.00763452776751632
Olfr357	ENSMUSG00000055838.4	0.0147420790782927	0.0096701525613084	0.0103524194681698	0.0159492965594094	0.00707821321819993	0.01497016256259	0.0139643613267466	0.0231955632919079
Olfr358	ENSMUSG00000075379.4	0.0145388192359762	0.0120223365816271	0.0101383361758575	0.00874416090800293	0.0107874352516276	0.0153169860567347	0.0170039333665349	0.0260903161291789
Olfr360	ENSMUSG00000083361.4	0.015923241808717	0.00837346366707396	0.00579971645830648	0.00740816257178781	0.0077720207253886	0.0118738527179216	0.0100513585436548	0.0104471040307409
Olfr361	ENSMUSG00000075378.2	0.0167386402720984	0.0044501433096998	0.00790728705923052	0.00876599659100133	0.00865732724696994	0.0106602213458847	0.0122697001891633	0.0108106471247312
Olfr362	ENSMUSG00000075377.2	0.0140602032338467	0.0103725586738881	0.00958005795172538	0.00998130390205657	0.0076695538197212	0.0134169525599283	0.00905957095239452	0.018202987913872
Olfr364-ps1	ENSMUSG00000078198.2	0.0128266527850078	0.00803695827528049	0.005810033953152	0.0146562618064331	0.0114322281602933	0.0136125515047028	0.00912434244215819	0.0150647019223577
Olfr365	ENSMUSG00000059429.3	0.0148760953074393	0.0101701578511055	0.00903877275540872	0.0113511562960871	0.00743533757202082	0.0154253344351429	0.011814002450799	0.0141069266916397
Olfr366	ENSMUSG00000068947.2	0.0195097726224682	0.0114010706197241	0.0146788135790675	0.0152639070510224	0.0103310671002069	0.018879158357178	0.0115344180823358	0.0184216699554292
Olfr368	ENSMUSG00000049018.8	0.0148445956394	0.00984518447414409	0.0120335316387236	0.0101075970003261	0.00712482468443198	0.0108707046564773	0.0110035005834306	0.017416406062064
Pdcl	ENSMUSG00000009030.14	0.0184736403003456	0.0129468148838448	0.00742721330956625	0.0124389030350923	0.00810391852912898	0.0167165563472322	0.0133164187137201	0.0131922542137213
Rc3h2	ENSMUSG00000075376.10	0.0167599586472818	0.0106049328704624	0.0121656791627443	0.015167282521592	0.00863218495044051	0.0152529959058105	0.0123232101434588	0.0170922059801531
Zbtb6	ENSMUSG00000066798.3	0.0204762407046042	0.0158494481315182	0.0111335795317026	0.0136470626168827	0.0101203144681406	0.0141899261125363	0.0100028445954635	0.0158517736645682
Zbtb26	ENSMUSG00000050714.9	0.0169223969186083	0.0172260941911374	0.0112729498164015	0.0097908035921056	0.0102576727392089	0.0143579951106192	0.010553976048936	0.0159154292055427
Rabgap1	ENSMUSG00000035437.15	0.0167780358952741	0.0129191607092854	0.0133997953743269	0.0146494908448937	0.0107199519104961	0.0166281036834925	0.0131111388482855	0.0172570998259072
Strbp	ENSMUSG00000026915.16	0.0188432747987383	0.0144384198730052	0.014460565147472	0.0158812983756573	0.0111227667355001	0.0171566768281555	0.0133806112067448	0.0186386225170406
Gpr21	ENSMUSG00000053164.6	0.0230484988452656	0.0261954992967651	0.0252146468931347	0.0268179765130985	0.0203539424505786	0.0239150303265295	0.0224584137152841	0.028228377133952
Crb2	ENSMUSG00000035403.10	0.0377811857327614	0.040192283680859	0.0390804010799288	0.0362893356178233	0.0284382443588802	0.0347436519261545	0.0307661852931504	0.0320465815736817
Dennd1a	ENSMUSG00000035392.17	0.0298213510200831	0.0282161626249821	0.0282352644381108	0.0280198673610932	0.0230458140482155	0.028476656480337	0.0249346424983001	0.0288363311749041
Lhx2	ENSMUSG00000000247.11	0.0262286662178388	0.0226726544483554	0.0231847857612151	0.0230562683920061	0.0183465823639545	0.0246706245843186	0.0204693390605753	0.0231073734189618
Nek6	ENSMUSG00000026749.11	0.0378924236283062	0.03545320449923	0.0356492993035907	0.0367684767165208	0.0324201138037275	0.0387597479194879	0.0361841694843354	0.0397082542581868
Psmb7	ENSMUSG00000026750.6	0.017296007242103	0.0179309132460227	0.01610235362143	0.0174476049022307	0.0146338017787824	0.0187763791802449	0.0169942148900538	0.0197979249744328
Nr5a1	ENSMUSG00000026751.14	0.0187671626540648	0.018757885215073	0.0185192105046821	0.0244766647016769	0.0137074235376609	0.0232220649621886	0.0184130333729313	0.0217235100839222
Nr6a1	ENSMUSG00000063972.13	0.0234364061187343	0.0196016145248955	0.0201416011296318	0.0203552901415405	0.0142746624977393	0.020049608921643	0.0171173948972591	0.0210760660396372
Olfml2a	ENSMUSG00000046618.7	0.022826248534132	0.0188644272785828	0.0154643817463687	0.0188403568132882	0.0141917580130429	0.0203344312226159	0.0178054099801439	0.0251142692442116
Wdr38	ENSMUSG00000035295.10	0.0171799341468139	0.0188210357051493	0.0172921324818634	0.0202133974641928	0.0120904292401155	0.018857296313035	0.0165815496714592	0.0203759279734639
Rpl35	ENSMUSG00000062997.6	0.0124831455787047	0.0146799506259919	0.0137479926364028	0.0218950804066229	0.0129150466997363	0.019485803845922	0.0169491525423729	0.0143451555379433
Arpc5l	ENSMUSG00000026755.14	0.0116295816231007	0.0175326390723413	0.0121187873469019	0.0117103351535494	0.0118158316283643	0.0146440106726583	0.012366812462512	0.0178294010889292
Golga1	ENSMUSG00000026754.16	0.0123369055402371	0.0126643564094965	0.0109437452607195	0.0138498985374675	0.0101583193892137	0.0162507774726189	0.0116032730432718	0.0173264598920004
Scai	ENSMUSG00000035236.17	0.0200499562363996	0.0136087883259551	0.0130377250646238	0.0159070544982606	0.0103704251575619	0.0172257626325827	0.012952054960548	0.0179358127145126
Ppp6c	ENSMUSG00000026753.5	0.0165229729827063	0.0116012678258487	0.0114623476253357	0.0133219843296449	0.0102717031146455	0.0160096113548099	0.0107787886629218	0.01593670879522
Lrp1b	ENSMUSG00000049252.17	0.0239139548877012	0.0201201364086144	0.02004988939615	0.0220614579250816	0.0218105145080376	0.0281208738249321	0.0246313074710387	0.0295861210117233
Kynu	ENSMUSG00000026866.16	0.0167931747887879	0.010102033343911	0.0113472672595542	0.0137068351686737	0.00953300700054297	0.0155841190716283	0.0121715838374782	0.016468417718157
Arhgap15	ENSMUSG00000049744.15	0.0379094501859085	0.0363634894114192	0.0367710755862381	0.0370410620276353	0.0347568014877653	0.0395420800603301	0.0360922956032071	0.040166959678538
Gtdc1	ENSMUSG00000036890.13	0.0255357320718662	0.0224987045464554	0.0226739993309388	0.0231084589434437	0.0216753496652079	0.0262152132383068	0.0229082836411823	0.028094509034584
Zeb2	ENSMUSG00000026872.18	0.0311906505727666	0.0290334938704028	0.0292319079290286	0.0290506878742173	0.0228798826533384	0.0288197759032539	0.0259598761276424	0.02944793140448
Acvr2a	ENSMUSG00000052155.5	0.023315459354365	0.0198529263827133	0.0201149660521064	0.0214424797348195	0.0155809051035327	0.02147561541344	0.0184561809818274	0.0229887623725534
Orc4	ENSMUSG00000026761.12	0.0179352633214602	0.0106320327010799	0.0119990724685833	0.0141129227501477	0.00800251396888533	0.0161080999797321	0.0120482577195101	0.0185786062209949
Mbd5	ENSMUSG00000036792.12	0.0188328566410758	0.0151080324820778	0.0148062919041458	0.0157900806005877	0.0105978521869183	0.0164653212574406	0.0133480866931701	0.0184465785895557
Epc2	ENSMUSG00000069495.12	0.0199001504718438	0.0163773113076651	0.0173716634358741	0.0185476186248572	0.0132952367732059	0.0188051518464511	0.0159676461215867	0.0201064334633253
Kif5c	ENSMUSG00000026764.15	0.0217957384559585	0.0181576111437385	0.0174340286480555	0.0191537808876194	0.0129942577025929	0.0196748196918588	0.0157623850245701	0.0210564085495425
Lypd6b	ENSMUSG00000026765.12	0.0244957664069313	0.0230285320373028	0.0222540368763208	0.0238859054906228	0.0198667768449073	0.0248863094916106	0.022196616672881	0.0260922184089254
Lypd6	ENSMUSG00000050447.15	0.0223661349362092	0.0226069212183048	0.0197505343683204	0.0217899596625457	0.0189488445778258	0.0232685612403474	0.0201533189431142	0.0239716824550905
Mmadhc	ENSMUSG00000026766.16	0.0161624330649806	0.0125780494600043	0.0109260625554386	0.0157306332568381	0.0143793956548513	0.0149238881703313	0.0124633614750608	0.0167374743627307
Rnd3	ENSMUSG00000017144.8	0.0385564466378779	0.0345845956609	0.034390526300362	0.0343501201129279	0.0284378244016724	0.0357003786556382	0.0317197170645447	0.0376404867992286
Tas2r134	ENSMUSG00000056115.2	0.00804206619239097	0.0119310076514071	0.00843706777316736	0.0133170569304184	0.0329817263408112	0.017329093799682	0.0135388582815614	0.0094876660341556
Rbm43	ENSMUSG00000036249.16	0.0214559924272968	0.0165600301091457	0.0174904100483306	0.020579752651904	0.0145839030170449	0.0216446295960877	0.022163152156097	0.0234444266798448
Nmi	ENSMUSG00000026946.9	0.0308816762821647	0.0249469182329065	0.0259123368158666	0.0267917057182628	0.0285432157114283	0.0310366944251798	0.0299532199129565	0.0343798781408933
Tnfaip6	ENSMUSG00000053475.5	0.0439550459757067	0.0359794968658842	0.0400131241797388	0.0414991444192485	0.0352369893381189	0.0385715616226932	0.0345079814103859	0.0391917216654445
Rif1	ENSMUSG00000036202.16	0.0145916956507179	0.0130807001398584	0.0127730166744258	0.0147820655350655	0.00933955427445424	0.0156175056608404	0.0122581138783663	0.0175164951346695
Neb	ENSMUSG00000026950.18	0.0247503654403008	0.0225301726199294	0.0219239345222685	0.0230873992200224	0.0253058749173434	0.030689739792263	0.0281848925806874	0.0317927810013931
Arl5a	ENSMUSG00000036093.7	0.0190339335458027	0.0117820242195312	0.0161201493605913	0.0148782781318567	0.00757220866573908	0.0167089635569993	0.0126032584715233	0.0180734462598591
Cacnb4	ENSMUSG00000017412.15	0.0227486641259189	0.0191851447789304	0.0192332116984432	0.0212090075238343	0.0141905746059656	0.0204721210185323	0.0168934463555551	0.0220551550164282
Stam2	ENSMUSG00000055371.17	0.0201912387826451	0.0183457122975377	0.016629537560253	0.0198835779545207	0.0151930161194642	0.0181770387717008	0.0157579089771322	0.0215783414687488
Fmnl2	ENSMUSG00000036053.17	0.0282201192998105	0.0265045022504922	0.0258816889846596	0.028181478261426	0.0219304954033907	0.027995512622829	0.0248509115122711	0.0298642250464281
Prpf40a	ENSMUSG00000061136.16	0.0172750166945273	0.0121119194597285	0.0117182953495801	0.0138798063518617	0.00840926535766459	0.0156038358748624	0.0117711532533367	0.0182885695693963
