gene_name	gene_id	chr	start	end	strand	gene_type	gene_length	mch_ctrl	mch_mut	mch_diff	ctrl_M1_mch	ctrl_M2_mch	ctrl_F1_mch	ctrl_F2_mch	mut_M1_mch	mut_M2_mch	mut_F1_mch	mut_F2_mch	n_ch_sites_mean	total_coverage_mean	edger_logFC	edger_logCPM	edger_F	edger_pval	edger_fdr	p_bonferroni	sig_bonferroni	sig_fdr005	sig_fdr010
Muc19	ENSMUSG00000044021.14	chr15	91838325	91934555	+	protein_coding	96230	0.0148417047216791	0.0151194021703725	0.000277697448693439	0.0175102801597094	0.0127114913410025	0.013889381744278	0.0152556656417265	0.0125620006226004	0.0167827895547799	0.013095938666752	0.0180368798373578	34227.625	737021	-0.154814355518848	5.88466514630103	5.65788202060476	0.0249759008875841	0.0801555854906258	1	FALSE	FALSE	TRUE
Slc48a1	ENSMUSG00000081534.3	chr15	97778519	97792692	+	protein_coding	14173	0.0282445302248097	0.0276040769648312	-0.000640453259978496	0.0342507808537334	0.0268042988828002	0.0229908206313201	0.028932220531385	0.0204972559454515	0.0310005167420416	0.0252924638566269	0.0336260713152047	6804	121933.5	-0.258607067300273	4.17223729190007	5.65777514039406	0.0249771445710468	0.0801555854906258	1	FALSE	FALSE	TRUE
Apoa1	ENSMUSG00000032083.8	chr9	46228579	46230466	+	protein_coding	1887	0.0254933282251131	0.0132257891159129	-0.0122675391092002	0.0275909810126582	0.0249084249084249	0.0247887323943662	0.0246851745850029	0.00761190638491252	0.0153962169295545	0.0195124301406822	0.0103826030085023	944	14909.25	-1.0147013974793	0.63432463806687	5.65697814061868	0.0249864208084339	0.0801731589042632	1	FALSE	FALSE	TRUE
Yipf4	ENSMUSG00000024072.9	chr17	74489492	74500277	+	protein_coding	10785	0.00982056663307471	0.0151022577162527	0.00528169108317799	0.00740088525058303	0.0107612229633813	0.0103368664078077	0.0107832919105267	0.0126178675048356	0.0141263989992414	0.0126458940862872	0.0210188702746466	3992.875	85372.25	0.495434138372913	2.53781776246586	5.65574165813393	0.0250008197003202	0.0802071613773807	1	FALSE	FALSE	TRUE
Sp2	ENSMUSG00000018678.13	chr11	96953340	96982959	-	protein_coding	29619	0.0181649771168484	0.0227913082381115	0.00462633112126305	0.0195162828648139	0.0177526813945856	0.016966233519871	0.0184247106881231	0.0185756595111715	0.0256819547632092	0.0217010351291874	0.0252065835488777	13779.25	295072.5	0.190613749910206	5.01848477405696	5.65442873663721	0.0250161187701891	0.0802440410057291	1	FALSE	FALSE	TRUE
Septin6	ENSMUSG00000050379.15	chrX	36911325	36991794	-	protein_coding	80469	0.0156240561360707	0.0159238935285794	0.000299837392508665	0.0192623591989987	0.0152251846906341	0.0129969143190679	0.0150117663355822	0.0137418200873968	0.0196544163708499	0.0126486194115285	0.0176507182445425	33808.625	539317.25	-0.168783799114983	5.44241988703341	5.65366268931557	0.0250250500649205	0.0802604866554617	1	FALSE	FALSE	TRUE
Pbxip1	ENSMUSG00000042613.9	chr3	89436705	89450952	+	protein_coding	14247	0.0215095208020506	0.0188621114089677	-0.00264740939308289	0.0195870007648134	0.0244562765093403	0.0184987121840485	0.02349609375	0.0159989578769111	0.0204512485211306	0.0160358717130263	0.0229623675248027	7129	121922.625	-0.333066065658413	3.71606328691557	5.65195390797819	0.0250449853379171	0.080312213964742	1	FALSE	FALSE	TRUE
Tceal8	ENSMUSG00000051579.10	chrX	136168983	136172342	-	protein_coding	3359	0.00710020071212906	0.0135890510896533	0.00648885037752426	0.00327153762268266	0.00456077731509022	0.0114948151046762	0.00907367280606717	0.0177496038034865	0.014208940640013	0.00979399595034774	0.012603663964766	1412.5	20103	1.24423761744381	0.206799299888864	5.65083866650716	0.0250580056245439	0.0803417545077511	1	FALSE	FALSE	TRUE
Rnf222	ENSMUSG00000046490.7	chr11	68888552	68895777	+	protein_coding	7225	0.0165277935098718	0.0144438733017869	-0.00208392020808486	0.0221426916243982	0.0129061676017525	0.0163034558220115	0.0147588589913248	0.0102597216243363	0.0165272881873643	0.0125488240671487	0.0184396593282982	3358.875	64943.875	-0.47373219232254	2.41870157656645	5.65036914447291	0.0250634894663648	0.0803471261619659	1	FALSE	FALSE	TRUE
Tmem200a	ENSMUSG00000049420.9	chr10	25912330	26079052	-	protein_coding	166722	0.0195193618108619	0.020195797890582	0.000676436079720073	0.0219431716609792	0.0190686866063791	0.017570576255852	0.0194950127202372	0.0166313633684361	0.0222571563542714	0.0189074424104753	0.0229872294291451	61629.25	1333779.875	-0.098619871348536	7.15103597073473	5.64927830110696	0.0250762352320818	0.0803757725146202	1	FALSE	FALSE	TRUE
Med10	ENSMUSG00000021598.9	chr13	69802394	69816104	+	protein_coding	13710	0.0147063050725619	0.0121843962225317	-0.00252190885003013	0.0189922337958703	0.0101653892698669	0.0142382308402937	0.0154293663842165	0.0100189547793122	0.0137007338048278	0.0127785181987123	0.0122393781072745	6144.125	128841	-0.393224076395536	3.21672247939501	5.64861326140287	0.0250840092866175	0.0803884769739889	1	FALSE	FALSE	TRUE
Canx	ENSMUSG00000020368.15	chr11	50293960	50325673	-	protein_coding	31713	0.0142045242681268	0.0145541333765511	0.000349609108424354	0.017138369190205	0.0116327600264006	0.0140395104008118	0.0140074574550897	0.0106576390194972	0.0158441885102455	0.0119000209500765	0.0198146850263852	12135	281223.875	-0.242707763880379	4.41168087818418	5.64797734579744	0.0250914453840069	0.0803994099228338	1	FALSE	FALSE	TRUE
Sult2a6	ENSMUSG00000070810.10	chr7	14222402	14254870	-	protein_coding	32468	0.0124746351731531	0.0126525213160324	0.00017788614287924	0.0157887294067737	0.0113279320225274	0.0114204538138994	0.011361425449412	0.00874396989366807	0.0140921310595481	0.0112726279633112	0.016501356347602	11704.625	259605.5	-0.259491129031674	4.11900197909811	5.64744619465297	0.0250976582832044	0.0803994099228338	1	FALSE	FALSE	TRUE
9830107B12Rik	ENSMUSG00000073386.5	chr17	48125604	48146268	-	protein_coding	20664	0.0127223347406763	0.0119056586268837	-0.000816676113792538	0.016676464824613	0.0111048275152948	0.0109485643140612	0.012159482308736	0.00696881332476647	0.0151526901588436	0.0124588879302875	0.0130422430936373	7414.25	157593.75	-0.377015961877819	3.36969103752647	5.6473440243187	0.0250988535693124	0.0803994099228338	1	FALSE	FALSE	TRUE
Eapp	ENSMUSG00000054302.15	chr12	54670339	54695897	-	protein_coding	25558	0.0131069331911566	0.013250076791724	0.000143143600567462	0.0157575553950308	0.0124253165825369	0.0102208085769667	0.0140240522100918	0.0085107576256809	0.015098764788659	0.0119979134063641	0.0173928713461921	9637.875	207434.875	-0.295850959556301	3.85965784194266	5.64571971462725	0.0251178647513216	0.0804381405401698	1	FALSE	FALSE	TRUE
Naaa	ENSMUSG00000029413.14	chr5	92257658	92278170	-	protein_coding	20512	0.0178212888655241	0.017879160607873	5.78717423489437e-05	0.0204499966158398	0.0168203815659797	0.0179973060458819	0.0160174712343949	0.0123360837226957	0.0197313947683855	0.0157101400482319	0.0237390238921789	8633	173769.5	-0.269016397765931	4.0476851539748	5.64565949025454	0.0251185699331013	0.0804381405401698	1	FALSE	FALSE	TRUE
Tmem192	ENSMUSG00000025521.15	chr8	64947184	64969033	+	protein_coding	21849	0.0140266316682113	0.0140575040844903	3.08724162789917e-05	0.0171191096488812	0.0126216632476338	0.0101279448100399	0.0162378089662905	0.00869280366887449	0.0161050930478407	0.0131989403711177	0.0182331792501284	9311	200500.375	-0.316898158601153	3.90510821434398	5.64504928235682	0.0251257162399269	0.0804488140102806	1	FALSE	FALSE	TRUE
Diaph1	ENSMUSG00000024456.16	chr18	37843600	37935476	-	protein_coding	91876	0.0160334951704128	0.0174530660002009	0.00141957082978815	0.0175411536432487	0.0136557039506833	0.0155072893415179	0.0174298337462012	0.0120622521352194	0.0205612781765538	0.0154004490095233	0.0217882846795071	36933.75	819872	-0.137551041736484	6.18470419699189	5.6445294825445	0.0251318055266818	0.0804561003332939	1	FALSE	FALSE	TRUE
Caskin1	ENSMUSG00000033597.9	chr17	24488600	24508671	+	protein_coding	20071	0.0192248929405504	0.0190279776391927	-0.00019691530135775	0.0229690522243714	0.0196238357013523	0.0159425993763434	0.0183640844601346	0.01448474203864	0.0217260159430741	0.0164525430724691	0.0234486095025875	10240.375	192501.75	-0.244685597548833	4.27913413641535	5.64419736347486	0.0251356970485185	0.0804563496635707	1	FALSE	FALSE	TRUE
Txndc5	ENSMUSG00000038991.17	chr13	38500078	38528824	-	protein_coding	28746	0.0182365071364151	0.0176116943991245	-0.000624812737290578	0.0203369877934066	0.0166720462551048	0.0160229113069418	0.0199140831902073	0.0145311622683885	0.019418449756712	0.0158223060699634	0.0206748595014341	13007	280652.75	-0.215944102962921	4.75347125594796	5.64361725341684	0.0251424959408031	0.0804659036503524	1	FALSE	FALSE	TRUE
Serpinb1c	ENSMUSG00000079049.9	chr13	32881433	32898211	-	protein_coding	16778	0.0133450855330784	0.0133586542912701	1.35687581916868e-05	0.0188784831377454	0.0100755975134647	0.0129968898272379	0.0114293716538656	0.00628857234783117	0.0161047895995496	0.0132549207326108	0.0177863344850888	5871.125	104933.125	-0.43979809684633	2.88097175948537	5.64319755402517	0.0251474160870835	0.0804694429226757	1	FALSE	FALSE	TRUE
Adra2c	ENSMUSG00000045318.6	chr5	35278318	35281763	+	protein_coding	3445	0.029252305631059	0.022771432581191	-0.00648087304986795	0.0247566209567675	0.0312623664424218	0.0291765722930625	0.0318136628319841	0.013399857448325	0.0241636027730524	0.0223631508678238	0.0311591192355629	1650	25041.625	-0.634663554441767	1.78831384932761	5.64285228084671	0.0251514645311626	0.080470192176818	1	FALSE	FALSE	TRUE
Ccna1	ENSMUSG00000027793.6	chr3	55045468	55055501	-	protein_coding	10033	0.0251904749333161	0.0221981927106159	-0.00299228222270022	0.0291788173174814	0.0221376383602398	0.0267651130595293	0.0226803309960138	0.0195458862125529	0.0239353598800009	0.0193172512853557	0.0259942734645539	4232	90061.375	-0.323473751771094	3.51826748821975	5.63750651169386	0.0252142375101008	0.0806587973844726	1	FALSE	FALSE	TRUE
Zfp512	ENSMUSG00000062761.7	chr5	31452430	31481754	+	protein_coding	29324	0.0135418207086376	0.0127308497836205	-0.000810970925017075	0.0163185904306398	0.0118379879813912	0.0141718101346454	0.0118388942878739	0.0103099677883169	0.0150328669881743	0.0113938153411667	0.0141867490168241	12306	270454.125	-0.264153428675873	4.24383862264805	5.63594521115991	0.0252326038347786	0.0807053127808253	1	FALSE	FALSE	TRUE
Gpn3	ENSMUSG00000029464.10	chr5	122371875	122382902	+	protein_coding	11027	0.0139350514524364	0.013000243408148	-0.000934808044288388	0.0153696812813461	0.00841619829946678	0.0133125937136531	0.0186417325152796	0.00752410836030294	0.0154268588928254	0.0112765768413283	0.0177734295381354	4943.75	93158.625	-0.451184269640505	2.73534527405916	5.63453680231506	0.0252491843125508	0.0807461029925548	1	FALSE	FALSE	TRUE
Ammecr1l	ENSMUSG00000041915.9	chr18	31759825	31782743	+	protein_coding	22918	0.0127867365675124	0.012907505972265	0.000120769404752604	0.0150734576440933	0.0110235434956105	0.0112183027714363	0.0138316423589093	0.00825435884657016	0.0146898618269977	0.0118368467616462	0.0168489564538458	9626	201147.5	-0.29056896377212	3.77421084227203	5.6338086255195	0.025257761490062	0.0807612904146465	1	FALSE	FALSE	TRUE
Polr2a	ENSMUSG00000005198.15	chr11	69733996	69758637	-	protein_coding	24641	0.0153993572255119	0.0142978014038276	-0.00110155582168426	0.017198209758693	0.0135876247390844	0.0151790787717544	0.0156325156325156	0.0110358599412548	0.0151099335172648	0.0148074894514768	0.016237922705314	10591.875	243304.375	-0.247567638842604	4.27232452807303	5.6334564397398	0.0252619110340338	0.080762318091379	1	FALSE	FALSE	TRUE
Sirpb1c	ENSMUSG00000074677.11	chr3	15795144	15848528	-	protein_coding	53384	0.0116743737805149	0.012298715524796	0.000624341744281137	0.0137075324720039	0.0104720360124315	0.0103602841677943	0.0121576424698297	0.00777879083624409	0.0143160240031692	0.0116226374498242	0.0154774098099465	19205.375	433827.5	-0.217436903102531	4.78706062561199	5.62845181190511	0.0253209583906228	0.0809327040469164	1	FALSE	FALSE	TRUE
Bcl11b	ENSMUSG00000048251.15	chr12	107910402	108003602	-	protein_coding	93200	0.033161755397859	0.0329436449074162	-0.000218110490442854	0.0353195799503094	0.0319617292831496	0.0320399511602413	0.0333257611977358	0.0292593993347492	0.0345139039829473	0.0322521945092145	0.0357490818027536	43020.875	860894.125	-0.0910929282327197	7.24866552820835	5.62828924055774	0.0253228790545431	0.0809327040469164	1	FALSE	FALSE	TRUE
Kri1	ENSMUSG00000035047.9	chr9	21273456	21287969	-	protein_coding	14513	0.0156680787256777	0.0144483805974766	-0.00121969812820111	0.0213621940163191	0.0151261811253257	0.0129556351776912	0.0132283045833749	0.0116687911166622	0.016143049008506	0.0128056396704262	0.0171760425943119	6868.875	150400.5	-0.314395231055299	3.59038642197706	5.62762967927311	0.025330672951044	0.0809354613153759	1	FALSE	FALSE	TRUE
Exoc5	ENSMUSG00000061244.14	chr14	49004089	49066653	-	protein_coding	62564	0.012520822984277	0.0126906114531837	0.000169788468906765	0.0138493398912762	0.0125957612677218	0.0107671072732006	0.0128710835049093	0.00944682726485927	0.0141417314712137	0.0114543399480302	0.0157195471286318	21821.75	475026.375	-0.199054763376349	5.00467665111192	5.62756693968937	0.0253314144696131	0.0809354613153759	1	FALSE	FALSE	TRUE
Eif4ebp2	ENSMUSG00000020091.15	chr10	61428490	61452661	-	protein_coding	24171	0.0169536647247946	0.0162593707761193	-0.000694293948675328	0.0182549915992654	0.0157360781990521	0.0141282570915536	0.0196953320093072	0.0120572541444337	0.0188374412170155	0.0150045853918291	0.0191382023511987	10837.25	212168.375	-0.266783669785817	4.23280448505868	5.62450719510225	0.0253676067095911	0.0810388247656334	1	FALSE	FALSE	TRUE
Tbx5	ENSMUSG00000018263.11	chr5	119832667	119885219	+	protein_coding	52552	0.0194548724122711	0.0186046476442993	-0.000850224767971773	0.0213277662433996	0.0197686376165929	0.0183330228757188	0.0183900629133731	0.0149828134793422	0.0207328061383874	0.0188258328364855	0.0198771381229823	23174.875	406085.75	-0.181266718029727	5.37477643839683	5.62224513613056	0.0253944002749499	0.0811121366541434	1	FALSE	FALSE	TRUE
Fgfrl1	ENSMUSG00000008090.14	chr5	108692381	108706924	+	protein_coding	14543	0.0179355681888692	0.0224825542554394	0.00454698606657028	0.0187723549094266	0.0137596243337	0.0186926660583065	0.0205176274540436	0.0234374020830461	0.0241919469648367	0.020947621089572	0.0213532468843029	7414.625	130522.25	0.317758927776099	3.82750800466212	5.62190517496687	0.0253984297406263	0.0811127266481975	1	FALSE	FALSE	TRUE
Lipi	ENSMUSG00000032948.10	chr16	75540513	75586061	-	protein_coding	45548	0.0138360654875204	0.0138640128161668	2.79473286464733e-05	0.0174332886903087	0.013090448007435	0.012176657425103	0.0126438678272349	0.0112745629048682	0.0154598849281957	0.0113148977721588	0.0174067056594448	15329.75	333433.5	-0.221308994003248	4.62137275851841	5.62152573584809	0.025402927962572	0.0811148132626579	1	FALSE	FALSE	TRUE
Opn4	ENSMUSG00000021799.9	chr14	34590617	34600142	-	protein_coding	9525	0.0163817315567498	0.0151096264839793	-0.00127210507277051	0.0151665485471297	0.0150923847349335	0.0142298670836591	0.021038125861277	0.00732675282385265	0.0151617554293953	0.0171757247822208	0.0207742729004485	4812.375	85715	-0.450062553403462	2.82953733100391	5.61764166869863	0.0254490239828639	0.0812497062600603	1	FALSE	FALSE	TRUE
Rnf32	ENSMUSG00000029130.12	chr5	29195991	29228457	+	protein_coding	32466	0.0146378818187893	0.0146382041044353	3.22285645944914e-07	0.0161627255280484	0.0122919930558496	0.0128595873175642	0.0172372213736952	0.0107907324209631	0.0169575474772227	0.0124938141873522	0.0183107223322032	12978.875	296259.75	-0.244009204751771	4.53393066476059	5.61668019702346	0.0254604489844784	0.0812738829210987	1	FALSE	FALSE	TRUE
Iqcg	ENSMUSG00000035578.16	chr16	33012682	33056218	-	protein_coding	43536	0.0157965497217135	0.015498133892946	-0.000298415828767454	0.0187941992659565	0.0141741584093444	0.0152564946005359	0.014961346611017	0.0120728271959741	0.0178382192178123	0.0147297971453932	0.0173516920126045	18537.75	380790.25	-0.201388201338423	4.99323777288229	5.61594562183837	0.0254691816365787	0.081289459150817	1	FALSE	FALSE	TRUE
Ppargc1a	ENSMUSG00000029167.13	chr5	51454249	51567726	-	protein_coding	113477	0.0227922276297326	0.0230580311900076	0.000265803560274953	0.0245056610166301	0.02114104325081	0.0222568207869266	0.0232653854645638	0.0196537413350522	0.0247812411140654	0.0217654995181497	0.0260316427927631	42114.125	941964	-0.101879844548995	6.86107415707633	5.61516204966455	0.0254785004176185	0.0813069011209343	1	FALSE	FALSE	TRUE
Cct3	ENSMUSG00000001416.13	chr3	88297115	88321767	+	protein_coding	24652	0.0132169771350874	0.0128916677334955	-0.000325309401591886	0.0180560949791719	0.0115773069684927	0.0110790424680459	0.0121554641246392	0.00930862867862448	0.0133242839434602	0.0120408724207603	0.0168928858911372	10215.5	238530	-0.28714473613762	4.04247182830027	5.61402292239341	0.025492054431183	0.0813378512302886	1	FALSE	FALSE	TRUE
Tecpr2	ENSMUSG00000021275.16	chr12	110889263	110972394	+	protein_coding	83131	0.0171373231609361	0.018175724453877	0.00103840129294092	0.0190241951017143	0.0158670344522658	0.0165714708656755	0.0170865922240888	0.013173441495459	0.0201624450055971	0.017142953151861	0.0222240581625909	36102	783400.25	-0.126754251382999	6.20394886864837	5.61275799196526	0.0255071146697731	0.0813735971855744	1	FALSE	FALSE	TRUE
Golga2	ENSMUSG00000002546.17	chr2	32287383	32307921	+	protein_coding	20538	0.0174535406339148	0.0150638616589629	-0.00238967897495189	0.021764799182278	0.0169718027529066	0.0148118234045048	0.0162657371959698	0.0139142976429954	0.0178418980937702	0.0149141731544883	0.0135850777445976	9901.625	187372.75	-0.281043802894507	4.02600552571075	5.61034439422489	0.0255358782273131	0.0814530424798345	1	FALSE	FALSE	TRUE
Ptger2	ENSMUSG00000037759.6	chr14	44988194	45003820	+	protein_coding	15626	0.0156242317297574	0.0152652196581091	-0.000359012071648335	0.0178804952273866	0.0134022556390977	0.0142172823511362	0.0169968937014092	0.0104568086032464	0.0190314127496869	0.0128952317734263	0.0186774255060769	6384.125	135252.5	-0.322281924700502	3.47872095774756	5.60803028628413	0.0255634898226966	0.081528789839672	1	FALSE	FALSE	TRUE
Gm136	ENSMUSG00000071015.2	chr4	34743783	34756263	-	protein_coding	12480	0.0154126718380254	0.014986050955261	-0.000426620882764406	0.0184337433603578	0.0122067216233354	0.0127604926740996	0.0182497296943088	0.00989943431803897	0.0177738117109787	0.0121571492805755	0.0201138085114509	4723.375	104179.5	-0.379155037328753	3.05938074325347	5.60757410704725	0.0255689367813387	0.0815338360453297	1	FALSE	FALSE	TRUE
D430019H16Rik	ENSMUSG00000094910.1	chr12	105453855	105493095	+	protein_coding	39240	0.0311958523109945	0.0298179440326555	-0.001377908278339	0.0305367884647314	0.0297081057220107	0.031940805124163	0.0325977099330729	0.0258199742030588	0.0319950212010077	0.0290656123810496	0.0323911683455058	18145.375	361000.875	-0.143231113154629	5.88501858190272	5.60695038805201	0.0255763863076451	0.0815448884437921	1	FALSE	FALSE	TRUE
Nsun6	ENSMUSG00000026707.15	chr2	14995130	15055069	-	protein_coding	59939	0.0130862538706828	0.0137402550109717	0.0006540011402889	0.0152547039926572	0.0109666397274708	0.0119256212686613	0.0141980504939421	0.00923648957436291	0.0164071164510166	0.0125816770571804	0.016735736961327	22248.625	483139.75	-0.198802058775241	5.10593199555218	5.60663674535106	0.0255801332758694	0.0815448884437921	1	FALSE	FALSE	TRUE
Sphk2	ENSMUSG00000057342.15	chr7	45709466	45718002	-	protein_coding	8536	0.0129941255657646	0.0124791817851428	-0.000514943780621724	0.0125284126501172	0.0123786590413124	0.0134830879118035	0.0135863426598251	0.00556661074043727	0.0151274928588275	0.0122373724897118	0.0169852510515947	4242.375	87514.75	-0.49258357159991	2.52857632409485	5.6061020169041	0.0255865228700299	0.0815529344295241	1	FALSE	FALSE	TRUE
Cacna2d1	ENSMUSG00000040118.15	chr5	15934690	16374511	+	protein_coding	439821	0.0224385302772026	0.0234024079148022	0.000963877637599597	0.0250031508274393	0.0214196017631016	0.0207647218674803	0.0225666466507893	0.0198373452821542	0.0249261756286385	0.0221418895630776	0.0267042211853386	152627	3399486.875	-0.0680230979994095	8.70940910336326	5.60528834352217	0.0255962490286635	0.0815716111416486	1	FALSE	FALSE	TRUE
Ppwd1	ENSMUSG00000021713.9	chr13	104205123	104228843	-	protein_coding	23720	0.0135253879564848	0.0128275032937663	-0.000697884662718511	0.0197134694652063	0.0110117398420083	0.0108035197332841	0.0125728227854404	0.00852185545107605	0.0150832547425055	0.0126807827280318	0.0150241202534517	8041.5	182904.375	-0.33943674026814	3.6630064290719	5.60225302835835	0.0256325674409683	0.0816664182199367	1	FALSE	FALSE	TRUE
Pxk	ENSMUSG00000033885.15	chr14	8098210	8165117	+	protein_coding	66907	0.0151426345578738	0.0153399220963109	0.000197287538437124	0.0187530937330098	0.0135018624701795	0.0133997640498516	0.0149158179784541	0.012799872200964	0.0169156507071627	0.0134551521379458	0.0181890133391711	28559.75	616384.5	-0.163553711509803	5.64798886321548	5.6021550765616	0.0256337404110737	0.0816664182199367	1	FALSE	FALSE	TRUE
Vmn1r59	ENSMUSG00000117744.1	chr7	5450207	5456774	-	protein_coding	6567	0.0145581218683315	0.0108894610478082	-0.00366866082052325	0.0119963189377506	0.0129152934889107	0.0151295085935609	0.0181913664531037	0.00645706637864237	0.0124666745820156	0.0121865675548343	0.0124475356757405	2496.375	55619.625	-0.598618752260885	1.94227269334166	5.60146525316863	0.0256420027088537	0.0816804063337894	1	FALSE	FALSE	TRUE
Mmp7	ENSMUSG00000018623.9	chr9	7692089	7699585	+	protein_coding	7496	0.0151459852456917	0.0120511224598024	-0.00309486278588933	0.020483032711709	0.0130012059089539	0.012684918669255	0.014414783692849	0.0111139768810523	0.0116465039983596	0.010080907976953	0.0153631009828445	2965.25	68039.5	-0.495748289905011	2.31485005727536	5.60082034485547	0.0256497297043223	0.0816926853218732	1	FALSE	FALSE	TRUE
Ubox5	ENSMUSG00000027300.10	chr2	130590001	130630038	-	protein_coding	40037	0.0148458356587304	0.0141519382363834	-0.000693897422346953	0.0204515541156222	0.0113521213104704	0.013335097235084	0.0142445699737449	0.0115529430323258	0.015226647456759	0.0132114108059542	0.0166167516504947	17111.875	360604.625	-0.254006017946813	4.79751464899843	5.60006201844356	0.0256588189180355	0.0817085161811545	1	FALSE	FALSE	TRUE
Tbx3	ENSMUSG00000018604.18	chr5	119670668	119684724	+	protein_coding	14056	0.0192511584823254	0.0169699043553856	-0.00228125412693981	0.0231693039767363	0.0161335932965218	0.0175395435666633	0.0201621930893803	0.0118393155337073	0.0178093601034892	0.0182988017236291	0.0199321400607168	6065.25	87570.125	-0.374467636375885	3.08610042443999	5.59975946902828	0.0256624462348357	0.0817085161811545	1	FALSE	FALSE	TRUE
Map7d3	ENSMUSG00000067878.13	chrX	56797857	56822326	-	protein_coding	24469	0.0135765723162586	0.0130666433975256	-0.000509928918733058	0.0176511808488476	0.0119314223151189	0.0110679100768848	0.0136557760241832	0.00827038392648548	0.0159431887496712	0.0124823564425874	0.0155706444713583	9268.125	151549.75	-0.345258189823079	3.39412837205212	5.59790292135583	0.0256847171248588	0.0817670857376108	1	FALSE	FALSE	TRUE
Cd109	ENSMUSG00000046186.8	chr9	78615545	78716253	+	protein_coding	100708	0.0141299794193037	0.0149590094354602	0.000829030016156486	0.0159861923403695	0.0134781470819157	0.0125347313017299	0.0145208469531996	0.0108844360392608	0.0170779916031451	0.0138351617186846	0.0180384483807501	39058	853551.25	-0.138576754291088	6.04773095243446	5.59678087794965	0.025698187366211	0.0817976250550624	1	FALSE	FALSE	TRUE
1700003H04Rik	ENSMUSG00000039174.14	chr3	124556351	124581101	-	protein_coding	24750	0.0130003964670152	0.0174460653101159	0.00444566884310071	0.0150502615859606	0.0110690633869442	0.0117921819365213	0.0140900789586348	0.0142907932435918	0.0190483613265266	0.0159999125687838	0.0204451941015615	9417.75	213926.625	0.258431407597675	4.11994059594267	5.59550474244894	0.0257135169957851	0.081834072719879	1	FALSE	FALSE	TRUE
Hsd17b12	ENSMUSG00000027195.10	chr2	94032688	94157964	-	protein_coding	125276	0.016962064208512	0.0179546613793714	0.00099259717085937	0.0196118317517086	0.0156214162599891	0.0158014779086134	0.0168135309137371	0.0135190803042373	0.0188996939978566	0.0171201038432528	0.0222797673721389	48732.25	1110034.875	-0.115478878939801	6.69114294716898	5.59330430184946	0.0257399736394188	0.0819059161192788	1	FALSE	FALSE	TRUE
Sirpb1a	ENSMUSG00000095788.6	chr3	15371652	15426520	-	protein_coding	54868	0.0120949372604061	0.0126375951176748	0.000542657857268715	0.0140758514421534	0.0107364090577753	0.0109207080530714	0.0126467804886243	0.00799399512103584	0.0147494313985292	0.0121303889929832	0.0156765649581511	19993.625	413723	-0.219990698672216	4.76434276408726	5.58892633982993	0.0257927009511811	0.0820613198562912	1	FALSE	FALSE	TRUE
Cass4	ENSMUSG00000074570.14	chr2	172393793	172433757	+	protein_coding	39964	0.0141164327621723	0.0136313405477774	-0.000485092214394935	0.0181182995261905	0.0132138392629719	0.0118792729205735	0.0132543193389533	0.00957518020159295	0.0160831827208425	0.0139861881056932	0.0148808111629808	18272.125	346157.25	-0.250771692384313	4.68117697259692	5.58813524319408	0.0258022415016563	0.0820792956816107	1	FALSE	FALSE	TRUE
Smtnl2	ENSMUSG00000045667.14	chr11	72389163	72411713	-	protein_coding	22550	0.0236944568171288	0.0221891642097364	-0.00150529260739236	0.0288060573559897	0.0202845440827765	0.0237540878125145	0.0219331380172345	0.0194094021479502	0.0251432063753307	0.0197204312800731	0.0244836170355917	10976.625	188232.25	-0.237978976337426	4.53447150821956	5.58732927127324	0.0258119654610282	0.0820978494393654	1	FALSE	FALSE	TRUE
She	ENSMUSG00000046280.9	chr3	89831369	89858834	+	protein_coding	27465	0.0179403815516489	0.0166403425526708	-0.00130003899897807	0.0202658336786409	0.0148393625094865	0.0170503700261515	0.0196059599923168	0.0137099626149338	0.0187135739216223	0.0162112210590663	0.017926612615061	12247.875	254221.875	-0.238640866536348	4.5547857930836	5.5850593376264	0.0258393737429976	0.08217263609527	1	FALSE	FALSE	TRUE
Slc9a6	ENSMUSG00000060681.15	chrX	56609756	56664230	+	protein_coding	54474	0.0143845780150294	0.014204963991079	-0.000179614023950368	0.0186102665655666	0.0134131068523137	0.0116993482817031	0.0138155903605342	0.0124820732806214	0.0164629606295605	0.0111122677035177	0.0167625543506165	20943.75	368435.5	-0.220208024703035	4.75632436902699	5.58422991845126	0.0258493965822559	0.0821921205268806	1	FALSE	FALSE	TRUE
Phf11a	ENSMUSG00000044703.5	chr14	59276912	59297522	-	protein_coding	20610	0.0154338738696793	0.0152236807335445	-0.000210193136134768	0.0182732670995133	0.0132473656215408	0.012890549806509	0.017324312951154	0.00968587057628796	0.0168603908545153	0.0150514048875013	0.0192970566158734	8633	177682.5	-0.29706990828779	3.85837939015186	5.58323671560698	0.0258614042690258	0.0822081263991717	1	FALSE	FALSE	TRUE
Usp48	ENSMUSG00000043411.15	chr4	137593754	137658537	+	protein_coding	64783	0.013235889962715	0.0137058220512983	0.000469932088583206	0.0156519172534362	0.0111920127039903	0.0132756563245823	0.0128239735688514	0.0104581685920605	0.015748975364682	0.0118263451624052	0.0167897990860453	27863.625	600409.75	-0.175162038524725	5.42843825422805	5.58316894992475	0.025862223771688	0.0822081263991717	1	FALSE	FALSE	TRUE
