gene_name	mch_logfc	mch_fdr	mch_sig	mch_direction	mch_diff	cg_mc_log2fc	cg_mc_diff	cg_mc_qvalue	cg_mc_ctrl	cg_mc_mut	cg_hmc_log2fc	cg_hmc_diff	cg_hmc_qvalue	cg_hmc_ctrl	cg_hmc_mut
Cdk18	-0.163424545705129	0.14886065340194	FALSE	Hypomethylated	-0.00140426770206994	0.0217827919053011	0.0108839870115087	0.0706535399951554	0.715428520150135	0.726312507161644	-0.0792686426884962	-0.00719887591554963	0.0974196756518717	0.13465246136163	0.12745358544608
Cdk19	0.16019891933027	0.00536465198013848	TRUE	Hypermethylated	0.0043977643860606	0.14194917275868	0.0642611550620433	1.32725448318438e-190	0.621512049859997	0.68577320492204	-0.296416827252327	-0.0380652157065406	1.38195562299181e-99	0.204951706306833	0.166886490600293
Cdk2	-0.0164303773891064	0.964611791112328	FALSE	Hypomethylated	0.00189514803828583	0.0174833335447059	0.008745156330492	0.364259744040196	0.717271726210434	0.726016882540926	-0.0723228954820293	-0.00317323240323709	0.605033824460177	0.0648994207309539	0.0617261883277169
Cdk20	-0.00153414532170527	0.996904957368137	FALSE	Hypomethylated	0.00192890715643335	0.0717743085103752	0.0312670967887548	0.00132509135417945	0.612978416457786	0.64424551324654	-0.405376458660697	-0.0337969107598597	2.2667929115335e-07	0.137968675524964	0.104171764765104
Cdk2ap1	-0.0197155603479146	0.933009336483964	FALSE	Hypomethylated	0.00139991497466284	0.0731508570886166	0.0220211937674822	0.00163501097491902	0.423388595645932	0.445409789413414	-0.0468920529659317	-0.00447613150935841	0.476568983763662	0.139964201254382	0.135488069745024
Cdk4	0.274787659116356	0.474155342593363	FALSE	Hypermethylated	0.00289594919703132	0.119262953034516	0.0385527648834092	2.28726057350203e-05	0.447352627377346	0.485905392260755	-0.182506693568386	-0.0186733200357785	0.00398714145452762	0.157143972201475	0.138470652165697
Cdk5	-0.0292516297915095	0.946144992259176	FALSE	Hypomethylated	0.00411711776513307	0.00394830688869596	0.00161000910044717	0.925447131737582	0.587486042785867	0.589096051886314	-0.262495280781525	-0.0195912590961184	0.00718273058272743	0.117767640416529	0.0981763813204101
Cdk5r1	0.161155750808213	0.710729647601621	FALSE	Hypermethylated	0.00301601691868593	-0.272616102367236	-0.00918711756257071	0.190131202738191	0.05335672587218	0.0441696083096093	-0.204312183150089	-0.00438490632613541	0.405209443338702	0.033207010667781	0.0288221043416456
Cdk5r2	-0.896697420922963	0.0690333056590099	FALSE	Hypomethylated	-0.00854720111626368	0.141997036005918	0.012816941452749	0.423035421086486	0.123917228227668	0.136734169680417	-0.379258328234774	-0.0424638066786222	0.077871511607312	0.183692993714319	0.141229187035697
Cdk5rap1	-0.325118867492321	0.0307544281754321	TRUE	Hypomethylated	-0.00036779412699629	0.0604338505323538	0.0331364941845843	4.13643346682906e-17	0.774591769293905	0.807728263478489	-0.597600158926644	-0.0266047172438523	5.53452300847309e-27	0.0784458209220131	0.0518411036781609
Cdk5rap2	-0.0770734911789509	0.0976724042537557	FALSE	Hypomethylated	0.000739498882485895	0.0156772947021272	0.00792489234737492	1.65786889255353e-05	0.72532890244389	0.733253794791265	-0.0434865773923524	-0.00483748400708303	0.00237783728306306	0.162917521438402	0.158080037431319
Cdk5rap3	-0.343924801678029	0.0781856670181546	FALSE	Hypomethylated	-0.00320829759411126	0.0554131361730064	0.0264211527623603	0.000332976246214041	0.674755396835917	0.701176549598277	-0.310500180957942	-0.0237861509946903	6.33317829203236e-07	0.122838331851258	0.0990521808565678
Cdk6	-0.0978176227770195	0.0394240545719143	TRUE	Hypomethylated	0.000561146700979443	-0.0267012775653103	-0.0142844191777848	3.70921417744907e-22	0.778964790666639	0.764680371488854	0.155145314269232	0.00946878917569724	9.81417675805832e-23	0.0834006391185847	0.0928694282942819
Cdk7	0.11072281646567	0.499036657708663	FALSE	Hypermethylated	0.00330247338547427	0.0452393336521094	0.0230357045079602	1.81813673749733e-06	0.723157420795749	0.746193125303709	-0.267649601392055	-0.0215504470764598	3.37424946687682e-10	0.127270241351905	0.105719794275445
Cdk8	-0.290865306886697	0.000702063021037378	TRUE	Hypomethylated	-0.000913576854199856	0.0917641152069713	0.0316052053564752	3.2488047828477e-38	0.481254929447456	0.512860134803931	-0.147794637691844	-0.0143220711611945	2.89357583011951e-18	0.147087954359236	0.132765883198042
Cdk9	-0.0358888492099533	0.923526018873386	FALSE	Hypomethylated	0.00149910722759446	0.0898336287110014	0.0437790991879315	1.73425324600295e-08	0.68141383845145	0.725192937639382	-0.422876607549179	-0.0373174011315408	6.16179363576562e-12	0.146881782555279	0.109564381423739
Cdkal1	-0.00470767326641654	0.894113369042378	FALSE	Hypomethylated	0.00181416872084319	0.0241972995284864	0.0124544442492741	2.7155912169723e-40	0.736350938132951	0.748805382382225	-0.0795055486348449	-0.00865114744176682	3.22070699431798e-27	0.16134764700902	0.152696499567253
Cdkl1	-0.250082546535815	0.00730489273789552	TRUE	Hypomethylated	-0.00128341736947633	0.0677175802189968	0.0293203572340863	4.07411802089141e-17	0.610112589334099	0.639432946568186	-0.302548467972575	-0.0347259400730006	4.7575236685542e-38	0.183559196282383	0.148833256209383
Cdkl2	-0.259067567979963	0.0422935206306187	TRUE	Hypomethylated	-0.000533057474539789	0.021805393358411	0.010868481207621	0.0243078243339175	0.71366319455897	0.724531675766591	-0.225132058189458	-0.0116746201303447	1.2222764771485e-05	0.0808025638791331	0.0691279437487884
Cdkl3	-0.191665876344393	0.00957323050208913	TRUE	Hypomethylated	-0.000390172830695111	-0.00241337238868463	-0.00128686958090674	0.610331985782205	0.76992413274219	0.768637263161284	-0.226740435451558	-0.0101137609937168	6.68475180263542e-12	0.0695407232668908	0.0594269622731741
Cdkl4	-0.20075645813604	0.0771493969152332	FALSE	Hypomethylated	-8.9303469524505e-05	0.00483885530085644	0.00251157161403759	0.353666118796162	0.747564975294734	0.750076546908772	-0.12321859894986	-0.00596724379802069	0.000262797266875768	0.0728930812743269	0.0669258374763062
Cdkl5	-0.305824113964539	5.35836285681152e-06	TRUE	Hypomethylated	-0.00114053259725828	-0.0377143265918015	-0.0165073628776936	1.74462712996086e-10	0.639749691910798	0.623242329033105	0.0249288829878594	0.00340748855931272	0.280417019910412	0.19550080613965	0.198908294698962
Cdkn1a	-0.0341179910872526	0.875773412128362	FALSE	Hypomethylated	0.00299216538359036	-0.00136323523212068	-0.000520194567184662	0.950710955726814	0.550775636005403	0.550255441438218	-0.0409536363280881	-0.0050984787820425	0.550002787151866	0.182168063085469	0.177069584303427
Cdkn1b	0.0923400329468553	0.838245478202084	FALSE	Hypermethylated	0.00300561529197048	0.723502780550189	0.0462211275260533	3.07518746518177e-12	0.0709798988402367	0.11720102636629	0.282722842388394	0.0188144663386598	0.00429662799677161	0.0869074088404157	0.105721875179075
Cdkn1c	0.247240105468317	0.429322184200363	FALSE	Hypermethylated	0.00909429425513913	0.00629703838600391	0.00277214094436118	0.769989410291348	0.633731598709453	0.636503739653815	0.437442564494264	0.0205561659428956	0.00150539425717458	0.0580352093411991	0.0785913752840946
Cdkn2a	-0.226590781890505	0.240882219238645	FALSE	Hypomethylated	-0.00011314344627443	0.00574205406188162	0.000607319940557599	0.849716934142116	0.152286095136091	0.152893415076649	0.267893388660055	0.00290647478716245	0.101863989126608	0.0142440458208589	0.0171505206080213
Cdkn2aip	-0.124984330182757	0.825540358285786	FALSE	Hypomethylated	0.00321113620999309	0.101623138345887	0.0408874694799807	0.000164673531062886	0.560256082625343	0.601143552105323	-0.573814976408503	-0.0546006488025118	2.56039745440003e-14	0.166383149494252	0.11178250069174
Cdkn2aipnl	0.227856909813613	0.511040082001202	FALSE	Hypermethylated	0.00308573229320733	0.0685700135862952	0.0358293314989064	3.18906136723448e-08	0.736066946113059	0.771896277611966	-0.389509066260712	-0.0326214461375784	1.3125889463011e-11	0.137869719168501	0.105248273030922
Cdkn2b	0.105790102800247	0.791451902805345	FALSE	Hypermethylated	0.00534920849206096	0.38473687543045	0.0430165732575208	3.69602037984117e-06	0.140751070978386	0.183767644235907	0.697747289932582	0.00871897500257491	0.0173440387817947	0.0140183169147258	0.0227372919173007
Cdkn2c	-0.0826626194782376	0.717693706520278	FALSE	Hypomethylated	0.000441270710651497	-0.248872878126512	-0.0465580459012788	6.17116193573957e-07	0.293841041830894	0.247282995929615	-0.12542107290139	-0.00752881988681209	0.298345891740488	0.090421547250699	0.0828927273638869
Cdkn2d	0.513449573223891	0.263492444552201	FALSE	Hypermethylated	0.00579407373287706	0.531361903158595	0.0892205137224003	4.19833175969752e-10	0.200363653364456	0.289584167086856	-0.0346801003263714	-0.00616235493034972	0.712643949418847	0.259447996381917	0.253285641451567
Cdkn3	0.115206767756955	0.614375328538114	FALSE	Hypermethylated	0.00252691954275054	0.0193601349627203	0.00940292641318452	0.248122119043667	0.696004337990287	0.705407264403471	-0.014788834740669	-0.00102771399240523	0.843913733891576	0.100771307265377	0.0997435932729722
Cdnf	-0.068362811922494	0.736559818441767	FALSE	Hypomethylated	0.000639894825748402	-0.0203980379111916	-0.0103510496122179	0.166661219356815	0.737287935909732	0.726936886297514	-0.0598438586780205	-0.00236537829219522	0.525564182983142	0.0582145868752199	0.0558492085830247
Cdo1	-0.268671599830181	0.130148572788126	FALSE	Hypomethylated	-0.00152097441467181	0.0423691541652375	0.0207300289018064	0.000202618011739537	0.695555601230211	0.716285630132018	-0.180829601533429	-0.0148282383407437	0.000249016315917697	0.125871638342086	0.111043400001342
Cdon	-0.175365833125335	0.0108726049770784	TRUE	Hypomethylated	-0.00108751697087181	0.039115688080524	0.0176671109921198	1.64055451154379e-12	0.642818404062171	0.660485515054291	-0.237228209977126	-0.028042941367272	2.13120644532412e-45	0.184947730168087	0.156904788800815
Cdpf1	0.138461034819742	0.610686267069178	FALSE	Hypermethylated	0.00701049790798697	0.0939785333023295	0.0241321064723807	0.0450042994967914	0.358524754441768	0.382656860914148	0.128382845236627	0.0145096872752703	0.118028283416002	0.155904540421152	0.170414227696422
Cdr2	-0.220325000600537	0.0764231340086239	FALSE	Hypomethylated	-0.00100839391346584	-0.0110827677492145	-0.00576171316258667	0.203961238574859	0.752913346027727	0.747151632865141	0.0967744635829221	0.00632213827490644	0.0326631693048712	0.0911234866374687	0.0974456249123752
Cdr2l	-0.256901610225715	0.221527683289616	FALSE	Hypomethylated	-0.000642808690286462	0.106323256819532	0.0366932274905681	3.54499381421509e-08	0.479767314877326	0.516460542367894	-0.164338816535845	-0.0252534677126457	1.08889514141849e-05	0.234561151354318	0.209307683641672
Cdrt4	0.133850502269914	0.125860429423223	FALSE	Hypermethylated	0.00490213573098731	-0.00620054128248807	-0.00318889009191015	0.551272827886775	0.74356241102316	0.740373520931249	0.198769672143233	0.0178727702186724	9.97194475520526e-09	0.120991546815613	0.138864317034286
Cds1	-0.308345876710899	0.000479288953194874	TRUE	Hypomethylated	-0.00196688568264741	-0.0297653171250152	-0.014378681182765	1.23724015299718e-07	0.7041343046273	0.689755623444535	0.00121430417645453	0.000119998692715534	0.931651949724846	0.142508504057732	0.142628502750448
Cds2	-0.32822905803667	0.00366360070598233	TRUE	Hypomethylated	-0.00101546660459825	0.178513453556215	0.0617522630470889	3.94269857671833e-64	0.468824709468708	0.530576972515796	-0.243016186779151	-0.0452879156428097	1.4288937396828e-43	0.292136570443121	0.246848654800311
Cdsn	-0.565752469351313	0.0335766923100994	TRUE	Hypomethylated	-0.0040173648723415	0.0215196208916205	0.0115536254678046	0.41107242093412	0.76880315322444	0.780356778692244	-0.259799944774321	-0.0160334440461419	0.0543178557845335	0.0972925162257478	0.081259072179606
Cdt1	-0.00374390487458742	0.990224017247414	FALSE	Hypomethylated	0.00140181391656114	0.164067450299824	0.0546896640515201	2.51751259888401e-06	0.454076211478194	0.508765875529714	-0.12120088590009	-0.0218408872216591	0.0320642716560275	0.271052780361305	0.249211893139646
Cdv3	-0.198291855249371	0.40603198252183	FALSE	Hypomethylated	0.00113773337193976	0.0931321427048173	0.0267733433831201	0.00156989939149933	0.401498901576171	0.428272244959291	-0.0975296325090227	-0.0129714908134194	0.0718601077020426	0.198437990623428	0.185466499810009
Cdx1	-0.131304583712071	0.406911717675639	FALSE	Hypomethylated	8.45827552938654e-05	-0.0476815173836913	-0.0242025610986915	0.00019183613858076	0.744462478578745	0.720259917480053	0.0924562340247727	0.006892300645071	0.159779825571386	0.104138708404249	0.11103100904932
Cdx2	-0.434577471185092	0.295757203909524	FALSE	Hypomethylated	-0.00149467741745608	-0.167698949356934	-0.00328955160587929	0.521478046626494	0.0299762727982624	0.0266867211923831	0.0455139491655437	0.000134058355271294	0.970546562434	0.00418268697446826	0.00431674532973955
Cdx4	0.293136839382251	0.163920756589647	FALSE	Hypermethylated	0.00664549852582069	-0.0251064483266328	-0.0101853463037873	0.775705122441698	0.590389297054206	0.580203950750419	0.0485712145814476	0.00193607987932223	0.49059750615334	0.0565441448080781	0.0584802246874003
Cdyl	0.0476230897664962	0.237598560343281	FALSE	Hypermethylated	0.00310853033600014	0.0882529928883629	0.0428382645639506	1.78991632392545e-159	0.67908768323302	0.72192594779697	-0.285040312410772	-0.034777334456113	7.50582928735004e-150	0.193981914039182	0.159204579583069
Cdyl2	-0.176489475852819	0.00270276669749802	TRUE	Hypomethylated	7.10934769451617e-05	0.159019948242072	0.0767283679723849	4.8151057076211e-306	0.658452084191442	0.735180452163827	-0.477907854190083	-0.0663593291712134	7.07674626726131e-306	0.235331886513332	0.168972557342118
Ceacam1	-0.426693534257443	0.0225630308785693	TRUE	Hypomethylated	-0.00422591780415566	0.0201629588441841	0.0105996844706169	0.242178248132442	0.753138502554486	0.763738187025103	-0.303501898782108	-0.0218596667943804	7.72989310580914e-05	0.115222609069653	0.093362942275273
Ceacam10	-0.136238939439659	0.697809582910359	FALSE	Hypomethylated	-0.000806205749308479	-0.0151480565155463	-0.00804383690147215	0.307464346502642	0.770120870557401	0.762077033655928	-0.0495063168012576	-0.00145175751117935	0.802125573727667	0.0430366183911211	0.0415848608799418
Ceacam11	-0.117633743944691	0.799568037500024	FALSE	Hypomethylated	0.00122333094977027	0.00981030733583824	0.00479338388206407	0.937326772682219	0.702516779796186	0.70731016367825	-0.601390667786938	-0.00203828759396847	0.487814866619287	0.00597945737620458	0.0039411697822361
Ceacam12	0.0805662393285275	0.758722846309323	FALSE	Hypermethylated	0.00215332337818012	-0.0128071875128558	-0.00684485582440275	0.499123027489538	0.774481990706551	0.767637134882149	-0.796255182066715	-0.0028954542135109	0.0743894658945799	0.00682635698634145	0.00393090277283056
Ceacam13	-0.864306713878319	0.00262551561769602	TRUE	Hypomethylated	-0.00345558877083738	0.0036733779712964	0.00186973151419734	0.980012123425741	0.733390287201084	0.735260018715281	-0.493880946957926	-0.00131582994778313	0.420899079771648	0.0045391020035712	0.00322327205578807
Ceacam14	-0.308788122853007	0.584744171992441	FALSE	Hypomethylated	0.00144399481544414	-0.0316701813933932	-0.0162055052585457	0.382339775678209	0.746353684914599	0.730148179656054	0.0973830903248892	0.00021770601999747	0.997219681113278	0.0031176069609848	0.00333531298098227
Ceacam15	-0.331811136888111	0.406425916372399	FALSE	Hypomethylated	-0.00250927874073834	-0.0138893622684044	-0.00782370068207128	0.533956096784881	0.816569849895582	0.808746149213511	0.253025169979378	0.00663969528687938	0.22049349359318	0.0346352567751812	0.0412749520620606
Ceacam16	-0.608679644192127	0.0246943457097384	TRUE	Hypomethylated	-0.00197992368309728	-0.0161567446534552	-0.00881899207147063	0.28458420829616	0.791897902583251	0.78307891051178	0.0425971851369157	0.00117772602405044	0.839959399057095	0.0393016350471765	0.0404793610712269
Ceacam18	-0.164648353043208	0.450791013586525	FALSE	Hypomethylated	-0.000257108108956397	-0.00212373525098902	-0.00114314087191503	0.824368355419839	0.777129742644548	0.775986601772633	-0.0772511865019923	-0.0016652427184629	0.669083507458826	0.0319390874196298	0.0302738447011669
Ceacam19	-0.0368257969349612	0.899876237283087	FALSE	Hypomethylated	0.00289762199236876	-0.0318842955566665	-0.01574330513356	0.0835328077717664	0.720250970075442	0.704507664941882	-0.0144953008771907	-0.000421254282452189	0.891450463546292	0.0421377718070421	0.0417165175245899
Ceacam2	-0.335381638582143	0.0780068983873473	FALSE	Hypomethylated	-0.000857675325533313	0.0046292264188029	0.00262282290877336	0.6609071940936	0.816090138587868	0.818712961496641	-0.317775880866724	-0.0153745768291436	1.26254624022049e-06	0.0777694857895088	0.0623949089603651
Ceacam20	-0.35373154911929	0.0230512120311805	TRUE	Hypomethylated	-0.000345417667403883	-0.00746661130109419	-0.00420895421764489	0.370694639976258	0.815358399965016	0.811149445747371	-0.27588570829949	-0.0043485108873246	0.0199051098427491	0.0249832712540884	0.0206347603667638
Ceacam3	-0.250948758021056	0.228004186388172	FALSE	Hypomethylated	-0.000318130347164823	-0.028121688516559	-0.0149541696436393	0.0430423230071331	0.774678153717685	0.759723984074046	0.0926652656595999	0.00280620586464252	0.548125047898024	0.0423014181411007	0.0451076240057432
Ceacam5	-0.16847910836761	0.25358005730379	FALSE	Hypomethylated	0.000678865710578841	-0.00471123692336262	-0.0022681063117671	0.724996359420962	0.695683847468986	0.693415741157218	-0.353813855065451	-0.00123814016322083	0.197958162465163	0.00569293190255513	0.0044547917393343
Ceacam9	0.00570047966244181	0.99222981133042	FALSE	Hypermethylated	0.000647889108282701	-0.0396466684627682	-0.0202687081074823	0.0505195548251862	0.747734915756377	0.727466207648895	0.178273656111829	0.0106444054148605	0.132382477607193	0.0809281550996889	0.0915725605145494
Cebpa	-0.131276357081928	0.76982901811243	FALSE	Hypomethylated	-0.00206410182163511	-0.0719818315907731	-0.0246274826528868	0.252427248435407	0.5060121749951	0.481384692342213	0.0362059575308419	0.00432646221079117	0.8904031105508	0.170241908637174	0.174568370847965
Cebpb	-0.00764357986253498	0.992558747613871	FALSE	Hypomethylated	-0.000458989274053898	-0.817705837205422	-0.0727016689509277	0.00126267094998986	0.168035506188491	0.0953338372375636	0.0219454496588898	0.000850992134814293	0.97596007764214	0.0555198513745622	0.0563708435093765
Cebpd	-0.222877165275158	0.605440072743237	FALSE	Hypomethylated	0.000175849170185295	-0.046935836571246	-0.0105616263472028	0.627877530410667	0.3299485084255	0.319386882078297	0.125754566167712	0.00693572942681957	0.535705064069618	0.0761513292101104	0.08308705863693
Cebpe	-0.41451060411931	0.481812716243089	FALSE	Hypomethylated	-0.00122381842610897	-0.0798555489467667	-0.0411441719079735	0.00642495108059324	0.7640851920518	0.722941020143827	0.311127838106205	0.0248002468002023	0.038722750153195	0.103043594100831	0.127843840901033
Cebpg	-0.547774600937277	0.0265965947897901	TRUE	Hypomethylated	-0.00352607854714529	0.141741419790681	0.0403026054963249	2.58681410864871e-06	0.390392997058926	0.430695602555251	-0.166464666529769	-0.0355510748712428	3.9748636421166e-06	0.326226884128066	0.290675809256823
Cebpz	-0.203646878198646	0.382596663932958	FALSE	Hypomethylated	0.000590386933866038	0.059648706475743	0.030914819541553	1.77008364241977e-11	0.732371215466472	0.763286035008025	-0.358983046843499	-0.0255453080144689	3.76049544573926e-15	0.115964285494975	0.0904189774805058
Cebpzos	-0.192727366462158	0.717803661890064	FALSE	Hypomethylated	0.00264674051536346	0.101934556499855	0.0307192497016012	0.00556289804881575	0.419595374794738	0.450314624496339	-0.522242669351587	-0.038202613205968	5.77307339551359e-09	0.125785909160978	0.0875832959550104
Cecr2	-0.216461907358847	0.000600456697993824	TRUE	Hypomethylated	-0.00109265104718932	-0.0438562938754426	-0.0205989844448009	9.72865238838964e-13	0.687975113209634	0.667376128764833	0.117325601217592	0.0159601715439235	1.82426811515234e-10	0.188382420516252	0.204342592060176
Cel	-0.136068346863626	0.558929596229155	FALSE	Hypomethylated	-0.000184104790865239	-0.0215458687929348	-0.0105910030662645	0.375059439231341	0.7144742188844	0.703883215818135	-0.012320583141628	-0.00159226504197388	0.966648460990968	0.187245654803524	0.18565338976155
Cela1	-0.264213874128558	0.16734529134098	FALSE	Hypomethylated	-0.000291503962967933	-0.0424228705803136	-0.0213284965369498	0.000277793354200476	0.736044990519113	0.714716493982163	0.0997161004690243	0.00635220508527636	0.118127845182585	0.0887643445387749	0.0951165496240513
Cela2a	-0.442148461249432	0.028432701192635	TRUE	Hypomethylated	-0.00380685973221002	-0.0202585392279987	-0.0104489575272338	0.221276376154446	0.749350535472898	0.738901577945664	-0.0970584312932643	-0.0073128620683775	0.129434858447105	0.112397203181985	0.105084341113608
Cela3a	-0.319115040520199	0.228060686733528	FALSE	Hypomethylated	-0.000988631984742996	0.00250520444284171	0.001371424842463	0.942049955176309	0.789089478180089	0.790460903022552	-0.487163642394267	-0.0195015357901071	0.000290505197363492	0.0680506882852563	0.0485491524951492
Cela3b	-0.512508252135304	0.0344515520851142	TRUE	Hypomethylated	-0.00325371130749982	-0.00106654626802104	-0.000608929479193776	0.937509406272325	0.8239907934388	0.823381863959607	-0.257380281477576	-0.012013418432676	0.0156884405977348	0.0735240937659394	0.0615106753332634
Celf2	-0.0437994301642195	0.0782912403220524	FALSE	Hypomethylated	0.00107444521040071	0.0406895151703995	0.0189656589635553	1.86551233241011e-94	0.663011687699324	0.681977346662879	-0.125643756613298	-0.0166786446799026	4.66729195765203e-104	0.199971642240479	0.183292997560577
Celf3	-0.174762338208245	0.39872338900325	FALSE	Hypomethylated	-0.000696260071642821	-0.145505330701521	-0.0419898259918134	0.000233222361111902	0.437679685975692	0.395689859983878	-0.138390859944692	-0.0272162150539985	0.00960407967241944	0.297548840504518	0.27033262545052
Celf4	-0.347936515756423	1.62875513658436e-09	TRUE	Hypomethylated	-0.00393849764394399	0.0196929238241148	0.00569343124302657	0.000821246582006736	0.414258059203056	0.419951490446082	-0.046876859536393	-0.0105893076406534	2.36536366408243e-10	0.331222752213831	0.320633444573177
Celf5	-0.310595586447086	0.0530991706457802	FALSE	Hypomethylated	-0.000831676850229626	-0.134919754959816	-0.0467376663426103	1.2219680776626e-13	0.52349822777574	0.476760561433129	0.0489104959885921	0.00579868387873531	0.332509776443462	0.168158701105348	0.173957384984083
Celf6	-0.0199220158920731	0.89204831316132	FALSE	Hypomethylated	0.00100383982386857	-0.0135402258052317	-0.00681649062504186	0.201108696133201	0.729702588480377	0.722886097855335	0.0157429074130368	0.000944577977773975	0.828077386408172	0.0860905961776766	0.0870351741554505
Celsr1	0.00370357598872948	0.957515614448525	FALSE	Hypermethylated	0.00162177505600522	-0.00630327918371166	-0.00324940023576448	0.100315813521746	0.745348867594635	0.74209946735887	0.0244129191680292	0.00233554738622205	0.119777111357994	0.136855991973795	0.139191539360017
Celsr2	-0.157130344152921	0.196517848789796	FALSE	Hypomethylated	0.000609014764980428	0.0264512207126261	0.011975123094157	0.0185364420868276	0.647174530813167	0.659149653907324	-0.0701241550980585	-0.0105459782947786	0.0115881029701953	0.22228274744838	0.211736769153601
Cemip	-0.257117097157496	4.91675902185574e-08	TRUE	Hypomethylated	-0.00717432789965748	-0.00601524575563722	-0.00282050402814682	0.302076263218125	0.677880214245719	0.675059710217572	0.0218041771536726	0.00325828342764187	0.161358469629999	0.213962521599939	0.217220805027581
Cemip2	0.146390545397286	0.0556344201230424	FALSE	Hypermethylated	0.00317735249848562	0.118511757392463	0.0586196146349924	1.4813350069478e-145	0.684693430547283	0.743313045182276	-0.32265355282931	-0.0391387039877704	2.95992860964908e-90	0.195300791358931	0.156162087371161
Cend1	-0.65786626027219	0.14926968196371	FALSE	Hypomethylated	-0.00349349307846467	0.399485030025047	0.0873201273140664	7.77789941189217e-06	0.27369906397603	0.361019191290097	-0.174331684104566	-0.0317398754876377	0.0919597769285464	0.278855214844756	0.247115339357118
Cenpa	-0.216289527493391	0.368882603917087	FALSE	Hypomethylated	-0.000680757261055234	-0.0233046014080705	-0.0109988053034049	0.187121042672255	0.686406431716956	0.675407626413551	0.0390823640863444	0.00129548725198495	0.695805184840685	0.047177084128701	0.048472571380686
Cenpb	-0.584203966766119	0.0601118090170166	FALSE	Hypomethylated	-0.00335491993449401	0.204048004954542	0.0498999325472668	0.00632174464705496	0.328448994362694	0.37834892690996	-0.166741941550496	-0.0278473189669904	0.102865508427162	0.255134120668674	0.227286801701684
Cenpc1	-0.208305834925908	0.0928518251114988	FALSE	Hypomethylated	0.00113977888603305	0.0330484096194799	0.0183206278611745	2.08538677440711e-08	0.790643218630474	0.808963846491648	-0.214486077482534	-0.0154270518973073	2.17271511798736e-10	0.111671372139135	0.096244320241828
Cenpe	-0.130705824537383	0.306166394162688	FALSE	Hypomethylated	0.000449176844964034	-0.00962507075047333	-0.00581427800379863	0.0115900963271118	0.874408385413296	0.868594107409497	-0.00468752677384126	-0.000131071146973756	0.951132461681889	0.0404057553145292	0.0402746841675555
Cenpf	0.362040534569277	3.60861107120042e-08	TRUE	Hypermethylated	0.0167518742292801	-0.0155857447912518	-0.0080527351594627	0.0440211785986136	0.74943534393895	0.741382608779487	0.224309940763549	0.0217824050900226	4.44543299809637e-16	0.129488882822778	0.1512712879128
Cenph	-0.182431878442793	0.339053807272665	FALSE	Hypomethylated	-0.000470995255939492	0.00542857420158201	0.00318346026620042	0.501458096766965	0.84444400361912	0.847627463885321	-0.0607981948575942	-0.0015948677091195	0.599280366562429	0.0386480354408524	0.0370531677317329
Cenpi	-0.147178361138475	0.255477090338339	FALSE	Hypomethylated	0.00122959045461264	0.000625765356267648	0.000372194278232207	0.889522003078864	0.857903668446473	0.858275862724706	-0.207986063505175	-0.00530099137209133	0.000941238332849691	0.039484477698129	0.0341834863260377
Cenpj	0.336527969378249	0.000304756324081018	TRUE	Hypermethylated	0.00698893184994179	0.0292806925638675	0.0151009271198482	4.87588120732541e-05	0.736515970631065	0.751616897750914	-0.0438616917034119	-0.00333009417548616	0.315541925270688	0.111206658909158	0.107876564733672
Cenpk	-0.306220334744004	0.0703620567010403	FALSE	Hypomethylated	-0.000780391696894953	-0.0210810618486748	-0.0110134102386058	0.125563439834503	0.759229414343337	0.748216004104731	-0.0825749587748116	-0.00162002793239623	0.591183507920088	0.0291217967010065	0.0275017687686102
Cenpl	0.123723808803483	0.574532868400948	FALSE	Hypermethylated	0.00278584250824165	0.0433829843176728	0.0175352774001152	0.0231134522147836	0.574409485568908	0.591944762969024	-0.305935819666008	-0.00781358875746854	0.00655725496283822	0.0408911435888838	0.0330775548314153
Cenpm	-0.0919151236974589	0.523963472634188	FALSE	Hypomethylated	-0.000326916012529932	0.0244935071428833	0.0112274511476421	0.135255448317951	0.655711623458515	0.666939074606157	-0.0145977296546607	-0.00151671471585282	0.7920954259824	0.150656699061666	0.149139984345813
Cenpn	-0.0632578359203094	0.714962231910668	FALSE	Hypomethylated	0.00211021149051046	-0.00424029156782453	-0.00239669540223086	0.628523257811848	0.816638277986078	0.814241582583847	-0.00681974842453276	-0.000263091333908047	0.926064068603151	0.0557877437973082	0.0555246524634001
Cenpo	-0.208096722738597	0.0979780873329552	FALSE	Hypomethylated	-6.78815209703421e-05	0.0143838405979432	0.00783720170620117	0.0463084076058626	0.782156969090228	0.78999417079643	-0.205733712189816	-0.012276748187465	5.40750114690486e-07	0.0923741610294949	0.0800974128420299
Cenpp	-0.22297535879362	0.000418349388224858	TRUE	Hypomethylated	-7.74639192385029e-05	-0.00478214090451585	-0.00268499668231681	0.235470155562784	0.811363579378428	0.808678582696111	-0.0312177138150284	-0.00132690774729516	0.328780347618434	0.06198754479664	0.0606606370493448
Cenpq	-0.342115120751732	0.152228912307467	FALSE	Hypomethylated	-0.000206397946294172	0.00288058596147222	0.00127801314410125	0.87506656427173	0.63943348645399	0.640711499598092	-0.191851052264915	-0.00251141572012276	0.255516016895218	0.020169051173236	0.0176576354531133
