"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","over_represented_padj"
"GO:0004857",0.548046915564163,0.815320369828204,1,129,"enzyme inhibitor activity","MF",1
"GO:0050767",0.549225717403518,0.726482098006104,2,264,"regulation of neurogenesis","BP",1
"GO:0001944",0.549878167263303,0.682191385233268,3,443,"vasculature development","BP",1
"GO:0061564",0.551366674756321,0.680935313661503,3,363,"axon development","BP",1
"GO:0003779",0.552267730360762,0.723832548165373,2,235,"actin binding","MF",1
"GO:0120032",0.552621311062359,0.811971684985489,1,106,"regulation of plasma membrane bounded cell projection assembly","BP",1
"GO:0008047",0.552892683088999,0.723189748741313,2,253,"enzyme activator activity","MF",1
"GO:0051252",0.552982329853516,0.602097057158072,8,1327,"regulation of RNA metabolic process","BP",1
"GO:0019902",0.553933345460012,0.810935208666127,1,106,"phosphatase binding","MF",1
"GO:0051651",0.553934490986551,0.810960186183514,1,104,"maintenance of location in cell","BP",1
"GO:0006650",0.554440390780012,0.8104965257124,1,109,"glycerophospholipid metabolic process","BP",1
"GO:0044325",0.554950222524537,0.810196126592069,1,101,"transmembrane transporter binding","MF",1
"GO:0006091",0.556222026137312,0.808695710584303,1,154,"generation of precursor metabolites and energy","BP",1
"GO:0060491",0.55685085258729,0.80859152410473,1,108,"regulation of cell projection assembly","BP",1
"GO:0007623",0.557832696125914,0.807663185363522,1,121,"circadian rhythm","BP",1
"GO:0016788",0.558067971362673,0.718366845860252,2,276,"hydrolase activity, acting on ester bonds","MF",1
"GO:0023056",0.558742809414276,0.614896649597771,6,895,"positive regulation of signaling","BP",1
"GO:0010647",0.560437176732436,0.613216846375719,6,894,"positive regulation of cell communication","BP",1
"GO:0032496",0.560467008144268,0.805346858302014,1,145,"response to lipopolysaccharide","BP",1
"GO:0008283",0.560526589222318,0.613092044022695,6,965,"cell population proliferation","BP",1
"GO:0099572",0.560953350128152,0.671914112084326,3,314,"postsynaptic specialization","CC",1
"GO:0006954",0.561135993013133,0.715389236780014,2,329,"inflammatory response","BP",1
"GO:0050679",0.561253402402915,0.80487236429506,1,125,"positive regulation of epithelial cell proliferation","BP",1
"GO:0043232",0.561776416083903,0.576959180756011,11,1652,"intracellular membraneless organelle","CC",1
"GO:0031965",0.562707843821486,0.803732762244096,1,121,"nuclear membrane","CC",1
"GO:0043228",0.563166684456705,0.575563612397281,11,1654,"membraneless organelle","CC",1
"GO:0099072",0.563244890208015,0.803853330660284,1,83,"regulation of postsynaptic membrane neurotransmitter receptor levels","BP",1
"GO:0006955",0.564793988414329,0.667804735892301,3,524,"immune response","BP",1
"GO:0060326",0.565175955444748,0.801664617691162,1,127,"cell chemotaxis","BP",1
"GO:0015850",0.568868100001988,0.798521069046803,1,140,"organic hydroxy compound transport","BP",1
"GO:0006066",0.568952866418602,0.798393250805076,1,148,"alcohol metabolic process","BP",1
"GO:0045787",0.56896146703889,0.79847533761328,1,136,"positive regulation of cell cycle","BP",1
"GO:0003676",0.57013402853484,0.603473766134312,6,1029,"nucleic acid binding","MF",1
"GO:0007613",0.570568564887104,0.79747085304954,1,105,"memory","BP",1
"GO:0021543",0.571178599508758,0.79681722424464,1,117,"pallium development","BP",1
"GO:0043161",0.571923781022624,0.795985101386403,1,140,"proteasome-mediated ubiquitin-dependent protein catabolic process","BP",1
"GO:0051235",0.572321335938697,0.795948378596748,1,110,"maintenance of location","BP",1
"GO:0045926",0.572419779702784,0.795636919893427,1,132,"negative regulation of growth","BP",1
"GO:0001932",0.575513645202869,0.657444123626107,3,446,"regulation of protein phosphorylation","BP",1
"GO:0002237",0.576007487882628,0.792469196248965,1,153,"response to molecule of bacterial origin","BP",1
"GO:0051345",0.576720507347946,0.79212203991106,1,122,"positive regulation of hydrolase activity","BP",1
"GO:0009259",0.576834730534707,0.792015370625563,1,123,"ribonucleotide metabolic process","BP",1
"GO:0000902",0.577854464429329,0.609451032857069,5,626,"cell morphogenesis","BP",1
"GO:0034654",0.577861045025053,0.570525448376501,9,1552,"nucleobase-containing compound biosynthetic process","BP",1
"GO:0030182",0.578676870952155,0.584584287240715,7,941,"neuron differentiation","BP",1
"GO:0098685",0.579765630979903,0.78990172388646,1,95,"Schaffer collateral - CA1 synapse","CC",1
"GO:0080090",0.579879204525605,0.554913720270886,12,2007,"regulation of primary metabolic process","BP",1
"GO:0048786",0.580478733119365,0.789425071340334,1,88,"presynaptic active zone","CC",1
"GO:0120036",0.58057982876442,0.582660532258947,7,922,"plasma membrane bounded cell projection organization","BP",1
"GO:0071944",0.580797479793825,0.543057748178536,17,2463,"cell periphery","CC",1
"GO:0019693",0.581160745025793,0.788309978258846,1,126,"ribose phosphate metabolic process","BP",1
"GO:0051246",0.582646856455443,0.604456812351404,5,805,"regulation of protein metabolic process","BP",1
"GO:0060078",0.583739267731666,0.786421804784466,1,100,"regulation of postsynaptic membrane potential","BP",1
"GO:0051015",0.584738020508952,0.7853445555194,1,116,"actin filament binding","MF",1
"GO:0042176",0.585559576320547,0.784426327275367,1,137,"regulation of protein catabolic process","BP",1
"GO:0048666",0.585606396371454,0.587950023011518,6,779,"neuron development","BP",1
"GO:0003674",0.586221421918668,0.7621224171669,42,6818,"molecular_function","MF",1
"GO:0019722",0.587053041430507,0.783401813461613,1,111,"calcium-mediated signaling","BP",1
"GO:1905475",0.587920320547635,0.78257434038994,1,117,"regulation of protein localization to membrane","BP",1
"GO:0009790",0.588526789475797,0.617128941749523,4,631,"embryo development","BP",1
"GO:0051052",0.590225972455227,0.780231937103022,1,154,"regulation of DNA metabolic process","BP",1
"GO:0043687",0.590396427903477,0.687494190582677,2,334,"post-translational protein modification","BP",1
"GO:0051216",0.591029786786485,0.779606015289711,1,143,"cartilage development","BP",1
"GO:0006790",0.591950722035543,0.778764896897304,1,147,"sulfur compound metabolic process","BP",1
"GO:0051258",0.592011801771939,0.77892450502031,1,123,"protein polymerization","BP",1
"GO:0098660",0.592348634375226,0.64068623276351,3,427,"inorganic ion transmembrane transport","BP",1
"GO:0001501",0.592489897623211,0.68549447717999,2,312,"skeletal system development","BP",1
"GO:0098984",0.593281040412412,0.639983053706064,3,326,"neuron to neuron synapse","CC",1
"GO:0097553",0.594078279007299,0.777268145076932,1,109,"calcium ion transmembrane import into cytosol","BP",1
"GO:0009893",0.595164122412328,0.552797481156133,9,1497,"positive regulation of metabolic process","BP",1
"GO:0030695",0.596494019201782,0.681828677220896,2,233,"GTPase regulator activity","MF",1
"GO:0060589",0.596494019201782,0.681828677220896,2,233,"nucleoside-triphosphatase regulator activity","MF",1
"GO:0001525",0.598787460736633,0.679264030103303,2,312,"angiogenesis","BP",1
"GO:0009889",0.598995093699064,0.538964434389184,11,1907,"regulation of biosynthetic process","BP",1
"GO:0007417",0.600199180626108,0.605223358294584,4,584,"central nervous system development","BP",1
"GO:0030030",0.600208712917777,0.562468198800955,7,944,"cell projection organization","BP",1
"GO:0060090",0.602479296639996,0.630318328349171,3,457,"molecular adaptor activity","MF",1
"GO:0120031",0.602706958837905,0.675481599665622,2,270,"plasma membrane bounded cell projection assembly","BP",1
"GO:0044419",0.602974005270604,0.629680696051377,3,556,"biological process involved in interspecies interaction between organisms","BP",1
"GO:0045786",0.60419157233066,0.767740110784543,1,154,"negative regulation of cell cycle","BP",1
"GO:0065009",0.605912411366814,0.580523627674572,5,797,"regulation of molecular function","BP",1
"GO:0004842",0.607271334818801,0.764995649170227,1,144,"ubiquitin-protein transferase activity","MF",1
"GO:0007281",0.60789879290582,0.764426427084548,1,143,"germ cell development","BP",1
"GO:0071805",0.610172743957303,0.762496398120156,1,125,"potassium ion transmembrane transport","BP",1
"GO:2001233",0.610177618669283,0.76208787748691,1,178,"regulation of apoptotic signaling pathway","BP",1
"GO:0032991",0.610972391152522,0.522804973180573,12,1903,"protein-containing complex","CC",1
"GO:0016887",0.611747852357624,0.760961840051229,1,132,"ATP hydrolysis activity","MF",1
"GO:1902532",0.612275402975627,0.665658286487579,2,315,"negative regulation of intracellular signal transduction","BP",1
"GO:0042325",0.613399085278193,0.618995109767433,3,469,"regulation of phosphorylation","BP",1
"GO:0050905",0.614454898056157,0.758612921916793,1,116,"neuromuscular process","BP",1
"GO:0030031",0.614596526826114,0.663391043538226,2,280,"cell projection assembly","BP",1
"GO:0019216",0.617157280820194,0.755725258586039,1,151,"regulation of lipid metabolic process","BP",1
"GO:0042803",0.617202857665099,0.660581683635999,2,323,"protein homodimerization activity","MF",1
"GO:0034703",0.617525184356468,0.755763431397448,1,113,"cation channel complex","CC",1
"GO:0032774",0.619097650859705,0.534332481857424,8,1421,"RNA biosynthetic process","BP",1
"GO:0048762",0.619990521106165,0.753029648696032,1,152,"mesenchymal cell differentiation","BP",1
"GO:0034655",0.620411669200708,0.752564077562206,1,161,"nucleobase-containing compound catabolic process","BP",1
"GO:0110053",0.621791282944381,0.751484991107467,1,132,"regulation of actin filament organization","BP",1
"GO:0090304",0.622583304337004,0.524048225362904,9,1616,"nucleic acid metabolic process","BP",1
"GO:0007162",0.622947745379949,0.750201440392574,1,152,"negative regulation of cell adhesion","BP",1
"GO:0045444",0.623285219698012,0.749862181097578,1,154,"fat cell differentiation","BP",1
"GO:0060348",0.62347559246061,0.749741810687903,1,146,"bone development","BP",1
"GO:0016043",0.624044217374269,0.49718185115702,18,2725,"cellular component organization","BP",1
"GO:0030001",0.624700877833267,0.607118312288721,3,452,"metal ion transport","BP",1
"GO:0003018",0.625715449772008,0.747549042975302,1,150,"vascular process in circulatory system","BP",1
"GO:0030534",0.626642859700305,0.747024912083902,1,114,"adult behavior","BP",1
"GO:0051604",0.626742427699419,0.746378964747968,1,176,"protein maturation","BP",1
"GO:0048699",0.627929007382398,0.533220778105034,7,982,"generation of neurons","BP",1
"GO:0022412",0.629001464173656,0.744324081818774,1,154,"cellular process involved in reproduction in multicellular organism","BP",1
"GO:0010721",0.629133504930163,0.744226099279705,1,150,"negative regulation of cell development","BP",1
"GO:0048583",0.62919712167906,0.507239054131239,11,1775,"regulation of response to stimulus","BP",1
"GO:0015849",0.629557393329314,0.74366522032062,1,171,"organic acid transport","BP",1
"GO:0003007",0.629821884635706,0.743545161384251,1,151,"heart morphogenesis","BP",1
"GO:0009653",0.63060058889274,0.510197006745273,10,1496,"anatomical structure morphogenesis","BP",1
"GO:0016050",0.631288929773014,0.742155859868257,1,145,"vesicle organization","BP",1
"GO:0043523",0.631610263845743,0.741702849173674,1,163,"regulation of neuron apoptotic process","BP",1
"GO:0031345",0.632046575549835,0.741587093147457,1,127,"negative regulation of cell projection organization","BP",1
"GO:0141124",0.632306687560215,0.538887482220185,6,919,"intracellular signaling cassette","BP",1
"GO:0048468",0.632788054538137,0.507852756246582,10,1516,"cell development","BP",1
"GO:0006163",0.634625042385734,0.73883767635238,1,148,"purine nucleotide metabolic process","BP",1
"GO:0071695",0.636054476271633,0.737425782540533,1,147,"anatomical structure maturation","BP",1
"GO:0071840",0.636465679037941,0.484025679908492,18,2758,"cellular component organization or biogenesis","BP",1
"GO:0006396",0.636687251494783,0.736567608151532,1,180,"RNA processing","BP",1
"GO:0035295",0.636801691828023,0.566400138143623,4,667,"tube development","BP",1
"GO:0016323",0.636858484955392,0.736632992713659,1,146,"basolateral plasma membrane","CC",1
"GO:0006355",0.637125393387741,0.523222136427977,7,1256,"regulation of DNA-templated transcription","BP",1
"GO:0071495",0.638323797024523,0.564742259371958,4,672,"cellular response to endogenous stimulus","BP",1
"GO:0007399",0.638573823248135,0.501655162916526,10,1458,"nervous system development","BP",1
"GO:2001141",0.638907153492725,0.521293789177814,7,1258,"regulation of RNA biosynthetic process","BP",1
"GO:0010604",0.639632029804001,0.512365560661483,8,1378,"positive regulation of macromolecule metabolic process","BP",1
"GO:0010468",0.640066896452782,0.499981503519647,10,1782,"regulation of gene expression","BP",1
"GO:0031503",0.64024587676236,0.733511307215063,1,120,"protein-containing complex localization","BP",1
"GO:0044238",0.640579159120638,0.478883026480336,19,3281,"primary metabolic process","BP",1
"GO:0051098",0.640822675314275,0.732503758571439,1,166,"regulation of binding","BP",1
"GO:0062012",0.64193947685639,0.731409684445224,1,161,"regulation of small molecule metabolic process","BP",1
"GO:0006952",0.64293116012741,0.587277164376866,3,600,"defense response","BP",1
"GO:0048589",0.643544689808985,0.586811974703165,3,443,"developmental growth","BP",1
"GO:0032502",0.643703620561533,0.475552272626156,19,2977,"developmental process","BP",1
"GO:0035091",0.643902262078544,0.729640445540198,1,135,"phosphatidylinositol binding","MF",1
"GO:0050877",0.645778106849906,0.556662037855373,4,603,"nervous system process","BP",1
"GO:0140513",0.646360475634331,0.62957149441445,2,366,"nuclear protein-containing complex","CC",1
"GO:0006644",0.646787434937258,0.726563765696056,1,149,"phospholipid metabolic process","BP",1
"GO:0048513",0.647255594059566,0.492229001287449,10,1644,"animal organ development","BP",1
"GO:0009894",0.647300132888793,0.628561628958181,2,359,"regulation of catabolic process","BP",1
"GO:0048584",0.647985385856507,0.521800739475761,6,1016,"positive regulation of response to stimulus","BP",1
"GO:0032869",0.648516304282463,0.724803735436093,1,147,"cellular response to insulin stimulus","BP",1
"GO:0000323",0.648960857620761,0.724034631171895,1,194,"lytic vacuole","CC",1
"GO:0005764",0.648960857620761,0.724034631171895,1,194,"lysosome","CC",1
"GO:0046486",0.649693050036908,0.723580563312794,1,148,"glycerolipid metabolic process","BP",1
"GO:0018193",0.651619936695018,0.623931595216406,2,317,"peptidyl-amino acid modification","BP",1
"GO:0070372",0.652316538490909,0.720777234625284,1,158,"regulation of ERK1 and ERK2 cascade","BP",1
"GO:0006351",0.652423019084251,0.506542684733955,7,1276,"DNA-templated transcription","BP",1
"GO:0030163",0.653484453987828,0.621761885863173,2,362,"protein catabolic process","BP",1
"GO:0002683",0.654079863618147,0.718706825393026,1,195,"negative regulation of immune system process","BP",1
"GO:0022604",0.654181915968144,0.719035657029647,1,135,"regulation of cell morphogenesis","BP",1
"GO:0098982",0.654371314084502,0.719260519988196,1,104,"GABA-ergic synapse","CC",1
"GO:0045597",0.654800239095306,0.574271114541902,3,515,"positive regulation of cell differentiation","BP",1
"GO:0009966",0.655167353035824,0.488929881973449,9,1458,"regulation of signal transduction","BP",1
"GO:0006813",0.655522176101276,0.71755109138889,1,143,"potassium ion transport","BP",1
"GO:0031175",0.656487491641941,0.526136811200675,5,692,"neuron projection development","BP",1
"GO:0010605",0.656983473261461,0.51185273768358,6,1083,"negative regulation of macromolecule metabolic process","BP",1
"GO:0001667",0.657960014089948,0.714885123953375,1,154,"ameboidal-type cell migration","BP",1
"GO:0048856",0.658911321497734,0.459908454990521,18,2833,"anatomical structure development","BP",1
"GO:0033002",0.659705524338206,0.712964703819936,1,163,"muscle cell proliferation","BP",1
"GO:0016070",0.664343933465973,0.485267018630819,8,1474,"RNA metabolic process","BP",1
"GO:0001819",0.665387192316375,0.706639037300657,1,203,"positive regulation of cytokine production","BP",1
"GO:0009925",0.666269729682214,0.705929763823014,1,162,"basal plasma membrane","CC",1
"GO:0008285",0.667679703811564,0.605850341464195,2,366,"negative regulation of cell population proliferation","BP",1
"GO:0048731",0.668539694495033,0.455464666482087,14,2168,"system development","BP",1
"GO:0065003",0.668707537094911,0.558612810666472,3,507,"protein-containing complex assembly","BP",1
"GO:0009117",0.669239445979647,0.702679107707347,1,165,"nucleotide metabolic process","BP",1
"GO:0006836",0.669780026785904,0.702273952762546,1,143,"neurotransmitter transport","BP",1
"GO:0061629",0.670217998922092,0.701540525708533,1,175,"RNA polymerase II-specific DNA-binding transcription factor binding","MF",1
"GO:0072659",0.671567334702964,0.700233156365229,1,152,"protein localization to plasma membrane","BP",1
"GO:0002684",0.672281284880873,0.600543073654465,2,394,"positive regulation of immune system process","BP",1
"GO:0098609",0.673594341111264,0.553111699561531,3,451,"cell-cell adhesion","BP",1
"GO:0098796",0.675922521589432,0.550379130994368,3,484,"membrane protein complex","CC",1
"GO:0010639",0.676231062125579,0.695034479563973,1,157,"negative regulation of organelle organization","BP",1
"GO:0140678",0.676553498611143,0.694469042340841,1,187,"molecular function inhibitor activity","MF",1
"GO:0016071",0.677606208918594,0.693311811041781,1,184,"mRNA metabolic process","BP",1
"GO:0060271",0.678527093623575,0.692487672003725,1,155,"cilium assembly","BP",1
"GO:0009605",0.679100783190611,0.500485198233993,5,912,"response to external stimulus","BP",1
"GO:0004888",0.680890236370287,0.590660817271847,2,362,"transmembrane signaling receptor activity","MF",1
"GO:0048667",0.681312128031896,0.544254495970325,3,420,"cell morphogenesis involved in neuron differentiation","BP",1
"GO:0045178",0.681409954276113,0.689136517467646,1,169,"basal part of cell","CC",1
"GO:0048738",0.681410191338808,0.68927154889417,1,152,"cardiac muscle tissue development","BP",1
"GO:0070371",0.682128804993452,0.688295877385411,1,173,"ERK1 and ERK2 cascade","BP",1
"GO:0048562",0.683255113482498,0.687005713821481,1,175,"embryonic organ morphogenesis","BP",1
"GO:0098772",0.684126706096302,0.494737169285869,5,875,"molecular function regulator activity","MF",1
"GO:0043603",0.685220131137801,0.684653429449693,1,194,"amide metabolic process","BP",1
"GO:1902533",0.685959408742611,0.538656160085347,3,527,"positive regulation of intracellular signal transduction","BP",1
"GO:0043025",0.686514202177703,0.538179479531479,3,421,"neuronal cell body","CC",1
"GO:0051402",0.68836072405322,0.681085942133312,1,188,"neuron apoptotic process","BP",1
"GO:0045211",0.68892907409004,0.581520690651699,2,266,"postsynaptic membrane","CC",1
"GO:0007283",0.690324661434603,0.678777901260942,1,195,"spermatogenesis","BP",1
"GO:0007610",0.690969211155215,0.532864171087102,3,460,"behavior","BP",1
"GO:0060255",0.691518405257261,0.435290217482453,12,2165,"regulation of macromolecule metabolic process","BP",1
"GO:0009896",0.692061491780109,0.676819420689578,1,185,"positive regulation of catabolic process","BP",1
"GO:0021953",0.692759984650329,0.676199580412314,1,158,"central nervous system neuron differentiation","BP",1
"GO:0051960",0.695544142237765,0.573414040753292,2,331,"regulation of nervous system development","BP",1
"GO:0010001",0.696580055190832,0.671628484504624,1,170,"glial cell differentiation","BP",1
"GO:0005773",0.697037543735251,0.670819317691766,1,217,"vacuole","CC",1
"GO:0048609",0.697295589615364,0.571188432781007,2,381,"multicellular organismal reproductive process","BP",1
"GO:0048232",0.697799282508108,0.670007494873187,1,199,"male gamete generation","BP",1
"GO:0031966",0.697806544108181,0.669933582358797,1,212,"mitochondrial membrane","CC",1
"GO:0032868",0.698683199118424,0.669080004348307,1,179,"response to insulin","BP",1
"GO:0043167",0.699363323813096,0.423524768989642,13,2100,"ion binding","MF",1
"GO:0007010",0.701121059840277,0.493362286294824,4,676,"cytoskeleton organization","BP",1
"GO:0048878",0.701150370303342,0.520639892454485,3,526,"chemical homeostasis","BP",1
"GO:0007018",0.701960080245803,0.665302876953579,1,162,"microtubule-based movement","BP",1
"GO:0043009",0.702950857904781,0.564328056304356,2,388,"chordate embryonic development","BP",1
"GO:0044782",0.703705019818244,0.663170668474963,1,167,"cilium organization","BP",1
"GO:0031967",0.703737572437632,0.56332524445575,2,411,"organelle envelope","CC",1
"GO:0043254",0.705900748432522,0.660429327771183,1,180,"regulation of protein-containing complex assembly","BP",1
"GO:1904062",0.707325236297116,0.658765728711205,1,171,"regulation of monoatomic cation transmembrane transport","BP",1
"GO:0043170",0.707472186808096,0.407082960240663,17,3025,"macromolecule metabolic process","BP",1
"GO:0019222",0.708037197945081,0.413635136550793,13,2370,"regulation of metabolic process","BP",1
"GO:0008150",0.71039891925612,0.662028382567051,42,6895,"biological_process","BP",1
"GO:0035556",0.710894144354507,0.432327669822833,8,1337,"intracellular signal transduction","BP",1
"GO:0051726",0.711354990177524,0.553956955731852,2,416,"regulation of cell cycle","BP",1
"GO:0061448",0.711983399346451,0.652942271765589,1,190,"connective tissue development","BP",1
"GO:0030234",0.713690893374697,0.505442744941547,3,511,"enzyme regulator activity","MF",1
"GO:0098793",0.713823358452415,0.505372787758697,3,453,"presynapse","CC",1
"GO:0005635",0.713991387987996,0.650469368377811,1,189,"nuclear envelope","CC",1
"GO:0061024",0.714116166760539,0.55069061504464,2,342,"membrane organization","BP",1
"GO:0005740",0.714328921964196,0.649848222788833,1,229,"mitochondrial envelope","CC",1
"GO:0007275",0.714375481582306,0.402077835944674,15,2408,"multicellular organism development","BP",1
"GO:0048511",0.714678432479223,0.649656078131971,1,183,"rhythmic process","BP",1
"GO:0051129",0.716094116922174,0.548200108672438,2,351,"negative regulation of cellular component organization","BP",1
"GO:0009792",0.716622834958207,0.54743802255164,2,396,"embryo development ending in birth or egg hatching","BP",1
"GO:0006511",0.716660650987468,0.647076789188368,1,202,"ubiquitin-dependent protein catabolic process","BP",1
"GO:0141003",0.717514501807566,0.64636116656516,1,153,"histone H2AX kinase activity","MF",1
"GO:0019941",0.718134921137127,0.645222736030914,1,204,"modification-dependent protein catabolic process","BP",1
"GO:0043632",0.718134921137127,0.645222736030914,1,204,"modification-dependent macromolecule catabolic process","BP",1
"GO:0120025",0.718230794378143,0.42376979466929,8,1208,"plasma membrane bounded cell projection","CC",1
"GO:0007346",0.722320652073724,0.63995752688717,1,202,"regulation of mitotic cell cycle","BP",1
"GO:0033993",0.722546386361983,0.539920639767295,2,429,"response to lipid","BP",1
"GO:0030336",0.723596809645475,0.638529865005912,1,172,"negative regulation of cell migration","BP",1
"GO:0009410",0.724574480118363,0.637118587230594,1,197,"response to xenobiotic stimulus","BP",1
"GO:0080135",0.724946461511063,0.636626518383255,1,200,"regulation of cellular response to stress","BP",1
"GO:0098794",0.726155924435304,0.463173731104591,4,573,"postsynapse","CC",1
"GO:0140996",0.726186288507247,0.635357513407169,1,156,"histone H3 kinase activity","MF",1
"GO:0003002",0.726370936603554,0.634714718796067,1,217,"regionalization","BP",1
"GO:0035173",0.726917403190209,0.63441039130892,1,157,"histone kinase activity","MF",1
"GO:1902531",0.727087888711366,0.443831472672735,5,894,"regulation of intracellular signal transduction","BP",1
"GO:0009892",0.72978842211903,0.427503918804446,6,1168,"negative regulation of metabolic process","BP",1
"GO:0032787",0.731178645812102,0.628399413515545,1,241,"monocarboxylic acid metabolic process","BP",1
"GO:0042060",0.731978461998161,0.627523451041353,1,205,"wound healing","BP",1
"GO:0010467",0.732005839582037,0.392131006504623,11,2098,"gene expression","BP",1
"GO:0030659",0.733933210996969,0.525410707451695,2,387,"cytoplasmic vesicle membrane","CC",1
"GO:0030154",0.733947166497576,0.383695911613689,13,2168,"cell differentiation","BP",1
"GO:0048869",0.733947166497576,0.383695911613689,13,2168,"cellular developmental process","BP",1
"GO:0042578",0.734242969163702,0.624791281840444,1,170,"phosphoric ester hydrolase activity","MF",1
"GO:0098590",0.735432615028493,0.433667026481216,5,787,"plasma membrane region","CC",1
"GO:0019637",0.736544123723561,0.521998501378165,2,396,"organophosphate metabolic process","BP",1
"GO:0044297",0.736707127214509,0.476743837110737,3,461,"cell body","CC",1
"GO:0003712",0.737338542249723,0.620602234545851,1,185,"transcription coregulator activity","MF",1
"GO:0032956",0.738114224333486,0.619601702496503,1,181,"regulation of actin cytoskeleton organization","BP",1
"GO:0002694",0.738302113897561,0.619043315015068,1,239,"regulation of leukocyte activation","BP",1
"GO:0036094",0.740241878563962,0.376301470845463,13,2174,"small molecule binding","MF",1
"GO:0072521",0.740330910573934,0.616512453151853,1,203,"purine-containing compound metabolic process","BP",1
"GO:0043933",0.741578040016798,0.470352600664275,3,570,"protein-containing complex organization","BP",1
"GO:0022836",0.743020101920858,0.6131209796992,1,171,"gated channel activity","MF",1
"GO:0012506",0.743855694723474,0.512400679604843,2,394,"vesicle membrane","CC",1
"GO:0048471",0.743916153550498,0.512402043478121,2,358,"perinuclear region of cytoplasm","CC",1
"GO:0044309",0.74436109125004,0.611483434183114,1,152,"neuron spine","CC",1
"GO:0034765",0.748998387842258,0.604860628742033,1,191,"regulation of monoatomic ion transmembrane transport","BP",1
"GO:0030425",0.7493517042192,0.460433062728024,3,467,"dendrite","CC",1
"GO:0030674",0.750535610891015,0.503497022775703,2,395,"protein-macromolecule adaptor activity","MF",1
"GO:0071375",0.75111706836068,0.601882044594562,1,202,"cellular response to peptide hormone stimulus","BP",1
"GO:0021537",0.751205017883876,0.601841178872226,1,189,"telencephalon development","BP",1
"GO:0097447",0.751455102857028,0.457684674739608,3,468,"dendritic tree","CC",1
"GO:0005886",0.751711496308085,0.360466537230442,14,2234,"plasma membrane","CC",1
"GO:0009059",0.753229397238871,0.363589190104761,12,2287,"macromolecule biosynthetic process","BP",1
"GO:1902903",0.756058363346333,0.59508186837916,1,192,"regulation of supramolecular fiber organization","BP",1
"GO:0099003",0.756343244705633,0.594852187489445,1,169,"vesicle-mediated transport in synapse","BP",1
"GO:0022008",0.757049679349292,0.384459752297393,7,1134,"neurogenesis","BP",1
"GO:0097435",0.75912326818555,0.491852785873737,2,402,"supramolecular fiber organization","BP",1
"GO:0016324",0.760625672261733,0.588543016941692,1,210,"apical plasma membrane","CC",1
"GO:0009719",0.761117901546902,0.418693912908097,4,805,"response to endogenous stimulus","BP",1
"GO:0006950",0.762151149378401,0.378010433179474,7,1466,"response to stress","BP",1
"GO:0006753",0.762574768746194,0.585690072210118,1,226,"nucleoside phosphate metabolic process","BP",1
"GO:0007411",0.764374826435469,0.583388546739795,1,180,"axon guidance","BP",1
"GO:0006139",0.765668908230583,0.360434884801824,9,1811,"nucleobase-containing compound metabolic process","BP",1
"GO:0097485",0.76577553689384,0.581368765932833,1,181,"neuron projection guidance","BP",1
"GO:0006468",0.765794756502008,0.438531697480811,3,578,"protein phosphorylation","BP",1
"GO:2000026",0.767905290259502,0.409832267031154,4,779,"regulation of multicellular organismal development","BP",1
"GO:0001822",0.768221780705837,0.577606116114091,1,218,"kidney development","BP",1
"GO:0007626",0.769557932058448,0.575996338575517,1,168,"locomotory behavior","BP",1
"GO:0032501",0.770248410229448,0.332466654313719,19,3198,"multicellular organismal process","BP",1
"GO:0009057",0.771619993009265,0.474431039217529,2,466,"macromolecule catabolic process","BP",1
"GO:0005975",0.771888854819247,0.57216265768233,1,238,"carbohydrate metabolic process","BP",1
"GO:0060562",0.772198502231128,0.571787134256615,1,221,"epithelial tube morphogenesis","BP",1
"GO:0097190",0.77342154218092,0.569811302674308,1,263,"apoptotic signaling pathway","BP",1
"GO:0017111",0.77416431103885,0.568839652060951,1,232,"ribonucleoside triphosphate phosphatase activity","MF",1
"GO:0007268",0.774557409517616,0.426772474604311,3,503,"chemical synaptic transmission","BP",1
"GO:0098916",0.774557409517616,0.426772474604311,3,503,"anterograde trans-synaptic signaling","BP",1
"GO:0007166",0.774966075987377,0.361904518012678,7,1293,"cell surface receptor signaling pathway","BP",1
"GO:0009617",0.775080988430896,0.567369899385892,1,260,"response to bacterium","BP",1
"GO:1901701",0.775598749550632,0.425203619824453,3,628,"cellular response to oxygen-containing compound","BP",1
"GO:0034702",0.776117077534205,0.566260478018584,1,179,"monoatomic ion channel complex","CC",1
"GO:0042995",0.776411884285578,0.352916605333373,8,1262,"cell projection","CC",1
"GO:0140297",0.777374223177254,0.564035403710132,1,241,"DNA-binding transcription factor binding","MF",1
"GO:0007389",0.777463765932729,0.563889259692032,1,244,"pattern specification process","BP",1
"GO:0055086",0.780440870736317,0.559456752290869,1,237,"nucleobase-containing small molecule metabolic process","BP",1
"GO:0009056",0.782493681040072,0.390353435385221,4,887,"catabolic process","BP",1
"GO:0046983",0.782745674674789,0.458643777411577,2,448,"protein dimerization activity","MF",1
"GO:0023051",0.783934815602631,0.333077888497005,10,1742,"regulation of signaling","BP",1
"GO:0070887",0.784418561099023,0.370971859836151,5,1021,"cellular response to chemical stimulus","BP",1
"GO:0007611",0.784563344565523,0.553429663904034,1,196,"learning or memory","BP",1
"GO:0010558",0.785283130107362,0.386584712754139,4,893,"negative regulation of macromolecule biosynthetic process","BP",1
