"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","over_represented_padj"
"GO:0002706",0.286918931805557,0.910533469861671,2,53,"regulation of lymphocyte mediated immunity","BP",1
"GO:0099634",0.28712887748697,0.834410995528526,7,129,"postsynaptic specialization membrane","CC",1
"GO:0098911",0.287175797400739,0.958920489243392,1,9,"regulation of ventricular cardiac muscle cell action potential","BP",1
"GO:0055123",0.28729104709491,0.865239825590382,4,94,"digestive system development","BP",1
"GO:0008432",0.287439786294564,0.958839850136575,1,9,"JUN kinase binding","MF",1
"GO:2000310",0.287544248195957,0.959388977660582,1,8,"regulation of NMDA receptor activity","BP",1
"GO:0042670",0.287579847169222,0.957954914859169,1,11,"retinal cone cell differentiation","BP",1
"GO:0007368",0.287607911013218,0.883689564276923,3,59,"determination of left/right symmetry","BP",1
"GO:0042588",0.287695823009827,0.960093814051177,1,7,"zymogen granule","CC",1
"GO:0035173",0.287869696147941,0.827025305260465,8,156,"histone kinase activity","MF",1
"GO:2001256",0.288032649293037,0.958658423887419,1,9,"regulation of store-operated calcium entry","BP",1
"GO:0032944",0.288049559779196,0.864503086666881,4,105,"regulation of mononuclear cell proliferation","BP",1
"GO:0097107",0.288229275696617,0.911971355137019,2,26,"postsynaptic density assembly","BP",1
"GO:0032880",0.288276293614976,0.792725368316746,18,453,"regulation of protein localization","BP",1
"GO:0008286",0.288590872845828,0.851453686452713,5,101,"insulin receptor signaling pathway","BP",1
"GO:0001964",0.288631380076523,0.911329963307528,2,29,"startle response","BP",1
"GO:1904950",0.289130758628748,0.864253835529832,4,85,"negative regulation of establishment of protein localization","BP",1
"GO:0006026",0.289480878927921,0.958213330232191,1,9,"aminoglycan catabolic process","BP",1
"GO:0006027",0.289480878927921,0.958213330232191,1,9,"glycosaminoglycan catabolic process","BP",1
"GO:0051050",0.289501450444,0.791632229551397,18,474,"positive regulation of transport","BP",1
"GO:0048592",0.289524609981364,0.850702408449386,5,105,"eye morphogenesis","BP",1
"GO:0060976",0.289536969896527,0.88301906827705,3,50,"coronary vasculature development","BP",1
"GO:0032634",0.289543695403223,0.958783171282726,1,8,"interleukin-5 production","BP",1
"GO:0032674",0.289543695403223,0.958783171282726,1,8,"regulation of interleukin-5 production","BP",1
"GO:0051209",0.289621702832832,0.864338439679546,4,73,"release of sequestered calcium ion into cytosol","BP",1
"GO:0051282",0.289621702832832,0.864338439679546,4,73,"regulation of sequestering of calcium ion","BP",1
"GO:0051283",0.289621702832832,0.864338439679546,4,73,"negative regulation of sequestering of calcium ion","BP",1
"GO:0030145",0.28979869732496,0.910175805887981,2,34,"manganese ion binding","MF",1
"GO:0006525",0.289943437473673,0.956624228463752,1,13,"arginine metabolic process","BP",1
"GO:0002020",0.290245685899074,0.881991167956134,3,61,"protease binding","MF",1
"GO:0031123",0.290250492728374,0.956526257434697,1,13,"RNA 3'-end processing","BP",1
"GO:0001917",0.290292925917554,0.910477152412484,2,29,"photoreceptor inner segment","CC",1
"GO:0014857",0.290315904237646,0.95677639391392,1,12,"regulation of skeletal muscle cell proliferation","BP",1
"GO:0002724",0.290381870267175,0.956051298430526,1,15,"regulation of T cell cytokine production","BP",1
"GO:0033077",0.290459873026032,0.9089995452559,2,46,"T cell differentiation in thymus","BP",1
"GO:0030553",0.290723734902583,0.960216835358713,1,6,"cGMP binding","MF",1
"GO:0005634",0.291064022028776,0.758592369190331,73,2303,"nucleus","CC",1
"GO:0005879",0.291570735358099,0.95637695171342,1,12,"axonemal microtubule","CC",1
"GO:0098989",0.291864139937579,0.959881505680783,1,6,"NMDA selective glutamate receptor signaling pathway","BP",1
"GO:0070566",0.29245360766434,0.957892351332291,1,8,"adenylyltransferase activity","MF",1
"GO:0035107",0.292793184787328,0.848522724092395,5,100,"appendage morphogenesis","BP",1
"GO:0035108",0.292793184787328,0.848522724092395,5,100,"limb morphogenesis","BP",1
"GO:0034638",0.292834976293988,0.958552618635519,1,7,"phosphatidylcholine catabolic process","BP",1
"GO:0016684",0.292982924517203,0.955029351457674,1,16,"oxidoreductase activity, acting on peroxide as acceptor","MF",1
"GO:0008212",0.293776838160052,0.956393124963652,1,10,"mineralocorticoid metabolic process","BP",1
"GO:0050817",0.293804548820541,0.860890946193736,4,94,"coagulation","BP",1
"GO:0085029",0.294077313672085,0.908271538696135,2,31,"extracellular matrix assembly","BP",1
"GO:0035022",0.294177868703299,0.957359359725772,1,8,"positive regulation of Rac protein signal transduction","BP",1
"GO:0010002",0.294311500130829,0.957317892441499,1,8,"cardioblast differentiation","BP",1
"GO:0030888",0.294855875988784,0.90720138331914,2,38,"regulation of B cell proliferation","BP",1
"GO:0044091",0.295088717507703,0.907524711289111,2,33,"membrane biogenesis","BP",1
"GO:1990841",0.295454513883705,0.907233245369622,2,34,"promoter-specific chromatin binding","MF",1
"GO:0071889",0.295518456317198,0.907771002754583,2,29,"14-3-3 protein binding","MF",1
"GO:0007599",0.295813593397648,0.859515708132382,4,95,"hemostasis","BP",1
"GO:0003073",0.295959490257634,0.878309067960253,3,65,"regulation of systemic arterial blood pressure","BP",1
"GO:0030155",0.295998140658107,0.792766761276453,15,383,"regulation of cell adhesion","BP",1
"GO:0098528",0.29641034154455,0.954292459267011,1,14,"skeletal muscle fiber differentiation","BP",1
"GO:0008017",0.296443086013053,0.835583546044006,6,117,"microtubule binding","MF",1
"GO:0070198",0.29649991655448,0.954787613241345,1,12,"protein localization to chromosome, telomeric region","BP",1
"GO:0036293",0.296550471713806,0.834701318294301,6,171,"response to decreased oxygen levels","BP",1
"GO:0050855",0.296638028008043,0.955973677628288,1,9,"regulation of B cell receptor signaling pathway","BP",1
"GO:0014832",0.296845057947235,0.95732675248314,1,7,"urinary bladder smooth muscle contraction","BP",1
"GO:0006952",0.296922122506806,0.785084411316581,18,594,"defense response","BP",1
"GO:0048870",0.296973976054456,0.766632023101181,34,915,"cell motility","BP",1
"GO:0010804",0.29759537207885,0.955172436383511,1,10,"negative regulation of tumor necrosis factor-mediated signaling pathway","BP",1
"GO:0035256",0.297613303955956,0.955663312012001,1,9,"G protein-coupled glutamate receptor binding","MF",1
"GO:1990454",0.297736615649347,0.956247161167086,1,8,"L-type voltage-gated calcium channel complex","CC",1
"GO:0010484",0.297738205709153,0.956246660566265,1,8,"histone H3 acetyltransferase activity","MF",1
"GO:0036408",0.297738205709153,0.956246660566265,1,8,"histone H3K14 acetyltransferase activity","MF",1
"GO:0033033",0.298055392833962,0.954617493249187,1,11,"negative regulation of myeloid cell apoptotic process","BP",1
"GO:0043374",0.29813432365703,0.954253463492604,1,12,"CD8-positive, alpha-beta T cell differentiation","BP",1
"GO:0070886",0.298230142163631,0.955466369329492,1,9,"positive regulation of calcineurin-NFAT signaling cascade","BP",1
"GO:0106058",0.298230142163631,0.955466369329492,1,9,"positive regulation of calcineurin-mediated signaling","BP",1
"GO:0099084",0.298237838598623,0.877754488014121,3,49,"postsynaptic specialization organization","BP",1
"GO:0002768",0.298333490385614,0.844471908959588,5,105,"immune response-regulating cell surface receptor signaling pathway","BP",1
"GO:0010881",0.298762730229395,0.956733274056742,1,7,"regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion","BP",1
"GO:0055080",0.298837985873668,0.799358359157402,12,303,"monoatomic cation homeostasis","BP",1
"GO:0072330",0.29902501620627,0.87594391150454,3,79,"monocarboxylic acid biosynthetic process","BP",1
"GO:0070160",0.299072532953488,0.857930420150167,4,75,"tight junction","CC",1
"GO:0010566",0.299375913088686,0.95355711244564,1,13,"regulation of ketone biosynthetic process","BP",1
"GO:0005501",0.29948588978621,0.953273799551027,1,14,"retinoid binding","MF",1
"GO:0019840",0.29948588978621,0.953273799551027,1,14,"isoprenoid binding","MF",1
"GO:0036336",0.29953797930756,0.953791868829016,1,12,"dendritic cell migration","BP",1
"GO:0043627",0.299601347651533,0.904695111135417,2,38,"response to estrogen","BP",1
"GO:1903365",0.299790661085447,0.953708492992349,1,12,"regulation of fear response","BP",1
"GO:0051208",0.299904022335223,0.857408611466068,4,74,"sequestering of calcium ion","BP",1
"GO:0009792",0.299984059867905,0.791983154801316,14,390,"embryo development ending in birth or egg hatching","BP",1
"GO:0023057",0.300071959603964,0.770914223050665,26,735,"negative regulation of signaling","BP",1
"GO:0030218",0.300726583961316,0.87522839903455,3,68,"erythrocyte differentiation","BP",1
"GO:0023061",0.30073121219194,0.794486497953665,13,326,"signal release","BP",1
"GO:1903715",0.300860075387815,0.952814512807814,1,14,"regulation of aerobic respiration","BP",1
"GO:0017146",0.301250868194358,0.955132737826105,1,8,"NMDA selective glutamate receptor complex","CC",1
"GO:1904753",0.301438260690171,0.954434021248706,1,9,"negative regulation of vascular associated smooth muscle cell migration","BP",1
"GO:0071320",0.301669878934934,0.903852976980373,2,35,"cellular response to cAMP","BP",1
"GO:0141087",0.301940140711757,0.954912270849469,1,8,"positive regulation of inflammasome-mediated signaling pathway","BP",1
"GO:1900227",0.301940140711757,0.954912270849469,1,8,"positive regulation of NLRP3 inflammasome complex assembly","BP",1
"GO:0060972",0.302497656027182,0.87441047819463,3,61,"left/right pattern formation","BP",1
"GO:0036315",0.302606089758658,0.953122245041003,1,11,"cellular response to sterol","BP",1
"GO:0046827",0.302701091103556,0.953090734351148,1,11,"positive regulation of protein export from nucleus","BP",1
"GO:0022849",0.302876381797146,0.954611815351827,1,8,"glutamate-gated calcium ion channel activity","MF",1
"GO:0072539",0.302938460307415,0.952114991297167,1,14,"T-helper 17 cell differentiation","BP",1
"GO:0071305",0.303013288517511,0.952637604559587,1,12,"cellular response to vitamin D","BP",1
"GO:0050974",0.303185725417447,0.904202654336401,2,26,"detection of mechanical stimulus involved in sensory perception","BP",1
"GO:0043297",0.303353186164636,0.902692151833647,2,38,"apical junction assembly","BP",1
"GO:1902883",0.303484223217153,0.953768556751795,1,9,"negative regulation of response to oxidative stress","BP",1
"GO:2000316",0.303575133720747,0.952153149600746,1,13,"regulation of T-helper 17 type immune response","BP",1
"GO:0033238",0.303916909030741,0.952334813562463,1,12,"regulation of amine metabolic process","BP",1
"GO:0060413",0.304145463368181,0.952610161435184,1,11,"atrial septum morphogenesis","BP",1
"GO:0051963",0.304251772796043,0.821247128455441,7,141,"regulation of synapse assembly","BP",1
"GO:0002446",0.304265941063497,0.951444595423477,1,15,"neutrophil mediated immunity","BP",1
"GO:0071353",0.304309366587342,0.950781101451338,1,19,"cellular response to interleukin-4","BP",1
"GO:0001894",0.304411454878162,0.829210413686483,6,143,"tissue homeostasis","BP",1
"GO:0060249",0.304411454878162,0.829210413686483,6,143,"anatomical structure homeostasis","BP",1
"GO:0072102",0.304604903090498,0.95340169892341,1,9,"glomerulus morphogenesis","BP",1
"GO:0031664",0.304792592743287,0.951741633859317,1,13,"regulation of lipopolysaccharide-mediated signaling pathway","BP",1
"GO:0035089",0.305314550540678,0.952645778166017,1,10,"establishment of apical/basal cell polarity","BP",1
"GO:0048247",0.305459840631403,0.951258469173043,1,14,"lymphocyte chemotaxis","BP",1
"GO:0030031",0.305700943757548,0.793896966612172,12,273,"cell projection assembly","BP",1
"GO:0032616",0.305973662779483,0.952426352249671,1,10,"interleukin-13 production","BP",1
"GO:0032656",0.305973662779483,0.952426352249671,1,10,"regulation of interleukin-13 production","BP",1
"GO:0150077",0.306502679634337,0.950901673173715,1,14,"regulation of neuroinflammatory response","BP",1
"GO:0030326",0.306526342238558,0.85267770867602,4,80,"embryonic limb morphogenesis","BP",1
"GO:0035113",0.306526342238558,0.85267770867602,4,80,"embryonic appendage morphogenesis","BP",1
"GO:0010648",0.306713199222473,0.765078500548469,26,739,"negative regulation of cell communication","BP",1
"GO:1901524",0.307180541536587,0.951232004310528,1,12,"regulation of mitophagy","BP",1
"GO:1903146",0.307180541536587,0.951232004310528,1,12,"regulation of autophagy of mitochondrion","BP",1
"GO:0043995",0.307187689558558,0.952549867005744,1,9,"histone H4K5 acetyltransferase activity","MF",1
"GO:0043996",0.307187689558558,0.952549867005744,1,9,"histone H4K8 acetyltransferase activity","MF",1
"GO:0043997",0.307187689558558,0.952549867005744,1,9,"histone H4K12 acetyltransferase activity","MF",1
"GO:0003014",0.307225763247618,0.87099543749433,3,72,"renal system process","BP",1
"GO:0002687",0.307369301720237,0.871086303079993,3,67,"positive regulation of leukocyte migration","BP",1
"GO:0097581",0.307903576019027,0.872047487623629,3,45,"lamellipodium organization","BP",1
"GO:0097154",0.307990420706462,0.949966656362999,1,16,"GABAergic neuron differentiation","BP",1
"GO:0070670",0.3081662705105,0.94931360732274,1,20,"response to interleukin-4","BP",1
"GO:0030099",0.308400791427341,0.810480698561249,8,212,"myeloid cell differentiation","BP",1
"GO:0042088",0.308807578317837,0.949507123927196,1,17,"T-helper 1 type immune response","BP",1
"GO:0035082",0.309116377518284,0.900418837150069,2,30,"axoneme assembly","BP",1
"GO:0016769",0.309454553395406,0.950147151273475,1,13,"transferase activity, transferring nitrogenous groups","MF",1
"GO:0060390",0.309492219532402,0.89985095029559,2,33,"regulation of SMAD protein signal transduction","BP",1
"GO:0070255",0.309538748246044,0.950118081733426,1,13,"regulation of mucus secretion","BP",1
"GO:0034764",0.310062364623023,0.835744851647771,5,119,"positive regulation of transmembrane transport","BP",1
"GO:2000047",0.310166698977437,0.950210270352685,1,12,"regulation of cell-cell adhesion mediated by cadherin","BP",1
"GO:0051960",0.310204367180856,0.786615699168726,13,326,"regulation of nervous system development","BP",1
"GO:0045668",0.310518668257767,0.898899303382266,2,37,"negative regulation of osteoblast differentiation","BP",1
"GO:0004181",0.310691791245491,0.950838591453187,1,10,"metallocarboxypeptidase activity","MF",1
"GO:0043129",0.311243555461881,0.950650950429145,1,10,"surfactant homeostasis","BP",1
"GO:0003413",0.311294308191043,0.950190131028584,1,11,"chondrocyte differentiation involved in endochondral bone morphogenesis","BP",1
"GO:0017014",0.311385596975055,0.950602579109635,1,10,"protein nitrosylation","BP",1
"GO:0018119",0.311385596975055,0.950602579109635,1,10,"peptidyl-cysteine S-nitrosylation","BP",1
"GO:0035254",0.311512689271369,0.869365388217285,3,50,"glutamate receptor binding","MF",1
"GO:0032703",0.311594724248645,0.949138043929663,1,14,"negative regulation of interleukin-2 production","BP",1
"GO:0071695",0.311936429914319,0.823528205014512,6,146,"anatomical structure maturation","BP",1
"GO:0050871",0.312360890811548,0.897436866588951,2,43,"positive regulation of B cell activation","BP",1
"GO:0043028",0.312377016445966,0.948863931544432,1,14,"cysteine-type endopeptidase regulator activity involved in apoptotic process","MF",1
"GO:0034695",0.312379843865835,0.948630534018162,1,15,"response to prostaglandin E","BP",1
"GO:0031347",0.312450292616057,0.801100976282248,9,282,"regulation of defense response","BP",1
"GO:0046184",0.312463607430876,0.948601008907723,1,15,"aldehyde biosynthetic process","BP",1
"GO:0050840",0.312609769693955,0.897436577429925,2,41,"extracellular matrix binding","MF",1
"GO:0097730",0.312700949069393,0.84854391919861,4,77,"non-motile cilium","CC",1
"GO:0001754",0.31284396692142,0.898263910874084,2,31,"eye photoreceptor cell differentiation","BP",1
"GO:1905939",0.313036370291386,0.949589896983979,1,11,"regulation of gonad development","BP",1
"GO:0120009",0.313140463556587,0.949553900229514,1,11,"intermembrane lipid transfer","BP",1
"GO:0032330",0.31326614484674,0.89748625610523,2,36,"regulation of chondrocyte differentiation","BP",1
"GO:0048243",0.313508586205923,0.947686757566514,1,18,"norepinephrine secretion","BP",1
"GO:0050709",0.313882382360208,0.867466441392321,3,56,"negative regulation of protein secretion","BP",1
"GO:0045056",0.314115583387661,0.949215972973761,1,11,"transcytosis","BP",1
"GO:0001967",0.314144602602679,0.949657598306312,1,10,"suckling behavior","BP",1
"GO:0016209",0.314410572705311,0.946866725827852,1,22,"antioxidant activity","MF",1
"GO:0045662",0.314497247830156,0.947493845055915,1,17,"negative regulation of myoblast differentiation","BP",1
"GO:0010557",0.315200954165673,0.749532489748229,35,1083,"positive regulation of macromolecule biosynthetic process","BP",1
"GO:0140352",0.315233917389229,0.767711900428756,19,510,"export from cell","BP",1
"GO:0048144",0.315294058515062,0.865876740934772,3,71,"fibroblast proliferation","BP",1
"GO:0140993",0.315395313334544,0.785925605272996,12,266,"histone modifying activity","MF",1
"GO:0007043",0.315409666261068,0.846415951639427,4,84,"cell-cell junction assembly","BP",1
"GO:0030199",0.315415935414792,0.89574952733863,2,43,"collagen fibril organization","BP",1
"GO:0038007",0.315627821041776,0.951309214414642,1,7,"netrin-activated signaling pathway","BP",1
"GO:0015291",0.315704864036697,0.8315073363025,5,126,"secondary active transmembrane transporter activity","MF",1
"GO:0060081",0.315722317018457,0.94865632352332,1,11,"membrane hyperpolarization","BP",1
"GO:0010171",0.315773047973894,0.896792550167943,2,30,"body morphogenesis","BP",1
"GO:0022603",0.315927324825924,0.767146926537194,19,496,"regulation of anatomical structure morphogenesis","BP",1
"GO:0071624",0.316124742548435,0.948515598885109,1,11,"positive regulation of granulocyte chemotaxis","BP",1
"GO:0090023",0.316124742548435,0.948515598885109,1,11,"positive regulation of neutrophil chemotaxis","BP",1
"GO:0071895",0.316462927477327,0.947694019550447,1,13,"odontoblast differentiation","BP",1
"GO:0031400",0.316667398559849,0.804065694548252,8,200,"negative regulation of protein modification process","BP",1
"GO:0016879",0.316750845897181,0.949318177728938,1,9,"ligase activity, forming carbon-nitrogen bonds","MF",1
"GO:0097151",0.31698968528164,0.949942630658275,1,8,"positive regulation of inhibitory postsynaptic potential","BP",1
"GO:0031987",0.317662075190413,0.947975960954941,1,11,"locomotion involved in locomotory behavior","BP",1
"GO:0050910",0.31776670009384,0.948967652952723,1,9,"detection of mechanical stimulus involved in sensory perception of sound","BP",1
"GO:1905806",0.31824693701507,0.948801458504543,1,9,"regulation of synapse pruning","BP",1
"GO:0014856",0.318329634937751,0.946750368338347,1,14,"skeletal muscle cell proliferation","BP",1
"GO:0048149",0.318356888120128,0.94819489956755,1,10,"behavioral response to ethanol","BP",1
"GO:0050892",0.318436950032304,0.946711812199498,1,14,"intestinal absorption","BP",1
"GO:1903428",0.31975947470727,0.948275973150018,1,9,"positive regulation of reactive oxygen species biosynthetic process","BP",1
"GO:0097305",0.319764365967803,0.817618951128327,6,145,"response to alcohol","BP",1
"GO:0005886",0.319844428405116,0.73164809636045,78,2211,"plasma membrane","CC",1
"GO:0030514",0.319875106913006,0.893561236591709,2,39,"negative regulation of BMP signaling pathway","BP",1
"GO:0032602",0.319966278239534,0.893212840124628,2,43,"chemokine production","BP",1
"GO:0048518",0.320051496666403,0.730763028719409,86,2626,"positive regulation of biological process","BP",1
"GO:0045944",0.320223767814664,0.761458354194509,20,605,"positive regulation of transcription by RNA polymerase II","BP",1
"GO:0098981",0.320807167781543,0.946470122883013,1,12,"cholinergic synapse","CC",1
"GO:0098883",0.320941242356694,0.947285493396525,1,10,"synapse pruning","BP",1
"GO:2000736",0.321313819749841,0.892674899777016,2,40,"regulation of stem cell differentiation","BP",1
"GO:0003007",0.321509996833892,0.816216019816485,6,150,"heart morphogenesis","BP",1
"GO:0070971",0.321563638320732,0.946198263925667,1,12,"endoplasmic reticulum exit site","CC",1
"GO:0007186",0.321634039452523,0.773729521787761,14,402,"G protein-coupled receptor signaling pathway","BP",1
"GO:0043114",0.321783050874837,0.893771515513061,2,28,"regulation of vascular permeability","BP",1
"GO:0071347",0.321935208684201,0.892040176152201,2,44,"cellular response to interleukin-1","BP",1
"GO:0030510",0.322393619012107,0.861352087046086,3,69,"regulation of BMP signaling pathway","BP",1
"GO:0070588",0.32267078484298,0.79957306482432,8,175,"calcium ion transmembrane transport","BP",1
"GO:0003085",0.322802130164328,0.944664889407491,1,16,"negative regulation of systemic arterial blood pressure","BP",1
"GO:0034101",0.322824861736783,0.860958398454057,3,72,"erythrocyte homeostasis","BP",1
"GO:0051589",0.322960838526105,0.946568436876238,1,10,"negative regulation of neurotransmitter transport","BP",1
"GO:0090336",0.322991257698932,0.945683039242376,1,12,"positive regulation of brown fat cell differentiation","BP",1
"GO:0061179",0.323237563675834,0.945257998758601,1,13,"negative regulation of insulin secretion involved in cellular response to glucose stimulus","BP",1
"GO:1990403",0.323519258836791,0.944618181470939,1,15,"embryonic brain development","BP",1
"GO:0010629",0.323608202159635,0.775061032384627,13,402,"negative regulation of gene expression","BP",1
"GO:0048286",0.32380745467463,0.891437901328048,2,38,"lung alveolus development","BP",1
"GO:0008157",0.323963401398905,0.944993200781999,1,13,"protein phosphatase 1 binding","MF",1
"GO:1902950",0.323973595541133,0.947533814607185,1,8,"regulation of dendritic spine maintenance","BP",1
"GO:0048557",0.324103506541129,0.944653033709952,1,14,"embryonic digestive tract morphogenesis","BP",1
"GO:0035640",0.324110420313428,0.89177659543532,2,33,"exploration behavior","BP",1
"GO:0022840",0.324495378259706,0.945537883314729,1,11,"leak channel activity","MF",1
"GO:0022842",0.324495378259706,0.945537883314729,1,11,"narrow pore channel activity","MF",1
"GO:0045661",0.324614656995508,0.891169021633857,2,36,"regulation of myoblast differentiation","BP",1
"GO:0017134",0.325094417476972,0.944579113592405,1,13,"fibroblast growth factor binding","MF",1
"GO:0008356",0.32525125173913,0.944861599814608,1,12,"asymmetric cell division","BP",1
"GO:0032465",0.325275101053663,0.890897939612735,2,35,"regulation of cytokinesis","BP",1
"GO:0097119",0.32549815712996,0.946253888906202,1,9,"postsynaptic density protein 95 clustering","BP",1
"GO:0042632",0.325936516815298,0.890421830960272,2,36,"cholesterol homeostasis","BP",1
"GO:0044306",0.325976876757043,0.813134434547092,6,130,"neuron projection terminus","CC",1
"GO:0031312",0.32621696547882,0.945997432789609,1,9,"extrinsic component of organelle membrane","CC",1
"GO:0009799",0.326236673314543,0.859005461444834,3,65,"specification of symmetry","BP",1
"GO:0009855",0.326236673314543,0.859005461444834,3,65,"determination of bilateral symmetry","BP",1
"GO:0090030",0.326251876675266,0.94449562165185,1,12,"regulation of steroid hormone biosynthetic process","BP",1
"GO:0010592",0.326591261920047,0.944371173033645,1,12,"positive regulation of lamellipodium assembly","BP",1
"GO:0030833",0.326640289577303,0.859093287519094,3,58,"regulation of actin filament polymerization","BP",1
"GO:0098797",0.326896968815668,0.77613715591175,12,294,"plasma membrane protein complex","CC",1
"GO:0055090",0.327248835475936,0.945027329852496,1,10,"acylglycerol homeostasis","BP",1
"GO:0070328",0.327248835475936,0.945027329852496,1,10,"triglyceride homeostasis","BP",1
"GO:0045023",0.327532656547941,0.944025128858148,1,12,"G0 to G1 transition","BP",1
"GO:0070316",0.327532656547941,0.944025128858148,1,12,"regulation of G0 to G1 transition","BP",1
"GO:0015807",0.32754807350687,0.88914840152141,2,40,"L-amino acid transport","BP",1
"GO:0030020",0.327590838097282,0.890519373951121,2,28,"extracellular matrix structural constituent conferring tensile strength","MF",1
"GO:0050727",0.327749193804742,0.822324291772655,5,145,"regulation of inflammatory response","BP",1
"GO:2000311",0.328036742505311,0.944741386589303,1,10,"regulation of AMPA receptor activity","BP",1
"GO:0050820",0.328235807892803,0.943123192480249,1,14,"positive regulation of coagulation","BP",1
"GO:2000272",0.328301957189716,0.943394981731107,1,13,"negative regulation of signaling receptor activity","BP",1
"GO:0035567",0.328416148177423,0.888736235708937,2,39,"non-canonical Wnt signaling pathway","BP",1
"GO:0021696",0.328477091608766,0.889432359217406,2,32,"cerebellar cortex morphogenesis","BP",1
"GO:0005773",0.328912643662964,0.801236429268176,7,214,"vacuole","CC",1
"GO:0002699",0.329494005256917,0.856072436054911,3,89,"positive regulation of immune effector process","BP",1
"GO:1905603",0.329513170943873,0.945576198434197,1,8,"regulation of blood-brain barrier permeability","BP",1
"GO:0098918",0.329692326371959,0.889696551689619,2,26,"structural constituent of synapse","MF",1
"GO:0004622",0.329817464499167,0.944091956758844,1,10,"lysophospholipase activity","MF",1
"GO:2000677",0.329848958509264,0.941110680783528,1,22,"regulation of transcription regulatory region DNA binding","BP",1
"GO:0030134",0.330160288169183,0.943467495203529,1,11,"COPII-coated ER to Golgi transport vesicle","CC",1
"GO:0099091",0.330173272953333,0.857739248399289,3,45,"postsynaptic specialization, intracellular component","CC",1
"GO:0035403",0.33031001394546,0.821598584127709,5,91,"histone H3T6 kinase activity","MF",1
"GO:0070663",0.330426838041464,0.835171032351342,4,110,"regulation of leukocyte proliferation","BP",1
"GO:0006910",0.330619506016544,0.94288170138867,1,12,"phagocytosis, recognition","BP",1
"GO:0005179",0.330781195030642,0.9398821083659,1,34,"hormone activity","MF",1
"GO:0006520",0.330859966144484,0.835034566796503,4,102,"amino acid metabolic process","BP",1
"GO:0019730",0.331110458491707,0.940743132815777,1,21,"antimicrobial humoral response","BP",1
"GO:0030574",0.331210964069899,0.941316248868258,1,17,"collagen catabolic process","BP",1
"GO:0055092",0.331295895359398,0.887269179685246,2,37,"sterol homeostasis","BP",1
"GO:0030662",0.331354539339582,0.887439062402362,2,35,"coated vesicle membrane","CC",1
"GO:0016853",0.331374129661484,0.886068605469019,2,55,"isomerase activity","MF",1
"GO:0014848",0.331485990404647,0.94486891423378,1,8,"urinary tract smooth muscle contraction","BP",1
"GO:0006171",0.331858176799949,0.944734881758497,1,8,"cAMP biosynthetic process","BP",1
"GO:0050802",0.331919372729749,0.941247635687356,1,16,"circadian sleep/wake cycle, sleep","BP",1
"GO:0043536",0.331919511227294,0.887115066184666,2,35,"positive regulation of blood vessel endothelial cell migration","BP",1
"GO:0098688",0.331950459131372,0.887883324749896,2,29,"parallel fiber to Purkinje cell synapse","CC",1
"GO:0034708",0.332048619894713,0.940816631868817,1,18,"methyltransferase complex","CC",1
"GO:0014821",0.332132517636671,0.941395811153765,1,15,"phasic smooth muscle contraction","BP",1
"GO:0005262",0.332145758968543,0.835494511707598,4,65,"calcium channel activity","MF",1
"GO:0045333",0.332240873925404,0.885566305258567,2,55,"cellular respiration","BP",1
"GO:0002285",0.332683811744771,0.854286699157108,3,77,"lymphocyte activation involved in immune response","BP",1
"GO:0006469",0.332763836462955,0.833934506020741,4,92,"negative regulation of protein kinase activity","BP",1
"GO:0007614",0.332931864682404,0.942438172028947,1,11,"short-term memory","BP",1
"GO:0010800",0.333515953216885,0.942728983273754,1,10,"positive regulation of peptidyl-threonine phosphorylation","BP",1
"GO:0001961",0.333688716270456,0.940023158886522,1,19,"positive regulation of cytokine-mediated signaling pathway","BP",1
"GO:0050801",0.333916638677917,0.770127246273739,12,311,"monoatomic ion homeostasis","BP",1
"GO:0045780",0.333950920583121,0.941274165599922,1,13,"positive regulation of bone resorption","BP",1
"GO:0043325",0.33403190768932,0.9416020272127,1,12,"phosphatidylinositol-3,4-bisphosphate binding","MF",1
"GO:0014020",0.334342216792694,0.853951743729056,3,59,"primary neural tube formation","BP",1
"GO:0050908",0.33451099176937,0.9418468683737,1,11,"detection of light stimulus involved in visual perception","BP",1
"GO:0050962",0.33451099176937,0.9418468683737,1,11,"detection of light stimulus involved in sensory perception","BP",1
"GO:0042753",0.334678968360347,0.941783762382235,1,11,"positive regulation of circadian rhythm","BP",1
"GO:0070411",0.335083659125336,0.941204285111096,1,12,"I-SMAD binding","MF",1
"GO:0030246",0.335843783554554,0.831561825555132,4,98,"carbohydrate binding","MF",1
"GO:0031901",0.336086741449985,0.852307534612202,3,69,"early endosome membrane","CC",1
"GO:0042428",0.33634783977608,0.94072412664834,1,12,"serotonin metabolic process","BP",1
"GO:0048511",0.336800633171405,0.795296023586619,7,181,"rhythmic process","BP",1
"GO:0009083",0.336821227721612,0.940975449586692,1,11,"branched-chain amino acid catabolic process","BP",1
"GO:0099633",0.337497667513531,0.885047777789095,2,27,"protein localization to postsynaptic specialization membrane","BP",1
"GO:0099645",0.337497667513531,0.885047777789095,2,27,"neurotransmitter receptor localization to postsynaptic specialization membrane","BP",1
"GO:1901888",0.337539893864945,0.781339970617277,9,200,"regulation of cell junction assembly","BP",1
