"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","over_represented_padj"
"GO:0048866",0.999999999999998,0.997677652581199,0,2,"stem cell fate specification","BP",1
"GO:0050220",0.999999999999998,0.994300782674199,0,1,"prostaglandin-E synthase activity","MF",1
"GO:0052816",0.999999999999998,0.950882380828932,0,5,"long-chain fatty acyl-CoA hydrolase activity","MF",1
"GO:0060092",0.999999999999998,0.992586897919162,0,2,"regulation of synaptic transmission, glycinergic","BP",1
"GO:0060214",0.999999999999998,0.985351058993278,0,4,"endocardium formation","BP",1
"GO:0060438",0.999999999999998,0.851350773653375,0,11,"trachea development","BP",1
"GO:0060452",0.999999999999998,0.943655351529188,0,5,"positive regulation of cardiac muscle contraction","BP",1
"GO:0060513",0.999999999999998,0.932966269623123,0,6,"prostatic bud formation","BP",1
"GO:0060753",0.999999999999998,0.97607122932331,0,3,"regulation of mast cell chemotaxis","BP",1
"GO:0071105",0.999999999999998,0.998781784104463,0,1,"response to interleukin-11","BP",1
"GO:0071422",0.999999999999998,0.994824073023742,0,3,"succinate transmembrane transport","BP",1
"GO:0071953",0.999999999999998,0.958953334913227,0,4,"elastic fiber","CC",1
"GO:0072007",0.999999999999998,0.984993538352354,0,3,"mesangial cell differentiation","BP",1
"GO:0072008",0.999999999999998,0.984993538352354,0,3,"glomerular mesangial cell differentiation","BP",1
"GO:0090231",0.999999999999998,0.914994557502728,0,9,"regulation of spindle checkpoint","BP",1
"GO:0090307",0.999999999999998,0.853530033671873,0,21,"mitotic spindle assembly","BP",1
"GO:0097105",0.999999999999998,0.767309400039827,0,7,"presynaptic membrane assembly","BP",1
"GO:0097531",0.999999999999998,0.941388751605925,0,5,"mast cell migration","BP",1
"GO:0099086",0.999999999999998,0.983466860153639,0,3,"synaptonemal structure","CC",1
"GO:0099541",0.999999999999998,0.85353370246777,0,9,"trans-synaptic signaling by lipid","BP",1
"GO:0099542",0.999999999999998,0.85353370246777,0,9,"trans-synaptic signaling by endocannabinoid","BP",1
"GO:0106294",0.999999999999998,0.998464152728216,0,1,"NADPH oxidase H202-forming activity","MF",1
"GO:0110010",0.999999999999998,0.975753529320281,0,2,"basolateral protein secretion","BP",1
"GO:0140251",0.999999999999998,0.93568944192623,0,3,"regulation protein catabolic process at presynapse","BP",1
"GO:0140537",0.999999999999998,0.949752479721248,0,4,"transcription regulator activator activity","MF",1
"GO:1901724",0.999999999999998,0.975645825287454,0,4,"positive regulation of cell proliferation involved in kidney development","BP",1
"GO:1902601",0.999999999999998,0.996953222159011,0,1,"silver ion transmembrane transport","BP",1
"GO:1903286",0.999999999999998,0.977152011910538,0,2,"regulation of potassium ion import","BP",1
"GO:1903288",0.999999999999998,0.977152011910538,0,2,"positive regulation of potassium ion import across plasma membrane","BP",1
"GO:1903670",0.999999999999998,0.705220196978644,0,31,"regulation of sprouting angiogenesis","BP",1
"GO:1904352",0.999999999999998,0.97834278363117,0,3,"positive regulation of protein catabolic process in the vacuole","BP",1
"GO:1904688",0.999999999999998,0.96316920892812,0,3,"regulation of cytoplasmic translational initiation","BP",1
"GO:1904698",0.999999999999998,0.979720859020458,0,1,"negative regulation of acinar cell proliferation","BP",1
"GO:1905005",0.999999999999998,0.969296364339534,0,2,"regulation of epithelial to mesenchymal transition involved in endocardial cushion formation","BP",1
"GO:1905007",0.999999999999998,0.969296364339534,0,2,"positive regulation of epithelial to mesenchymal transition involved in endocardial cushion formation","BP",1
"GO:1990026",0.999999999999998,0.998464152728216,0,1,"hippocampal mossy fiber expansion","CC",1
"GO:1990569",0.999999999999998,0.987861256779,0,3,"UDP-N-acetylglucosamine transmembrane transport","BP",1
"GO:1990776",0.999999999999998,0.726961008374638,0,25,"response to angiotensin","BP",1
"GO:2000234",0.999999999999998,0.992604697882482,0,1,"positive regulation of rRNA processing","BP",1
"GO:2000298",0.999999999999998,0.957126360869874,0,3,"regulation of Rho-dependent protein serine/threonine kinase activity","BP",1
"GO:2000370",0.999999999999998,0.960164764436948,0,3,"positive regulation of clathrin-dependent endocytosis","BP",1
"GO:2000660",0.999999999999998,0.984225109038503,0,3,"negative regulation of interleukin-1-mediated signaling pathway","BP",1
"GO:2000766",0.999999999999998,0.940573320675534,0,5,"negative regulation of cytoplasmic translation","BP",1
"GO:2000810",0.999999999999998,0.882010588661434,0,14,"regulation of bicellular tight junction assembly","BP",1
"GO:0000012",0.999999999999998,0.964432296974498,0,4,"single strand break repair","BP",1
"GO:0000098",0.999999999999998,0.992569736670951,0,4,"sulfur amino acid catabolic process","BP",1
"GO:0000776",0.999999999999998,0.720708383318426,0,36,"kinetochore","CC",1
"GO:0001555",0.999999999999998,0.996236624162759,0,1,"oocyte growth","BP",1
"GO:0001914",0.999999999999998,0.970497842338658,0,14,"regulation of T cell mediated cytotoxicity","BP",1
"GO:0001916",0.999999999999998,0.970497842338658,0,14,"positive regulation of T cell mediated cytotoxicity","BP",1
"GO:0001999",0.999999999999998,0.961822403352846,0,6,"renal response to blood flow involved in circulatory renin-angiotensin regulation of systemic arterial blood pressure","BP",1
"GO:0002540",0.999999999999998,0.99048807192522,0,1,"leukotriene production involved in inflammatory response","BP",1
"GO:0004001",0.999999999999998,0.966151047472091,0,1,"adenosine kinase activity","MF",1
"GO:0004051",0.999999999999998,0.99048807192522,0,1,"arachidonate 5-lipoxygenase activity","MF",1
"GO:0004077",0.999999999999998,0.975248812123554,0,1,"biotin--[biotin carboxyl-carrier protein] ligase activity","MF",1
"GO:0004098",0.999999999999998,0.998771567345187,0,1,"cerebroside-sulfatase activity","MF",1
"GO:0004136",0.999999999999998,0.966151047472091,0,1,"deoxyadenosine kinase activity","MF",1
"GO:0004767",0.999999999999998,0.97748370287842,0,4,"sphingomyelin phosphodiesterase activity","MF",1
"GO:0005652",0.999999999999998,0.93612322204345,0,6,"nuclear lamina","CC",1
"GO:0006170",0.999999999999998,0.966151047472091,0,1,"dAMP biosynthetic process","BP",1
"GO:0006175",0.999999999999998,0.966151047472091,0,1,"dATP biosynthetic process","BP",1
"GO:0006768",0.999999999999998,0.975248812123554,0,1,"biotin metabolic process","BP",1
"GO:0006783",0.999999999999998,0.983656490529708,0,6,"heme biosynthetic process","BP",1
"GO:0007356",0.999999999999998,0.99096297169522,0,2,"thorax and anterior abdomen determination","BP",1
"GO:0008139",0.999999999999998,0.973903652916914,0,5,"nuclear localization sequence binding","MF",1
"GO:0008499",0.999999999999998,0.941343023330896,0,3,"N-acetyl-beta-D-glucosaminide beta-(1,3)-galactosyltransferase activity","MF",1
"GO:0008628",0.999999999999998,0.987490919352363,0,2,"hormone-mediated apoptotic signaling pathway","BP",1
"GO:0009153",0.999999999999998,0.966151047472091,0,1,"purine deoxyribonucleotide biosynthetic process","BP",1
"GO:0009171",0.999999999999998,0.966151047472091,0,1,"purine deoxyribonucleoside monophosphate biosynthetic process","BP",1
"GO:0009202",0.999999999999998,0.966151047472091,0,1,"deoxyribonucleoside triphosphate biosynthetic process","BP",1
"GO:0009208",0.999999999999998,0.979898558122862,0,2,"pyrimidine ribonucleoside triphosphate metabolic process","BP",1
"GO:0009216",0.999999999999998,0.966151047472091,0,1,"purine deoxyribonucleoside triphosphate biosynthetic process","BP",1
"GO:0010664",0.999999999999998,0.82013944380883,0,18,"negative regulation of striated muscle cell apoptotic process","BP",1
"GO:0015112",0.999999999999998,0.99883246012215,0,1,"nitrate transmembrane transporter activity","MF",1
"GO:0015706",0.999999999999998,0.99883246012215,0,1,"nitrate transmembrane transport","BP",1
"GO:0016251",0.999999999999998,0.953704225675402,0,8,"RNA polymerase II general transcription initiation factor activity","MF",1
"GO:0016402",0.999999999999998,0.996660949616695,0,1,"pristanoyl-CoA oxidase activity","MF",1
"GO:0016538",0.999999999999998,0.915775534598197,0,25,"cyclin-dependent protein serine/threonine kinase regulator activity","MF",1
"GO:0019285",0.999999999999998,0.98341595555811,0,2,"glycine betaine biosynthetic process from choline","BP",1
"GO:0030669",0.999999999999998,0.926034421925247,0,5,"clathrin-coated endocytic vesicle membrane","CC",1
"GO:0031232",0.999999999999998,0.998771567345187,0,1,"extrinsic component of external side of plasma membrane","CC",1
"GO:0031455",0.999999999999998,0.98341595555811,0,2,"glycine betaine metabolic process","BP",1
"GO:0031456",0.999999999999998,0.98341595555811,0,2,"glycine betaine biosynthetic process","BP",1
"GO:0032264",0.999999999999998,0.978584723012993,0,5,"IMP salvage","BP",1
"GO:0032733",0.999999999999998,0.862746795826799,0,17,"positive regulation of interleukin-10 production","BP",1
"GO:0035622",0.999999999999998,0.977525974483046,0,1,"intrahepatic bile duct development","BP",1
"GO:0036403",0.999999999999998,0.99048807192522,0,1,"arachidonate 8(S)-lipoxygenase activity","MF",1
"GO:0042754",0.999999999999998,0.929869923584503,0,10,"negative regulation of circadian rhythm","BP",1
"GO:0045347",0.999999999999998,0.979643312283176,0,3,"negative regulation of MHC class II biosynthetic process","BP",1
"GO:0045922",0.999999999999998,0.904191709134653,0,12,"negative regulation of fatty acid metabolic process","BP",1
"GO:0046036",0.999999999999998,0.979898558122862,0,2,"CTP metabolic process","BP",1
"GO:0048148",0.999999999999998,0.80341292910071,0,16,"behavioral response to cocaine","BP",1
"GO:0048531",0.999999999999998,0.941343023330896,0,3,"beta-1,3-galactosyltransferase activity","MF",1
"GO:0051431",0.999999999999998,0.998068143258688,0,2,"corticotropin-releasing hormone receptor 2 binding","MF",1
"GO:0051988",0.999999999999998,0.962213559988481,0,6,"regulation of attachment of spindle microtubules to kinetochore","BP",1
"GO:0060373",0.999999999999998,0.945206762485075,0,7,"regulation of ventricular cardiac muscle cell membrane depolarization","BP",1
"GO:0070192",0.999999999999998,0.927909662933628,0,11,"chromosome organization involved in meiotic cell cycle","BP",1
"GO:0071071",0.999999999999998,0.886858591240386,0,9,"regulation of phospholipid biosynthetic process","BP",1
"GO:0071476",0.999999999999998,0.937292831008452,0,5,"cellular hypotonic response","BP",1
"GO:0072592",0.999999999999998,0.997635014785384,0,2,"oxygen metabolic process","BP",1
"GO:0090533",0.999999999999998,0.96728302845156,0,8,"cation-transporting ATPase complex","CC",1
"GO:0098658",0.999999999999998,0.995991173262729,0,1,"inorganic anion import across plasma membrane","BP",1
"GO:0098801",0.999999999999998,0.860508672461601,0,16,"regulation of renal system process","BP",1
"GO:0098977",0.999999999999998,0.892967764961624,0,4,"inhibitory chemical synaptic transmission","BP",1
"GO:0099103",0.999999999999998,0.965879196343178,0,6,"channel activator activity","MF",1
"GO:0106381",0.999999999999998,0.966151047472091,0,1,"purine deoxyribonucleotide salvage","BP",1
"GO:0106383",0.999999999999998,0.966151047472091,0,1,"dAMP salvage","BP",1
"GO:0110061",0.999999999999998,0.938044275204931,0,2,"regulation of angiotensin-activated signaling pathway","BP",1
"GO:0141109",0.999999999999998,0.965879196343178,0,6,"transporter activator activity","MF",1
"GO:1901373",0.999999999999998,0.998397238805576,0,1,"lipid hydroperoxide transport","BP",1
"GO:1901685",0.999999999999998,0.997496541549842,0,2,"glutathione derivative metabolic process","BP",1
"GO:1901687",0.999999999999998,0.997496541549842,0,2,"glutathione derivative biosynthetic process","BP",1
"GO:1901751",0.999999999999998,0.99048807192522,0,1,"leukotriene A4 metabolic process","BP",1
"GO:1901753",0.999999999999998,0.99048807192522,0,1,"leukotriene A4 biosynthetic process","BP",1
"GO:1902025",0.999999999999998,0.99883246012215,0,1,"nitrate import","BP",1
"GO:1902037",0.999999999999998,0.994428882150957,0,3,"negative regulation of hematopoietic stem cell differentiation","BP",1
"GO:1904999",0.999999999999998,0.99048807192522,0,1,"positive regulation of leukocyte adhesion to arterial endothelial cell","BP",1
"GO:1905397",0.999999999999998,0.981779459668522,0,2,"activated CD8-positive, alpha-beta T cell apoptotic process","BP",1
"GO:1905402",0.999999999999998,0.981779459668522,0,2,"regulation of activated CD8-positive, alpha-beta T cell apoptotic process","BP",1
"GO:1905403",0.999999999999998,0.981779459668522,0,2,"negative regulation of activated CD8-positive, alpha-beta T cell apoptotic process","BP",1
"GO:1905937",0.999999999999998,0.996349412945227,0,2,"negative regulation of germ cell proliferation","BP",1
"GO:1990144",0.999999999999998,0.960488158432909,0,4,"intrinsic apoptotic signaling pathway in response to hypoxia","BP",1
"GO:1990918",0.999999999999998,0.984786187875519,0,2,"double-strand break repair involved in meiotic recombination","BP",1
"GO:2000255",0.999999999999998,0.996349412945227,0,2,"negative regulation of male germ cell proliferation","BP",1
"GO:2000725",0.999999999999998,0.829479027383623,0,13,"regulation of cardiac muscle cell differentiation","BP",1
"GO:0001727",0.999999999999998,0.70615316841906,0,19,"lipid kinase activity","MF",1
"GO:0001921",0.999999999999998,0.890013621771066,0,10,"positive regulation of receptor recycling","BP",1
"GO:0002322",0.999999999999998,0.935182504481156,0,3,"B cell proliferation involved in immune response","BP",1
"GO:0002483",0.999999999999998,0.987389975341588,0,8,"antigen processing and presentation of endogenous peptide antigen","BP",1
"GO:0004517",0.999999999999998,0.975571142201773,0,1,"nitric-oxide synthase activity","MF",1
"GO:0004576",0.999999999999998,0.985295627729236,0,1,"oligosaccharyl transferase activity","MF",1
"GO:0004579",0.999999999999998,0.985295627729236,0,1,"dolichyl-diphosphooligosaccharide-protein glycotransferase activity","MF",1
"GO:0005034",0.999999999999998,0.980743398783941,0,2,"osmosensor activity","MF",1
"GO:0005158",0.999999999999998,0.7908476814607,0,15,"insulin receptor binding","MF",1
"GO:0005918",0.999999999999998,0.97390896475274,0,2,"septate junction","CC",1
"GO:0006044",0.999999999999998,0.983749077520119,0,6,"N-acetylglucosamine metabolic process","BP",1
"GO:0006177",0.999999999999998,0.951455083652094,0,7,"GMP biosynthetic process","BP",1
"GO:0006475",0.999999999999998,0.980711939160119,0,4,"internal protein amino acid acetylation","BP",1
"GO:0006579",0.999999999999998,0.998217088360645,0,1,"amino-acid betaine catabolic process","BP",1
"GO:0006777",0.999999999999998,0.951948427752765,0,4,"Mo-molybdopterin cofactor biosynthetic process","BP",1
"GO:0007131",0.999999999999998,0.953669085594249,0,6,"reciprocal meiotic recombination","BP",1
"GO:0008206",0.999999999999998,0.866032478758183,0,18,"bile acid metabolic process","BP",1
"GO:0008227",0.999999999999998,0.858634090250063,0,23,"G protein-coupled amine receptor activity","MF",1
"GO:0008518",0.999999999999998,0.99740927568426,0,1,"folate:monoatomic anion antiporter activity","MF",1
"GO:0009110",0.999999999999998,0.935395985915854,0,11,"vitamin biosynthetic process","BP",1
"GO:0009130",0.999999999999998,0.94567014889987,0,6,"pyrimidine nucleoside monophosphate biosynthetic process","BP",1
"GO:0014042",0.999999999999998,0.945387786037389,0,4,"positive regulation of neuron maturation","BP",1
"GO:0014809",0.999999999999998,0.93221000304564,0,2,"regulation of skeletal muscle contraction by regulation of release of sequestered calcium ion","BP",1
"GO:0015111",0.999999999999998,0.976250400980529,0,1,"iodide transmembrane transporter activity","MF",1
"GO:0017020",0.999999999999998,0.933996327386802,0,3,"myosin phosphatase regulator activity","MF",1
"GO:0018022",0.999999999999998,0.955052690697978,0,6,"peptidyl-lysine methylation","BP",1
"GO:0018393",0.999999999999998,0.980711939160119,0,4,"internal peptidyl-lysine acetylation","BP",1
"GO:0019614",0.999999999999998,0.979607984972214,0,4,"catechol-containing compound catabolic process","BP",1
"GO:0019646",0.999999999999998,0.98570443940599,0,4,"aerobic electron transport chain","BP",1
"GO:0019720",0.999999999999998,0.951948427752765,0,4,"Mo-molybdopterin cofactor metabolic process","BP",1
"GO:0019885",0.999999999999998,0.987389975341588,0,8,"antigen processing and presentation of endogenous peptide antigen via MHC class I","BP",1
"GO:0030517",0.999999999999998,0.685601696842536,0,24,"negative regulation of axon extension","BP",1
"GO:0030730",0.999999999999998,0.923260287273906,0,6,"triglyceride storage","BP",1
"GO:0032289",0.999999999999998,0.924595631958832,0,3,"central nervous system myelin formation","BP",1
"GO:0032324",0.999999999999998,0.951948427752765,0,4,"molybdopterin cofactor biosynthetic process","BP",1
"GO:0032720",0.999999999999998,0.877777634920375,0,26,"negative regulation of tumor necrosis factor production","BP",1
"GO:0034756",0.999999999999998,0.975571142201773,0,1,"regulation of iron ion transport","BP",1
"GO:0034757",0.999999999999998,0.975571142201773,0,1,"negative regulation of iron ion transport","BP",1
"GO:0034759",0.999999999999998,0.975571142201773,0,1,"regulation of iron ion transmembrane transport","BP",1
"GO:0034760",0.999999999999998,0.975571142201773,0,1,"negative regulation of iron ion transmembrane transport","BP",1
"GO:0035727",0.999999999999998,0.97940848458146,0,2,"lysophosphatidic acid binding","MF",1
"GO:0042059",0.999999999999998,0.853428350139867,0,12,"negative regulation of epidermal growth factor receptor signaling pathway","BP",1
"GO:0042147",0.999999999999998,0.733287756405706,0,25,"retrograde transport, endosome to Golgi","BP",1
"GO:0042420",0.999999999999998,0.979607984972214,0,4,"dopamine catabolic process","BP",1
"GO:0042424",0.999999999999998,0.979607984972214,0,4,"catecholamine catabolic process","BP",1
"GO:0043545",0.999999999999998,0.951948427752765,0,4,"molybdopterin cofactor metabolic process","BP",1
"GO:0043686",0.999999999999998,0.985295627729236,0,1,"co-translational protein modification","BP",1
"GO:0044393",0.999999999999998,0.98592762873535,0,4,"microspike","CC",1
"GO:0044548",0.999999999999998,0.957593766706477,0,5,"S100 protein binding","MF",1
"GO:0046931",0.999999999999998,0.930161006787409,0,7,"pore complex assembly","BP",1
"GO:0047150",0.999999999999998,0.998217088360645,0,1,"betaine-homocysteine S-methyltransferase activity","MF",1
"GO:0048185",0.999999999999998,0.898066742774286,0,8,"activin binding","MF",1
"GO:0048243",0.999999999999998,0.907810664316403,0,18,"norepinephrine secretion","BP",1
"GO:0051120",0.999999999999998,0.996693427428643,0,2,"hepoxilin A3 synthase activity","MF",1
"GO:0051189",0.999999999999998,0.951948427752765,0,4,"prosthetic group metabolic process","BP",1
"GO:0051378",0.999999999999998,0.979164224423496,0,4,"serotonin binding","MF",1
"GO:0060056",0.999999999999998,0.956494038583163,0,8,"mammary gland involution","BP",1
"GO:0060091",0.999999999999998,0.886477964390298,0,7,"kinocilium","CC",1
"GO:0060155",0.999999999999998,0.917877976132301,0,8,"platelet dense granule organization","BP",1
"GO:0060413",0.999999999999998,0.882867074326881,0,11,"atrial septum morphogenesis","BP",1
"GO:0060414",0.999999999999998,0.962155965869137,0,2,"aorta smooth muscle tissue morphogenesis","BP",1
"GO:0060600",0.999999999999998,0.902487720873872,0,8,"dichotomous subdivision of an epithelial terminal unit","BP",1
"GO:0060760",0.999999999999998,0.848877594941471,0,20,"positive regulation of response to cytokine stimulus","BP",1
"GO:0060920",0.999999999999998,0.994850293201402,0,3,"cardiac pacemaker cell differentiation","BP",1
"GO:0060921",0.999999999999998,0.994850293201402,0,3,"sinoatrial node cell differentiation","BP",1
"GO:0061643",0.999999999999998,0.907552875303747,0,4,"chemorepulsion of axon","BP",1
"GO:0061872",0.999999999999998,0.975571142201773,0,1,"hepatic stellate cell contraction","BP",1
"GO:0061873",0.999999999999998,0.975571142201773,0,1,"regulation of hepatic stellate cell contraction","BP",1
"GO:0061875",0.999999999999998,0.975571142201773,0,1,"negative regulation of hepatic stellate cell contraction","BP",1
"GO:0070551",0.999999999999998,0.981185312199833,0,1,"endoribonuclease activity, cleaving siRNA-paired mRNA","MF",1
"GO:0070671",0.999999999999998,0.917197735190801,0,5,"response to interleukin-12","BP",1
"GO:0071266",0.999999999999998,0.998217088360645,0,1,"'de novo' L-methionine biosynthetic process","BP",1
"GO:0071349",0.999999999999998,0.917197735190801,0,5,"cellular response to interleukin-12","BP",1
"GO:0071596",0.999999999999998,0.977518948773084,0,1,"ubiquitin-dependent protein catabolic process via the N-end rule pathway","BP",1
"GO:0071626",0.999999999999998,0.997283301475745,0,2,"mastication","BP",1
"GO:0071629",0.999999999999998,0.977518948773084,0,1,"cytoplasm protein quality control by the ubiquitin-proteasome system","BP",1
"GO:0071681",0.999999999999998,0.957940843521269,0,4,"cellular response to indole-3-methanol","BP",1
"GO:0071877",0.999999999999998,0.998780201688785,0,1,"regulation of adenylate cyclase-inhibiting adrenergic receptor signaling pathway","BP",1
"GO:0071879",0.999999999999998,0.975571142201773,0,1,"positive regulation of adenylate cyclase-activating adrenergic receptor signaling pathway","BP",1
"GO:0086075",0.999999999999998,0.972882288386896,0,3,"gap junction channel activity involved in cardiac conduction electrical coupling","MF",1
"GO:0090313",0.999999999999998,0.820465409673458,0,16,"regulation of protein targeting to membrane","BP",1
"GO:0090482",0.999999999999998,0.940761976546839,0,14,"vitamin transmembrane transporter activity","MF",1
"GO:0090624",0.999999999999998,0.981185312199833,0,1,"endoribonuclease activity, cleaving miRNA-paired mRNA","MF",1
"GO:0090625",0.999999999999998,0.981185312199833,0,1,"siRNA-mediated gene silencing by mRNA destabilization","BP",1
"GO:0090650",0.999999999999998,0.963770122989586,0,4,"cellular response to oxygen-glucose deprivation","BP",1
"GO:0097136",0.999999999999998,0.960451617192577,0,4,"Bcl-2 family protein complex","CC",1
"GO:0097732",0.999999999999998,0.886477964390298,0,7,"9+2 non-motile cilium","CC",1
"GO:0098808",0.999999999999998,0.981185312199833,0,1,"mRNA cap binding","MF",1
"GO:0140527",0.999999999999998,0.953669085594249,0,6,"reciprocal homologous recombination","BP",1
"GO:0140766",0.999999999999998,0.981185312199833,0,1,"siRNA-mediated post-transcriptional gene silencing","BP",1
"GO:0141111",0.999999999999998,0.99740927568426,0,1,"positive regulation of cGAS/STING signaling pathway","BP",1
"GO:0141191",0.999999999999998,0.977518948773084,0,1,"negative regulation of HRI-mediated signaling","BP",1
"GO:1900924",0.999999999999998,0.998780201688785,0,1,"negative regulation of glycine import across plasma membrane","BP",1
"GO:1901557",0.999999999999998,0.9843223250942,0,2,"response to fenofibrate","BP",1
"GO:1901608",0.999999999999998,0.970269863705191,0,2,"regulation of vesicle transport along microtubule","BP",1
"GO:1901682",0.999999999999998,0.771790454264341,0,30,"sulfur compound transmembrane transporter activity","MF",1
"GO:1903431",0.999999999999998,0.918267074097563,0,6,"positive regulation of cell maturation","BP",1
"GO:1903556",0.999999999999998,0.877777634920375,0,26,"negative regulation of tumor necrosis factor superfamily cytokine production","BP",1
"GO:1903742",0.999999999999998,0.970269863705191,0,2,"regulation of anterograde synaptic vesicle transport","BP",1
"GO:1904667",0.999999999999998,0.99314642028939,0,4,"negative regulation of ubiquitin protein ligase activity","BP",1
"GO:1904692",0.999999999999998,0.985007229713384,0,4,"positive regulation of type B pancreatic cell proliferation","BP",1
"GO:1904948",0.999999999999998,0.951361747958689,0,8,"midbrain dopaminergic neuron differentiation","BP",1
"GO:1905050",0.999999999999998,0.966613810519187,0,4,"positive regulation of metallopeptidase activity","BP",1
"GO:2000017",0.999999999999998,0.95786105069293,0,3,"positive regulation of determination of dorsal identity","BP",1
"GO:0000045",0.999999999999998,0.68922284773755,0,34,"autophagosome assembly","BP",1
"GO:0000712",0.999999999999998,0.976956831760875,0,3,"resolution of meiotic recombination intermediates","BP",1
"GO:0001773",0.999999999999998,0.876994546039168,0,13,"myeloid dendritic cell activation","BP",1
"GO:0002767",0.999999999999998,0.977614564530934,0,1,"immune response-inhibiting cell surface receptor signaling pathway","BP",1
"GO:0002774",0.999999999999998,0.977614564530934,0,1,"Fc receptor mediated inhibitory signaling pathway","BP",1
"GO:0002825",0.999999999999998,0.944445745716365,0,11,"regulation of T-helper 1 type immune response","BP",1
"GO:0003009",0.999999999999998,0.787890696613661,0,18,"skeletal muscle contraction","BP",1
"GO:0003917",0.999999999999998,0.98147483395854,0,2,"DNA topoisomerase type I (single strand cut, ATP-independent) activity","MF",1
"GO:0003984",0.999999999999998,0.99848457046834,0,1,"acetolactate synthase activity","MF",1
"GO:0004534",0.999999999999998,0.992889306657199,0,1,"5'-3' RNA exonuclease activity","MF",1
"GO:0004791",0.999999999999998,0.973013307332564,0,3,"thioredoxin-disulfide reductase (NADPH) activity","MF",1
"GO:0004850",0.999999999999998,0.971731710600388,0,2,"uridine phosphorylase activity","MF",1
"GO:0005127",0.999999999999998,0.957759274792964,0,4,"ciliary neurotrophic factor receptor binding","MF",1
"GO:0005128",0.999999999999998,0.977614564530934,0,1,"erythropoietin receptor binding","MF",1
"GO:0005585",0.999999999999998,0.997348736515766,0,1,"collagen type II trimer","CC",1
"GO:0005948",0.999999999999998,0.99848457046834,0,1,"acetolactate synthase complex","CC",1
"GO:0006026",0.999999999999998,0.887260504827593,0,9,"aminoglycan catabolic process","BP",1
"GO:0006027",0.999999999999998,0.887260504827593,0,9,"glycosaminoglycan catabolic process","BP",1
"GO:0006218",0.999999999999998,0.971731710600388,0,2,"uridine catabolic process","BP",1
"GO:0006279",0.999999999999998,0.995046888958624,0,3,"premeiotic DNA replication","BP",1
"GO:0006478",0.999999999999998,0.979160833758562,0,3,"peptidyl-tyrosine sulfation","BP",1
"GO:0006549",0.999999999999998,0.99848457046834,0,1,"isoleucine metabolic process","BP",1
"GO:0006591",0.999999999999998,0.976539891394843,0,4,"ornithine metabolic process","BP",1
"GO:0007140",0.999999999999998,0.953210934497099,0,11,"male meiotic nuclear division","BP",1
"GO:0008443",0.999999999999998,0.956535368742711,0,4,"phosphofructokinase activity","MF",1
"GO:0008506",0.999999999999998,0.983465730126875,0,2,"sucrose:proton symporter activity","MF",1
"GO:0008515",0.999999999999998,0.983465730126875,0,2,"sucrose transmembrane transporter activity","MF",1
"GO:0009097",0.999999999999998,0.99848457046834,0,1,"isoleucine biosynthetic process","BP",1
"GO:0009142",0.999999999999998,0.763525811108333,0,21,"nucleoside triphosphate biosynthetic process","BP",1
"GO:0009396",0.999999999999998,0.951858184012753,0,5,"folic acid-containing compound biosynthetic process","BP",1
"GO:0009411",0.999999999999998,0.641896329730622,0,56,"response to UV","BP",1
"GO:0009644",0.999999999999998,0.977452170386975,0,1,"response to high light intensity","BP",1
"GO:0009669",0.999999999999998,0.983465730126875,0,2,"sucrose:monoatomic cation symporter activity","MF",1
"GO:0010739",0.999999999999998,0.899138546598141,0,7,"positive regulation of protein kinase A signaling","BP",1
"GO:0014060",0.999999999999998,0.984198064533426,0,4,"regulation of epinephrine secretion","BP",1
"GO:0015154",0.999999999999998,0.983465730126875,0,2,"disaccharide transmembrane transporter activity","MF",1
"GO:0015157",0.999999999999998,0.983465730126875,0,2,"oligosaccharide transmembrane transporter activity","MF",1
"GO:0015192",0.999999999999998,0.971652824572121,0,2,"L-phenylalanine transmembrane transporter activity","MF",1
"GO:0015766",0.999999999999998,0.983465730126875,0,2,"disaccharide transport","BP",1
"GO:0015770",0.999999999999998,0.983465730126875,0,2,"sucrose transport","BP",1
"GO:0015772",0.999999999999998,0.983465730126875,0,2,"oligosaccharide transport","BP",1
"GO:0015923",0.999999999999998,0.910313482381564,0,7,"mannosidase activity","MF",1
"GO:0016154",0.999999999999998,0.971731710600388,0,2,"pyrimidine-nucleoside phosphorylase activity","MF",1
"GO:0016744",0.999999999999998,0.99848457046834,0,1,"transketolase or transaldolase activity","MF",1
"GO:0018916",0.999999999999998,0.997579800615763,0,2,"nitrobenzene metabolic process","BP",1
"GO:0021630",0.999999999999998,0.977452170386975,0,1,"olfactory nerve maturation","BP",1
"GO:0021983",0.999999999999998,0.837861845024532,0,25,"pituitary gland development","BP",1
"GO:0022009",0.999999999999998,0.971381544446365,0,4,"central nervous system vasculogenesis","BP",1
"GO:0030118",0.999999999999998,0.757869267074236,0,20,"clathrin coat","CC",1
"GO:0030592",0.999999999999998,0.998662845926752,0,1,"DNA ADP-ribosylation","BP",1
"GO:0030718",0.999999999999998,0.995559410767383,0,3,"germ-line stem cell population maintenance","BP",1
"GO:0030984",0.999999999999998,0.996268280910732,0,2,"kininogen binding","MF",1
"GO:0031129",0.999999999999998,0.998345046009596,0,1,"inductive cell-cell signaling","BP",1
"GO:0031296",0.999999999999998,0.995532221106587,0,2,"B cell costimulation","BP",1
