"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","over_represented_padj"
"GO:0048631",0.453090295696343,0.89779552691019,1,5,"regulation of skeletal muscle tissue growth","BP",1
"GO:0099183",0.453185815633678,0.903196787613298,1,4,"trans-synaptic signaling by BDNF, modulating synaptic transmission","BP",1
"GO:0099191",0.453185815633678,0.903196787613298,1,4,"trans-synaptic signaling by BDNF","BP",1
"GO:0031102",0.453284104462125,0.695623747936091,8,45,"neuron projection regeneration","BP",1
"GO:0035811",0.453675968039266,0.889507255572476,1,8,"negative regulation of urine volume","BP",1
"GO:0051155",0.453919157481516,0.728831448640739,5,32,"positive regulation of striated muscle cell differentiation","BP",1
"GO:0046322",0.454077965825505,0.893701743739301,1,6,"negative regulation of fatty acid oxidation","BP",1
"GO:0014042",0.454137142276276,0.902731541261918,1,4,"positive regulation of neuron maturation","BP",1
"GO:0098909",0.454233609316585,0.912063738834509,1,3,"regulation of cardiac muscle cell action potential involved in regulation of contraction","BP",1
"GO:0071963",0.454695558668838,0.902457774365815,1,4,"establishment or maintenance of cell polarity regulating cell shape","BP",1
"GO:0002478",0.454734127044278,0.890813886041111,1,7,"antigen processing and presentation of exogenous peptide antigen","BP",1
"GO:0031341",0.454760063513099,0.769584857817887,3,27,"regulation of cell killing","BP",1
"GO:0060037",0.454877570831523,0.773506204460196,3,20,"pharyngeal system development","BP",1
"GO:0048709",0.455174200404068,0.667208551897645,12,73,"oligodendrocyte differentiation","BP",1
"GO:0035442",0.455289744314265,0.91159081952471,1,3,"dipeptide transmembrane transport","BP",1
"GO:0042938",0.455289744314265,0.91159081952471,1,3,"dipeptide transport","BP",1
"GO:0002040",0.4553485088661,0.661767961098192,13,85,"sprouting angiogenesis","BP",1
"GO:0008559",0.455390142632795,0.902116554262384,1,4,"ABC-type xenobiotic transporter activity","MF",1
"GO:0033602",0.455600254661063,0.90201318275239,1,4,"negative regulation of dopamine secretion","BP",1
"GO:0016836",0.455646418297003,0.745772829585333,4,27,"hydro-lyase activity","MF",1
"GO:0072173",0.456286382323243,0.892526531822838,1,6,"metanephric tubule morphogenesis","BP",1
"GO:0051601",0.456360603574949,0.89610998483797,1,5,"exocyst localization","BP",1
"GO:0035025",0.456524894471744,0.775053390913429,3,17,"positive regulation of Rho protein signal transduction","BP",1
"GO:0032391",0.456657083065293,0.748315640210988,4,22,"photoreceptor connecting cilium","CC",1
"GO:1901029",0.456812836098972,0.889682314003125,1,7,"negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway","BP",1
"GO:0070662",0.456855832061645,0.901393983891475,1,4,"mast cell proliferation","BP",1
"GO:0070666",0.456855832061645,0.901393983891475,1,4,"regulation of mast cell proliferation","BP",1
"GO:0070668",0.456855832061645,0.901393983891475,1,4,"positive regulation of mast cell proliferation","BP",1
"GO:0032409",0.45693706169623,0.644727162573635,18,103,"regulation of transporter activity","BP",1
"GO:0060405",0.456983838450815,0.88768169985167,1,8,"regulation of penile erection","BP",1
"GO:0045586",0.457096211371527,0.892093509800671,1,6,"regulation of gamma-delta T cell differentiation","BP",1
"GO:0046643",0.457096211371527,0.892093509800671,1,6,"regulation of gamma-delta T cell activation","BP",1
"GO:0000132",0.457142551118201,0.812730310735455,2,14,"establishment of mitotic spindle orientation","BP",1
"GO:0040001",0.457142551118201,0.812730310735455,2,14,"establishment of mitotic spindle localization","BP",1
"GO:1900044",0.457447733588738,0.895545740276365,1,5,"regulation of protein K63-linked ubiquitination","BP",1
"GO:0036064",0.457503663535112,0.669531960258861,11,71,"ciliary basal body","CC",1
"GO:0060689",0.457537059010859,0.910578944173098,1,3,"cell differentiation involved in salivary gland development","BP",1
"GO:0038034",0.457752379785197,0.71182674206991,6,36,"signal transduction in absence of ligand","BP",1
"GO:0097192",0.457752379785197,0.71182674206991,6,36,"extrinsic apoptotic signaling pathway in absence of ligand","BP",1
"GO:0098686",0.457805206212265,0.681464385379179,10,42,"hippocampal mossy fiber to CA3 synapse","CC",1
"GO:0016896",0.457883508208116,0.891671467959828,1,6,"RNA exonuclease activity, producing 5'-phosphomonoesters","MF",1
"GO:0016342",0.45807072914755,0.719450895510053,6,24,"catenin complex","CC",1
"GO:0016303",0.458351904213491,0.900652872917113,1,4,"1-phosphatidylinositol-3-kinase activity","MF",1
"GO:0006661",0.458469094269859,0.727021996069689,5,28,"phosphatidylinositol biosynthetic process","BP",1
"GO:0032604",0.458475159206736,0.888772057364284,1,7,"granulocyte macrophage colony-stimulating factor production","BP",1
"GO:0007213",0.458598122047565,0.779628477554099,3,13,"G protein-coupled acetylcholine receptor signaling pathway","BP",1
"GO:0048495",0.458623537744868,0.824525530443923,2,8,"Roundabout binding","MF",1
"GO:0120316",0.458688384263715,0.772263073152891,3,18,"sperm flagellum assembly","BP",1
"GO:0006283",0.458811948257321,0.89483489702829,1,5,"transcription-coupled nucleotide-excision repair","BP",1
"GO:0110076",0.458883261178629,0.909969162736968,1,3,"negative regulation of ferroptosis","BP",1
"GO:0048245",0.458906982921602,0.894785262145102,1,5,"eosinophil chemotaxis","BP",1
"GO:0006214",0.459297038631111,1,1,1,"thymidine catabolic process","BP",1
"GO:0017113",0.459297038631111,1,1,1,"dihydropyrimidine dehydrogenase (NADP+) activity","MF",1
"GO:0046127",0.459297038631111,1,1,1,"pyrimidine deoxyribonucleoside catabolic process","BP",1
"GO:0035305",0.459339969733304,0.900161434530123,1,4,"negative regulation of dephosphorylation","BP",1
"GO:0043548",0.459422492216419,0.725610137998881,5,29,"phosphatidylinositol 3-kinase binding","MF",1
"GO:0002221",0.459436178611993,0.665639068316487,11,89,"pattern recognition receptor signaling pathway","BP",1
"GO:0002758",0.459436178611993,0.665639068316487,11,89,"innate immune response-activating signaling pathway","BP",1
"GO:0021544",0.459447565448004,0.775381301568225,3,15,"subpallium development","BP",1
"GO:0061005",0.459568307421771,0.708445772321338,6,41,"cell differentiation involved in kidney development","BP",1
"GO:0030854",0.460097136367971,0.899783771079359,1,4,"positive regulation of granulocyte differentiation","BP",1
"GO:0034143",0.460249090484982,0.811722200452833,2,13,"regulation of toll-like receptor 4 signaling pathway","BP",1
"GO:0090037",0.460311732738674,0.890363132285268,1,6,"positive regulation of protein kinase C signaling","BP",1
"GO:0071470",0.46052351910098,0.741151625326893,4,28,"cellular response to osmotic stress","BP",1
"GO:0006706",0.460613567367709,0.890199799069031,1,6,"steroid catabolic process","BP",1
"GO:0006081",0.460664606131751,0.739295476501019,4,32,"aldehyde metabolic process","BP",1
"GO:0035542",0.460711656161073,0.909136577302108,1,3,"regulation of SNARE complex assembly","BP",1
"GO:0048841",0.460716746356146,0.777977347387612,3,13,"regulation of axon extension involved in axon guidance","BP",1
"GO:0032099",0.460772885403984,0.887506005306864,1,7,"negative regulation of appetite","BP",1
"GO:0061141",0.460812335675705,0.909090584248416,1,3,"lung ciliated cell differentiation","BP",1
"GO:1904158",0.460840653513258,0.929453365208744,1,2,"axonemal central apparatus assembly","BP",1
"GO:1990716",0.460840653513258,0.929453365208744,1,2,"axonemal central apparatus","CC",1
"GO:0036295",0.461118609536483,0.899272803611548,1,4,"cellular response to increased oxygen levels","BP",1
"GO:2000064",0.461224328667021,0.889868817764781,1,6,"regulation of cortisol biosynthetic process","BP",1
"GO:0022407",0.461347165598485,0.616885208922772,30,220,"regulation of cell-cell adhesion","BP",1
"GO:1902749",0.461583781020632,0.695845814550575,7,45,"regulation of cell cycle G2/M phase transition","BP",1
"GO:0006884",0.461685986099395,0.768911249637935,3,19,"cell volume homeostasis","BP",1
"GO:0051400",0.461801439691854,0.893266295210808,1,5,"BH domain binding","MF",1
"GO:2000698",0.461834322632855,0.889537614157436,1,6,"positive regulation of epithelial cell differentiation involved in kidney development","BP",1
"GO:0090189",0.462010906752137,0.805590424379848,2,18,"regulation of branching involved in ureteric bud morphogenesis","BP",1
"GO:0007525",0.462016312426424,0.929027341205375,1,2,"somatic muscle development","BP",1
"GO:0007527",0.462016312426424,0.929027341205375,1,2,"adult somatic muscle development","BP",1
"GO:0051580",0.462026770715308,0.773344130090021,3,15,"regulation of neurotransmitter uptake","BP",1
"GO:0018105",0.462159133688498,0.645491338965725,16,93,"peptidyl-serine phosphorylation","BP",1
"GO:0000774",0.462169248590283,0.893072267585927,1,5,"adenyl-nucleotide exchange factor activity","MF",1
"GO:0015932",0.462229408611929,0.763531304450493,3,27,"nucleobase-containing compound transmembrane transporter activity","MF",1
"GO:0051584",0.462251874269602,0.893028649330716,1,5,"regulation of dopamine uptake involved in synaptic transmission","BP",1
"GO:0051940",0.462251874269602,0.893028649330716,1,5,"regulation of catecholamine uptake involved in synaptic transmission","BP",1
"GO:0018958",0.462347167830192,0.677494418403272,9,59,"phenol-containing compound metabolic process","BP",1
"GO:0034465",0.462353776820451,0.928904730935479,1,2,"response to carbon monoxide","BP",1
"GO:0060993",0.46249436361312,0.669494624833037,10,73,"kidney morphogenesis","BP",1
"GO:0016049",0.462563458165971,0.605621517315915,41,266,"cell growth","BP",1
"GO:0048799",0.462762217956759,0.769007701481332,3,18,"animal organ maturation","BP",1
"GO:0009756",0.462781811180821,0.898437199903065,1,4,"carbohydrate mediated signaling","BP",1
"GO:0009757",0.462781811180821,0.898437199903065,1,4,"hexose mediated signaling","BP",1
"GO:0010182",0.462781811180821,0.898437199903065,1,4,"sugar mediated signaling pathway","BP",1
"GO:0010255",0.462781811180821,0.898437199903065,1,4,"glucose mediated signaling pathway","BP",1
"GO:0090522",0.462910864547323,0.928702009360887,1,2,"vesicle tethering involved in exocytosis","BP",1
"GO:0060900",0.462961187070453,0.892653728677391,1,5,"embryonic camera-type eye formation","BP",1
"GO:0008343",0.463390632726612,0.892426324866414,1,5,"adult feeding behavior","BP",1
"GO:0006029",0.463444528310663,0.67074368626139,10,60,"proteoglycan metabolic process","BP",1
"GO:0150018",0.463516270763647,0.92848125803439,1,2,"basal dendrite development","BP",1
"GO:0150019",0.463516270763647,0.92848125803439,1,2,"basal dendrite morphogenesis","BP",1
"GO:0150020",0.463516270763647,0.92848125803439,1,2,"basal dendrite arborization","BP",1
"GO:0072078",0.463528332311436,0.691612873371087,7,56,"nephron tubule morphogenesis","BP",1
"GO:0009435",0.463687299164877,0.897980382082126,1,4,"NAD biosynthetic process","BP",1
"GO:2000272",0.463940599937724,0.809021960094599,2,13,"negative regulation of signaling receptor activity","BP",1
"GO:0048538",0.463965728773658,0.738237951797463,4,28,"thymus development","BP",1
"GO:1903025",0.464009371168593,0.907622068832509,1,3,"regulation of RNA polymerase II regulatory region sequence-specific DNA binding","BP",1
"GO:2000378",0.464013529475716,0.76800332101699,3,18,"negative regulation of reactive oxygen species metabolic process","BP",1
"GO:0035003",0.464102345967181,0.907579128604186,1,3,"subapical complex","CC",1
"GO:0060074",0.464311358368079,0.689444338139002,8,36,"synapse maturation","BP",1
"GO:0043507",0.464459383861259,0.765820417895029,3,20,"positive regulation of JUN kinase activity","BP",1
"GO:0140359",0.464471376423929,0.765810721492538,3,20,"ABC-type transporter activity","MF",1
"GO:0038146",0.464829836840084,0.897402061430757,1,4,"chemokine (C-X-C motif) ligand 12 signaling pathway","BP",1
"GO:0005313",0.464901781151977,0.816609380308996,2,9,"L-glutamate transmembrane transporter activity","MF",1
"GO:1903689",0.46501449674223,0.907157151255486,1,3,"regulation of wound healing, spreading of epidermal cells","BP",1
"GO:0032094",0.465185550914342,0.762562802508076,3,24,"response to food","BP",1
"GO:1902017",0.465249791258972,0.719021164445897,5,32,"regulation of cilium assembly","BP",1
"GO:0070097",0.465450964572998,0.819775861276035,2,8,"delta-catenin binding","MF",1
"GO:0071294",0.465835405975414,0.815945032305184,2,9,"cellular response to zinc ion","BP",1
"GO:0001977",0.466244842975068,0.808841053250136,2,12,"renal system process involved in regulation of blood volume","BP",1
"GO:0051494",0.466246479593697,0.645399268381482,15,84,"negative regulation of cytoskeleton organization","BP",1
"GO:0060912",0.466277455038644,0.927468513777327,1,2,"cardiac cell fate specification","BP",1
"GO:0015801",0.46643772361627,0.887017488410619,1,6,"aromatic amino acid transport","BP",1
"GO:0043043",0.466529802098827,0.775776341664313,3,12,"peptide biosynthetic process","BP",1
"GO:0051798",0.466629963710116,0.886911450322069,1,6,"positive regulation of hair follicle development","BP",1
"GO:0042445",0.466692743022959,0.650213985202744,13,94,"hormone metabolic process","BP",1
"GO:0010744",0.466874994314899,0.890569720651335,1,5,"positive regulation of macrophage derived foam cell differentiation","BP",1
"GO:0016278",0.467244058304939,0.73944731008286,4,22,"lysine N-methyltransferase activity","MF",1
"GO:0016279",0.467244058304939,0.73944731008286,4,22,"protein-lysine N-methyltransferase activity","MF",1
"GO:0019882",0.467542024468669,0.733433502322786,4,32,"antigen processing and presentation","BP",1
"GO:0045503",0.467715353714294,0.90590018822429,1,3,"dynein light chain binding","MF",1
"GO:0036294",0.467740923179167,0.653634767966115,12,88,"cellular response to decreased oxygen levels","BP",1
"GO:0016080",0.467938323009416,1,1,1,"synaptic vesicle targeting","BP",1
"GO:0048789",0.467938323009416,1,1,1,"cytoskeletal matrix organization at active zone","BP",1
"GO:0097115",0.467938323009416,1,1,1,"neurexin clustering involved in presynaptic membrane assembly","BP",1
"GO:1905518",0.467938323009416,1,1,1,"regulation of presynaptic active zone assembly","BP",1
"GO:1905520",0.467938323009416,1,1,1,"positive regulation of presynaptic active zone assembly","BP",1
"GO:0015718",0.467993953545813,0.669473419102771,9,79,"monocarboxylic acid transport","BP",1
"GO:0002831",0.468046111313284,0.6239860959397,21,179,"regulation of response to biotic stimulus","BP",1
"GO:0051094",0.468060282211731,0.575028211435474,112,759,"positive regulation of developmental process","BP",1
"GO:0140537",0.468094736177342,0.895737656832491,1,4,"transcription regulator activator activity","MF",1
"GO:0000209",0.468158665209964,0.653557103525281,12,85,"protein polyubiquitination","BP",1
"GO:0140534",0.468338946107916,0.732750580618909,4,32,"endoplasmic reticulum protein-containing complex","CC",1
"GO:0005126",0.468508204168223,0.651786819424559,12,101,"cytokine receptor binding","MF",1
"GO:1901682",0.468752433893432,0.733214979160235,4,30,"sulfur compound transmembrane transporter activity","MF",1
"GO:0001938",0.468895090932183,0.678307611686895,8,58,"positive regulation of endothelial cell proliferation","BP",1
"GO:0005876",0.468903233461598,0.801997591976628,2,16,"spindle microtubule","CC",1
"GO:0060314",0.469000400868409,0.817278698946532,2,8,"regulation of ryanodine-sensitive calcium-release channel activity","BP",1
"GO:0008143",0.469109430522362,0.828712486952923,2,6,"poly(A) binding","MF",1
"GO:0045836",0.469364771871032,0.805016533755949,2,13,"positive regulation of meiotic nuclear division","BP",1
"GO:0046543",0.469549082361064,0.894990593629805,1,4,"development of secondary female sexual characteristics","BP",1
"GO:0008611",0.46960842906658,0.889098792170759,1,5,"ether lipid biosynthetic process","BP",1
"GO:0046504",0.46960842906658,0.889098792170759,1,5,"glycerol ether biosynthetic process","BP",1
"GO:0042461",0.469690159869982,0.733893780507654,4,27,"photoreceptor cell development","BP",1
"GO:0033194",0.469952140787674,0.810194361356779,2,10,"response to hydroperoxide","BP",1
"GO:0016615",0.470122768585297,0.894694941865092,1,4,"malate dehydrogenase activity","MF",1
"GO:0060971",0.470224514214594,0.88876549840176,1,5,"embryonic heart tube left/right pattern formation","BP",1
"GO:0097197",0.470433478874292,0.888652303629661,1,5,"tetraspanin-enriched microdomain","CC",1
"GO:0006002",0.470554382476078,0.88858677675666,1,5,"fructose 6-phosphate metabolic process","BP",1
"GO:0035774",0.470735309055799,0.71703889509776,5,27,"positive regulation of insulin secretion involved in cellular response to glucose stimulus","BP",1
"GO:0042392",0.470940597152265,0.888377289592953,1,5,"sphingosine-1-phosphate phosphatase activity","MF",1
"GO:0006577",0.471014297721162,0.881750900860908,1,7,"amino-acid betaine metabolic process","BP",1
"GO:0045939",0.471128050258006,0.80128837639592,2,15,"negative regulation of steroid metabolic process","BP",1
"GO:0002251",0.471382330703343,0.87951210166084,1,8,"organ or tissue specific immune response","BP",1
"GO:1902902",0.471453306554463,0.894007141083347,1,4,"negative regulation of autophagosome assembly","BP",1
"GO:0021942",0.47159159808802,0.854231734682549,2,4,"radial glia guided migration of Purkinje cell","BP",1
"GO:0045920",0.471747600457028,0.774584348532623,3,11,"negative regulation of exocytosis","BP",1
"GO:0097212",0.471859316648162,0.884002306648788,1,6,"lysosomal membrane organization","BP",1
"GO:0060612",0.472033358039379,0.698363355837517,6,38,"adipose tissue development","BP",1
"GO:0098985",0.472235975726019,0.742862115520142,4,16,"asymmetric, glutamatergic, excitatory synapse","CC",1
"GO:0007005",0.472242394095724,0.625638562818363,19,136,"mitochondrion organization","BP",1
"GO:0061578",0.472427252300945,0.883683479993275,1,6,"K63-linked deubiquitinase activity","MF",1
"GO:1900120",0.47252060163577,0.804208589615645,2,12,"regulation of receptor binding","BP",1
"GO:0019362",0.472885334247902,0.65970523578173,10,74,"pyridine nucleotide metabolic process","BP",1
"GO:0046496",0.472885334247902,0.65970523578173,10,74,"nicotinamide nucleotide metabolic process","BP",1
"GO:0016338",0.47296214002761,0.801027276463024,2,14,"calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules","BP",1
"GO:0097396",0.473175350579502,0.762971468945668,3,16,"response to interleukin-17","BP",1
"GO:0032107",0.473267074085356,0.75864697866242,3,20,"regulation of response to nutrient levels","BP",1
"GO:0060999",0.473403585852395,0.690780139913443,7,32,"positive regulation of dendritic spine development","BP",1
"GO:1904305",0.473684542822914,0.924703261403668,1,2,"negative regulation of gastro-intestinal system smooth muscle contraction","BP",1
"GO:1904348",0.473684542822914,0.924703261403668,1,2,"negative regulation of small intestine smooth muscle contraction","BP",1
"GO:0003743",0.473752849238426,0.892811479798962,1,4,"translation initiation factor activity","MF",1
"GO:0007271",0.473813020045496,0.739824098371229,4,17,"synaptic transmission, cholinergic","BP",1
"GO:0098930",0.4738820975242,0.700005335998359,6,31,"axonal transport","BP",1
"GO:2000670",0.473937725802256,0.892714968603071,1,4,"positive regulation of dendritic cell apoptotic process","BP",1
"GO:0031392",0.474056343920056,0.886677888233268,1,5,"regulation of prostaglandin biosynthetic process","BP",1
"GO:0015183",0.4740794214907,0.886665238710953,1,5,"L-aspartate transmembrane transporter activity","MF",1
"GO:0071805",0.474524564886058,0.618691388958405,22,125,"potassium ion transmembrane transport","BP",1
"GO:0004721",0.47460501650337,0.640853551750299,14,81,"phosphoprotein phosphatase activity","MF",1
"GO:0031258",0.474631684917594,0.802636641267007,2,12,"lamellipodium membrane","CC",1
"GO:0032488",0.474951189333757,0.809388349479008,2,9,"Cdc42 protein signal transduction","BP",1
"GO:0140999",0.47495292395714,0.902476091269656,1,3,"histone H3K4 trimethyltransferase activity","MF",1
"GO:0098761",0.475107983296475,0.882170915787153,1,6,"cellular response to interleukin-7","BP",1
"GO:0120197",0.475130909293698,0.892090713613953,1,4,"mucociliary clearance","BP",1
"GO:0016973",0.475290928209986,0.879292835592608,1,7,"poly(A)+ mRNA export from nucleus","BP",1
"GO:0048704",0.475456317370741,0.683003591223389,7,46,"embryonic skeletal system morphogenesis","BP",1
"GO:0098976",0.47554578050329,0.824364064654479,2,6,"excitatory chemical synaptic transmission","BP",1
"GO:0005254",0.475575676862008,0.710966804727357,5,30,"chloride channel activity","MF",1
"GO:0097457",0.475603832248804,0.885827620754079,1,5,"hippocampal mossy fiber","CC",1
"GO:0009593",0.475631439912093,0.728796629044662,4,27,"detection of chemical stimulus","BP",1
"GO:0070552",0.475682337347997,0.891801408247536,1,4,"BRISC complex","CC",1
"GO:0009396",0.475724535289984,0.885761125968323,1,5,"folic acid-containing compound biosynthetic process","BP",1
"GO:0046654",0.475724535289984,0.885761125968323,1,5,"tetrahydrofolate biosynthetic process","BP",1
"GO:0035898",0.476042458630064,0.881640670561634,1,6,"parathyroid hormone secretion","BP",1
"GO:0016605",0.47617953596033,0.709910636982429,5,31,"PML body","CC",1
"GO:0098868",0.476544149245313,0.728596201187963,4,26,"bone growth","BP",1
"GO:0120206",0.476710695296342,0.891260517315036,1,4,"photoreceptor distal connecting cilium","CC",1
"GO:0002534",0.47671397676198,0.725527355701329,4,32,"cytokine production involved in inflammatory response","BP",1
"GO:0003356",0.476925805617902,0.885097972068007,1,5,"regulation of cilium beat frequency","BP",1
"GO:0070316",0.477010828031692,0.80085681404949,2,12,"regulation of G0 to G1 transition","BP",1
"GO:0035259",0.477077789334076,0.799242890075662,2,13,"nuclear glucocorticoid receptor binding","MF",1
"GO:0050855",0.47714147450884,0.80779388816275,2,9,"regulation of B cell receptor signaling pathway","BP",1
"GO:0060761",0.477633188039761,0.706857023028052,5,35,"negative regulation of response to cytokine stimulus","BP",1
"GO:0036293",0.47765337473045,0.613140196094309,22,174,"response to decreased oxygen levels","BP",1
"GO:0019682",0.477654290000701,0.877920424285365,1,7,"glyceraldehyde-3-phosphate metabolic process","BP",1
"GO:0097155",0.477657105150329,0.90117567336116,1,3,"fasciculation of sensory neuron axon","BP",1
"GO:0030952",0.477811988872267,0.901100841078084,1,3,"establishment or maintenance of cytoskeleton polarity","BP",1
"GO:0044322",0.477886267136446,0.880589908139008,1,6,"endoplasmic reticulum quality control compartment","CC",1
"GO:0031128",0.47791955985922,0.726822166845699,4,27,"developmental induction","BP",1
"GO:0060142",0.477960168076461,0.796112293740882,2,15,"regulation of syncytium formation by plasma membrane fusion","BP",1
"GO:0048592",0.478398403871717,0.626100949859913,17,108,"eye morphogenesis","BP",1
"GO:0002832",0.478420928346427,0.722104096675298,4,38,"negative regulation of response to biotic stimulus","BP",1
"GO:0003183",0.478530819444499,0.803901207997885,2,10,"mitral valve morphogenesis","BP",1
"GO:0050957",0.478799052487737,0.815222961090271,2,7,"equilibrioception","BP",1
"GO:0031640",0.478877868482303,0.792115628453217,2,19,"killing of cells of another organism","BP",1
"GO:0141061",0.478877868482303,0.792115628453217,2,19,"disruption of cell in another organism","BP",1
"GO:0001666",0.478913128782342,0.61400692211769,21,165,"response to hypoxia","BP",1
"GO:0061298",0.479167309536084,0.754672666203147,3,19,"retina vasculature development in camera-type eye","BP",1
"GO:0034135",0.47920940402186,0.879832146018414,1,6,"regulation of toll-like receptor 2 signaling pathway","BP",1
"GO:0016894",0.479345109257887,0.889866742942317,1,4,"endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 3'-phosphomonoesters","MF",1
"GO:0061517",0.479402799268047,0.879721127043286,1,6,"macrophage proliferation","BP",1
"GO:0003263",0.479534033974668,0.87964575346284,1,6,"cardioblast proliferation","BP",1
"GO:0003264",0.479534033974668,0.87964575346284,1,6,"regulation of cardioblast proliferation","BP",1
"GO:0021561",0.479916769259126,0.80576287354389,2,9,"facial nerve development","BP",1
"GO:0021610",0.479916769259126,0.80576287354389,2,9,"facial nerve morphogenesis","BP",1
"GO:0030218",0.480213018902048,0.659302537611573,9,69,"erythrocyte differentiation","BP",1
"GO:0033962",0.480279243699438,0.879217165314188,1,6,"P-body assembly","BP",1
"GO:0002456",0.480370515069622,0.701042509973117,5,47,"T cell mediated immunity","BP",1
"GO:0061617",0.48057417851084,0.899759886105405,1,3,"MICOS complex","CC",1
"GO:0021520",0.481123182492975,0.882761071750436,1,5,"spinal cord motor neuron cell fate specification","BP",1
"GO:0008150",0.481471792508374,0.608594909399757,916,6895,"biological_process","BP",1
"GO:0043647",0.481692977805758,0.727123552291826,4,22,"inositol phosphate metabolic process","BP",1
"GO:2000106",0.481694554496054,0.676037855932209,7,51,"regulation of leukocyte apoptotic process","BP",1
"GO:0052743",0.481826291002646,0.882366594934155,1,5,"inositol tetrakisphosphate phosphatase activity","MF",1
"GO:0002337",0.481952316515343,0.888475779697996,1,4,"B-1a B cell differentiation","BP",1
"GO:0015467",0.482039890949383,0.888428857247822,1,4,"G-protein activated inward rectifier potassium channel activity","MF",1
"GO:0072578",0.48208944989522,0.739008826905044,4,14,"neurotransmitter-gated ion channel clustering","BP",1
"GO:0050892",0.482176441211565,0.794032812591226,2,14,"intestinal absorption","BP",1
"GO:0019206",0.482361216125745,0.888256578856402,1,4,"nucleoside kinase activity","MF",1
"GO:0042462",0.482415497028175,0.752988264691553,3,18,"eye photoreceptor cell development","BP",1
"GO:0010002",0.482456088207034,0.807636561689967,2,8,"cardioblast differentiation","BP",1
"GO:0070086",0.482606570916663,0.881927802615629,1,5,"ubiquitin-dependent endocytosis","BP",1
"GO:0098960",0.48277785765031,0.672626493826995,8,36,"postsynaptic neurotransmitter receptor activity","MF",1
"GO:0030274",0.4831093815377,0.898518409979772,1,3,"LIM domain binding","MF",1
"GO:1990009",0.483150368883712,0.881621361774239,1,5,"retinal cell apoptotic process","BP",1
"GO:0044403",0.48340381438171,0.672932364778709,7,59,"biological process involved in symbiotic interaction","BP",1
"GO:0042711",0.483638262247187,0.75766577403766,3,14,"maternal behavior","BP",1
"GO:0060746",0.483638262247187,0.75766577403766,3,14,"parental behavior","BP",1
"GO:0048668",0.483655758916158,0.707194540886649,5,25,"collateral sprouting","BP",1
"GO:0060760",0.483785187407954,0.749137025983218,3,21,"positive regulation of response to cytokine stimulus","BP",1
"GO:2000051",0.483786849371091,0.887490097808382,1,4,"negative regulation of non-canonical Wnt signaling pathway","BP",1
"GO:1904683",0.483858979685022,0.881221262103514,1,5,"regulation of metalloendopeptidase activity","BP",1
"GO:1901386",0.48387617580887,0.88121154170432,1,5,"negative regulation of voltage-gated calcium channel activity","BP",1
"GO:1990841",0.484099801715076,0.701494156364115,5,34,"promoter-specific chromatin binding","MF",1
"GO:0005506",0.48444525174005,0.684455983428737,6,47,"iron ion binding","MF",1
"GO:0030346",0.48448781307373,0.880865463148904,1,5,"protein phosphatase 2B binding","MF",1
"GO:0006479",0.484805674729128,0.790853124420555,2,15,"protein methylation","BP",1
"GO:0008213",0.484805674729128,0.790853124420555,2,15,"protein alkylation","BP",1
"GO:0015662",0.484928913740336,0.794869774999822,2,12,"P-type ion transporter activity","MF",1
"GO:0140358",0.484928913740336,0.794869774999822,2,12,"P-type transmembrane transporter activity","MF",1
"GO:0070369",0.48516716384779,0.897503135278511,1,3,"beta-catenin-TCF7L2 complex","CC",1
"GO:0071347",0.48519409098709,0.684539623032336,6,44,"cellular response to interleukin-1","BP",1
"GO:0014857",0.48542610264515,0.794490561094258,2,12,"regulation of skeletal muscle cell proliferation","BP",1
"GO:0014031",0.485584879854777,0.876136973999135,1,6,"mesenchymal cell development","BP",1
"GO:0001978",0.485589112864643,0.886516138786932,1,4,"regulation of systemic arterial blood pressure by carotid sinus baroreceptor feedback","BP",1
"GO:0035721",0.485634507141387,0.880214850788908,1,5,"intraciliary retrograde transport","BP",1
"GO:0050650",0.486451659807482,0.749633201022585,3,18,"chondroitin sulfate proteoglycan biosynthetic process","BP",1
"GO:0016814",0.486586230225153,0.795531777843689,2,11,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines","MF",1
"GO:1905940",0.486728268617631,0.885897647312125,1,4,"negative regulation of gonad development","BP",1
"GO:1903348",0.486743876223303,0.872547929823353,1,7,"positive regulation of bicellular tight junction assembly","BP",1
"GO:1905150",0.486890447334823,0.827210477083922,2,5,"regulation of voltage-gated sodium channel activity","BP",1
"GO:0000339",0.487030651915583,0.896577821860132,1,3,"RNA cap binding","MF",1
"GO:0000340",0.487030651915583,0.896577821860132,1,3,"RNA 7-methylguanosine cap binding","MF",1
"GO:0001773",0.487325806434659,0.7914283168402,2,13,"myeloid dendritic cell activation","BP",1
"GO:0072202",0.48747624657954,0.787768958256974,2,16,"cell differentiation involved in metanephros development","BP",1
"GO:0016239",0.487537941155389,0.697624735343535,5,36,"positive regulation of macroautophagy","BP",1
"GO:0009897",0.487671677912028,0.607947577608965,20,152,"external side of plasma membrane","CC",1
"GO:0001945",0.487722771588976,0.744436231843147,3,23,"lymph vessel development","BP",1
