gene_name	gene_id	chr	start	end	strand	gene_type	gene_length	n_ch_sites	total_coverage	meth_reads
Zbtb7b	ENSMUSG00000028042.15	chr3	89377643	89394776	-	protein_coding	17133	8859	75814	1949
Lenep	ENSMUSG00000078173.3	chr3	89400987	89402793	-	protein_coding	1806	874	10587	159
Flad1	ENSMUSG00000042642.13	chr3	89401003	89411870	-	protein_coding	10867	5059	62138	797
Cks1b	ENSMUSG00000028044.6	chr3	89415471	89418383	-	protein_coding	2912	1203	18130	386
Shc1	ENSMUSG00000042626.13	chr3	89418442	89430027	+	protein_coding	11585	5596	53346	1141
Pygo2	ENSMUSG00000047824.13	chr3	89430213	89435128	+	protein_coding	4915	2407	24777	808
Pbxip1	ENSMUSG00000042613.9	chr3	89436705	89450952	+	protein_coding	14247	7082	77143	1511
Pmvk	ENSMUSG00000027952.16	chr3	89454540	89469013	+	protein_coding	14473	6515	65152	1241
Kcnn3	ENSMUSG00000000794.9	chr3	89520163	89675132	+	protein_coding	154969	71236	991100	49904
Adar	ENSMUSG00000027951.16	chr3	89715021	89753446	+	protein_coding	38425	17353	212472	3144
Chrnb2	ENSMUSG00000027950.7	chr3	89746194	89764632	-	protein_coding	18438	8960	105293	1768
Ube2q1	ENSMUSG00000042572.12	chr3	89773615	89784000	+	protein_coding	10385	4903	56741	852
She	ENSMUSG00000046280.9	chr3	89831369	89858834	+	protein_coding	27465	12186	156865	3179
Il6ra	ENSMUSG00000027947.11	chr3	89864058	89913196	-	protein_coding	49138	22310	260641	7285
Atp8b2	ENSMUSG00000060671.12	chr3	89939480	89963508	-	protein_coding	24028	11324	127734	2074
Hax1	ENSMUSG00000027944.13	chr3	89995445	89998780	-	protein_coding	3335	1425	13266	210
Ubap2l	ENSMUSG00000042520.16	chr3	90000139	90052628	-	protein_coding	52489	19765	221369	3437
4933434E20Rik	ENSMUSG00000027942.17	chr3	90051635	90063341	+	protein_coding	11706	4758	50204	696
4933434E20Rik	ENSMUSG00000118504.1	chr3	90052903	90066069	+	protein_coding	13166	5317	61904	938
1700094D03Rik	ENSMUSG00000118506.1	chr3	90062795	90068347	+	protein_coding	5552	2381	31063	584
Tpm3	ENSMUSG00000027940.18	chr3	90072648	90100902	+	protein_coding	28254	12281	142534	2348
Nup210l	ENSMUSG00000027939.11	chr3	90104131	90212048	+	protein_coding	107917	44974	539864	8918
Rps27	ENSMUSG00000090733.6	chr3	90212521	90213651	-	protein_coding	1130	491	4459	79
Rab13	ENSMUSG00000027935.14	chr3	90213694	90226385	+	protein_coding	12691	5533	60898	1362
Jtb	ENSMUSG00000027937.15	chr3	90231596	90235838	+	protein_coding	4242	1824	16626	282
Creb3l4	ENSMUSG00000027938.11	chr3	90237499	90243512	-	protein_coding	6013	2844	29845	495
Slc39a1	ENSMUSG00000052310.9	chr3	90248171	90253612	+	protein_coding	5441	2511	25220	345
Crtc2	ENSMUSG00000027936.18	chr3	90254162	90264125	+	protein_coding	9963	4741	53523	1135
Dennd4b	ENSMUSG00000042404.16	chr3	90265184	90280669	+	protein_coding	15485	7454	93799	2225
Gatad2b	ENSMUSG00000042390.9	chr3	90293177	90363407	+	protein_coding	70230	27441	297993	5066
Slc27a3	ENSMUSG00000027932.14	chr3	90385238	90389938	-	protein_coding	4700	2371	25947	786
Ints3	ENSMUSG00000027933.11	chr3	90391387	90433622	-	protein_coding	42235	18799	235886	3966
Npr1	ENSMUSG00000027931.12	chr3	90450590	90465866	-	protein_coding	15276	7137	85196	1848
Ilf2	ENSMUSG00000001016.12	chr3	90476125	90488379	+	protein_coding	12254	4916	57227	626
Snapin	ENSMUSG00000001018.15	chr3	90488025	90491033	-	protein_coding	3008	1247	16497	400
Chtop	ENSMUSG00000001017.15	chr3	90498955	90509498	-	protein_coding	10543	4157	51503	749
S100a1	ENSMUSG00000044080.9	chr3	90511033	90514392	-	protein_coding	3359	1605	17436	305
S100a13	ENSMUSG00000042312.10	chr3	90514434	90524581	+	protein_coding	10147	4368	49493	1307
S100a14	ENSMUSG00000042306.11	chr3	90526855	90528837	+	protein_coding	1982	1018	8485	232
S100a16	ENSMUSG00000074457.10	chr3	90537253	90543151	+	protein_coding	5898	3005	30560	823
S100a2	ENSMUSG00000094018.2	chr3	90560362	90591531	+	protein_coding	31169	13283	169430	3323
S100a3	ENSMUSG00000001021.13	chr3	90584658	90602702	+	protein_coding	18044	8326	101041	2184
Gm42674	ENSMUSG00000105518.1	chr3	90601903	90605885	+	protein_coding	3982	1915	24456	710
S100a4	ENSMUSG00000001020.8	chr3	90603770	90606045	+	protein_coding	2275	1038	13462	328
S100a5	ENSMUSG00000001023.10	chr3	90608522	90611780	+	protein_coding	3258	1593	17689	349
S100a6	ENSMUSG00000001025.8	chr3	90612881	90624181	+	protein_coding	11300	5145	62700	984
S100a7a	ENSMUSG00000063767.4	chr3	90654016	90658669	+	protein_coding	4653	2182	24663	401
S100a8	ENSMUSG00000056054.9	chr3	90668977	90670035	+	protein_coding	1058	468	6051	42
S100a9	ENSMUSG00000056071.12	chr3	90692631	90695721	-	protein_coding	3090	1276	15042	271
Pglyrp4	ENSMUSG00000042250.13	chr3	90726905	90741517	+	protein_coding	14612	6266	78609	1429
Gm5849	ENSMUSG00000096621.2	chr3	90775818	90777880	-	protein_coding	2062	419	2801	5
S100a7l2	ENSMUSG00000091175.2	chr3	91088136	91090803	-	protein_coding	2667	1025	13639	245
Pglyrp3	ENSMUSG00000042244.4	chr3	92014582	92031582	+	protein_coding	17000	6480	78413	931
Lor	ENSMUSG00000043165.7	chr3	92080270	92083142	-	protein_coding	2872	1382	14716	607
Prr9	ENSMUSG00000056270.3	chr3	92122203	92123947	-	protein_coding	1744	664	6403	141
Lelp1	ENSMUSG00000027927.5	chr3	92134996	92142744	-	protein_coding	7748	3360	42364	854
Sprr2a1	ENSMUSG00000078664.2	chr3	92215798	92221911	+	protein_coding	6113	286	2917	11
Sprr2a2	ENSMUSG00000068893.5	chr3	92215919	92256724	+	protein_coding	40805	1848	17534	228
Sprr2a3	ENSMUSG00000074445.4	chr3	92285416	92291405	+	protein_coding	5989	1682	13887	305
Sprr2b	ENSMUSG00000050092.3	chr3	92316619	92318085	+	protein_coding	1466	662	7933	258
Sprr2d	ENSMUSG00000042212.3	chr3	92339139	92340873	+	protein_coding	1734	755	9064	110
Sprr2e	ENSMUSG00000055030.1	chr3	92352142	92353449	+	protein_coding	1307	575	8485	80
Sprr2f	ENSMUSG00000050635.1	chr3	92365186	92366442	+	protein_coding	1256	523	6536	183
Sprr2h	ENSMUSG00000046259.2	chr3	92385684	92387324	+	protein_coding	1640	686	7632	57
Sprr2i	ENSMUSG00000042157.2	chr3	92407990	92409271	+	protein_coding	1281	533	6809	84
Sprr2j-ps	ENSMUSG00000027925.2	chr3	92418081	92419396	+	protein_coding	1315	517	7235	39
Gm9774	ENSMUSG00000042165.8	chr3	92428031	92429423	-	protein_coding	1392	700	8885	134
Sprr2k	ENSMUSG00000054215.2	chr3	92432581	92433925	+	protein_coding	1344	537	5753	113
Sprr1b	ENSMUSG00000048455.9	chr3	92436808	92438789	-	protein_coding	1981	860	9931	221
Sprr3	ENSMUSG00000045539.3	chr3	92456501	92458720	-	protein_coding	2219	953	13774	265
Sprr1a	ENSMUSG00000050359.7	chr3	92483951	92485895	-	protein_coding	1944	875	11793	139
Sprr4	ENSMUSG00000045566.1	chr3	92500262	92500493	-	protein_coding	231	117	2077	3
2310046K23Rik	ENSMUSG00000102308.1	chr3	92532504	92534511	-	protein_coding	2007	889	7566	138
Ivl	ENSMUSG00000049128.7	chr3	92570901	92573735	-	protein_coding	2834	1368	19149	352
Smcp	ENSMUSG00000074435.10	chr3	92583866	92588997	-	protein_coding	5131	2057	24412	620
2210017I01Rik	ENSMUSG00000103523.1	chr3	92604717	92607492	-	protein_coding	2775	1165	14891	250
Lce6a	ENSMUSG00000086848.3	chr3	92620080	92621660	-	protein_coding	1580	660	7680	307
Lce1a1	ENSMUSG00000057609.6	chr3	92646534	92648307	-	protein_coding	1773	799	8077	133
Lce1b	ENSMUSG00000027923.3	chr3	92655649	92656926	-	protein_coding	1277	631	9912	161
Lce1a2	ENSMUSG00000068890.8	chr3	92668612	92670315	-	protein_coding	1703	799	10111	238
Lce1c	ENSMUSG00000042092.5	chr3	92679246	92680918	+	protein_coding	1672	784	11589	171
Lce1d	ENSMUSG00000103243.1	chr3	92685498	92687210	-	protein_coding	1712	802	11484	114
Lce1e	ENSMUSG00000068889.1	chr3	92707400	92709074	-	protein_coding	1674	776	11333	199
Lce1f	ENSMUSG00000042124.5	chr3	92718684	92720350	-	protein_coding	1666	788	12960	111
Gm38119	ENSMUSG00000103084.1	chr3	92737650	92739096	-	protein_coding	1446	695	10352	159
Lce1g	ENSMUSG00000027919.5	chr3	92750147	92752338	-	protein_coding	2191	922	11917	98
Lce1h	ENSMUSG00000049593.8	chr3	92763214	92765065	-	protein_coding	1851	851	14750	199
Lce1i	ENSMUSG00000068888.3	chr3	92777209	92778899	-	protein_coding	1690	774	11707	296
Lce1j	ENSMUSG00000068887.4	chr3	92788839	92790514	-	protein_coding	1675	785	10856	239
Lce1k	ENSMUSG00000095870.1	chr3	92806290	92807891	-	protein_coding	1601	735	8316	203
Kprp	ENSMUSG00000059832.4	chr3	92823073	92827247	-	protein_coding	4174	1910	31168	374
Lce1l	ENSMUSG00000046676.4	chr3	92849948	92851286	-	protein_coding	1338	637	8035	143
2310050C09Rik	ENSMUSG00000090314.2	chr3	92868358	92870216	-	protein_coding	1858	862	13528	176
Lce3a	ENSMUSG00000054325.5	chr3	92925286	92926230	-	protein_coding	944	460	5543	29
Lce3b	ENSMUSG00000042031.4	chr3	92932978	92934097	+	protein_coding	1119	526	5869	60
Lce3c	ENSMUSG00000045475.5	chr3	92944485	92945733	+	protein_coding	1248	611	7159	131
Lce3d	ENSMUSG00000043472.10	chr3	92957389	92958505	+	protein_coding	1116	542	6149	100
Lce3e	ENSMUSG00000074433.4	chr3	92967060	92968281	+	protein_coding	1221	592	6326	47
Lce3f	ENSMUSG00000068885.4	chr3	92992225	92993426	+	protein_coding	1201	581	6732	98
Crct1	ENSMUSG00000027913.5	chr3	93014204	93015687	-	protein_coding	1483	660	5951	67
Lce1m	ENSMUSG00000027912.8	chr3	93017809	93019060	-	protein_coding	1251	589	10378	61
Tdpoz8	ENSMUSG00000096879.2	chr3	93068822	93075505	+	protein_coding	6683	2611	31621	709
Crnn	ENSMUSG00000078657.6	chr3	93144786	93149819	+	protein_coding	5033	2254	34296	890
Flg2	ENSMUSG00000049133.7	chr3	93197277	93221391	+	protein_coding	24114	8267	84869	709
Flg	ENSMUSG00000102439.4	chr3	93273522	93293686	+	protein_coding	20164	4988	54791	700
Hrnr	ENSMUSG00000041991.18	chr3	93319748	93333570	+	protein_coding	13822	2734	31863	451
Rptn	ENSMUSG00000041984.2	chr3	93393698	93399442	+	protein_coding	5744	2472	36657	619
Tchh	ENSMUSG00000052415.5	chr3	93442329	93449077	+	protein_coding	6748	2808	34274	553
Tchhl1	ENSMUSG00000027908.2	chr3	93468753	93471980	+	protein_coding	3227	1381	17828	283
S100a11	ENSMUSG00000027907.4	chr3	93520487	93526287	+	protein_coding	5800	2371	26470	587
S100a10	ENSMUSG00000041959.14	chr3	93555079	93564643	+	protein_coding	9564	4140	54940	957
Tdpoz2	ENSMUSG00000103362.1	chr3	93651541	93652686	-	protein_coding	1145	525	5645	120
Tdpoz1	ENSMUSG00000094084.2	chr3	93669332	93676310	-	protein_coding	6978	2804	27762	340
Tdpoz6	ENSMUSG00000103350.1	chr3	93692049	93693070	-	protein_coding	1021	427	4450	267
Gm5773	ENSMUSG00000068879.4	chr3	93772999	93774142	+	protein_coding	1143	520	5297	149
Tdpoz4	ENSMUSG00000060256.1	chr3	93796397	93797510	+	protein_coding	1113	512	6562	97
Tdpoz3	ENSMUSG00000058005.3	chr3	93826019	93827117	+	protein_coding	1098	514	4399	45
Gm9117	ENSMUSG00000095822.2	chr3	93936632	93943543	-	protein_coding	6911	972	6998	36
Tdpoz5	ENSMUSG00000094163.1	chr3	93960291	93961314	-	protein_coding	1023	3	6	0
Tdpoz9	ENSMUSG00000094328.2	chr3	94047980	94054885	-	protein_coding	6905	958	5893	117
Tdpoz7	ENSMUSG00000095251.1	chr3	94071621	94072644	-	protein_coding	1023	12	37	0
Spopfm2	ENSMUSG00000074424.3	chr3	94174411	94178193	-	protein_coding	3782	1093	9652	233
Spopfm3	ENSMUSG00000090268.1	chr3	94196713	94199802	+	protein_coding	3089	459	1684	9
Spopfm1	ENSMUSG00000089696.3	chr3	94264035	94266784	+	protein_coding	2749	1092	10071	77
Them4	ENSMUSG00000028145.9	chr3	94310088	94332540	+	protein_coding	22452	9167	114996	2061
Them5	ENSMUSG00000028148.11	chr3	94342098	94347352	+	protein_coding	5254	2418	25204	474
C2cd4d	ENSMUSG00000091648.2	chr3	94362437	94364566	+	protein_coding	2129	1025	10953	391
Rorc	ENSMUSG00000028150.14	chr3	94372793	94398276	+	protein_coding	25483	12152	137606	2927
Lingo4	ENSMUSG00000044505.5	chr3	94398516	94404501	+	protein_coding	5985	3001	35989	1011
Tdrkh	ENSMUSG00000041912.12	chr3	94413272	94434668	+	protein_coding	21396	8460	107150	1701
Oaz3	ENSMUSG00000028141.12	chr3	94432413	94443915	-	protein_coding	11502	4590	56366	945
Mrpl9	ENSMUSG00000028140.13	chr3	94443317	94451130	+	protein_coding	7813	3260	40572	557
Riiad1	ENSMUSG00000028139.5	chr3	94464982	94480341	-	protein_coding	15359	7040	78824	2395
Celf3	ENSMUSG00000028137.9	chr3	94478294	94492198	+	protein_coding	13904	6979	70323	1827
Snx27	ENSMUSG00000028136.15	chr3	94497543	94582716	-	protein_coding	85173	31020	371996	6292
Tuft1	ENSMUSG00000005968.14	chr3	94612756	94658872	-	protein_coding	46116	19433	220738	4610
Selenbp2	ENSMUSG00000068877.12	chr3	94693555	94704413	+	protein_coding	10858	5099	52253	1466
Cgn	ENSMUSG00000068876.16	chr3	94760068	94786515	-	protein_coding	26447	11131	119232	1922
Pogz	ENSMUSG00000038902.14	chr3	94837566	94882326	+	protein_coding	44760	17813	229380	3766
Psmb4	ENSMUSG00000005779.12	chr3	94884092	94886961	-	protein_coding	2869	1256	15705	476
Selenbp1	ENSMUSG00000068874.13	chr3	94933055	94944758	+	protein_coding	11703	5438	52241	1403
Rfx5	ENSMUSG00000005774.12	chr3	94954074	94961561	+	protein_coding	7487	3463	41778	953
Pi4kb	ENSMUSG00000038861.14	chr3	94974730	95006843	+	protein_coding	32113	13896	166790	2516
Zfp687	ENSMUSG00000019338.13	chr3	95006589	95015448	-	protein_coding	8859	4473	48000	1090
Psmd4	ENSMUSG00000005625.15	chr3	95032693	95042614	-	protein_coding	9921	4381	54086	649
Pip5k1a	ENSMUSG00000028126.16	chr3	95058529	95106930	-	protein_coding	48401	19648	218551	3014
Vps72	ENSMUSG00000008958.14	chr3	95111021	95123051	+	protein_coding	12030	5077	60356	960
Tmod4	ENSMUSG00000005628.12	chr3	95124475	95129209	+	protein_coding	4734	2272	26711	529
Scnm1	ENSMUSG00000092607.9	chr3	95129535	95134011	-	protein_coding	4476	1958	21005	194
Lysmd1	ENSMUSG00000053769.5	chr3	95134087	95139518	+	protein_coding	5431	2033	18608	327
Tnfaip8l2	ENSMUSG00000013707.3	chr3	95139520	95142360	-	protein_coding	2840	1355	17229	236
Sema6c	ENSMUSG00000038777.19	chr3	95160456	95174024	+	protein_coding	13568	6818	74122	1720
Gabpb2	ENSMUSG00000038766.16	chr3	95181765	95217916	-	protein_coding	36151	15155	186344	2959
Mllt11	ENSMUSG00000053192.9	chr3	95219134	95232171	-	protein_coding	13037	5786	59011	1079
Cdc42se1	ENSMUSG00000046722.14	chr3	95228731	95236409	+	protein_coding	7678	3645	33666	761
Gm128	ENSMUSG00000068860.5	chr3	95236919	95241598	-	protein_coding	4679	2171	28264	591
Bnipl	ENSMUSG00000028115.16	chr3	95241270	95251193	-	protein_coding	9923	4489	50811	1283
Prune1	ENSMUSG00000015711.8	chr3	95253673	95282076	-	protein_coding	28403	12484	151011	2861
Mindy1	ENSMUSG00000038712.16	chr3	95281344	95296166	+	protein_coding	14822	6789	78717	1591
Anxa9	ENSMUSG00000015702.13	chr3	95296095	95307176	-	protein_coding	11081	4992	58379	1387
Cers2	ENSMUSG00000015714.11	chr3	95314790	95323599	+	protein_coding	8809	4134	44692	877
Setdb1	ENSMUSG00000015697.14	chr3	95323524	95357202	-	protein_coding	33678	13718	165775	2510
4930558C23Rik	ENSMUSG00000105734.1	chr3	95386460	95402841	-	protein_coding	16381	5483	62100	1008
Arnt	ENSMUSG00000015522.18	chr3	95434387	95497240	+	protein_coding	62853	24533	311828	4188
Ctsk	ENSMUSG00000028111.4	chr3	95499255	95509362	+	protein_coding	10107	4240	54508	1482
Ctss	ENSMUSG00000038642.10	chr3	95526785	95556403	+	protein_coding	29618	12420	158019	2696
Hormad1	ENSMUSG00000028109.14	chr3	95559676	95587671	+	protein_coding	27995	10093	117045	1885
Golph3l	ENSMUSG00000046519.15	chr3	95588933	95619247	+	protein_coding	30314	11771	155897	2454
Ensa	ENSMUSG00000038619.12	chr3	95624992	95632102	+	protein_coding	7110	3112	39009	725
Mcl1	ENSMUSG00000038612.16	chr3	95658787	95663176	+	protein_coding	4389	1793	20372	385
Adamtsl4	ENSMUSG00000015850.11	chr3	95676200	95687917	-	protein_coding	11717	6046	59382	1191
Ecm1	ENSMUSG00000028108.15	chr3	95734146	95739569	-	protein_coding	5423	2735	32945	537
Tars2	ENSMUSG00000028107.14	chr3	95739975	95760206	-	protein_coding	20231	9095	116303	1715
Rprd2	ENSMUSG00000028106.13	chr3	95760340	95818863	-	protein_coding	58523	23457	292631	4947
Prpf3	ENSMUSG00000015748.13	chr3	95830123	95855885	-	protein_coding	25762	9998	121444	1967
Mrps21	ENSMUSG00000054312.6	chr3	95862633	95871519	-	protein_coding	8886	3905	49485	819
Ciart	ENSMUSG00000038550.10	chr3	95878502	95882251	-	protein_coding	3749	1671	19628	422
BC028528	ENSMUSG00000038543.13	chr3	95883953	95892005	-	protein_coding	8052	3442	38326	425
Aph1a	ENSMUSG00000015750.15	chr3	95893968	95898288	+	protein_coding	4320	1755	15263	289
Car14	ENSMUSG00000038526.14	chr3	95897767	95904691	-	protein_coding	6924	3284	32225	489
Anp32e	ENSMUSG00000015749.12	chr3	95929245	95947390	+	protein_coding	18145	7646	100165	1860
Plekho1	ENSMUSG00000015745.9	chr3	95988428	95996001	-	protein_coding	7573	3586	34341	635
Vps45	ENSMUSG00000015747.5	chr3	95999831	96058466	-	protein_coding	58635	23636	313920	6855
Otud7b	ENSMUSG00000038495.14	chr3	96104526	96161129	+	protein_coding	56603	22646	276225	5103
Mtmr11	ENSMUSG00000045934.15	chr3	96162003	96171718	+	protein_coding	9715	4341	48593	913
Sf3b4	ENSMUSG00000068856.3	chr3	96172331	96177564	+	protein_coding	5233	2368	24999	394
Sv2a	ENSMUSG00000038486.9	chr3	96181150	96195521	+	protein_coding	14371	6798	76262	1541
Bola1	ENSMUSG00000015943.11	chr3	96196587	96219709	-	protein_coding	23122	7283	93522	1688
H2ac21	ENSMUSG00000063689.4	chr3	96219864	96220308	+	protein_coding	444	187	2218	48
H2ac20	ENSMUSG00000068855.3	chr3	96220360	96220880	-	protein_coding	520	226	2819	105
H2bc21	ENSMUSG00000068854.7	chr3	96221118	96223738	+	protein_coding	2620	1066	15179	315
H3c15	ENSMUSG00000081058.5	chr3	96238107	96239127	-	protein_coding	1020	288	3175	25
H2ac19	ENSMUSG00000063954.7	chr3	96239748	96240276	-	protein_coding	528	82	228	24
H2ac18	ENSMUSG00000064220.6	chr3	96245496	96246082	+	protein_coding	586	115	327	1
H3c14	ENSMUSG00000093769.4	chr3	96246684	96248509	+	protein_coding	1825	587	6593	163
H4c14	ENSMUSG00000091405.2	chr3	96261681	96263311	-	protein_coding	1630	714	11047	141
H3c13	ENSMUSG00000074403.2	chr3	96268653	96269141	+	protein_coding	488	220	2820	88
H2bc18	ENSMUSG00000105827.1	chr3	96269751	96270132	+	protein_coding	381	161	2748	49
Fcgr1	ENSMUSG00000015947.10	chr3	96282908	96293969	-	protein_coding	11061	4872	61867	1261
BC107364	ENSMUSG00000046317.14	chr3	96433787	96452306	-	protein_coding	18519	5576	64581	1177
Hjv	ENSMUSG00000038403.10	chr3	96525171	96529210	+	protein_coding	4039	1845	18928	395
Txnip	ENSMUSG00000038393.14	chr3	96557956	96561883	+	protein_coding	3927	1668	22522	431
Gm16253	ENSMUSG00000087610.1	chr3	96576983	96580663	+	protein_coding	3680	1718	17903	601
Polr3gl	ENSMUSG00000028104.14	chr3	96577871	96594181	-	protein_coding	16310	7041	82187	2911
Ankrd34a	ENSMUSG00000049097.9	chr3	96596635	96599775	+	protein_coding	3140	1561	12509	323
Lix1l	ENSMUSG00000049288.4	chr3	96601148	96626171	+	protein_coding	25023	10554	137763	3606
Rbm8a	ENSMUSG00000038374.10	chr3	96629932	96633791	+	protein_coding	3859	1564	14712	248
Pex11b	ENSMUSG00000028102.15	chr3	96635375	96645366	+	protein_coding	9991	4253	55274	1107
Gm42957	ENSMUSG00000106447.1	chr3	96635473	96653101	+	protein_coding	17628	7711	93079	1544
Itga10	ENSMUSG00000090210.7	chr3	96645583	96664519	+	protein_coding	18936	8526	99687	1517
Ankrd35	ENSMUSG00000038354.13	chr3	96670130	96691032	+	protein_coding	20902	9360	110940	3235
Pias3	ENSMUSG00000028101.18	chr3	96696383	96706070	+	protein_coding	9687	4636	46940	1062
Nudt17	ENSMUSG00000028100.11	chr3	96706066	96708562	-	protein_coding	2496	1193	13211	316
Polr3c	ENSMUSG00000028099.8	chr3	96711489	96727628	-	protein_coding	16139	6900	86546	1275
Rnf115	ENSMUSG00000028098.13	chr3	96727663	96791638	+	protein_coding	63975	25207	292536	5304
Cd160	ENSMUSG00000038304.14	chr3	96798762	96829351	-	protein_coding	30589	13047	168516	2812
Pdzk1	ENSMUSG00000038298.14	chr3	96829283	96870926	+	protein_coding	41643	16449	194274	2719
Gpr89	ENSMUSG00000028096.13	chr3	96868280	96905346	-	protein_coding	37066	15632	218607	3479
Gja5	ENSMUSG00000057123.14	chr3	96904692	97077416	+	protein_coding	172724	73739	939600	23034
Gja8	ENSMUSG00000049908.6	chr3	96913565	96926020	-	protein_coding	12455	5381	71685	1392
Acp6	ENSMUSG00000028093.15	chr3	97158776	97177299	+	protein_coding	18523	8181	103849	2330
Bcl9	ENSMUSG00000038256.15	chr3	97203661	97297917	-	protein_coding	94256	37125	456458	10183
Olfr1402	ENSMUSG00000051392.5	chr3	97407449	97422020	-	protein_coding	14571	5761	80471	1504
Chd1l	ENSMUSG00000028089.5	chr3	97560741	97610203	-	protein_coding	49462	21149	297395	5330
Fmo5	ENSMUSG00000028088.14	chr3	97628803	97655282	+	protein_coding	26479	10771	149422	2442
Prkab2	ENSMUSG00000038205.12	chr3	97658192	97673812	+	protein_coding	15620	6574	87239	1278
Gm17651	ENSMUSG00000090441.2	chr3	97673030	97674694	-	protein_coding	1664	675	10506	93
Pde4dip	ENSMUSG00000038170.15	chr3	97689823	97888707	-	protein_coding	198884	82542	1036191	19110
Sec22b	ENSMUSG00000027879.9	chr3	97901189	97923276	+	protein_coding	22087	8574	107520	1770
Notch2	ENSMUSG00000027878.11	chr3	98013526	98150361	+	protein_coding	136835	60166	866838	28132
Adam30	ENSMUSG00000043468.4	chr3	98160629	98164169	+	protein_coding	3540	1451	24106	285
Reg4	ENSMUSG00000027876.4	chr3	98222155	98236748	+	protein_coding	14593	6270	83117	1503
Hmgcs2	ENSMUSG00000027875.12	chr3	98280434	98310738	+	protein_coding	30304	11464	145103	2545
Phgdh	ENSMUSG00000053398.11	chr3	98313169	98339990	-	protein_coding	26821	12508	159208	2866
Zfp697	ENSMUSG00000050064.14	chr3	98382460	98753812	+	protein_coding	371352	97711	1104896	18515
Gm4450	ENSMUSG00000090817.7	chr3	98445674	98457126	-	protein_coding	11452	3073	21775	375
Hsd3b4	ENSMUSG00000095143.5	chr3	98499070	98510514	-	protein_coding	11444	0	0	0
Gm10681	ENSMUSG00000095388.7	chr3	98552541	98588807	-	protein_coding	36266	6109	69121	980
Hsd3b5	ENSMUSG00000038092.6	chr3	98618633	98630252	-	protein_coding	11619	4746	62757	532
Hsd3b2	ENSMUSG00000063730.13	chr3	98709254	98724543	-	protein_coding	15289	5858	73116	910
Hsd3b3	ENSMUSG00000062410.14	chr3	98741522	98763127	-	protein_coding	21605	8278	95039	1144
Hsd3b6	ENSMUSG00000027869.14	chr3	98805503	98814443	-	protein_coding	8940	3681	51656	757
Hsd3b1	ENSMUSG00000027871.16	chr3	98852193	98859794	-	protein_coding	7601	3242	38680	524
Hao2	ENSMUSG00000027870.8	chr3	98874520	98893239	-	protein_coding	18719	7221	94869	1347
Wars2	ENSMUSG00000004233.14	chr3	99141067	99239186	+	protein_coding	98119	39185	509034	9541
Tbx15	ENSMUSG00000027868.11	chr3	99240380	99354259	+	protein_coding	113879	45775	573634	9276
Spag17	ENSMUSG00000027867.10	chr3	99885405	100143322	+	protein_coding	257917	96266	1220474	27002
Wdr3	ENSMUSG00000033285.15	chr3	100138179	100162407	-	protein_coding	24228	9631	135862	1984
Gdap2	ENSMUSG00000027865.10	chr3	100162380	100206981	+	protein_coding	44601	17929	259725	3332
Tent5c	ENSMUSG00000044468.14	chr3	100451627	100489324	-	protein_coding	37697	16823	220515	4342
Man1a2	ENSMUSG00000008763.16	chr3	100562207	100685503	-	protein_coding	123296	45468	560439	11380
Vtcn1	ENSMUSG00000051076.8	chr3	100825458	100896922	+	protein_coding	71464	29991	395931	8537
Trim45	ENSMUSG00000033233.17	chr3	100922201	100936920	+	protein_coding	14719	6655	99114	2463
Ttf2	ENSMUSG00000033222.16	chr3	100938859	100969663	-	protein_coding	30804	13142	189293	4771
Cd101	ENSMUSG00000086564.9	chr3	100993528	101029556	-	protein_coding	36028	15358	212593	4874
Ptgfrn	ENSMUSG00000027864.9	chr3	101040231	101110278	-	protein_coding	70047	31151	462754	17519
Cd2	ENSMUSG00000027863.8	chr3	101275898	101287939	-	protein_coding	12041	5602	75038	2481
Igsf3	ENSMUSG00000042035.11	chr3	101377082	101463059	+	protein_coding	85977	39519	567339	30452
Atp1a1	ENSMUSG00000033161.10	chr3	101576218	101604684	-	protein_coding	28466	12708	158165	2884
Mab21l3	ENSMUSG00000044313.13	chr3	101813075	101848959	-	protein_coding	35884	15990	203134	7350
Slc22a15	ENSMUSG00000033147.16	chr3	101855775	101924453	-	protein_coding	68678	27113	368895	14247
Nhlh2	ENSMUSG00000048540.8	chr3	102010075	102015492	+	protein_coding	5417	2239	21148	656
Casq2	ENSMUSG00000027861.13	chr3	102086414	102146514	+	protein_coding	60100	26287	363894	12221
Vangl1	ENSMUSG00000027860.15	chr3	102153582	102204693	-	protein_coding	51111	22571	303910	10902
Ngf	ENSMUSG00000027859.10	chr3	102469918	102521013	+	protein_coding	51095	22232	325085	10232
Tspan2	ENSMUSG00000027858.13	chr3	102734528	102801513	+	protein_coding	66985	27905	374493	17876
Tshb	ENSMUSG00000027857.10	chr3	102775464	102782718	-	protein_coding	7254	2805	42509	2298
Sycp1	ENSMUSG00000027855.13	chr3	102818498	102936100	-	protein_coding	117602	36015	359400	5549
Nr1h5	ENSMUSG00000048938.12	chr3	102939657	102964133	-	protein_coding	24476	9173	109481	1720
Sike1	ENSMUSG00000027854.12	chr3	102995707	103008459	+	protein_coding	12752	5150	66564	877
Csde1	ENSMUSG00000068823.10	chr3	103020425	103058186	+	protein_coding	37761	13875	164437	2307
