gene_name	gene_id	chr	start	end	strand	gene_type	gene_length	n_ch_sites	total_coverage	meth_reads
Pkia	ENSMUSG00000027499.12	chr3	7366668	7445366	+	protein_coding	78698	28384	520398	7772
Zc2hc1a	ENSMUSG00000043542.12	chr3	7503482	7553836	+	protein_coding	50354	18326	339018	5677
Il7	ENSMUSG00000040329.14	chr3	7569993	7613760	-	protein_coding	43767	15791	290319	8501
Stmn2	ENSMUSG00000027500.10	chr3	8509359	8561606	+	protein_coding	52247	19355	327936	5046
Hey1	ENSMUSG00000040289.8	chr3	8663358	8667256	-	protein_coding	3898	1634	19436	274
Mrps28	ENSMUSG00000040269.5	chr3	8802145	8923918	-	protein_coding	121773	46255	794417	16649
Tpd52	ENSMUSG00000027506.15	chr3	8925592	9004723	-	protein_coding	79131	33946	564109	10979
Zbtb10	ENSMUSG00000069114.8	chr3	9250601	9285333	+	protein_coding	34732	13337	241963	5985
Zfp704	ENSMUSG00000040209.12	chr3	9427019	9610085	-	protein_coding	183066	77952	1370854	37262
Pag1	ENSMUSG00000027508.15	chr3	9687478	9833679	-	protein_coding	146201	59157	1070793	44203
Fabp5	ENSMUSG00000027533.10	chr3	10012547	10016607	+	protein_coding	4060	1756	31856	1361
Gm9833	ENSMUSG00000049230.8	chr3	10088109	10092565	+	protein_coding	4456	1688	27751	1003
Pmp2	ENSMUSG00000052468.7	chr3	10179850	10183929	-	protein_coding	4079	1584	29941	362
Gm37389	ENSMUSG00000103124.1	chr3	10179851	10197262	-	protein_coding	17411	6965	131772	2157
Fabp9	ENSMUSG00000027528.12	chr3	10193620	10197283	-	protein_coding	3663	1386	30494	341
Fabp4	ENSMUSG00000062515.3	chr3	10204087	10208576	-	protein_coding	4489	1760	32135	473
Fabp12	ENSMUSG00000027530.15	chr3	10244208	10301183	-	protein_coding	56975	23459	396142	7339
Impa1	ENSMUSG00000027531.16	chr3	10311955	10331439	-	protein_coding	19484	8098	144360	1868
Gm38303	ENSMUSG00000103392.1	chr3	10321711	10335681	-	protein_coding	13970	5823	100744	1420
Slc10a5	ENSMUSG00000058921.3	chr3	10331733	10335656	-	protein_coding	3923	1617	31897	450
Zfand1	ENSMUSG00000039795.14	chr3	10339952	10351317	-	protein_coding	11365	4402	80942	965
Chmp4c	ENSMUSG00000027536.6	chr3	10366906	10428856	+	protein_coding	61950	24564	444226	6168
Snx16	ENSMUSG00000027534.16	chr3	10417816	10440102	-	protein_coding	22286	8290	156166	2402
Ralyl	ENSMUSG00000039717.16	chr3	13471654	14182287	+	protein_coding	710633	248926	4456844	81501
Slc7a12	ENSMUSG00000039710.14	chr3	14480696	14505830	+	protein_coding	25134	8801	164174	1405
Lrrcc1	ENSMUSG00000027550.14	chr3	14533787	14572658	+	protein_coding	38871	14163	253419	2835
E2f5	ENSMUSG00000027552.14	chr3	14578640	14606309	+	protein_coding	27669	10031	162485	3106
Rbis	ENSMUSG00000078784.8	chr3	14606283	14611285	-	protein_coding	5002	1820	33872	319
Car13	ENSMUSG00000027555.8	chr3	14641726	14663002	+	protein_coding	21276	8169	143766	1854
Car1	ENSMUSG00000027556.15	chr3	14766215	14808368	-	protein_coding	42153	15599	287577	3458
Car3	ENSMUSG00000027559.5	chr3	14863511	14872523	+	protein_coding	9012	3588	69298	2235
Car2	ENSMUSG00000027562.12	chr3	14886272	14900770	+	protein_coding	14498	5546	95239	2068
Gm9733	ENSMUSG00000078783.1	chr3	15296550	15332302	-	protein_coding	35752	11661	227075	2229
Sirpb1a	ENSMUSG00000095788.6	chr3	15371652	15426520	-	protein_coding	54868	20131	338847	3638
Sirpb1b	ENSMUSG00000095028.6	chr3	15495750	15575065	-	protein_coding	79315	28479	469343	5675
Sirpb1c	ENSMUSG00000074677.11	chr3	15795144	15848528	-	protein_coding	53384	19370	358765	3757
Gm5150	ENSMUSG00000078780.7	chr3	15946869	16006437	-	protein_coding	59568	22283	363476	3141
Ythdf3	ENSMUSG00000047213.14	chr3	16183211	16217037	+	protein_coding	33826	11647	209314	2179
Cypt12	ENSMUSG00000027564.4	chr3	17948409	17948959	+	protein_coding	550	234	4764	98
Bhlhe22	ENSMUSG00000025128.7	chr3	18054173	18057517	+	protein_coding	3344	1334	15666	511
Cyp7b1	ENSMUSG00000039519.6	chr3	18071949	18243338	-	protein_coding	171389	64183	1206669	21786
Armc1	ENSMUSG00000027599.9	chr3	19131401	19163065	-	protein_coding	31664	12491	218221	2625
Mtfr1	ENSMUSG00000027601.13	chr3	19187326	19220817	+	protein_coding	33491	13305	239874	5488
Pde7a	ENSMUSG00000069094.12	chr3	19223107	19311322	-	protein_coding	88215	34885	637629	9421
Dnajc5b	ENSMUSG00000027606.12	chr3	19508594	19610862	+	protein_coding	102268	40137	697032	15098
1700064H15Rik	ENSMUSG00000082766.1	chr3	19610367	19628677	-	protein_coding	18310	7500	124475	2641
Trim55	ENSMUSG00000060913.6	chr3	19644473	19692421	+	protein_coding	47948	19317	325675	5994
Crh	ENSMUSG00000049796.4	chr3	19693400	19695396	-	protein_coding	1996	867	12027	357
Cp	ENSMUSG00000003617.16	chr3	19957053	20009145	+	protein_coding	52092	19815	361893	5605
Hps3	ENSMUSG00000027615.14	chr3	19995944	20035315	-	protein_coding	39371	15367	279999	4158
Hltf	ENSMUSG00000002428.12	chr3	20057810	20118490	+	protein_coding	60680	22236	386712	4882
Gyg	ENSMUSG00000019528.18	chr3	20122083	20155317	-	protein_coding	33234	13463	250810	3534
Cpa3	ENSMUSG00000001865.2	chr3	20215619	20242181	-	protein_coding	26562	9615	179802	2085
Cpb1	ENSMUSG00000011463.5	chr3	20248263	20275733	-	protein_coding	27470	10057	188320	1871
Agtr1b	ENSMUSG00000054988.9	chr3	20314472	20367177	-	protein_coding	52705	19256	338404	3590
Tbl1xr1	ENSMUSG00000027630.13	chr3	22076651	22216594	+	protein_coding	139943	55821	997792	17696
Naaladl2	ENSMUSG00000102758.3	chr3	23798101	25144261	-	protein_coding	1346160	461631	8365012	160217
Nlgn1	ENSMUSG00000063887.13	chr3	25426214	26332460	-	protein_coding	906246	320416	5867441	135485
Spata16	ENSMUSG00000039335.11	chr3	26637619	26983212	+	protein_coding	345593	129007	2155904	28495
Ect2	ENSMUSG00000027699.19	chr3	27097221	27153878	-	protein_coding	56657	21752	401119	5937
Nceh1	ENSMUSG00000027698.14	chr3	27182964	27284608	+	protein_coding	101644	43807	736512	11602
Tnfsf10	ENSMUSG00000039304.11	chr3	27317027	27342427	+	protein_coding	25400	10263	164551	2498
Ghsr	ENSMUSG00000051136.1	chr3	27371350	27378010	+	protein_coding	6660	2671	45661	553
Fndc3b	ENSMUSG00000039286.12	chr3	27416161	27711307	-	protein_coding	295146	125276	2252541	81357
Tmem212	ENSMUSG00000043164.3	chr3	27866065	27896368	-	protein_coding	30303	12926	207511	3527
Pld1	ENSMUSG00000027695.16	chr3	27938694	28133362	+	protein_coding	194668	77961	1306981	19655
Tnik	ENSMUSG00000027692.16	chr3	28263213	28675858	+	protein_coding	412645	164851	2883914	56514
Slc2a2	ENSMUSG00000027690.13	chr3	28697902	28731359	+	protein_coding	33457	13474	236563	3207
Eif5a2	ENSMUSG00000050192.8	chr3	28781275	28798846	+	protein_coding	17571	6803	129644	2373
Rpl22l1	ENSMUSG00000039221.10	chr3	28805435	28807424	+	protein_coding	1989	728	14428	166
Gm1527	ENSMUSG00000074655.1	chr3	28892616	28926724	+	protein_coding	34108	11711	178957	1671
Egfem1	ENSMUSG00000063600.14	chr3	29082022	29691209	+	protein_coding	609187	222175	3939088	54405
Mecom	ENSMUSG00000027684.16	chr3	29951295	30548008	-	protein_coding	596713	230622	4114155	69275
Actrt3	ENSMUSG00000037737.6	chr3	30597072	30599939	-	protein_coding	2867	1211	18993	360
Mynn	ENSMUSG00000037730.13	chr3	30602064	30619873	+	protein_coding	17809	6900	118914	1214
Lrrc34	ENSMUSG00000027702.7	chr3	30624266	30647869	-	protein_coding	23603	9172	162228	2011
Lrriq4	ENSMUSG00000027703.16	chr3	30644506	30672431	+	protein_coding	27925	10924	171773	2005
Lrrc31	ENSMUSG00000074653.10	chr3	30679057	30699843	-	protein_coding	20786	8737	149975	2264
Samd7	ENSMUSG00000051860.13	chr3	30746292	30767174	+	protein_coding	20882	8592	150414	2287
Sec62	ENSMUSG00000027706.8	chr3	30792874	30821263	+	protein_coding	28389	10018	182046	2316
Gpr160	ENSMUSG00000037661.14	chr3	30855949	30897192	+	protein_coding	41243	17193	271392	4547
Phc3	ENSMUSG00000037652.15	chr3	30899370	30969415	-	protein_coding	70045	27258	496432	6192
Prkci	ENSMUSG00000037643.14	chr3	30995746	31052959	+	protein_coding	57213	23006	395249	5818
Skil	ENSMUSG00000027660.16	chr3	31095057	31122577	+	protein_coding	27520	10567	194199	3192
Cldn11	ENSMUSG00000037625.7	chr3	31149919	31164324	+	protein_coding	14405	6277	94039	2179
Slc7a14	ENSMUSG00000069072.9	chr3	31202857	31310378	-	protein_coding	107521	45641	741295	12312
Kcnmb2	ENSMUSG00000037610.15	chr3	31902506	32200180	+	protein_coding	297674	119458	1995921	34444
Zmat3	ENSMUSG00000027663.12	chr3	32334791	32366014	-	protein_coding	31223	13148	221919	3633
Pik3ca	ENSMUSG00000027665.13	chr3	32397670	32468486	+	protein_coding	70816	27975	526540	6659
Kcnmb3	ENSMUSG00000091091.2	chr3	32471587	32492231	-	protein_coding	20644	9099	141376	2085
Zfp639	ENSMUSG00000027667.13	chr3	32510258	32520833	+	protein_coding	10575	4271	77207	903
Mfn1	ENSMUSG00000027668.13	chr3	32529464	32579239	+	protein_coding	49775	20147	365907	4806
Gnb4	ENSMUSG00000027669.14	chr3	32580331	32616585	-	protein_coding	36254	15609	272666	4224
Actl6a	ENSMUSG00000027671.14	chr3	32706297	32726973	+	protein_coding	20676	8320	152176	1915
Mrpl47	ENSMUSG00000037531.8	chr3	32725396	32737605	-	protein_coding	12209	5120	86282	1190
Ndufb5	ENSMUSG00000027673.12	chr3	32736989	32751566	+	protein_coding	14577	6234	105569	1154
Usp13	ENSMUSG00000056900.13	chr3	32817545	32938071	+	protein_coding	120526	51305	820909	10264
Pex5l	ENSMUSG00000027674.16	chr3	32949407	33143247	-	protein_coding	193840	78075	1358049	17613
Ttc14	ENSMUSG00000027677.17	chr3	33799831	33814860	+	protein_coding	15029	5317	96183	687
Ccdc39	ENSMUSG00000027676.11	chr3	33812361	33844310	-	protein_coding	31949	12103	224735	2470
Fxr1	ENSMUSG00000027680.15	chr3	34019942	34070322	+	protein_coding	50380	18020	335491	3333
Dnajc19	ENSMUSG00000027679.13	chr3	34056019	34081321	-	protein_coding	25302	9096	177355	1868
Sox2	ENSMUSG00000074637.7	chr3	34650404	34652461	+	protein_coding	2057	775	8910	209
Atp11b	ENSMUSG00000037400.17	chr3	35754105	35856276	+	protein_coding	102171	37574	685360	9487
Dcun1d1	ENSMUSG00000027708.14	chr3	35892104	35937445	-	protein_coding	45341	17551	292534	3861
Mccc1	ENSMUSG00000027709.9	chr3	35959311	36000678	-	protein_coding	41367	16724	309565	3579
Ccdc144b	ENSMUSG00000047696.16	chr3	36007243	36053547	-	protein_coding	46304	17688	317807	3476
Acad9	ENSMUSG00000027710.14	chr3	36065978	36092853	+	protein_coding	26875	11969	191567	2130
Zfp267	ENSMUSG00000033883.11	chr3	36151016	36170342	+	protein_coding	19326	7738	130448	1375
Qrfpr	ENSMUSG00000058400.13	chr3	36179423	36222313	-	protein_coding	42890	17112	281878	3466
Anxa5	ENSMUSG00000027712.13	chr3	36448922	36475894	-	protein_coding	26972	11219	195760	4388
1810062G17Rik	ENSMUSG00000027713.6	chr3	36475936	36482299	+	protein_coding	6363	2700	42594	1287
Gm11549	ENSMUSG00000085007.3	chr3	36515056	36532384	-	protein_coding	17328	7120	111218	2033
Exosc9	ENSMUSG00000027714.11	chr3	36552605	36565727	+	protein_coding	13122	5254	94262	1029
Ccna2	ENSMUSG00000027715.9	chr3	36564864	36572150	-	protein_coding	7286	2929	47876	304
Bbs7	ENSMUSG00000037325.10	chr3	36573141	36613477	-	protein_coding	40336	15216	270907	3029
Trpc3	ENSMUSG00000027716.13	chr3	36620481	36690167	-	protein_coding	69686	28215	481126	6035
4932438A13Rik	ENSMUSG00000037270.18	chr3	36863103	37053033	+	protein_coding	189930	66591	1203478	13316
Adad1	ENSMUSG00000027719.15	chr3	37063526	37121930	+	protein_coding	58404	21569	382598	5486
Il2	ENSMUSG00000027720.7	chr3	37120522	37125959	-	protein_coding	5437	2028	38051	279
Il21	ENSMUSG00000027718.8	chr3	37222758	37232636	-	protein_coding	9878	3913	64470	1012
Cetn4	ENSMUSG00000045031.18	chr3	37307748	37312708	-	protein_coding	4960	2004	32593	527
Bbs12	ENSMUSG00000051444.9	chr3	37312553	37321453	+	protein_coding	8900	3333	63863	1090
Fgf2	ENSMUSG00000037225.13	chr3	37348345	37410108	+	protein_coding	61763	25527	398635	6457
Nudt6	ENSMUSG00000050174.15	chr3	37404909	37420211	-	protein_coding	15302	6165	112116	2196
Spata5	ENSMUSG00000027722.14	chr3	37419895	37579096	+	protein_coding	159201	57859	1060274	14635
Spry1	ENSMUSG00000037211.12	chr3	37639946	37644598	+	protein_coding	4652	1990	31533	1082
Gm5148	ENSMUSG00000058174.7	chr3	37714189	37724490	-	protein_coding	10301	4390	68797	1978
Ankrd50	ENSMUSG00000044864.16	chr3	38449258	38484844	-	protein_coding	35586	15078	283049	7200
Fat4	ENSMUSG00000046743.6	chr3	38886939	39011985	+	protein_coding	125046	48790	933296	16134
Intu	ENSMUSG00000060798.7	chr3	40531285	40704774	+	protein_coding	173489	29980	557258	18002
Slc25a31	ENSMUSG00000069041.8	chr3	40708854	40726096	+	protein_coding	17242	6316	117584	1834
Hspa4l	ENSMUSG00000025757.13	chr3	40745381	40796103	+	protein_coding	50722	18589	350079	4183
Plk4	ENSMUSG00000025758.10	chr3	40800018	40816883	+	protein_coding	16865	6098	116503	1089
Mfsd8	ENSMUSG00000025759.11	chr3	40818102	40846886	-	protein_coding	28784	11034	207613	2441
Abhd18	ENSMUSG00000037818.16	chr3	40846969	40938138	+	protein_coding	91169	34607	569566	6459
1700034I23Rik	ENSMUSG00000074619.5	chr3	40900195	40902543	-	protein_coding	2348	802	9004	245
Larp1b	ENSMUSG00000025762.16	chr3	40949827	41040234	+	protein_coding	90407	35054	622709	10031
Pgrmc2	ENSMUSG00000049940.7	chr3	41066325	41083046	-	protein_coding	16721	6811	117650	2295
Jade1	ENSMUSG00000025764.14	chr3	41555730	41616864	+	protein_coding	61134	26696	462996	12457
Sclt1	ENSMUSG00000059834.12	chr3	41626719	41742514	-	protein_coding	115795	42271	749461	8433
D3Ertd751e	ENSMUSG00000025766.14	chr3	41742610	41803320	+	protein_coding	60710	21684	355061	4355
Pcdh10	ENSMUSG00000049100.15	chr3	45378397	45435623	+	protein_coding	57226	19301	377780	8451
Pabpc4l	ENSMUSG00000090919.6	chr3	46442196	46448219	-	protein_coding	6023	2178	37186	333
Pcdh18	ENSMUSG00000037892.13	chr3	49743295	49757325	-	protein_coding	14030	5459	100623	3418
Slc7a11	ENSMUSG00000027737.10	chr3	49892525	50443614	-	protein_coding	551089	203798	3714552	78002
Noct	ENSMUSG00000023087.15	chr3	51224446	51251644	+	protein_coding	27198	9917	156758	2462
Elf2	ENSMUSG00000037174.18	chr3	51252719	51340663	-	protein_coding	87944	35472	615367	10437
Mgarp	ENSMUSG00000037161.14	chr3	51388411	51396738	-	protein_coding	8327	3473	53041	1767
Ndufc1	ENSMUSG00000037152.11	chr3	51404676	51408988	-	protein_coding	4312	1728	28850	246
Naa15	ENSMUSG00000063273.11	chr3	51415147	51476507	+	protein_coding	61360	22473	400182	4514
Rab33b	ENSMUSG00000027739.9	chr3	51483919	51496232	+	protein_coding	12313	5188	92482	1235
Setd7	ENSMUSG00000037111.9	chr3	51515318	51560879	-	protein_coding	45561	19703	324672	6771
Mgst2	ENSMUSG00000074604.9	chr3	51660359	51682677	+	protein_coding	22318	9823	159591	3083
Maml3	ENSMUSG00000061143.15	chr3	51685906	52105076	-	protein_coding	419170	177835	2945270	83903
Foxo1	ENSMUSG00000044167.6	chr3	52268335	52353221	+	protein_coding	84886	35340	634526	17346
Cog6	ENSMUSG00000027742.13	chr3	52981874	53017237	-	protein_coding	35363	14410	260475	2752
Lhfp	ENSMUSG00000048332.13	chr3	53041527	53261679	+	protein_coding	220152	84013	1395718	27559
Nhlrc3	ENSMUSG00000042997.13	chr3	53448582	53463332	-	protein_coding	14750	6318	103613	1715
Proser1	ENSMUSG00000049504.12	chr3	53463665	53481755	+	protein_coding	18090	7761	127151	1399
Stoml3	ENSMUSG00000027744.4	chr3	53488652	53508502	+	protein_coding	19850	8416	141413	1961
Frem2	ENSMUSG00000037016.11	chr3	53513937	53657355	-	protein_coding	143418	59037	1019390	19452
Gm10985	ENSMUSG00000078742.1	chr3	53845085	53845278	+	protein_coding	193	63	631	18
Ufm1	ENSMUSG00000027746.13	chr3	53853375	53863830	-	protein_coding	10455	4159	79281	803
Trpc4	ENSMUSG00000027748.11	chr3	54156034	54318471	+	protein_coding	162437	62335	1135735	13916
Postn	ENSMUSG00000027750.16	chr3	54361108	54391037	+	protein_coding	29929	10888	210416	2373
Supt20	ENSMUSG00000027751.13	chr3	54692806	54728766	+	protein_coding	35960	13715	252125	3339
Gm21958	ENSMUSG00000094487.1	chr3	54713175	54714353	-	protein_coding	1178	367	7397	116
Exosc8	ENSMUSG00000027752.15	chr3	54728677	54735393	-	protein_coding	6716	2748	50488	364
Alg5	ENSMUSG00000036632.9	chr3	54735538	54751318	+	protein_coding	15780	6802	109208	1327
Smad9	ENSMUSG00000027796.2	chr3	54755581	54801257	+	protein_coding	45676	19372	313293	5283
Rfxap	ENSMUSG00000036615.7	chr3	54803114	54807791	-	protein_coding	4677	1897	30961	400
Sertm1	ENSMUSG00000056306.5	chr3	54897067	54915887	-	protein_coding	18820	7533	132447	2236
Ccna1	ENSMUSG00000027793.6	chr3	55045468	55055501	-	protein_coding	10033	4247	68571	1518
Spg20	ENSMUSG00000036580.15	chr3	55112107	55137322	+	protein_coding	25215	10614	186806	2692
Ccdc169	ENSMUSG00000048655.17	chr3	55137338	55172935	+	protein_coding	35597	14773	263544	4801
Sohlh2	ENSMUSG00000027794.4	chr3	55182027	55209957	+	protein_coding	27930	11385	195939	3186
Dclk1	ENSMUSG00000027797.15	chr3	55242363	55539068	+	protein_coding	296705	119714	2147454	49680
Gm21954	ENSMUSG00000094962.1	chr3	55461984	55472210	-	protein_coding	10226	3780	68822	1176
Nbea	ENSMUSG00000027799.12	chr3	55625194	56183701	-	protein_coding	558507	202465	3624551	67494
Mab21l1	ENSMUSG00000056947.5	chr3	55782509	55785001	+	protein_coding	2492	1003	12942	246
Tm4sf1	ENSMUSG00000027800.14	chr3	57285610	57301988	-	protein_coding	16378	6408	119490	2032
Tm4sf4	ENSMUSG00000027801.7	chr3	57425313	57441677	+	protein_coding	16364	6492	118850	1957
Wwtr1	ENSMUSG00000027803.14	chr3	57455648	57575910	-	protein_coding	120262	48361	842538	12808
Commd2	ENSMUSG00000036513.15	chr3	57644348	57651715	-	protein_coding	7367	2850	46251	640
Ankub1	ENSMUSG00000074591.8	chr3	57657392	57692799	-	protein_coding	35407	13487	219545	3058
Rnf13	ENSMUSG00000036503.13	chr3	57736061	57835233	+	protein_coding	99172	36925	653456	8592
Pfn2	ENSMUSG00000027805.16	chr3	57841894	57848079	-	protein_coding	6185	2449	41749	408
Tsc22d2	ENSMUSG00000027806.9	chr3	58414714	58466783	+	protein_coding	52069	17600	333757	4125
Serp1	ENSMUSG00000027808.8	chr3	58519816	58525892	-	protein_coding	6076	2295	43213	378
Eif2a	ENSMUSG00000027810.14	chr3	58525820	58557501	+	protein_coding	31681	11739	210752	2291
Selenot	ENSMUSG00000075700.9	chr3	58576635	58593133	+	protein_coding	16498	6171	110190	1675
Erich6	ENSMUSG00000070471.3	chr3	58616299	58637207	-	protein_coding	20908	8383	139495	2175
Siah2	ENSMUSG00000036432.8	chr3	58674937	58692400	-	protein_coding	17463	7305	118335	1490
Mindy4b-ps	ENSMUSG00000101860.4	chr3	58788406	58822311	-	protein_coding	33905	14055	261043	8164
Clrn1	ENSMUSG00000043850.15	chr3	58844027	58885340	-	protein_coding	41313	14505	253022	5547
Med12l	ENSMUSG00000056476.13	chr3	59005824	59318682	+	protein_coding	312858	121204	2148981	35381
Gpr171	ENSMUSG00000050075.8	chr3	59096447	59101821	-	protein_coding	5374	2026	38997	601
P2ry14	ENSMUSG00000036381.13	chr3	59113854	59153618	-	protein_coding	39764	15972	288661	4522
Gpr87	ENSMUSG00000051431.7	chr3	59178922	59195104	-	protein_coding	16182	6533	128765	2250
P2ry13	ENSMUSG00000036362.2	chr3	59207891	59210882	-	protein_coding	2991	1206	23746	308
P2ry12	ENSMUSG00000036353.13	chr3	59216271	59262871	-	protein_coding	46600	17541	323910	5230
Igsf10	ENSMUSG00000036334.12	chr3	59316734	59344394	-	protein_coding	27660	10679	198451	2952
Aadacl2fm2	ENSMUSG00000090527.2	chr3	59729789	59752333	+	protein_coding	22544	8017	145598	2622
Aadacl2fm3	ENSMUSG00000095522.2	chr3	59861050	59877313	+	protein_coding	16263	5682	112381	1587
Aadacl2fm1	ENSMUSG00000036951.2	chr3	59925213	59937949	+	protein_coding	12736	4174	85916	957
Aadacl2	ENSMUSG00000091376.1	chr3	60006742	60025420	+	protein_coding	18678	6328	110487	1598
Aadac	ENSMUSG00000027761.4	chr3	60025716	60040160	+	protein_coding	14444	5095	89897	978
Sucnr1	ENSMUSG00000027762.6	chr3	60081868	60087566	+	protein_coding	5698	2006	37366	703
Mbnl1	ENSMUSG00000027763.13	chr3	60472829	60629750	+	protein_coding	156921	55655	1046240	16968
P2ry1	ENSMUSG00000027765.6	chr3	61002794	61008982	+	protein_coding	6188	2334	40261	504
Rap2b	ENSMUSG00000036894.3	chr3	61361637	61368430	+	protein_coding	6793	2876	38866	1050
B430305J03Rik	ENSMUSG00000053706.2	chr3	61362249	61365951	-	protein_coding	3702	1704	17398	219
Arhgef26	ENSMUSG00000036885.14	chr3	62338343	62462221	+	protein_coding	123878	45834	780381	9584
Dhx36	ENSMUSG00000027770.5	chr3	62468012	62507004	-	protein_coding	38992	13555	258473	2459
Gpr149	ENSMUSG00000043441.5	chr3	62529076	62605140	-	protein_coding	76064	25760	419387	5124
Mme	ENSMUSG00000027820.12	chr3	63241536	63386030	+	protein_coding	144494	53518	951088	11147
Strit1	ENSMUSG00000103476.1	chr3	63481111	63483879	-	protein_coding	2768	911	19686	89
Plch1	ENSMUSG00000036834.16	chr3	63696233	63899472	-	protein_coding	203239	79731	1407270	25004
E130311K13Rik	ENSMUSG00000048581.12	chr3	63914683	63929472	-	protein_coding	14789	5660	95329	1704
Slc33a1	ENSMUSG00000027822.16	chr3	63933506	63964768	-	protein_coding	31262	11703	198122	2701
Gmps	ENSMUSG00000027823.9	chr3	63976105	64022579	+	protein_coding	46474	16914	292337	3523
Vmn2r1	ENSMUSG00000027824.5	chr3	64081546	64109484	+	protein_coding	27938	10450	170950	2476
Vmn2r2	ENSMUSG00000043897.13	chr3	64115277	64141928	-	protein_coding	26651	9762	183526	1996
Vmn2r3	ENSMUSG00000091572.9	chr3	64257214	64289709	-	protein_coding	32495	11740	209557	1919
Vmn2r4	ENSMUSG00000092049.9	chr3	64383043	64415368	-	protein_coding	32325	11546	197895	1958
Vmn2r5	ENSMUSG00000068999.13	chr3	64488608	64509842	-	protein_coding	21234	7203	88473	842
Vmn2r6	ENSMUSG00000090581.9	chr3	64531309	64565830	-	protein_coding	34521	12349	187353	1986
Vmn2r7	ENSMUSG00000062200.14	chr3	64685043	64844765	-	protein_coding	159722	57774	929964	10931
Kcnab1	ENSMUSG00000027827.17	chr3	64949195	65378223	+	protein_coding	429028	163614	2831093	64905
Ssr3	ENSMUSG00000027828.12	chr3	65379654	65392623	-	protein_coding	12969	4900	86938	1018
Tiparp	ENSMUSG00000034640.9	chr3	65528409	65555518	+	protein_coding	27109	9438	174679	3154
Lekr1	ENSMUSG00000074579.14	chr3	65666227	65831355	+	protein_coding	165128	61963	1105205	21362
Ccnl1	ENSMUSG00000027829.15	chr3	65946150	65958249	-	protein_coding	12099	4322	79120	902
Veph1	ENSMUSG00000027831.9	chr3	66053557	66296837	-	protein_coding	243280	89912	1513530	22643
Ptx3	ENSMUSG00000027832.5	chr3	66219909	66225805	+	protein_coding	5896	2344	40266	917
Shox2	ENSMUSG00000027833.16	chr3	66971726	66981771	-	protein_coding	10045	4010	51505	808
Rsrc1	ENSMUSG00000034544.17	chr3	66981389	67358396	+	protein_coding	377007	130718	2301765	30441
Gm17402	ENSMUSG00000090408.1	chr3	67365460	67375163	-	protein_coding	9703	3801	60545	818
Mlf1	ENSMUSG00000048416.15	chr3	67374096	67400003	+	protein_coding	25907	8993	158349	2384
Gfm1	ENSMUSG00000027774.16	chr3	67430095	67476529	+	protein_coding	46434	18526	340451	4950
Lxn	ENSMUSG00000047557.2	chr3	67457997	67463926	-	protein_coding	5929	2376	43111	755
Rarres1	ENSMUSG00000049404.7	chr3	67478971	67515523	-	protein_coding	36552	15824	258790	3683
Mfsd1	ENSMUSG00000027775.9	chr3	67582740	67604237	+	protein_coding	21497	8937	154500	1918
Iqcj	ENSMUSG00000051777.6	chr3	67892219	68056593	+	protein_coding	164374	64419	1119515	15794
Iqschfp	ENSMUSG00000102422.1	chr3	67892231	68626466	+	protein_coding	734235	288494	5054518	115496
Schip1	ENSMUSG00000027777.15	chr3	68064801	68626481	+	protein_coding	561680	220917	3873882	98321
Il12a	ENSMUSG00000027776.12	chr3	68690643	68698547	+	protein_coding	7904	3481	61552	1577
1110032F04Rik	ENSMUSG00000046999.2	chr3	68869585	68872163	+	protein_coding	2578	1084	15247	600
Ift80	ENSMUSG00000027778.15	chr3	68892498	69004570	-	protein_coding	112072	43541	771093	9783
Smc4	ENSMUSG00000034349.14	chr3	69004737	69034623	+	protein_coding	29886	10651	194381	3242
Trim59	ENSMUSG00000034317.14	chr3	69035287	69044755	-	protein_coding	9468	3338	64247	1280
Kpna4	ENSMUSG00000027782.10	chr3	69067148	69127113	-	protein_coding	59965	21271	392100	4611
Arl14	ENSMUSG00000098207.1	chr3	69222418	69223618	+	protein_coding	1200	441	8362	81
Ppm1l	ENSMUSG00000027784.10	chr3	69316860	69560802	+	protein_coding	243942	99765	1741929	43965
B3galnt1	ENSMUSG00000043300.2	chr3	69574157	69598960	-	protein_coding	24803	10432	168918	2177
Nmd3	ENSMUSG00000027787.14	chr3	69721984	69756373	+	protein_coding	34389	12539	226466	2678
Sptssb	ENSMUSG00000043461.13	chr3	69819541	69859940	-	protein_coding	40399	13848	232234	4461
Otol1	ENSMUSG00000027788.6	chr3	70007612	70028708	+	protein_coding	21096	8450	149528	1661
Sis	ENSMUSG00000027790.14	chr3	72888556	72967863	-	protein_coding	79307	23766	446073	4902
Slitrk3	ENSMUSG00000048304.8	chr3	73047264	73057803	-	protein_coding	10539	4405	62581	2444
Bche	ENSMUSG00000027792.11	chr3	73635807	73708415	-	protein_coding	72608	24767	446589	4483
Zbbx	ENSMUSG00000034151.13	chr3	75037906	75165034	-	protein_coding	127128	44900	804528	15407
Serpini2	ENSMUSG00000034139.4	chr3	75242369	75270078	-	protein_coding	27709	9659	193155	1792
Wdr49	ENSMUSG00000104301.3	chr3	75274987	75482156	-	protein_coding	207169	68763	1157151	14210
Pdcd10	ENSMUSG00000027835.11	chr3	75516489	75556856	-	protein_coding	40367	14349	274961	3348
Serpini1	ENSMUSG00000027834.15	chr3	75557546	75643495	+	protein_coding	85949	31162	586300	16140
