gene_name	gene_id	chr	start	end	strand	gene_type	gene_length	n_ch_sites	total_coverage	meth_reads
Gpsm2	ENSMUSG00000027883.15	chr3	108678637	108722309	-	protein_coding	43672	17465	293433	6488
Aknad1	ENSMUSG00000049565.16	chr3	108739657	108782309	+	protein_coding	42652	18282	285443	6237
Stxbp3	ENSMUSG00000027882.18	chr3	108793175	108840526	-	protein_coding	47351	18330	313396	5511
Fndc7	ENSMUSG00000045326.13	chr3	108853677	108890008	-	protein_coding	36331	15202	252901	6593
Prpf38b	ENSMUSG00000027881.14	chr3	108902804	108911727	-	protein_coding	8923	3344	52250	629
Henmt1	ENSMUSG00000045662.17	chr3	108940058	108960774	+	protein_coding	20716	8501	136638	3783
Fam102b	ENSMUSG00000040339.10	chr3	108970996	109027607	-	protein_coding	56611	23312	403391	8788
Slc25a54	ENSMUSG00000027880.6	chr3	109080468	109116687	+	protein_coding	36219	13942	233399	3779
Slc25a24	ENSMUSG00000040322.10	chr3	109123148	109168457	+	protein_coding	45309	15748	256769	4220
Vav3	ENSMUSG00000033721.16	chr3	109340652	109685698	+	protein_coding	345046	130159	2192819	52822
Ntng1	ENSMUSG00000059857.15	chr3	109780039	110144011	-	protein_coding	363972	131980	2386126	128174
Prmt6	ENSMUSG00000049300.11	chr3	110246108	110250998	-	protein_coding	4890	2002	32589	542
Amy2a5	ENSMUSG00000074268.4	chr3	113247177	113258837	-	protein_coding	11660	1435	19284	303
Amy2a4	ENSMUSG00000096770.2	chr3	113279842	113291449	-	protein_coding	11607	267	2652	59
Amy2a3	ENSMUSG00000093931.2	chr3	113312454	113324052	-	protein_coding	11598	324	2699	60
Amy2a2	ENSMUSG00000096569.2	chr3	113345054	113356658	-	protein_coding	11604	0	0	0
Amy2a1	ENSMUSG00000070360.5	chr3	113529402	113532428	-	protein_coding	3026	927	9441	249
Amy1	ENSMUSG00000074264.12	chr3	113555709	113606699	-	protein_coding	50990	17786	292667	5106
Rnpc3	ENSMUSG00000027981.14	chr3	113605066	113630149	-	protein_coding	25083	8225	140426	2294
Col11a1	ENSMUSG00000027966.20	chr3	114030539	114220718	+	protein_coding	190179	64361	1091340	20374
Olfm3	ENSMUSG00000027965.15	chr3	114904077	115125722	+	protein_coding	221645	74303	1210098	24743
S1pr1	ENSMUSG00000045092.8	chr3	115710432	115715072	-	protein_coding	4640	1959	30557	668
Dph5	ENSMUSG00000033554.17	chr3	115887836	115934361	+	protein_coding	46525	14380	240524	4092
Slc30a7	ENSMUSG00000054414.4	chr3	115938972	116007406	-	protein_coding	68434	26567	454024	7449
Extl2	ENSMUSG00000027963.14	chr3	116007461	116029017	+	protein_coding	21556	8826	140153	2578
Vcam1	ENSMUSG00000027962.14	chr3	116109948	116129688	-	protein_coding	19740	7490	124818	2485
Gpr88	ENSMUSG00000068696.6	chr3	116249653	116253503	-	protein_coding	3850	1678	22501	1183
Cdc14a	ENSMUSG00000033502.15	chr3	116272552	116428745	-	protein_coding	156193	63215	1033089	20083
Rtca	ENSMUSG00000000339.14	chr3	116488962	116508208	-	protein_coding	19246	7764	137781	2082
Dbt	ENSMUSG00000000340.10	chr3	116513069	116549981	+	protein_coding	36912	15204	243107	4087
Lrrc39	ENSMUSG00000027961.7	chr3	116562972	116583134	+	protein_coding	20162	7871	135630	2444
Trmt13	ENSMUSG00000033439.12	chr3	116581092	116614587	-	protein_coding	33495	12886	218233	3891
Sass6	ENSMUSG00000027959.14	chr3	116594981	116631004	+	protein_coding	36023	13847	222053	3902
Mfsd14a	ENSMUSG00000089911.4	chr3	116631163	116662677	-	protein_coding	31514	12565	217171	3593
Gm43191	ENSMUSG00000105103.1	chr3	116641901	116681260	-	protein_coding	39359	15042	261865	4346
Slc35a3	ENSMUSG00000027957.13	chr3	116669469	116712831	-	protein_coding	43362	16405	268622	5030
Agl	ENSMUSG00000033400.14	chr3	116739998	116808166	-	protein_coding	68168	25054	447502	7815
Frrs1	ENSMUSG00000033386.10	chr3	116859463	116908177	+	protein_coding	48714	19388	314140	6322
Palmd	ENSMUSG00000033377.14	chr3	116918257	116968987	-	protein_coding	50730	19961	325260	6625
4930455H04Rik	ENSMUSG00000080907.1	chr3	116968266	116984406	+	protein_coding	16140	6325	104799	2185
Plppr4	ENSMUSG00000044667.12	chr3	117319138	117360876	-	protein_coding	41738	15358	265477	9026
Plppr5	ENSMUSG00000033342.15	chr3	117485083	117689507	+	protein_coding	204424	75510	1258631	22497
Snx7	ENSMUSG00000028007.13	chr3	117781646	117868936	-	protein_coding	87290	33561	558187	11875
Dpyd	ENSMUSG00000033308.16	chr3	118562128	119432924	+	protein_coding	870796	309741	5117735	116334
Ptbp2	ENSMUSG00000028134.11	chr3	119718741	119784466	-	protein_coding	65725	22674	366230	7509
Rwdd3	ENSMUSG00000028133.17	chr3	121155397	121171695	-	protein_coding	16298	6663	115401	4292
Tlcd4	ENSMUSG00000028132.15	chr3	121201760	121283098	-	protein_coding	81338	33584	556518	19578
Alg14	ENSMUSG00000039887.11	chr3	121291772	121363094	+	protein_coding	71322	29672	477091	14365
Cnn3	ENSMUSG00000053931.11	chr3	121426496	121458207	+	protein_coding	31711	13834	216340	5271
Slc44a3	ENSMUSG00000039865.8	chr3	121459527	121532404	-	protein_coding	72877	31195	494300	10548
4930432M17Rik	ENSMUSG00000074248.7	chr3	121670761	121682982	+	protein_coding	12221	5263	82447	1530
F3	ENSMUSG00000028128.13	chr3	121723536	121735048	+	protein_coding	11512	4788	81936	1774
Abcd3	ENSMUSG00000028127.10	chr3	121758773	121815302	-	protein_coding	56529	21118	375484	6875
Arhgap29	ENSMUSG00000039831.16	chr3	121952540	122016753	+	protein_coding	64213	23743	407960	10581
Abca4	ENSMUSG00000028125.14	chr3	122044442	122180123	+	protein_coding	135681	59509	928394	26851
Gclm	ENSMUSG00000028124.15	chr3	122245556	122270732	+	protein_coding	25176	9901	171269	2869
Dnttip2	ENSMUSG00000039756.12	chr3	122274387	122285271	+	protein_coding	10884	4498	74368	1133
Bcar3	ENSMUSG00000028121.8	chr3	122294135	122530191	+	protein_coding	236056	104135	1693393	54465
Fnbp1l	ENSMUSG00000039735.16	chr3	122538718	122619715	-	protein_coding	80997	29706	534352	16898
Pde5a	ENSMUSG00000053965.10	chr3	122728946	122859374	+	protein_coding	130428	50544	829862	15556
Fabp2	ENSMUSG00000023057.5	chr3	122895071	122899506	+	protein_coding	4435	1659	28985	445
Gm10959	ENSMUSG00000078590.1	chr3	122913069	122919360	-	protein_coding	6291	2531	40733	761
1810037I17Rik	ENSMUSG00000054091.9	chr3	122924202	122926184	+	protein_coding	1982	713	10187	302
Usp53	ENSMUSG00000039701.11	chr3	122931492	122984510	-	protein_coding	53018	19591	332727	5855
Myoz2	ENSMUSG00000028116.13	chr3	123006205	123035015	-	protein_coding	28810	11053	184777	2678
Synpo2	ENSMUSG00000050315.14	chr3	123076518	123236149	-	protein_coding	159631	62688	1005809	18979
Sec24d	ENSMUSG00000039234.11	chr3	123267454	123365641	+	protein_coding	98187	40286	672533	14525
Mettl14	ENSMUSG00000028114.16	chr3	123368296	123386108	-	protein_coding	17812	6680	117909	1743
Prss12	ENSMUSG00000027978.9	chr3	123446912	123506597	+	protein_coding	59685	21425	357130	6344
Ndst3	ENSMUSG00000027977.15	chr3	123526165	123690853	-	protein_coding	164688	62462	1015545	17631
Tram1l1	ENSMUSG00000044528.5	chr3	124320854	124324743	+	protein_coding	3889	1510	25196	680
1700006A11Rik	ENSMUSG00000027973.11	chr3	124400988	124426040	-	protein_coding	25052	9215	162595	2621
1700003H04Rik	ENSMUSG00000039174.14	chr3	124556351	124581101	-	protein_coding	24750	9434	156516	3200
Ndst4	ENSMUSG00000027971.16	chr3	125404075	125728899	+	protein_coding	324824	115657	1914011	33399
Ugt8a	ENSMUSG00000032854.12	chr3	125865270	125938619	-	protein_coding	73349	24584	406526	6196
Arsj	ENSMUSG00000046561.9	chr3	126363683	126440375	+	protein_coding	76692	29090	484851	10080
Camk2d	ENSMUSG00000053819.16	chr3	126596301	126846326	+	protein_coding	250025	95788	1611248	41197
Ank2	ENSMUSG00000032826.19	chr3	126921611	127499350	-	protein_coding	577739	224339	3701862	78692
Larp7	ENSMUSG00000027968.11	chr3	127536713	127553349	-	protein_coding	16636	6328	97585	1674
Zgrf1	ENSMUSG00000051278.12	chr3	127553488	127618023	+	protein_coding	64535	24659	418727	6606
Neurog2	ENSMUSG00000027967.8	chr3	127633134	127635631	+	protein_coding	2497	1071	11291	254
Alpk1	ENSMUSG00000028028.11	chr3	127670309	127780527	-	protein_coding	110218	42834	685485	12365
Tifa	ENSMUSG00000046688.14	chr3	127789804	127832164	+	protein_coding	42360	17044	279497	5386
Ap1ar	ENSMUSG00000074238.6	chr3	127807006	127837523	-	protein_coding	30517	12149	208742	3857
Fam241a	ENSMUSG00000050549.8	chr3	127869057	127896324	-	protein_coding	27267	10378	167645	3221
Pitx2	ENSMUSG00000028023.16	chr3	129199877	129219591	+	protein_coding	19714	8346	108271	1957
Enpep	ENSMUSG00000028024.14	chr3	129269174	129332720	-	protein_coding	63546	25003	421791	9698
Elovl6	ENSMUSG00000041220.10	chr3	129532354	129638495	+	protein_coding	106141	43862	751983	15280
Egf	ENSMUSG00000028017.7	chr3	129677564	129755316	-	protein_coding	77752	32146	537243	9749
Lrit3	ENSMUSG00000093865.7	chr3	129787880	129804030	-	protein_coding	16150	6539	115773	1990
Rrh	ENSMUSG00000028012.15	chr3	129804407	129822587	-	protein_coding	18180	7589	131204	2376
Gar1	ENSMUSG00000028010.16	chr3	129824911	129831396	-	protein_coding	6485	2664	44976	1031
Cfi	ENSMUSG00000058952.12	chr3	129835883	129875332	+	protein_coding	39449	16191	270260	4631
Pla2g12a	ENSMUSG00000027999.15	chr3	129878605	129895825	+	protein_coding	17220	7235	116884	2266
Casp6	ENSMUSG00000027997.9	chr3	129901424	129914103	+	protein_coding	12679	5358	86222	1639
Mcub	ENSMUSG00000027994.14	chr3	129914959	129970206	-	protein_coding	55247	22501	353738	6175
Sec24b	ENSMUSG00000001052.15	chr3	129982758	130061553	-	protein_coding	78795	32491	550253	9744
Col25a1	ENSMUSG00000058897.18	chr3	130131500	130599877	+	protein_coding	468377	179075	3034345	60101
Etnppl	ENSMUSG00000019232.14	chr3	130617447	130637521	+	protein_coding	20074	7998	141762	2417
Ostc	ENSMUSG00000041084.8	chr3	130695911	130709444	-	protein_coding	13533	5483	94793	1528
Rpl34	ENSMUSG00000062006.12	chr3	130726830	130730398	-	protein_coding	3568	1522	26657	366
Lef1	ENSMUSG00000027985.14	chr3	131110470	131224356	+	protein_coding	113886	48081	765507	14642
Hadh	ENSMUSG00000027984.8	chr3	131233418	131272101	-	protein_coding	38683	16933	273318	4780
Cyp2u1	ENSMUSG00000027983.13	chr3	131288440	131303227	-	protein_coding	14787	6487	108064	2245
Sgms2	ENSMUSG00000050931.7	chr3	131318984	131491411	-	protein_coding	172427	34007	569586	10417
Papss1	ENSMUSG00000028032.13	chr3	131564767	131643671	+	protein_coding	78904	32944	558742	13048
Dkk2	ENSMUSG00000028031.6	chr3	132085291	132180304	+	protein_coding	95013	35449	607972	14024
Gimd1	ENSMUSG00000091721.4	chr3	132629819	132645351	+	protein_coding	15532	5991	106273	1589
Aimp1	ENSMUSG00000028029.11	chr3	132660480	132684370	-	protein_coding	23890	8970	165028	2733
Tbck	ENSMUSG00000028030.12	chr3	132684143	132841688	+	protein_coding	157545	57683	977623	15839
Npnt	ENSMUSG00000040998.18	chr3	132881744	132950291	-	protein_coding	68547	27514	463235	8881
Gstcd	ENSMUSG00000028018.15	chr3	132981751	133092033	-	protein_coding	110282	40014	658353	10583
Ints12	ENSMUSG00000028016.9	chr3	133091839	133110988	+	protein_coding	19149	7023	122301	1675
Arhgef38	ENSMUSG00000040969.14	chr3	133112277	133234949	-	protein_coding	122672	44570	772825	29526
Ppa2	ENSMUSG00000028013.16	chr3	133310109	133378235	+	protein_coding	68126	27877	455572	8735
Tet2	ENSMUSG00000040943.12	chr3	133463678	133545139	-	protein_coding	81461	31910	534860	13213
Cxxc4	ENSMUSG00000044365.15	chr3	134236483	134262161	+	protein_coding	25678	9523	153932	4256
Tacr3	ENSMUSG00000028172.5	chr3	134829006	134934579	+	protein_coding	105573	35926	580243	9749
Cenpe	ENSMUSG00000045328.11	chr3	135212536	135273611	+	protein_coding	61075	23990	418572	6842
Bdh2	ENSMUSG00000028167.15	chr3	135281220	135304426	+	protein_coding	23206	9874	162507	4509
Slc9b2	ENSMUSG00000037994.14	chr3	135307699	135345387	+	protein_coding	37688	14848	255456	5063
Slc9b1	ENSMUSG00000050150.16	chr3	135348028	135397827	+	protein_coding	49799	19304	323389	5607
Cisd2	ENSMUSG00000028165.9	chr3	135406411	135423925	-	protein_coding	17514	6704	116687	1625
Ube2d3	ENSMUSG00000078578.9	chr3	135438148	135468198	+	protein_coding	30050	10623	177145	2897
Manba	ENSMUSG00000028164.15	chr3	135485610	135571404	+	protein_coding	85794	35388	573191	13155
Nfkb1	ENSMUSG00000028163.17	chr3	135584654	135691547	-	protein_coding	106893	44569	745931	14996
Slc39a8	ENSMUSG00000053897.15	chr3	135825278	135888572	+	protein_coding	63294	24693	424552	12611
Bank1	ENSMUSG00000037922.13	chr3	136053362	136326066	-	protein_coding	272704	95164	1614288	51819
Ppp3ca	ENSMUSG00000028161.17	chr3	136670123	136937727	+	protein_coding	267604	103588	1706077	30988
Emcn	ENSMUSG00000054690.17	chr3	137341066	137432185	+	protein_coding	91119	31870	570673	42978
Ddit4l	ENSMUSG00000046818.7	chr3	137621611	137628333	+	protein_coding	6722	2849	45577	1328
Gm21962	ENSMUSG00000094856.1	chr3	137671523	137672540	+	protein_coding	1017	90	247	7
H2az1	ENSMUSG00000037894.13	chr3	137864486	137866922	+	protein_coding	2436	980	11003	176
Dnajb14	ENSMUSG00000074212.7	chr3	137867674	137916557	+	protein_coding	48883	19382	321642	5680
Lamtor3	ENSMUSG00000091512.5	chr3	137918505	137928900	+	protein_coding	10395	4011	77589	1491
Dapp1	ENSMUSG00000028159.14	chr3	137931006	137981545	-	protein_coding	50539	20939	338722	8794
Gm5105	ENSMUSG00000049349.3	chr3	138048760	138067388	-	protein_coding	18628	7794	131483	5021
1110002E22Rik	ENSMUSG00000090066.2	chr3	138065051	138081506	+	protein_coding	16455	7169	116225	4720
Mttp	ENSMUSG00000028158.14	chr3	138089853	138144968	-	protein_coding	55115	22013	376186	7947
Trmt10a	ENSMUSG00000004127.12	chr3	138143447	138159821	+	protein_coding	16374	6255	115986	2150
4930579F01Rik	ENSMUSG00000012042.9	chr3	138164077	138239663	-	protein_coding	75586	30504	494681	9581
Adh7	ENSMUSG00000055301.8	chr3	138217759	138233382	+	protein_coding	15623	6371	113413	2209
Adh1	ENSMUSG00000074207.10	chr3	138260990	138290698	+	protein_coding	29708	11529	200726	3642
Adh6a	ENSMUSG00000053054.13	chr3	138313285	138331134	+	protein_coding	17849	6940	118676	1863
Adh6b	ENSMUSG00000074206.7	chr3	138341774	138358861	+	protein_coding	17087	6931	116205	1956
Adh4	ENSMUSG00000037797.14	chr3	138415465	138430892	+	protein_coding	15427	6085	94325	1831
Adh5	ENSMUSG00000028138.8	chr3	138443092	138455499	+	protein_coding	12407	5244	88756	1233
Metap1	ENSMUSG00000005813.12	chr3	138458955	138489515	-	protein_coding	30560	12179	208899	3992
Eif4e	ENSMUSG00000028156.12	chr3	138526178	138559696	+	protein_coding	33518	12593	220820	4253
Tspan5	ENSMUSG00000028152.10	chr3	138742194	138907905	+	protein_coding	165711	70906	1130231	26418
Rap1gds1	ENSMUSG00000028149.12	chr3	138925901	139075201	-	protein_coding	149300	56706	984322	20911
Stpg2	ENSMUSG00000047940.13	chr3	139205693	139710299	+	protein_coding	504606	177189	2885328	71708
Pdha2	ENSMUSG00000047674.2	chr3	141210003	141212355	-	protein_coding	2352	958	18940	321
Unc5c	ENSMUSG00000059921.15	chr3	141465215	141834924	+	protein_coding	369709	130873	2250143	67271
Bmpr1b	ENSMUSG00000052430.15	chr3	141837135	142169425	-	protein_coding	332290	123122	2125520	48630
Pdlim5	ENSMUSG00000028273.15	chr3	142239589	142395696	-	protein_coding	156107	57179	1012750	22744
Gbp5	ENSMUSG00000105504.4	chr3	142493977	142522344	+	protein_coding	28367	11364	190403	10965
Gbp7	ENSMUSG00000040253.15	chr3	142530341	142550149	+	protein_coding	19808	7758	143963	8401
Gbp3	ENSMUSG00000028268.14	chr3	142560025	142573209	+	protein_coding	13184	5352	95695	5685
Gbp2b	ENSMUSG00000040264.10	chr3	142594846	142619179	+	protein_coding	24333	9421	151582	3109
Gbp2	ENSMUSG00000028270.12	chr3	142620601	142638008	+	protein_coding	17407	6909	117350	2273
Kyat3	ENSMUSG00000040213.13	chr3	142701050	142746870	+	protein_coding	45820	18856	322143	5253
Gtf2b	ENSMUSG00000028271.9	chr3	142765044	142783606	+	protein_coding	18562	7367	134221	2001
Pkn2	ENSMUSG00000004591.16	chr3	142790901	142882004	-	protein_coding	91103	31873	534035	8605
Lmo4	ENSMUSG00000028266.17	chr3	144188529	144205220	-	protein_coding	16691	6779	104213	4099
Hs2st1	ENSMUSG00000040151.9	chr3	144429705	144570181	-	protein_coding	140476	57015	1006473	21024
Selenof	ENSMUSG00000037072.15	chr3	144570303	144597680	+	protein_coding	27377	10931	201527	3080
Sh3glb1	ENSMUSG00000037062.13	chr3	144683677	144720335	-	protein_coding	36658	13891	239281	4467
Clca3a1	ENSMUSG00000056025.12	chr3	144729676	144760977	-	protein_coding	31301	11943	185000	2953
Clca3a2	ENSMUSG00000028262.13	chr3	144796558	144819494	-	protein_coding	22936	8699	142253	1898
Clca3b	ENSMUSG00000037033.9	chr3	144822622	144849357	-	protein_coding	26735	7778	124021	1944
Clca4b	ENSMUSG00000074195.3	chr3	144910920	144932529	-	protein_coding	21609	8253	136354	2112
Clca4a	ENSMUSG00000068547.7	chr3	144952479	144975045	-	protein_coding	22566	8746	148438	2769
Clca1	ENSMUSG00000028255.6	chr3	145003816	145032776	-	protein_coding	28960	11782	201104	2916
Clca2	ENSMUSG00000036960.10	chr3	145070262	145099443	-	protein_coding	29181	11713	199996	3336
Odf2l	ENSMUSG00000028256.16	chr3	145118587	145153915	+	protein_coding	35328	13468	233338	3801
Col24a1	ENSMUSG00000028197.4	chr3	145292471	145552011	+	protein_coding	259540	99445	1698833	34163
Znhit6	ENSMUSG00000074182.8	chr3	145576204	145604795	+	protein_coding	28591	11778	197339	3484
Ccn1	ENSMUSG00000028195.4	chr3	145646975	145649981	-	protein_coding	3006	1282	19578	363
Ddah1	ENSMUSG00000028194.15	chr3	145758674	145894277	+	protein_coding	135603	54106	912293	20001
Bcl10	ENSMUSG00000028191.11	chr3	145922803	145934356	+	protein_coding	11553	4756	78854	1093
2410004B18Rik	ENSMUSG00000036873.13	chr3	145938013	145944829	+	protein_coding	6816	2772	44460	844
Syde2	ENSMUSG00000036863.12	chr3	145987869	146021720	+	protein_coding	33851	13634	234574	5667
Wdr63	ENSMUSG00000043020.13	chr3	146040525	146108130	-	protein_coding	67605	26192	411558	7326
Mcoln3	ENSMUSG00000036853.5	chr3	146117449	146141806	+	protein_coding	24357	10093	167840	3038
Mcoln2	ENSMUSG00000011008.13	chr3	146149832	146195513	+	protein_coding	45681	19823	323577	5636
Lpar3	ENSMUSG00000036832.5	chr3	146220962	146286186	+	protein_coding	65224	27543	460180	8355
Ssx2ip	ENSMUSG00000036825.12	chr3	146404641	146440144	+	protein_coding	35503	15243	270487	5676
Ctbs	ENSMUSG00000028189.12	chr3	146449794	146465849	+	protein_coding	16055	5901	109559	1944
Spata1	ENSMUSG00000028188.13	chr3	146457195	146499753	-	protein_coding	42558	15317	283316	5400
Gng5	ENSMUSG00000068523.12	chr3	146499806	146505572	+	protein_coding	5766	2261	40610	639
Rpf1	ENSMUSG00000028187.10	chr3	146505955	146521429	-	protein_coding	15474	5877	111285	1593
Uox	ENSMUSG00000028186.14	chr3	146570425	146632305	+	protein_coding	61880	25573	421487	11534
Dnase2b	ENSMUSG00000028185.12	chr3	146580984	146615596	-	protein_coding	34612	14098	238904	5314
4930503B20Rik	ENSMUSG00000090202.1	chr3	146645192	146651317	-	protein_coding	6125	2606	44585	1020
Samd13	ENSMUSG00000048652.12	chr3	146645194	146685592	-	protein_coding	40398	16754	282005	7580
Prkacb	ENSMUSG00000005034.15	chr3	146729573	146812990	-	protein_coding	83417	32087	569648	10635
Ttll7	ENSMUSG00000036745.15	chr3	146852366	146984009	+	protein_coding	131643	49982	837862	13076
Adgrl2	ENSMUSG00000028184.12	chr3	148815582	148990555	-	protein_coding	174973	67216	1222013	35206
Adgrl4	ENSMUSG00000039167.12	chr3	151437886	151545086	+	protein_coding	107200	38724	672818	16578
Ifi44	ENSMUSG00000028037.13	chr3	151730921	151749960	-	protein_coding	19039	7003	121063	2037
Ifi44l	ENSMUSG00000039146.5	chr3	151758736	151762892	-	protein_coding	4156	1572	30205	872
Ptgfr	ENSMUSG00000028036.6	chr3	151796501	151837630	-	protein_coding	41129	16069	286880	4557
Gipc2	ENSMUSG00000039131.15	chr3	152093532	152166230	-	protein_coding	72698	30860	497184	13233
Dnajb4	ENSMUSG00000028035.13	chr3	152178510	152210302	-	protein_coding	31792	11890	198831	3863
Fubp1	ENSMUSG00000028034.15	chr3	152210421	152236826	+	protein_coding	26405	9549	162046	3031
Nexn	ENSMUSG00000039103.12	chr3	152236981	152266350	-	protein_coding	29369	11301	192401	3617
Miga1	ENSMUSG00000054942.13	chr3	152273848	152340407	-	protein_coding	66559	24524	412973	7090
Usp33	ENSMUSG00000025437.15	chr3	152346477	152393617	+	protein_coding	47140	18897	319431	5301
Zzz3	ENSMUSG00000039068.16	chr3	152395472	152462826	+	protein_coding	67354	26240	450776	7751
Ak5	ENSMUSG00000039058.11	chr3	152462814	152668360	-	protein_coding	205546	82324	1318842	25514
Pigk	ENSMUSG00000039047.17	chr3	152714099	152980408	+	protein_coding	266309	109446	1909976	44233
St6galnac5	ENSMUSG00000039037.5	chr3	152817080	152982246	-	protein_coding	165166	70051	1219938	27470
St6galnac3	ENSMUSG00000052544.9	chr3	153198265	153725174	-	protein_coding	526909	223337	3820780	125413
Asb17	ENSMUSG00000038997.4	chr3	153844208	153855082	+	protein_coding	10874	4368	82708	2027
Msh4	ENSMUSG00000005493.15	chr3	153857148	153906138	-	protein_coding	48990	19660	342268	8756
Rabggtb	ENSMUSG00000038975.14	chr3	153907286	153913009	-	protein_coding	5723	2323	41112	457
Acadm	ENSMUSG00000062908.12	chr3	153922356	153944632	-	protein_coding	22276	9095	164349	2638
Slc44a5	ENSMUSG00000028360.10	chr3	153973435	154271722	+	protein_coding	298287	119444	1952720	42638
Lhx8	ENSMUSG00000096225.7	chr3	154306293	154330659	-	protein_coding	24366	10246	149916	3122
Tyw3	ENSMUSG00000047583.9	chr3	154576430	154597104	-	protein_coding	20674	9122	158301	2600
Cryz	ENSMUSG00000028199.18	chr3	154596710	154623182	+	protein_coding	26472	11581	193776	3341
Erich3	ENSMUSG00000078161.8	chr3	154663858	154767790	+	protein_coding	103932	41533	716679	23374
Tnni3k	ENSMUSG00000040086.13	chr3	154786290	155055407	-	protein_coding	269117	107597	1886601	51648
Fpgt	ENSMUSG00000053870.7	chr3	155084917	155093403	-	protein_coding	8486	3001	55865	1038
Lrriq3	ENSMUSG00000028182.14	chr3	155093433	155194280	+	protein_coding	100847	38074	637649	10659
Negr1	ENSMUSG00000040037.13	chr3	156561793	157316445	+	protein_coding	754652	282956	4782774	128974
Zranb2	ENSMUSG00000028180.18	chr3	157534159	157548410	+	protein_coding	14251	5265	88367	1310
Ptger3	ENSMUSG00000040016.16	chr3	157566891	157645888	+	protein_coding	78997	31700	510057	9022
Cth	ENSMUSG00000028179.12	chr3	157894247	157925077	-	protein_coding	30830	12221	202091	3865
Ankrd13c	ENSMUSG00000039988.14	chr3	157947238	158008034	+	protein_coding	60796	23077	363931	5616
Srsf11	ENSMUSG00000055436.18	chr3	158010472	158036639	-	protein_coding	26167	9472	165399	2750
Lrrc40	ENSMUSG00000063052.9	chr3	158036661	158068487	+	protein_coding	31826	11831	201969	2662
Lrrc7	ENSMUSG00000028176.13	chr3	158082890	158562221	-	protein_coding	479331	169451	2825719	58970
Depdc1a	ENSMUSG00000028175.15	chr3	159495432	159529955	+	protein_coding	34523	11607	174236	3144
Rpe65	ENSMUSG00000028174.12	chr3	159599174	159625321	+	protein_coding	26147	9654	150493	2330
Wls	ENSMUSG00000028173.10	chr3	159839671	159938664	+	protein_coding	98993	35982	583290	10901
Vmn1r2	ENSMUSG00000115072.1	chr4	3167319	3173006	+	protein_coding	5687	1520	16689	211
Vmn1r3	ENSMUSG00000115466.1	chr4	3184347	3185358	-	protein_coding	1011	246	2081	5
Tmem68	ENSMUSG00000028232.13	chr4	3549040	3574853	-	protein_coding	25813	9047	151150	2566
Tgs1	ENSMUSG00000028233.6	chr4	3574874	3616619	+	protein_coding	41745	15558	267655	5283
Lyn	ENSMUSG00000042228.14	chr4	3678114	3813122	+	protein_coding	135008	53563	820668	22929
Rps20	ENSMUSG00000028234.6	chr4	3831333	3835665	-	protein_coding	4332	1676	30275	463
Mos	ENSMUSG00000078365.5	chr4	3870656	3872105	-	protein_coding	1449	669	12344	119
Plag1	ENSMUSG00000003282.9	chr4	3900995	3938423	-	protein_coding	37428	13974	245033	3914
Chchd7	ENSMUSG00000042198.12	chr4	3938887	3951046	+	protein_coding	12159	4611	74386	1527
Gm11808	ENSMUSG00000068240.5	chr4	3973091	3973595	-	protein_coding	504	207	2301	50
Sdr16c5	ENSMUSG00000028236.3	chr4	3995935	4019663	-	protein_coding	23728	9436	155380	3142
Sdr16c6	ENSMUSG00000071019.11	chr4	4055928	4077522	-	protein_coding	21594	7902	131592	2736
Penk	ENSMUSG00000045573.9	chr4	4133530	4138819	-	protein_coding	5289	2102	37699	693
Impad1	ENSMUSG00000066324.2	chr4	4762483	4793355	-	protein_coding	30872	11716	195286	3334
Fam110b	ENSMUSG00000049119.14	chr4	5644089	6108223	+	protein_coding	464134	176226	2908287	71187
Ubxn2b	ENSMUSG00000028243.5	chr4	6191097	6221688	+	protein_coding	30591	11913	203470	3868
Cyp7a1	ENSMUSG00000028240.2	chr4	6265611	6275633	-	protein_coding	10022	3719	70617	1337
Sdcbp	ENSMUSG00000028249.15	chr4	6365649	6408423	+	protein_coding	42774	16534	265920	5178
Nsmaf	ENSMUSG00000028245.15	chr4	6396206	6454271	-	protein_coding	58065	22903	392045	12755
Tox	ENSMUSG00000041272.11	chr4	6686352	6991557	-	protein_coding	305205	115860	2032623	48482
Car8	ENSMUSG00000041261.9	chr4	8143361	8239041	-	protein_coding	95680	35508	590070	9255
Rab2a	ENSMUSG00000047187.9	chr4	8535643	8607778	+	protein_coding	72135	28060	463025	8503
Chd7	ENSMUSG00000041235.12	chr4	8690405	8867659	+	protein_coding	177254	74690	1168001	21473
Clvs1	ENSMUSG00000041216.15	chr4	9269292	9451691	+	protein_coding	182399	71304	1179423	21721
Asph	ENSMUSG00000028207.18	chr4	9448068	9669344	-	protein_coding	221276	84493	1404357	35131
Gdf6	ENSMUSG00000051279.2	chr4	9844371	9862345	+	protein_coding	17974	7888	111236	2807
2610301B20Rik	ENSMUSG00000059482.15	chr4	10874497	10899425	+	protein_coding	24928	10010	168300	2971
Plekhf2	ENSMUSG00000049969.3	chr4	10988661	11007927	-	protein_coding	19266	7768	130633	3101
Ndufaf6	ENSMUSG00000050323.14	chr4	11051044	11076205	-	protein_coding	25161	10235	171439	3095
Trp53inp1	ENSMUSG00000028211.11	chr4	11156430	11174379	+	protein_coding	17949	6822	118247	2316
