gene_name	gene_id	chr	start	end	strand	gene_type	gene_length	n_ch_sites	total_coverage	meth_reads
Fjx1	ENSMUSG00000075012.4	chr2	102449365	102452499	-	protein_coding	3134	389	4776	154
Pamr1	ENSMUSG00000027188.8	chr2	102550011	102643041	+	protein_coding	93030	13279	268170	7062
Slc1a2	ENSMUSG00000005089.15	chr2	102658658	102790784	+	protein_coding	132126	20783	434271	15832
Cd44	ENSMUSG00000005087.17	chr2	102811140	102901665	-	protein_coding	90525	13680	277675	5786
Pdhx	ENSMUSG00000010914.10	chr2	103021074	103073513	-	protein_coding	52439	7743	173982	4804
Apip	ENSMUSG00000010911.12	chr2	103073674	103092644	+	protein_coding	18970	2899	58352	1233
Ehf	ENSMUSG00000012350.15	chr2	103263432	103303278	-	protein_coding	39846	6101	119087	3726
Elf5	ENSMUSG00000027186.15	chr2	103411687	103450989	+	protein_coding	39302	5954	110740	2516
Cat	ENSMUSG00000027187.10	chr2	103453848	103485160	-	protein_coding	31312	4820	106724	4726
Abtb2	ENSMUSG00000032724.5	chr2	103566309	103718423	+	protein_coding	152114	24040	498780	35451
Nat10	ENSMUSG00000027185.15	chr2	103721255	103761270	-	protein_coding	40015	6379	125720	1910
Caprin1	ENSMUSG00000027184.14	chr2	103762940	103797649	-	protein_coding	34709	4827	98683	972
Lmo2	ENSMUSG00000032698.15	chr2	103957985	103981878	+	protein_coding	23893	3516	67096	3055
4931422A03Rik	ENSMUSG00000046085.7	chr2	103966942	104028361	-	protein_coding	61419	8080	155254	5041
Fbxo3	ENSMUSG00000027180.12	chr2	104027720	104063240	+	protein_coding	35520	5014	104021	1362
Gm10799	ENSMUSG00000075006.2	chr2	104068046	104068550	-	protein_coding	504	79	860	22
Cd59b	ENSMUSG00000068686.12	chr2	104069848	104091187	+	protein_coding	21339	2958	48056	907
Cd59a	ENSMUSG00000032679.12	chr2	104095800	104115354	+	protein_coding	19554	2885	54487	1271
A930018P22Rik	ENSMUSG00000032671.5	chr2	104122768	104124749	+	protein_coding	1981	252	4191	288
D430041D05Rik	ENSMUSG00000068373.15	chr2	104143072	104411013	-	protein_coding	267941	42467	836530	25390
Hipk3	ENSMUSG00000027177.14	chr2	104426480	104494446	-	protein_coding	67966	9930	206330	4220
Cstf3	ENSMUSG00000027176.8	chr2	104590522	104665429	+	protein_coding	74907	10745	220861	3362
Tcp11l1	ENSMUSG00000027175.10	chr2	104657287	104712169	-	protein_coding	54882	7999	158262	2820
Pin1rt1	ENSMUSG00000074997.3	chr2	104713925	104716379	-	protein_coding	2454	371	6534	380
Depdc7	ENSMUSG00000027173.7	chr2	104721783	104742878	-	protein_coding	21095	3130	65033	2560
Qser1	ENSMUSG00000074994.6	chr2	104754794	104816760	-	protein_coding	61966	9147	189688	3503
Prrg4	ENSMUSG00000027171.10	chr2	104830740	104849876	-	protein_coding	19136	2846	56462	1320
Ccdc73	ENSMUSG00000045106.12	chr2	104867804	105017904	+	protein_coding	150100	21078	429623	5596
Eif3m	ENSMUSG00000027170.12	chr2	104999655	105017080	-	protein_coding	17425	2568	56408	574
Gm11060	ENSMUSG00000079175.1	chr2	105092017	105093760	+	protein_coding	1743	345	7094	378
Wt1	ENSMUSG00000016458.15	chr2	105126528	105173616	+	protein_coding	47088	6986	128304	1923
Them7	ENSMUSG00000055312.2	chr2	105224319	105379796	+	protein_coding	155477	24005	473656	15908
Rcn1	ENSMUSG00000005973.6	chr2	105386290	105399319	-	protein_coding	13029	1968	36224	1032
Pax6	ENSMUSG00000027168.21	chr2	105668899	105697364	+	protein_coding	28465	3784	55930	1019
Elp4	ENSMUSG00000027167.11	chr2	105701026	105904564	-	protein_coding	203538	27986	590603	19864
Immp1l	ENSMUSG00000042670.5	chr2	105904637	105965558	+	protein_coding	60921	7938	171592	3892
Dnajc24	ENSMUSG00000027166.14	chr2	105966708	106003549	-	protein_coding	36841	5196	109485	1992
Mpped2	ENSMUSG00000016386.15	chr2	106693268	106868356	+	protein_coding	175088	26375	541403	19341
Arl14ep	ENSMUSG00000027122.15	chr2	106962526	106974424	-	protein_coding	11898	1719	35396	679
Fshb	ENSMUSG00000027120.6	chr2	107056139	107059656	-	protein_coding	3517	493	9685	82
Kcna4	ENSMUSG00000042604.5	chr2	107290638	107298502	+	protein_coding	7864	1154	23514	469
Mettl15	ENSMUSG00000057234.9	chr2	109092296	109280748	-	protein_coding	188452	25503	523501	10872
Kif18a	ENSMUSG00000027115.14	chr2	109280737	109341747	+	protein_coding	61010	8474	181295	4034
Bdnf	ENSMUSG00000048482.14	chr2	109674699	109727007	+	protein_coding	52308	7461	154973	5133
Lin7c	ENSMUSG00000027162.7	chr2	109890852	109901003	+	protein_coding	10151	1448	30399	423
Lgr4	ENSMUSG00000050199.13	chr2	109917646	110014257	+	protein_coding	96611	14210	306339	12788
Ccdc34	ENSMUSG00000027160.16	chr2	110017816	110173360	+	protein_coding	155544	20606	399809	7444
Bbox1	ENSMUSG00000041660.8	chr2	110262696	110314560	-	protein_coding	51864	7579	159732	2119
Fibin	ENSMUSG00000074971.4	chr2	110360916	110363183	-	protein_coding	2267	324	5933	136
Slc5a12	ENSMUSG00000041644.14	chr2	110597297	110647779	+	protein_coding	50482	7071	143602	1734
Ano3	ENSMUSG00000074968.11	chr2	110655200	110950923	-	protein_coding	295723	41145	836703	22511
Muc15	ENSMUSG00000050808.13	chr2	110721339	110739527	+	protein_coding	18188	2595	54935	1687
Gm13941	ENSMUSG00000079170.3	chr2	111088371	111105982	-	protein_coding	17611	2334	48838	603
Gm15130	ENSMUSG00000079169.3	chr2	111134113	111152936	-	protein_coding	18823	2452	52931	526
A26c3	ENSMUSG00000027157.10	chr2	111162060	111229602	-	protein_coding	67542	8691	175298	1705
Olfr1275	ENSMUSG00000074966.5	chr2	111230359	111235286	-	protein_coding	4927	668	15399	58
Olfr1276	ENSMUSG00000063844.5	chr2	111254515	111262026	+	protein_coding	7511	1041	22827	232
Olfr1277	ENSMUSG00000074965.5	chr2	111264945	111274106	-	protein_coding	9161	1268	25310	302
Olfr1278	ENSMUSG00000068647.2	chr2	111290135	111298886	+	protein_coding	8751	1264	27730	232
Olfr1279	ENSMUSG00000109813.2	chr2	111300634	111309043	+	protein_coding	8409	1228	26091	299
Olfr1280	ENSMUSG00000109449.3	chr2	111314016	111326003	+	protein_coding	11987	1692	35386	261
Olfr1281	ENSMUSG00000095156.2	chr2	111326519	111332852	+	protein_coding	6333	857	20038	177
Olfr1282	ENSMUSG00000096554.1	chr2	111335158	111336076	-	protein_coding	918	157	3279	33
Olfr1283	ENSMUSG00000109322.2	chr2	111366789	111370063	+	protein_coding	3274	452	10539	47
Olfr1284	ENSMUSG00000108931.2	chr2	111375521	111380613	+	protein_coding	5092	719	15769	129
Olfr1286	ENSMUSG00000096703.3	chr2	111417841	111423115	-	protein_coding	5274	694	14878	120
Olfr1287	ENSMUSG00000095586.1	chr2	111449141	111450059	+	protein_coding	918	162	3974	86
Olfr1288	ENSMUSG00000044039.4	chr2	111474100	111479994	+	protein_coding	5894	802	18655	201
Olfr1289	ENSMUSG00000061195.8	chr2	111480818	111484615	+	protein_coding	3797	542	11660	131
Olfr1290	ENSMUSG00000095809.3	chr2	111487527	111493829	-	protein_coding	6302	873	18443	130
Olfr1291-ps1	ENSMUSG00000108891.4	chr2	111497179	111504553	+	protein_coding	7374	959	20075	207
Olfr1293-ps	ENSMUSG00000108908.4	chr2	111525202	111533279	+	protein_coding	8077	1076	21602	169
Olfr1294	ENSMUSG00000109547.2	chr2	111536529	111540291	-	protein_coding	3762	551	11527	149
Olfr1295	ENSMUSG00000108919.3	chr2	111561422	111569681	-	protein_coding	8259	1177	25215	270
Olfr1297	ENSMUSG00000094858.3	chr2	111615232	111626497	-	protein_coding	11265	1575	36112	402
Olfr1298	ENSMUSG00000109487.3	chr2	111644497	111649201	-	protein_coding	4704	656	13501	161
Olfr1299	ENSMUSG00000109219.2	chr2	111661418	111665814	+	protein_coding	4396	638	15196	96
Olfr1301	ENSMUSG00000057149.4	chr2	111751005	111758852	+	protein_coding	7847	1070	23103	212
Olfr1302	ENSMUSG00000044560.3	chr2	111777428	111782700	+	protein_coding	5272	752	16907	107
Olfr1303	ENSMUSG00000093804.3	chr2	111812246	111820340	-	protein_coding	8094	1141	23533	195
Olfr1305	ENSMUSG00000074955.3	chr2	111867656	111877149	-	protein_coding	9493	1365	28089	271
Olfr1306	ENSMUSG00000096566.2	chr2	111911263	111916271	-	protein_coding	5008	716	14399	72
Olfr1307	ENSMUSG00000094747.3	chr2	111930115	111949440	-	protein_coding	19325	2820	56208	356
Olfr1308	ENSMUSG00000074952.3	chr2	111959284	111964944	-	protein_coding	5660	772	16781	73
Olfr1309	ENSMUSG00000109528.2	chr2	111979856	111990281	-	protein_coding	10425	1509	32023	262
Olfr1310	ENSMUSG00000108827.3	chr2	112004573	112012708	-	protein_coding	8135	1114	23594	203
Olfr1311	ENSMUSG00000109403.2	chr2	112019655	112024412	-	protein_coding	4757	696	15348	186
Olfr1312	ENSMUSG00000074947.3	chr2	112038067	112050238	-	protein_coding	12171	1753	34427	348
Olfr1313	ENSMUSG00000074946.5	chr2	112070087	112077843	-	protein_coding	7756	1073	23584	116
Olfr1314	ENSMUSG00000074945.3	chr2	112089785	112096781	-	protein_coding	6996	1008	21541	171
Olfr1315-ps1	ENSMUSG00000109033.2	chr2	112110056	112115440	-	protein_coding	5384	550	8213	78
Olfr1316	ENSMUSG00000109801.2	chr2	112126995	112134977	-	protein_coding	7982	933	15358	117
Olfr1317	ENSMUSG00000050776.3	chr2	112140328	112144054	+	protein_coding	3726	522	9089	71
Olfr1318	ENSMUSG00000049758.7	chr2	112154197	112159157	+	protein_coding	4960	743	14155	154
Lpcat4	ENSMUSG00000027134.4	chr2	112239467	112247111	+	protein_coding	7644	1056	14047	217
Nutm1	ENSMUSG00000041358.1	chr2	112247947	112259291	-	protein_coding	11344	1673	27697	356
Nop10	ENSMUSG00000027133.3	chr2	112261925	112263269	+	protein_coding	1344	184	3432	67
Slc12a6	ENSMUSG00000027130.15	chr2	112265824	112363163	+	protein_coding	97339	13357	273937	4383
Gm21985	ENSMUSG00000096764.1	chr2	112266313	112406319	+	protein_coding	140006	19479	392324	6293
Emc4	ENSMUSG00000027131.3	chr2	112363010	112368027	-	protein_coding	5017	719	14546	190
Katnbl1	ENSMUSG00000027132.3	chr2	112379210	112414240	+	protein_coding	35030	4873	93973	1515
Emc7	ENSMUSG00000055943.5	chr2	112454996	112472162	+	protein_coding	17166	2441	49680	474
Chrm5	ENSMUSG00000074939.3	chr2	112479170	112480769	-	protein_coding	1599	262	4966	53
Aven	ENSMUSG00000003604.14	chr2	112492963	112634573	+	protein_coding	141610	20965	431634	11117
Ryr3	ENSMUSG00000057378.15	chr2	112631354	113217096	-	protein_coding	585742	83574	1686647	36321
Tmco5b	ENSMUSG00000041255.2	chr2	113285731	113297190	+	protein_coding	11459	1647	31307	505
Fmn1	ENSMUSG00000044042.19	chr2	113327735	113716767	+	protein_coding	389032	56762	1156479	26231
Grem1	ENSMUSG00000074934.3	chr2	113746163	113758646	-	protein_coding	12483	1816	33964	751
Scg5	ENSMUSG00000023236.7	chr2	113776361	113829121	-	protein_coding	52760	7211	143014	3674
Arhgap11a	ENSMUSG00000041219.14	chr2	113831491	113848661	-	protein_coding	17170	2567	57405	642
Gjd2	ENSMUSG00000068615.4	chr2	114009600	114013619	-	protein_coding	4019	601	11372	703
Actc1	ENSMUSG00000068614.7	chr2	114047281	114053548	-	protein_coding	6267	999	19440	501
Aqr	ENSMUSG00000040383.16	chr2	114101169	114187024	-	protein_coding	85855	11606	257087	2958
Zfp770	ENSMUSG00000040321.3	chr2	114193460	114201469	-	protein_coding	8009	1148	23306	399
Dph6	ENSMUSG00000057147.13	chr2	114516415	114654964	-	protein_coding	138549	19541	403558	7417
BC052040	ENSMUSG00000040282.13	chr2	115581715	115778768	+	protein_coding	197053	29058	606267	12284
Meis2	ENSMUSG00000027210.20	chr2	115863063	116065839	-	protein_coding	202776	29728	599929	10399
Tmco5	ENSMUSG00000027355.15	chr2	116878690	116892494	+	protein_coding	13804	2022	40344	637
Spred1	ENSMUSG00000027351.14	chr2	117121373	117182279	+	protein_coding	60906	8470	179686	3369
Fam98b	ENSMUSG00000027349.5	chr2	117249738	117271540	+	protein_coding	21802	3137	68741	989
Rasgrp1	ENSMUSG00000027347.18	chr2	117279992	117343001	-	protein_coding	63009	9727	205517	6605
Thbs1	ENSMUSG00000040152.8	chr2	118111875	118127133	+	protein_coding	15258	2373	50264	1496
Fsip1	ENSMUSG00000027344.14	chr2	118130423	118256966	-	protein_coding	126543	19222	393693	15498
Gpr176	ENSMUSG00000040133.2	chr2	118277109	118373419	-	protein_coding	96310	15134	307764	9985
Eif2ak4	ENSMUSG00000005102.13	chr2	118388617	118475234	+	protein_coding	86617	13568	286419	4884
Srp14	ENSMUSG00000009549.14	chr2	118475849	118479711	-	protein_coding	3862	540	9832	174
Bmf	ENSMUSG00000040093.16	chr2	118528756	118549687	-	protein_coding	20931	3220	50505	1319
Bub1b	ENSMUSG00000040084.9	chr2	118598210	118641591	+	protein_coding	43381	6613	138207	2767
Pak6	ENSMUSG00000074923.10	chr2	118663302	118698020	+	protein_coding	34718	5382	93793	4512
Ankrd63	ENSMUSG00000078137.1	chr2	118699102	118703963	-	protein_coding	4861	676	10952	641
Plcb2	ENSMUSG00000040061.17	chr2	118707516	118728438	-	protein_coding	20922	3267	58602	2989
Inafm2	ENSMUSG00000074918.4	chr2	118745757	118748810	+	protein_coding	3053	365	5791	168
Ccdc9b	ENSMUSG00000045838.8	chr2	118754157	118762661	-	protein_coding	8504	1334	21319	799
Phgr1	ENSMUSG00000046804.13	chr2	118772768	118778165	+	protein_coding	5397	907	14541	627
Disp2	ENSMUSG00000040035.14	chr2	118779718	118811293	+	protein_coding	31575	4816	88511	1526
Knstrn	ENSMUSG00000027331.15	chr2	118814002	118853957	+	protein_coding	39955	6074	112582	2203
Ivd	ENSMUSG00000027332.11	chr2	118861953	118882909	+	protein_coding	20956	3163	56993	1054
Bahd1	ENSMUSG00000040007.8	chr2	118900376	118924528	+	protein_coding	24152	3592	55939	1712
Chst14	ENSMUSG00000074916.5	chr2	118926495	118928585	+	protein_coding	2090	316	5209	244
Ccdc32	ENSMUSG00000039983.13	chr2	119017778	119029393	-	protein_coding	11615	1752	36639	495
Rpusd2	ENSMUSG00000027324.1	chr2	119034789	119039769	+	protein_coding	4980	740	15150	204
Knl1	ENSMUSG00000027326.13	chr2	119047118	119105501	+	protein_coding	58383	8366	171385	2473
Rad51	ENSMUSG00000027323.10	chr2	119112792	119147445	+	protein_coding	34653	5175	108275	1310
Rmdn3	ENSMUSG00000070730.11	chr2	119137000	119157034	-	protein_coding	20034	3010	59525	456
Gchfr	ENSMUSG00000046814.3	chr2	119167772	119172390	+	protein_coding	4618	749	12667	283
Dnajc17	ENSMUSG00000034278.3	chr2	119172499	119208795	-	protein_coding	36296	5689	105563	2470
Gm14137	ENSMUSG00000055926.3	chr2	119174508	119177575	+	protein_coding	3067	524	8396	113
Zfyve19	ENSMUSG00000068580.11	chr2	119208616	119217049	+	protein_coding	8433	1273	20554	201
Ppp1r14d	ENSMUSG00000027317.8	chr2	119218118	119229906	-	protein_coding	11788	1862	34668	398
Spint1	ENSMUSG00000027315.13	chr2	119237361	119249527	+	protein_coding	12166	1906	33988	886
Rhov	ENSMUSG00000034226.7	chr2	119269200	119271272	-	protein_coding	2072	299	4596	140
Vps18	ENSMUSG00000034216.12	chr2	119288739	119298453	+	protein_coding	9714	1497	27463	498
Dll4	ENSMUSG00000027314.6	chr2	119325783	119335962	+	protein_coding	10179	1577	25444	1577
Chac1	ENSMUSG00000027313.3	chr2	119351228	119354381	+	protein_coding	3153	494	9337	478
Ino80	ENSMUSG00000034154.15	chr2	119373041	119477687	-	protein_coding	104646	15191	313377	4324
Exd1	ENSMUSG00000048647.9	chr2	119516504	119547627	-	protein_coding	31123	4721	93507	2012
Chp1	ENSMUSG00000014077.13	chr2	119547696	119587027	+	protein_coding	39331	5790	115704	1696
Oip5	ENSMUSG00000072980.3	chr2	119609511	119618469	-	protein_coding	8958	1222	23982	453
Nusap1	ENSMUSG00000027306.15	chr2	119618297	119651244	+	protein_coding	32947	4848	98275	1263
Ndufaf1	ENSMUSG00000027305.9	chr2	119655445	119662827	-	protein_coding	7382	1057	21304	269
Rtf1	ENSMUSG00000027304.9	chr2	119675067	119735407	+	protein_coding	60340	8943	177037	2369
Itpka	ENSMUSG00000027296.7	chr2	119742336	119751263	+	protein_coding	8927	1311	21658	575
Ltk	ENSMUSG00000027297.14	chr2	119751319	119760431	-	protein_coding	9112	1366	21583	1140
Rpap1	ENSMUSG00000034032.15	chr2	119763303	119787537	-	protein_coding	24234	3809	68400	1021
Tyro3	ENSMUSG00000027298.17	chr2	119797732	119818104	+	protein_coding	20372	3080	47429	1067
Mga	ENSMUSG00000033943.15	chr2	119897227	119969581	+	protein_coding	72354	9868	200233	2757
Mapkbp1	ENSMUSG00000033902.12	chr2	119972698	120027408	+	protein_coding	54710	8519	156652	2979
Jmjd7	ENSMUSG00000098789.7	chr2	120027482	120032594	+	protein_coding	5112	874	15944	212
Gm28042	ENSMUSG00000033852.16	chr2	120027492	120043033	+	protein_coding	15541	2542	44634	1020
Pla2g4b	ENSMUSG00000098488.7	chr2	120033416	120043030	+	protein_coding	9614	1543	26414	758
Sptbn5	ENSMUSG00000074899.6	chr2	120041492	120085678	-	protein_coding	44186	7110	120181	4243
Ehd4	ENSMUSG00000027293.13	chr2	120089174	120154606	-	protein_coding	65432	10124	208613	5469
Pla2g4e	ENSMUSG00000050211.14	chr2	120166411	120245335	-	protein_coding	78924	11293	205245	5141
Pla2g4d	ENSMUSG00000070719.4	chr2	120265594	120289197	-	protein_coding	23603	3704	66014	2571
Pla2g4f	ENSMUSG00000046971.7	chr2	120299956	120314165	-	protein_coding	14209	2258	37319	847
Vps39	ENSMUSG00000027291.15	chr2	120316460	120353137	-	protein_coding	36677	5832	115273	1164
Tmem87a	ENSMUSG00000033808.16	chr2	120355311	120404113	-	protein_coding	48802	7151	143647	1537
Ganc	ENSMUSG00000062646.12	chr2	120403895	120461700	+	protein_coding	57805	8465	175506	2552
AL935121.1	ENSMUSG00000118623.1	chr2	120456018	120504773	+	protein_coding	48755	7671	141883	2461
Capn3	ENSMUSG00000079110.12	chr2	120463571	120504918	+	protein_coding	41347	6545	119060	2104
Zfp106	ENSMUSG00000027288.16	chr2	120506819	120563843	-	protein_coding	57024	8467	172298	1854
Snap23	ENSMUSG00000027287.14	chr2	120567670	120601255	+	protein_coding	33585	4939	104011	1193
Lrrc57	ENSMUSG00000027286.16	chr2	120604237	120609520	-	protein_coding	5283	736	14420	157
Haus2	ENSMUSG00000027285.13	chr2	120609382	120621560	+	protein_coding	12178	1777	36921	463
Stard9	ENSMUSG00000033705.17	chr2	120629120	120731895	+	protein_coding	102775	15479	286686	3986
Cdan1	ENSMUSG00000027284.16	chr2	120716153	120850128	-	protein_coding	133975	18563	357584	4999
Ttbk2	ENSMUSG00000090100.7	chr2	120732815	120850604	-	protein_coding	117789	16181	315260	4574
Ubr1	ENSMUSG00000027272.5	chr2	120860268	120970715	-	protein_coding	110447	15801	325720	4101
Tmem62	ENSMUSG00000054484.14	chr2	120977016	121007852	+	protein_coding	30836	4515	91987	1330
Ccndbp1	ENSMUSG00000023572.16	chr2	121008402	121016904	+	protein_coding	8502	1294	27481	395
Epb42	ENSMUSG00000023216.13	chr2	121017890	121037072	-	protein_coding	19182	3001	55853	1002
Tgm5	ENSMUSG00000053675.8	chr2	121046110	121085841	-	protein_coding	39731	6110	116492	3091
Tgm7	ENSMUSG00000079103.3	chr2	121093564	121116396	-	protein_coding	22832	3553	70555	1527
Lcmt2	ENSMUSG00000074890.4	chr2	121128306	121140653	-	protein_coding	12347	1923	37398	593
Adal	ENSMUSG00000027259.15	chr2	121140427	121156680	+	protein_coding	16253	2275	44722	672
Zscan29	ENSMUSG00000050619.14	chr2	121158272	121171125	-	protein_coding	12853	1852	35900	565
Tubgcp4	ENSMUSG00000027263.12	chr2	121170653	121198770	+	protein_coding	28117	4150	84285	1267
Trp53bp1	ENSMUSG00000043909.16	chr2	121193280	121271407	-	protein_coding	78127	11730	236580	3327
Map1a	ENSMUSG00000027254.13	chr2	121289599	121310832	+	protein_coding	21233	3106	45681	816
Ppip5k1	ENSMUSG00000033526.16	chr2	121310560	121355396	-	protein_coding	44836	6726	127668	1960
Ckmt1	ENSMUSG00000000308.14	chr2	121357713	121363737	+	protein_coding	6024	837	15519	216
Strc	ENSMUSG00000033498.14	chr2	121363727	121387168	-	protein_coding	23441	3631	66183	1764
Catsper2	ENSMUSG00000033486.14	chr2	121392630	121413792	-	protein_coding	21162	3065	61860	1172
Pdia3	ENSMUSG00000027248.13	chr2	121413774	121438687	+	protein_coding	24913	3503	71201	933
Ell3	ENSMUSG00000027246.12	chr2	121439009	121444278	-	protein_coding	5269	768	11178	148
Serinc4	ENSMUSG00000046110.15	chr2	121439058	121456781	-	protein_coding	17723	2550	42550	787
Serf2	ENSMUSG00000074884.12	chr2	121449194	121458313	+	protein_coding	9119	1306	21611	209
Hypk	ENSMUSG00000027245.11	chr2	121453289	121458672	+	protein_coding	5383	819	15606	142
Mfap1b	ENSMUSG00000048222.3	chr2	121460234	121474067	-	protein_coding	13833	1385	18712	206
Mfap1a	ENSMUSG00000068479.5	chr2	121491910	121506665	-	protein_coding	14755	1561	22624	189
Wdr76	ENSMUSG00000027242.14	chr2	121506722	121544860	+	protein_coding	38138	5778	114877	1438
Frmd5	ENSMUSG00000027238.17	chr2	121545528	121807087	-	protein_coding	261559	39739	810455	35207
Casc4	ENSMUSG00000060227.15	chr2	121866969	121936220	+	protein_coding	69251	10025	207315	3530
Mageb3	ENSMUSG00000074881.4	chr2	121953751	121956092	-	protein_coding	2341	307	5663	74
Ctdspl2	ENSMUSG00000033411.16	chr2	121956000	122013642	+	protein_coding	57642	7959	164734	2522
Eif3j1	ENSMUSG00000027236.8	chr2	122028545	122056598	+	protein_coding	28053	3650	70903	985
Spg11	ENSMUSG00000033396.13	chr2	122053519	122118386	-	protein_coding	64867	9832	190760	3270
Patl2	ENSMUSG00000027233.4	chr2	122120107	122186189	-	protein_coding	66082	10040	188730	3176
B2m	ENSMUSG00000060802.8	chr2	122147685	122153083	+	protein_coding	5398	804	14766	424
Trim69	ENSMUSG00000033368.8	chr2	122160699	122179027	+	protein_coding	18328	2716	54031	756
Terb2	ENSMUSG00000027229.5	chr2	122186271	122206397	+	protein_coding	20126	2907	58780	1172
Sord	ENSMUSG00000027227.7	chr2	122234748	122265340	+	protein_coding	30592	4650	87209	1557
Duox2	ENSMUSG00000068452.8	chr2	122279246	122298449	-	protein_coding	19203	2998	51041	845
Duoxa2	ENSMUSG00000027225.7	chr2	122298899	122302885	+	protein_coding	3986	539	7659	177
Duoxa1	ENSMUSG00000027224.14	chr2	122302190	122313730	-	protein_coding	11540	1747	31205	1009
Duox1	ENSMUSG00000033268.8	chr2	122315671	122347972	+	protein_coding	32301	5009	90456	1802
Shf	ENSMUSG00000033256.14	chr2	122348891	122369162	-	protein_coding	20271	3009	44522	644
Slc28a2	ENSMUSG00000027219.13	chr2	122426476	122461137	+	protein_coding	34661	5234	97844	1278
Slc28a2b	ENSMUSG00000079071.2	chr2	122484940	122528040	+	protein_coding	43100	6311	122417	1459
Gatm	ENSMUSG00000027199.14	chr2	122594466	122611303	-	protein_coding	16837	2395	50274	801
AA467197	ENSMUSG00000033213.16	chr2	122636985	122641191	+	protein_coding	4206	580	12247	476
Slc30a4	ENSMUSG00000005802.12	chr2	122681232	122702663	-	protein_coding	21431	3058	93783	1104
Bloc1s6	ENSMUSG00000005804.14	chr2	122738502	122749475	+	protein_coding	10973	1670	34861	240
Sqor	ENSMUSG00000005803.14	chr2	122765236	122809569	+	protein_coding	44333	6608	129814	2226
Sema6d	ENSMUSG00000027200.17	chr2	124089968	124667770	+	protein_coding	577802	86100	1830311	66411
Slc24a5	ENSMUSG00000035183.14	chr2	125068123	125088677	+	protein_coding	20554	3126	68557	1089
Myef2	ENSMUSG00000027201.16	chr2	125084627	125123661	-	protein_coding	39034	5426	118919	2165
Ctxn2	ENSMUSG00000074872.3	chr2	125136632	125147841	+	protein_coding	11209	1643	35625	1802
Slc12a1	ENSMUSG00000027202.12	chr2	125152504	125230002	+	protein_coding	77498	11775	251627	6913
Dut	ENSMUSG00000027203.15	chr2	125247189	125258608	+	protein_coding	11419	1641	32697	591
Fbn1	ENSMUSG00000027204.13	chr2	125300593	125507993	-	protein_coding	207400	31057	656141	18851
Cep152	ENSMUSG00000068394.4	chr2	125563087	125625113	-	protein_coding	62026	9532	201406	3246
Shc4	ENSMUSG00000035109.14	chr2	125627446	125724148	-	protein_coding	96702	14334	284006	5656
Eid1	ENSMUSG00000091337.3	chr2	125673094	125674785	+	protein_coding	1691	201	2983	26
Secisbp2l	ENSMUSG00000035093.16	chr2	125736985	125782870	-	protein_coding	45885	6874	142977	1647
Cops2	ENSMUSG00000027206.13	chr2	125830303	125859139	-	protein_coding	28836	4115	88474	919
Galk2	ENSMUSG00000027207.15	chr2	125859108	125984299	+	protein_coding	125191	18580	374535	8335
Fam227b	ENSMUSG00000027209.17	chr2	125983482	126152004	-	protein_coding	168522	23594	471824	6858
Fgf7	ENSMUSG00000027208.14	chr2	126034657	126091185	+	protein_coding	56528	8309	173841	2969
Dtwd1	ENSMUSG00000023330.12	chr2	126152140	126165279	+	protein_coding	13139	1883	38463	517
Gm17555	ENSMUSG00000090353.2	chr2	126215099	126216212	+	protein_coding	1113	164	2822	34
Atp8b4	ENSMUSG00000060131.11	chr2	126320972	126500674	-	protein_coding	179702	26898	553208	13233
Slc27a2	ENSMUSG00000027359.16	chr2	126552406	126588243	+	protein_coding	35837	5483	110413	1643
Hdc	ENSMUSG00000027360.5	chr2	126593666	126619299	-	protein_coding	25633	3884	71187	1865
Gabpb1	ENSMUSG00000027361.15	chr2	126627441	126676337	-	protein_coding	48896	7238	155421	2223
Usp8	ENSMUSG00000027363.15	chr2	126707327	126759297	+	protein_coding	51970	7658	162513	1875
Usp50	ENSMUSG00000027364.14	chr2	126709095	126783470	-	protein_coding	74375	11218	232427	2878
Trpm7	ENSMUSG00000027365.14	chr2	126791564	126876230	-	protein_coding	84666	11782	245441	3231
Sppl2a	ENSMUSG00000027366.12	chr2	126890390	126933235	-	protein_coding	42845	6159	127972	1443
Ap4e1	ENSMUSG00000001998.15	chr2	127008716	127067909	+	protein_coding	59193	8795	182853	2102
Blvra	ENSMUSG00000001999.15	chr2	127070664	127097084	+	protein_coding	26420	3968	80953	1020
Ncaph	ENSMUSG00000034906.15	chr2	127103808	127133954	-	protein_coding	30146	4710	92374	985
Itpripl1	ENSMUSG00000074825.4	chr2	127138771	127143442	-	protein_coding	4671	733	13499	226
1810024B03Rik	ENSMUSG00000044145.2	chr2	127186354	127208280	-	protein_coding	21926	3168	65644	655
Snrnp200	ENSMUSG00000003660.10	chr2	127208385	127240451	+	protein_coding	32066	5045	103527	1367
Ciao1	ENSMUSG00000003662.10	chr2	127240937	127247816	-	protein_coding	6879	1031	19936	288
Tmem127	ENSMUSG00000034850.15	chr2	127247907	127261107	+	protein_coding	13200	2100	37156	469
Stard7	ENSMUSG00000027367.16	chr2	127270217	127298932	+	protein_coding	28715	4157	84196	1082
Dusp2	ENSMUSG00000027368.6	chr2	127336158	127338376	+	protein_coding	2218	332	5367	285
Astl	ENSMUSG00000050468.12	chr2	127338638	127357651	+	protein_coding	19013	2971	54989	1067
