gene_name	gene_id	chr	start	end	strand	gene_type	gene_length	n_ch_sites	total_coverage	meth_reads
Rilpl2	ENSMUSG00000029401.8	chr5	124463264	124478366	-	protein_coding	15102	2276	83764	982
Snrnp35	ENSMUSG00000029402.8	chr5	124483133	124491124	+	protein_coding	7991	1173	45181	491
Rilpl1	ENSMUSG00000029392.12	chr5	124493079	124531391	-	protein_coding	38312	6011	211306	3303
Tmed2	ENSMUSG00000029390.13	chr5	124540694	124550506	+	protein_coding	9812	1392	47754	572
Ddx55	ENSMUSG00000029389.17	chr5	124552863	124569660	+	protein_coding	16797	2465	91749	1023
Eif2b1	ENSMUSG00000029388.14	chr5	124570212	124579131	-	protein_coding	8919	1438	59985	452
Gtf2h3	ENSMUSG00000029387.10	chr5	124579139	124597680	+	protein_coding	18541	2983	121184	1593
Tctn2	ENSMUSG00000029386.15	chr5	124598748	124627738	+	protein_coding	28990	4696	179123	2444
Atp6v0a2	ENSMUSG00000038023.12	chr5	124628575	124724455	+	protein_coding	95880	5437	187726	2320
Dnah10	ENSMUSG00000038011.15	chr5	124725084	124834308	+	protein_coding	109224	17777	611184	15839
Ccdc92	ENSMUSG00000037979.13	chr5	124834417	124862424	-	protein_coding	28007	4398	167934	3351
Zfp664	ENSMUSG00000079215.8	chr5	124862690	124902693	+	protein_coding	40003	6102	210647	4846
Rflna	ENSMUSG00000037962.7	chr5	125003220	125012547	+	protein_coding	9327	1516	41022	840
Ncor2	ENSMUSG00000029478.16	chr5	125017152	125179219	-	protein_coding	162067	27023	818940	25170
Scarb1	ENSMUSG00000037936.15	chr5	125277086	125341094	-	protein_coding	64008	10286	325956	9567
Ubc	ENSMUSG00000008348.9	chr5	125385964	125390202	-	protein_coding	4238	491	10133	108
Dhx37	ENSMUSG00000029480.13	chr5	125413857	125434121	-	protein_coding	20264	3445	119848	1788
Bri3bp	ENSMUSG00000037905.13	chr5	125441567	125460370	+	protein_coding	18803	2922	99529	1881
Aacs	ENSMUSG00000029482.4	chr5	125475813	125517410	+	protein_coding	41597	6811	204357	5668
Tmem132b	ENSMUSG00000070498.3	chr5	125531773	125792583	+	protein_coding	260810	41366	1410707	37729
Tmem132c	ENSMUSG00000034324.16	chr5	127241807	127565793	+	protein_coding	323986	50806	1743277	113588
Slc15a4	ENSMUSG00000029416.17	chr5	127595663	127632897	-	protein_coding	37234	5960	198346	2822
Glt1d1	ENSMUSG00000049971.17	chr5	127632261	127709374	+	protein_coding	77113	11947	376546	6335
Tmem132d	ENSMUSG00000034310.8	chr5	127781629	128433077	-	protein_coding	651448	102005	3823362	73808
Fzd10	ENSMUSG00000081683.5	chr5	128600843	128604093	+	protein_coding	3250	501	13910	451
Piwil1	ENSMUSG00000029423.10	chr5	128702523	128755474	+	protein_coding	52951	8244	270418	4479
Rimbp2	ENSMUSG00000029420.14	chr5	128757790	128953486	-	protein_coding	195696	31178	1053541	21991
Stx2	ENSMUSG00000029428.13	chr5	128984556	129008574	-	protein_coding	24018	4003	156084	6714
Ran	ENSMUSG00000029430.13	chr5	129020068	129024323	+	protein_coding	4255	570	22885	288
Adgrd1	ENSMUSG00000044017.16	chr5	129096749	129204599	+	protein_coding	107850	17455	571806	15673
Sfswap	ENSMUSG00000029439.14	chr5	129501220	129571384	+	protein_coding	70164	11500	417281	4985
Mmp17	ENSMUSG00000029436.9	chr5	129584168	129611099	+	protein_coding	26931	4335	136470	5034
Zfp11	ENSMUSG00000051034.7	chr5	129654592	129670099	-	protein_coding	15507	2427	97172	947
Septin14	ENSMUSG00000034219.15	chr5	129683390	129708512	-	protein_coding	25122	3639	134653	1697
Mrps17	ENSMUSG00000034211.14	chr5	129715496	129722556	+	protein_coding	7060	1063	45696	524
Nipsnap2	ENSMUSG00000029432.12	chr5	129725062	129758327	+	protein_coding	33265	5091	196468	3198
Psph	ENSMUSG00000029446.14	chr5	129765557	129787449	-	protein_coding	21892	3368	128160	2377
Cct6a	ENSMUSG00000029447.11	chr5	129786997	129846371	+	protein_coding	59374	1394	57890	676
Sumf2	ENSMUSG00000025538.15	chr5	129846985	129864050	+	protein_coding	17065	2596	100649	1079
Phkg1	ENSMUSG00000025537.12	chr5	129863420	129898549	-	protein_coding	35129	5204	203829	2464
Chchd2	ENSMUSG00000070493.3	chr5	129881155	129887470	-	protein_coding	6315	927	35627	365
Zbed5	ENSMUSG00000034173.13	chr5	129895722	129903623	+	protein_coding	7901	1236	50467	559
Nupr1l	ENSMUSG00000095789.6	chr5	129908539	129913789	+	protein_coding	5250	790	29981	490
Vkorc1l1	ENSMUSG00000066735.8	chr5	129941969	129986692	+	protein_coding	44723	6587	259698	4398
Gusb	ENSMUSG00000025534.17	chr5	129989010	130003049	-	protein_coding	14039	2172	79979	1484
Asl	ENSMUSG00000025533.15	chr5	130011257	130029247	-	protein_coding	17990	2798	93282	1717
Crcp	ENSMUSG00000025532.13	chr5	130029289	130060789	+	protein_coding	31500	4997	201512	9921
Tpst1	ENSMUSG00000034118.15	chr5	130073325	130135729	+	protein_coding	62404	9842	441047	9752
Kctd7	ENSMUSG00000034110.8	chr5	130144860	130155806	+	protein_coding	10946	1671	70604	929
Rabgef1	ENSMUSG00000025340.14	chr5	130171797	130214342	+	protein_coding	42545	6636	259035	2885
Tmem248	ENSMUSG00000053094.15	chr5	130217080	130243765	+	protein_coding	26685	4163	158759	2077
Sbds	ENSMUSG00000025337.10	chr5	130245730	130255530	-	protein_coding	9800	1524	50640	645
Tyw1	ENSMUSG00000056310.14	chr5	130255618	130341563	+	protein_coding	85945	13809	476046	20658
Caln1	ENSMUSG00000060371.12	chr5	130369454	130847412	+	protein_coding	477958	75166	2381925	91719
A330070K13Rik	ENSMUSG00000052014.6	chr5	130378777	130384631	-	protein_coding	5854	812	25084	1484
Galnt17	ENSMUSG00000034040.16	chr5	130872081	131308497	-	protein_coding	436416	67641	2281350	114266
Auts2	ENSMUSG00000029673.17	chr5	131437332	132543344	-	protein_coding	1106012	168003	6211664	414435
Castor2	ENSMUSG00000015944.9	chr5	134099710	134144343	+	protein_coding	44633	6974	206055	3519
Rcc1l	ENSMUSG00000061979.8	chr5	134148053	134176774	-	protein_coding	28721	4642	148022	1795
Gtf2ird2	ENSMUSG00000015942.9	chr5	134184018	134224355	+	protein_coding	40337	6447	221678	3578
Ncf1	ENSMUSG00000015950.13	chr5	134220052	134229625	-	protein_coding	9573	1497	40422	801
Gtf2i	ENSMUSG00000060261.15	chr5	134237833	134314760	-	protein_coding	76927	12013	431392	5323
Gtf2ird1	ENSMUSG00000023079.14	chr5	134357655	134456716	-	protein_coding	99061	15755	516874	12707
Clip2	ENSMUSG00000063146.11	chr5	134489382	134552434	-	protein_coding	63052	9987	299439	9629
Syna	ENSMUSG00000085957.4	chr5	134558145	134560171	-	protein_coding	2026	274	8900	125
Rfc2	ENSMUSG00000023104.9	chr5	134581365	134601805	+	protein_coding	20440	3309	108327	1978
Lat2	ENSMUSG00000040751.12	chr5	134600021	134615025	-	protein_coding	15004	2366	66754	1122
Eif4h	ENSMUSG00000040731.13	chr5	134619720	134639490	-	protein_coding	19770	3098	103098	1644
Limk1	ENSMUSG00000029674.13	chr5	134656038	134688598	-	protein_coding	32560	5139	159761	4478
Eln	ENSMUSG00000029675.12	chr5	134702592	134747323	-	protein_coding	44731	6922	208700	4880
Tmem270	ENSMUSG00000040576.8	chr5	134901592	134906733	-	protein_coding	5141	969	42059	653
Cldn13	ENSMUSG00000008843.4	chr5	134914248	134915526	-	protein_coding	1278	217	7822	138
Mettl27	ENSMUSG00000040557.14	chr5	134932367	134942637	+	protein_coding	10270	1548	47389	857
Cldn4	ENSMUSG00000047501.3	chr5	134945118	134946934	-	protein_coding	1816	285	7013	185
Cldn3	ENSMUSG00000070473.4	chr5	134986213	134987472	+	protein_coding	1259	197	4838	108
Abhd11	ENSMUSG00000040532.14	chr5	135009151	135012175	+	protein_coding	3024	462	12724	385
Stx1a	ENSMUSG00000007207.10	chr5	135023481	135051100	+	protein_coding	27619	4236	140800	3100
Bud23	ENSMUSG00000005378.17	chr5	135052956	135064959	-	protein_coding	12003	1913	66752	912
Dnajc30	ENSMUSG00000061118.8	chr5	135064201	135065862	+	protein_coding	1661	222	6480	77
Vps37d	ENSMUSG00000043614.13	chr5	135072899	135078266	-	protein_coding	5367	798	21214	434
Mlxipl	ENSMUSG00000005373.13	chr5	135089889	135138382	+	protein_coding	48493	7636	259112	4214
Tbl2	ENSMUSG00000005374.13	chr5	135149656	135165760	+	protein_coding	16104	2578	105833	1660
Bcl7b	ENSMUSG00000029681.12	chr5	135168282	135181855	+	protein_coding	13573	2153	82484	879
Baz1b	ENSMUSG00000002748.7	chr5	135187263	135246129	+	protein_coding	58866	8750	330198	3487
Fzd9	ENSMUSG00000049551.2	chr5	135248937	135251230	-	protein_coding	2293	349	8150	131
Fkbp6	ENSMUSG00000040013.11	chr5	135291703	135350044	-	protein_coding	58341	9004	316534	5057
Trim50	ENSMUSG00000053388.10	chr5	135353294	135368005	+	protein_coding	14711	2396	75133	860
Nsun5	ENSMUSG00000000916.15	chr5	135369952	135376805	+	protein_coding	6853	1096	34680	314
Pom121	ENSMUSG00000053293.9	chr5	135376140	135394546	-	protein_coding	18406	2952	94957	1144
Hip1	ENSMUSG00000039959.13	chr5	135406530	135545120	-	protein_coding	138590	21952	730453	16979
Ccl26	ENSMUSG00000070464.1	chr5	135560447	135563569	-	protein_coding	3122	472	20631	206
Ccl24	ENSMUSG00000004814.10	chr5	135569936	135573049	-	protein_coding	3113	519	17730	285
Rhbdd2	ENSMUSG00000039917.10	chr5	135632617	135646448	+	protein_coding	13831	2141	73946	1660
Por	ENSMUSG00000005514.14	chr5	135670032	135735326	+	protein_coding	65294	10239	336908	8243
Tmem120a	ENSMUSG00000039886.8	chr5	135735484	135744448	-	protein_coding	8964	1331	43113	721
Styxl1	ENSMUSG00000019178.17	chr5	135747219	135778385	-	protein_coding	31166	5133	186122	4694
Mdh2	ENSMUSG00000019179.10	chr5	135778479	135790398	+	protein_coding	11919	1930	68319	805
Srrm3	ENSMUSG00000039860.19	chr5	135806889	135874772	+	protein_coding	67883	10655	305787	5613
Hspb1	ENSMUSG00000004951.10	chr5	135887918	135889563	+	protein_coding	1645	222	4356	41
Ywhag	ENSMUSG00000051391.9	chr5	135908408	135934616	-	protein_coding	26208	4023	164626	1671
Ssc4d	ENSMUSG00000029699.13	chr5	135960210	135974531	-	protein_coding	14321	2227	77511	2267
Zp3	ENSMUSG00000004948.12	chr5	135980098	135988624	+	protein_coding	8526	1298	48356	1256
Dtx2	ENSMUSG00000004947.15	chr5	135994799	136032872	+	protein_coding	38073	6363	228332	4411
Upk3b	ENSMUSG00000042985.7	chr5	136038495	136046487	+	protein_coding	7992	1231	38558	709
Upk3bl	ENSMUSG00000006143.12	chr5	136054491	136064326	+	protein_coding	9835	1632	50428	878
Rasa4	ENSMUSG00000004952.13	chr5	136083915	136111860	+	protein_coding	27945	4356	135862	2507
Polr2j	ENSMUSG00000039771.13	chr5	136116630	136122947	+	protein_coding	6317	967	32162	336
Lrwd1	ENSMUSG00000029703.10	chr5	136122771	136136074	-	protein_coding	13303	2045	59413	786
Alkbh4	ENSMUSG00000039754.10	chr5	136136145	136141615	+	protein_coding	5470	860	27183	389
Orai2	ENSMUSG00000039747.11	chr5	136147458	136170713	-	protein_coding	23255	3496	91978	2889
Prkrip1	ENSMUSG00000039737.11	chr5	136178126	136198963	-	protein_coding	20837	3374	117288	1411
Sh2b2	ENSMUSG00000005057.13	chr5	136218146	136246556	-	protein_coding	28410	4353	124576	2583
Cux1	ENSMUSG00000029705.17	chr5	136248134	136567490	-	protein_coding	319356	50407	1680148	38118
Myl10	ENSMUSG00000005474.9	chr5	136693145	136701094	+	protein_coding	7949	1157	30451	436
Col26a1	ENSMUSG00000004415.15	chr5	136741758	136883209	-	protein_coding	141451	23060	705883	12261
Ift22	ENSMUSG00000007987.12	chr5	136908149	136915404	+	protein_coding	7255	1178	40345	619
Fis1	ENSMUSG00000019054.13	chr5	136953274	136966234	+	protein_coding	12960	1969	65821	659
Cldn15	ENSMUSG00000001739.14	chr5	136966615	136975858	+	protein_coding	9243	1463	42389	863
Znhit1	ENSMUSG00000059518.14	chr5	136982163	136988021	-	protein_coding	5858	922	26606	452
Plod3	ENSMUSG00000004846.10	chr5	136987018	136996648	+	protein_coding	9630	1494	45946	544
Vgf	ENSMUSG00000037428.14	chr5	137026391	137033351	+	protein_coding	6960	907	17081	301
Ap1s1	ENSMUSG00000004849.14	chr5	137034992	137046135	-	protein_coding	11143	1621	55761	846
Serpine1	ENSMUSG00000037411.10	chr5	137061503	137072268	-	protein_coding	10765	1571	45429	1857
Trim56	ENSMUSG00000043279.9	chr5	137105643	137116209	-	protein_coding	10566	1585	50354	1048
Muc3	ENSMUSG00000037390.12	chr5	137134921	137149322	-	protein_coding	14401	2410	79062	1068
CAAA01077340.1	ENSMUSG00000118522.1	chr5	137166891	137177043	-	protein_coding	10152	1537	42180	572
Muc3a	ENSMUSG00000094840.5	chr5	137208812	137212389	-	protein_coding	3577	541	15055	181
Ache	ENSMUSG00000023328.14	chr5	137287518	137294466	+	protein_coding	6948	966	24883	449
Ufsp1	ENSMUSG00000051502.7	chr5	137294628	137295665	+	protein_coding	1037	150	5134	9
Srrt	ENSMUSG00000037364.12	chr5	137295703	137307674	-	protein_coding	11971	1776	60612	634
Trip6	ENSMUSG00000023348.11	chr5	137309653	137314404	-	protein_coding	4751	704	21882	273
Slc12a9	ENSMUSG00000037344.14	chr5	137314557	137333597	-	protein_coding	19040	3043	99219	1784
Ephb4	ENSMUSG00000029710.15	chr5	137350108	137378669	+	protein_coding	28561	4305	134606	2044
Zan	ENSMUSG00000079173.11	chr5	137378636	137477064	-	protein_coding	98428	15562	498046	9704
Epo	ENSMUSG00000029711.13	chr5	137483019	137533242	-	protein_coding	50223	7605	248479	4683
Pop7	ENSMUSG00000029715.5	chr5	137501437	137502518	-	protein_coding	1081	145	3597	57
Gigyf1	ENSMUSG00000029714.11	chr5	137518547	137527935	+	protein_coding	9388	1454	41467	677
Gnb2	ENSMUSG00000029713.15	chr5	137528126	137533510	-	protein_coding	5384	743	20181	350
Actl6b	ENSMUSG00000029712.14	chr5	137553516	137569582	+	protein_coding	16066	2499	96204	1967
Tfr2	ENSMUSG00000029716.13	chr5	137569839	137587481	+	protein_coding	17642	2654	103618	3093
Mospd3	ENSMUSG00000037221.13	chr5	137596644	137601058	-	protein_coding	4414	703	23732	480
Pcolce	ENSMUSG00000029718.14	chr5	137605102	137613784	-	protein_coding	8682	1332	45108	1318
Fbxo24	ENSMUSG00000089984.7	chr5	137612502	137629002	-	protein_coding	16500	2613	110119	2185
Lrch4	ENSMUSG00000093445.7	chr5	137629120	137641099	+	protein_coding	11979	1775	63898	949
Gm20605	ENSMUSG00000029720.9	chr5	137629174	137642899	+	protein_coding	13725	2061	73260	1056
Sap25	ENSMUSG00000079165.10	chr5	137641333	137642902	+	protein_coding	1569	251	7872	101
Irs3	ENSMUSG00000047182.6	chr5	137643030	137645714	-	protein_coding	2684	411	12627	222
Agfg2	ENSMUSG00000029722.15	chr5	137650462	137684726	-	protein_coding	34264	5107	220544	4914
Nyap1	ENSMUSG00000045348.16	chr5	137729898	137741607	-	protein_coding	11709	1698	45454	1173
Tsc22d4	ENSMUSG00000029723.16	chr5	137745729	137768450	+	protein_coding	22721	3403	109579	2589
Ppp1r35	ENSMUSG00000029725.10	chr5	137778848	137780110	+	protein_coding	1262	132	2387	51
Mepce	ENSMUSG00000029726.16	chr5	137781905	137787655	-	protein_coding	5750	763	21843	270
Zcwpw1	ENSMUSG00000037108.13	chr5	137787797	137822621	+	protein_coding	34824	5158	193369	3249
Pilra	ENSMUSG00000046245.13	chr5	137821951	137836281	-	protein_coding	14330	2325	78850	1104
Pilrb1	ENSMUSG00000066684.10	chr5	137852146	137858106	-	protein_coding	5960	995	31189	250
Pilrb2	ENSMUSG00000066682.11	chr5	137865826	137871815	-	protein_coding	5989	981	31770	280
Cyp3a13	ENSMUSG00000029727.7	chr5	137892931	137921619	-	protein_coding	28688	4304	180183	2446
Gjc3	ENSMUSG00000056966.7	chr5	137953460	137963098	-	protein_coding	9638	1423	53117	457
Azgp1	ENSMUSG00000037053.6	chr5	137981519	137990233	+	protein_coding	8714	1387	44135	746
Smok3a	ENSMUSG00000075599.4	chr5	138021260	138034664	+	protein_coding	13404	126	1361	11
Smok3b	ENSMUSG00000079156.11	chr5	138021428	138050636	+	protein_coding	29208	154	1662	10
Smok3c	ENSMUSG00000075598.5	chr5	138053193	138066537	+	protein_coding	13344	1121	22626	215
Zkscan1	ENSMUSG00000029729.12	chr5	138085083	138107822	+	protein_coding	22739	3406	128805	1264
Zscan21	ENSMUSG00000037017.15	chr5	138116902	138134265	+	protein_coding	17363	2645	99909	1377
Zfp113	ENSMUSG00000037007.17	chr5	138139701	138155744	-	protein_coding	16043	2397	90342	875
Cops6	ENSMUSG00000019494.14	chr5	138161070	138164646	+	protein_coding	3576	549	23555	297
Mcm7	ENSMUSG00000029730.16	chr5	138164582	138172422	-	protein_coding	7840	1143	45646	446
Ap4m1	ENSMUSG00000019518.11	chr5	138172001	138180429	+	protein_coding	8428	1319	53675	509
Taf6	ENSMUSG00000036980.13	chr5	138178616	138187451	-	protein_coding	8835	1338	51941	604
Cnpy4	ENSMUSG00000036968.15	chr5	138187484	138193918	+	protein_coding	6434	946	36805	458
Mblac1	ENSMUSG00000049285.4	chr5	138194313	138195621	+	protein_coding	1308	187	5849	31
Nxpe5	ENSMUSG00000047592.17	chr5	138225897	138253363	+	protein_coding	27466	4412	178263	2370
Lamtor4	ENSMUSG00000050552.8	chr5	138255481	138259398	+	protein_coding	3917	597	19745	184
Map11	ENSMUSG00000036948.17	chr5	138259655	138264033	-	protein_coding	4378	672	19186	233
Gal3st4	ENSMUSG00000075593.10	chr5	138264920	138272840	-	protein_coding	7920	1236	44432	568
Gm43720	ENSMUSG00000106247.1	chr5	138264951	138279958	-	protein_coding	15007	2254	74249	1060
Gpc2	ENSMUSG00000029510.15	chr5	138273654	138280005	-	protein_coding	6351	899	26040	467
Stag3	ENSMUSG00000036928.14	chr5	138280239	138312393	+	protein_coding	32154	4492	180112	2184
Pvrig	ENSMUSG00000109713.1	chr5	138341960	138343557	+	protein_coding	1597	289	10294	197
Zfp157	ENSMUSG00000036898.16	chr5	138441467	138460694	+	protein_coding	19227	2726	119300	941
1700123K08Rik	ENSMUSG00000029526.5	chr5	138561839	138564712	-	protein_coding	2873	462	16054	128
Zfp68	ENSMUSG00000058291.14	chr5	138603651	138619761	-	protein_coding	16110	2350	109969	788
A430033K04Rik	ENSMUSG00000056014.15	chr5	138622858	138652414	+	protein_coding	29556	4392	179737	2325
Fam20c	ENSMUSG00000025854.15	chr5	138754513	138810077	+	protein_coding	55564	9224	319555	22701
Gm5294	ENSMUSG00000094504.3	chr5	138820079	138821619	+	protein_coding	1540	206	4730	85
Pdgfa	ENSMUSG00000025856.15	chr5	138976013	138997370	-	protein_coding	21357	3198	92784	3659
Prkar1b	ENSMUSG00000025855.13	chr5	139017305	139150001	-	protein_coding	132696	22169	727819	30229
Dnaaf5	ENSMUSG00000025857.10	chr5	139150222	139186510	+	protein_coding	36288	6165	234695	5719
Sun1	ENSMUSG00000036817.14	chr5	139200636	139249840	+	protein_coding	49204	8062	338003	4955
Get4	ENSMUSG00000025858.12	chr5	139252323	139270051	+	protein_coding	17728	2890	107801	1384
Adap1	ENSMUSG00000056413.16	chr5	139271875	139325622	-	protein_coding	53747	8679	274509	4027
Cox19	ENSMUSG00000045438.12	chr5	139336188	139351418	-	protein_coding	15230	2536	71708	1466
Cyp2w1	ENSMUSG00000029541.12	chr5	139352616	139357033	+	protein_coding	4417	720	20735	629
3110082I17Rik	ENSMUSG00000053553.11	chr5	139359738	139460527	-	protein_coding	100789	17035	577447	29232
Gpr146	ENSMUSG00000044197.8	chr5	139377696	139396415	+	protein_coding	18719	3132	104115	4593
C130050O18Rik	ENSMUSG00000044092.8	chr5	139405279	139415623	+	protein_coding	10344	1832	61586	3834
Gper1	ENSMUSG00000053647.4	chr5	139423150	139427800	+	protein_coding	4650	807	29301	1977
Zfand2a	ENSMUSG00000053581.13	chr5	139471210	139484549	-	protein_coding	13339	2209	77638	762
Uncx	ENSMUSG00000029546.12	chr5	139543493	139548179	+	protein_coding	4686	605	10848	122
Micall2	ENSMUSG00000036718.17	chr5	139706695	139736336	-	protein_coding	29641	4969	139808	3389
Ints1	ENSMUSG00000029547.10	chr5	139751281	139775674	-	protein_coding	24393	4201	110109	1544
Mafk	ENSMUSG00000018143.10	chr5	139791512	139802653	+	protein_coding	11141	1814	49599	1036
Tmem184a	ENSMUSG00000036687.13	chr5	139802484	139819917	-	protein_coding	17433	2781	75178	1204
Gm26938	ENSMUSG00000098140.1	chr5	139807977	139826407	-	protein_coding	18430	2969	80146	1133
Psmg3	ENSMUSG00000029551.13	chr5	139823591	139826885	-	protein_coding	3294	513	15751	144
Elfn1	ENSMUSG00000048988.8	chr5	139907942	139974722	+	protein_coding	66780	10925	323796	16229
Mad1l1	ENSMUSG00000029554.15	chr5	140008688	140321552	-	protein_coding	312864	53155	1854619	87088
Nudt1	ENSMUSG00000036639.12	chr5	140321655	140338137	+	protein_coding	16482	2596	83911	1110
Mrm2	ENSMUSG00000029557.7	chr5	140327673	140331898	-	protein_coding	4225	690	21453	256
Snx8	ENSMUSG00000029560.12	chr5	140340298	140389262	-	protein_coding	48964	8157	262384	4728
Eif3b	ENSMUSG00000056076.13	chr5	140419327	140443360	+	protein_coding	24033	3907	136619	1324
Gm4869	ENSMUSG00000106350.2	chr5	140445644	140495071	+	protein_coding	49427	7947	240146	3488
Chst12	ENSMUSG00000036599.10	chr5	140505549	140525724	+	protein_coding	20175	3273	103627	2298
Grifin	ENSMUSG00000036586.6	chr5	140563118	140565071	-	protein_coding	1953	312	7617	165
Lfng	ENSMUSG00000029570.5	chr5	140607319	140615545	+	protein_coding	8226	1266	29640	660
Ttyh3	ENSMUSG00000036565.7	chr5	140620577	140649031	-	protein_coding	28454	4682	131651	2585
Iqce	ENSMUSG00000036555.14	chr5	140661826	140702378	-	protein_coding	40552	6534	212161	4016
Brat1	ENSMUSG00000000148.17	chr5	140705010	140719379	+	protein_coding	14369	2269	73622	816
Amz1	ENSMUSG00000050022.16	chr5	140724126	140761439	+	protein_coding	37313	6074	184158	3542
Gna12	ENSMUSG00000000149.10	chr5	140758407	140830431	-	protein_coding	72024	11859	454277	19922
Card11	ENSMUSG00000036526.8	chr5	140872989	141000582	-	protein_coding	127593	21400	723950	28250
Sdk1	ENSMUSG00000039683.16	chr5	141241489	142215586	+	protein_coding	974097	154164	5874460	336723
Foxk1	ENSMUSG00000056493.9	chr5	142401496	142462011	+	protein_coding	60515	10019	312378	8442
Ap5z1	ENSMUSG00000039623.13	chr5	142463943	142478710	+	protein_coding	14767	2450	74927	2069
Radil	ENSMUSG00000029576.17	chr5	142484838	142551098	-	protein_coding	66260	11211	366592	15087
Papolb	ENSMUSG00000074817.2	chr5	142525837	142530076	-	protein_coding	4239	600	25292	2216
Mmd2	ENSMUSG00000039533.8	chr5	142562357	142608800	-	protein_coding	46443	7737	252967	7020
Wipi2	ENSMUSG00000029578.15	chr5	142627697	142670588	+	protein_coding	42891	6897	241966	3265
Slc29a4	ENSMUSG00000050822.11	chr5	142692511	142722490	+	protein_coding	29979	4872	141212	2981
Tnrc18	ENSMUSG00000039477.16	chr5	142724660	142817662	-	protein_coding	93002	14679	459975	10930
Fbxl18	ENSMUSG00000066640.11	chr5	142866945	142895421	-	protein_coding	28476	4745	170704	3348
Actb	ENSMUSG00000029580.14	chr5	142903114	142906754	-	protein_coding	3640	523	17668	300
Fscn1	ENSMUSG00000029581.14	chr5	142960342	142973185	+	protein_coding	12843	1849	49596	1240
Rnf216	ENSMUSG00000045078.12	chr5	142990892	143112994	-	protein_coding	122102	18350	648812	8773
Olfr718-ps1	ENSMUSG00000090981.6	chr5	143134013	143147581	-	protein_coding	13568	2178	81009	1453
Rbak	ENSMUSG00000061898.10	chr5	143172185	143180775	-	protein_coding	8590	1309	52437	500
Spdye4b	ENSMUSG00000029586.9	chr5	143181016	143205075	+	protein_coding	24059	3804	135040	1852
Spdye4a	ENSMUSG00000039296.15	chr5	143216315	143226890	-	protein_coding	10575	1618	52420	637
Zfp12	ENSMUSG00000029587.16	chr5	143235162	143248834	+	protein_coding	13672	2122	90944	919
Zfp316	ENSMUSG00000046658.16	chr5	143249696	143270022	-	protein_coding	20326	3188	99643	1548
Zfp853	ENSMUSG00000093910.2	chr5	143287037	143293623	-	protein_coding	6586	1145	40021	1380
E130309D02Rik	ENSMUSG00000039244.10	chr5	143301194	143315360	-	protein_coding	14166	2359	82082	979
Zdhhc4	ENSMUSG00000001844.10	chr5	143316488	143329256	-	protein_coding	12768	2272	86837	990
Grid2ip	ENSMUSG00000010825.17	chr5	143357337	143392152	+	protein_coding	34815	5409	158541	4706
Kdelr2	ENSMUSG00000079111.3	chr5	143403837	143421901	+	protein_coding	18064	2830	101065	1234
Daglb	ENSMUSG00000039206.13	chr5	143464583	143505942	+	protein_coding	41359	6745	223702	3231
Rac1	ENSMUSG00000001847.14	chr5	143503633	143528036	-	protein_coding	24403	3833	138448	1468
Fam220a	ENSMUSG00000118332.1	chr5	143548705	143564531	+	protein_coding	15826	2493	78674	1245
Fam220a	ENSMUSG00000083012.9	chr5	143548707	143564531	+	protein_coding	15824	2493	78674	1245
Cyth3	ENSMUSG00000018001.18	chr5	143622446	143710250	+	protein_coding	87804	14143	553367	10038
Usp42	ENSMUSG00000051306.7	chr5	143710324	143732280	-	protein_coding	21956	3406	147959	2013
Eif2ak1	ENSMUSG00000029613.15	chr5	143817787	143904251	+	protein_coding	86464	5737	236752	2524
Ankrd61	ENSMUSG00000029607.14	chr5	143890740	143897685	-	protein_coding	6945	1183	40886	567
Aimp2	ENSMUSG00000029610.13	chr5	143902703	143909847	-	protein_coding	7144	1155	45091	391
Pms2	ENSMUSG00000079109.11	chr5	143909963	143933968	+	protein_coding	24005	3693	146877	1540
Gm42421	ENSMUSG00000104633.1	chr5	143928174	143937309	+	protein_coding	9135	1478	60874	649
Rsph10b	ENSMUSG00000075569.10	chr5	143933034	143985719	+	protein_coding	52685	8495	311731	4044
Ccz1	ENSMUSG00000029617.10	chr5	143987908	144014877	-	protein_coding	26969	4277	164241	1536
Ocm	ENSMUSG00000029618.13	chr5	144019803	144026670	-	protein_coding	6867	1158	37082	293
Lmtk2	ENSMUSG00000038970.7	chr5	144100435	144188204	+	protein_coding	87769	13955	481499	7173
Bhlha15	ENSMUSG00000052271.7	chr5	144190285	144194441	+	protein_coding	4156	635	18967	268
Tecpr1	ENSMUSG00000066621.12	chr5	144194441	144223615	-	protein_coding	29174	4631	137196	2084
Bri3	ENSMUSG00000047843.16	chr5	144244436	144446757	+	protein_coding	202321	32012	1122333	32990
Baiap2l1	ENSMUSG00000038859.7	chr5	144264525	144358112	-	protein_coding	93587	14709	549706	14099
Nptx2	ENSMUSG00000059991.7	chr5	144545901	144557478	+	protein_coding	11577	1799	61096	4581
Tmem130	ENSMUSG00000043388.8	chr5	144735914	144761818	-	protein_coding	25904	4008	120370	1946
Trrap	ENSMUSG00000045482.16	chr5	144767731	144859778	+	protein_coding	92047	15373	558798	6977
Smurf1	ENSMUSG00000038780.14	chr5	144876494	144965847	-	protein_coding	89353	14788	526881	17386
Kpna7	ENSMUSG00000038770.17	chr5	144983518	145084030	-	protein_coding	100512	16063	541558	7762
Gm4871	ENSMUSG00000061707.5	chr5	145029599	145032754	-	protein_coding	3155	457	11098	130
