gene_name	gene_id	chr	start	end	strand	gene_type	gene_length	n_ch_sites	total_coverage	meth_reads
Olfr1168	ENSMUSG00000061342.5	chr2	88181879	88186919	+	protein_coding	5040	671	7777	86
Olfr1170	ENSMUSG00000075133.2	chr2	88222097	88228334	-	protein_coding	6237	911	12232	168
Olfr1173	ENSMUSG00000075132.2	chr2	88273039	88279875	-	protein_coding	6836	969	10671	94
Olfr1174	ENSMUSG00000080713.3	chr2	88310283	88315135	-	protein_coding	4852	683	8540	83
Olfr1175	ENSMUSG00000083855.6	chr2	88318193	88327215	-	protein_coding	9022	1290	16838	132
Olfr1176	ENSMUSG00000050023.4	chr2	88336720	88342048	+	protein_coding	5328	741	9740	174
Olfr1177-ps	ENSMUSG00000075128.7	chr2	88342131	88346492	-	protein_coding	4361	575	7731	73
Olfr1178	ENSMUSG00000056995.3	chr2	88387061	88400799	+	protein_coding	13738	1929	24378	324
Olfr1179	ENSMUSG00000075127.2	chr2	88401858	88406453	-	protein_coding	4595	602	9450	110
Olfr1180	ENSMUSG00000081836.3	chr2	88410648	88419151	-	protein_coding	8503	1115	13644	107
Olfr1181	ENSMUSG00000075125.2	chr2	88420320	88426171	-	protein_coding	5851	783	9956	112
Olfr1182	ENSMUSG00000090097.8	chr2	88442813	88449131	-	protein_coding	6318	822	10457	150
Olfr1183	ENSMUSG00000049372.11	chr2	88454866	88469199	+	protein_coding	14333	1950	24116	287
Olfr1184	ENSMUSG00000051424.2	chr2	88483597	88489284	+	protein_coding	5687	769	9544	129
Olfr1185-ps1	ENSMUSG00000057735.6	chr2	88493319	88502049	+	protein_coding	8730	1227	14566	93
Olfr1186	ENSMUSG00000082882.2	chr2	88518550	88526790	+	protein_coding	8240	1121	14901	286
Olfr1188	ENSMUSG00000068809.4	chr2	88556934	88560815	+	protein_coding	3881	542	8524	73
Olfr1189	ENSMUSG00000068808.2	chr2	88586453	88592762	+	protein_coding	6309	889	10425	175
Olfr1191-ps1	ENSMUSG00000081948.4	chr2	88640541	88648438	+	protein_coding	7897	1082	12402	112
Olfr1192-ps1	ENSMUSG00000111590.2	chr2	88648508	88659772	+	protein_coding	11264	1511	19138	159
Olfr1193	ENSMUSG00000060827.2	chr2	88675627	88681143	+	protein_coding	5516	771	10305	195
Olfr1195	ENSMUSG00000075121.2	chr2	88681454	88689187	-	protein_coding	7733	990	11335	90
Olfr1196	ENSMUSG00000075120.4	chr2	88697302	88704597	-	protein_coding	7295	998	11820	152
Olfr1197	ENSMUSG00000075119.2	chr2	88726902	88732366	-	protein_coding	5464	766	9354	152
Olfr1198	ENSMUSG00000075117.3	chr2	88743969	88751370	-	protein_coding	7401	1084	12264	339
Olfr1199	ENSMUSG00000089892.3	chr2	88754194	88760469	-	protein_coding	6275	855	11745	104
Olfr1200	ENSMUSG00000075115.3	chr2	88763510	88770488	-	protein_coding	6978	978	13471	231
Olfr1201	ENSMUSG00000059023.2	chr2	88793035	88796827	+	protein_coding	3792	534	7336	81
Olfr1202	ENSMUSG00000064084.2	chr2	88814495	88820711	+	protein_coding	6216	884	11761	102
Olfr1205	ENSMUSG00000057447.2	chr2	88829736	88837104	+	protein_coding	7368	1028	13611	125
Olfr1204	ENSMUSG00000061798.2	chr2	88849291	88857920	+	protein_coding	8629	1194	15454	196
Olfr1206	ENSMUSG00000062757.2	chr2	88863230	88867753	+	protein_coding	4523	638	8034	95
Olfr1208	ENSMUSG00000075114.4	chr2	88895574	88902311	-	protein_coding	6737	941	11600	144
Olfr1209	ENSMUSG00000075113.2	chr2	88904941	88915157	-	protein_coding	10216	1448	18921	197
Olfr1211	ENSMUSG00000075112.2	chr2	88926875	88938111	-	protein_coding	11236	1475	19700	292
Olfr1212	ENSMUSG00000048226.5	chr2	88953968	88961313	+	protein_coding	7345	1020	13954	130
Olfr1213	ENSMUSG00000075111.11	chr2	88972054	88980281	-	protein_coding	8227	1095	14402	285
Olfr1214	ENSMUSG00000075110.2	chr2	88986478	88992653	-	protein_coding	6175	878	11636	100
Olfr1215	ENSMUSG00000100016.3	chr2	89000020	89006973	-	protein_coding	6953	993	12390	160
Olfr1216	ENSMUSG00000075107.3	chr2	89007562	89018340	-	protein_coding	10778	1496	21422	148
Olfr1217	ENSMUSG00000101391.3	chr2	89021335	89032065	-	protein_coding	10730	1434	18419	315
Olfr1218	ENSMUSG00000075105.3	chr2	89052295	89061187	-	protein_coding	8892	1263	17005	115
Olfr1219	ENSMUSG00000075104.3	chr2	89072240	89083513	-	protein_coding	11273	1583	18262	194
Olfr1220	ENSMUSG00000101480.3	chr2	89094187	89106835	-	protein_coding	12648	1713	21958	317
Olfr1221	ENSMUSG00000075102.2	chr2	89109085	89117283	-	protein_coding	8198	1137	16608	171
Olfr1222	ENSMUSG00000075101.4	chr2	89122884	89133054	-	protein_coding	10170	1399	18956	227
Olfr1223	ENSMUSG00000075100.4	chr2	89143507	89151560	-	protein_coding	8053	971	11823	119
Olfr1224-ps1	ENSMUSG00000075099.2	chr2	89155335	89164091	-	protein_coding	8756	1251	18825	213
Olfr1225	ENSMUSG00000101918.2	chr2	89168379	89174669	-	protein_coding	6290	876	12418	186
Olfr1226	ENSMUSG00000075097.3	chr2	89188838	89200048	-	protein_coding	11210	1613	22479	198
Olfr1228	ENSMUSG00000099486.3	chr2	89247963	89254062	-	protein_coding	6099	896	13918	151
Olfr1229	ENSMUSG00000075095.5	chr2	89280475	89288014	-	protein_coding	7539	1016	12770	178
Olfr1230	ENSMUSG00000075094.1	chr2	89296350	89297268	-	protein_coding	918	157	3427	25
Olfr1231	ENSMUSG00000075093.3	chr2	89299785	89307074	-	protein_coding	7289	1020	13734	151
Olfr1232	ENSMUSG00000075092.2	chr2	89324988	89329675	-	protein_coding	4687	688	8775	93
Olfr1233	ENSMUSG00000075091.5	chr2	89333207	89342398	-	protein_coding	9191	1248	16905	269
Olfr1234	ENSMUSG00000075090.4	chr2	89360012	89364865	-	protein_coding	4853	673	9611	67
Olfr1238	ENSMUSG00000111517.1	chr2	89401990	89409676	-	protein_coding	7686	1092	14442	256
Olfr1239	ENSMUSG00000075088.2	chr2	89417029	89420407	-	protein_coding	3378	467	6325	49
Olfr1240	ENSMUSG00000111174.1	chr2	89436295	89443000	-	protein_coding	6705	919	12588	119
Olfr1241	ENSMUSG00000075086.2	chr2	89481313	89487126	-	protein_coding	5813	795	11378	145
Olfr1242	ENSMUSG00000075085.6	chr2	89492379	89498335	-	protein_coding	5956	838	12257	155
Olfr1243	ENSMUSG00000075084.3	chr2	89525888	89531487	-	protein_coding	5599	805	11545	93
Olfr1245	ENSMUSG00000111456.1	chr2	89573405	89578447	-	protein_coding	5042	703	9609	138
Olfr1246	ENSMUSG00000111715.1	chr2	89586140	89593157	-	protein_coding	7017	995	12727	183
Olfr1247	ENSMUSG00000075081.6	chr2	89604958	89614130	-	protein_coding	9172	1240	14644	178
Olfr1248	ENSMUSG00000111239.1	chr2	89617167	89618245	-	protein_coding	1078	176	2999	2
Olfr1249	ENSMUSG00000075079.3	chr2	89628901	89634983	-	protein_coding	6082	820	11272	88
Olfr1250	ENSMUSG00000075078.5	chr2	89653772	89661467	-	protein_coding	7695	1099	14281	187
Olfr1251	ENSMUSG00000111567.1	chr2	89665869	89671936	-	protein_coding	6067	847	10637	95
Olfr1252	ENSMUSG00000110819.1	chr2	89719574	89725012	-	protein_coding	5438	771	9536	58
Olfr1253	ENSMUSG00000075075.2	chr2	89749466	89757090	-	protein_coding	7624	1069	13793	145
Olfr1254	ENSMUSG00000075074.3	chr2	89787324	89793619	-	protein_coding	6295	886	13166	183
Olfr1255	ENSMUSG00000045148.5	chr2	89812050	89817860	+	protein_coding	5810	796	9818	108
Olfr1256	ENSMUSG00000075073.3	chr2	89825310	89841555	-	protein_coding	16245	2273	30450	351
Olfr48	ENSMUSG00000075072.3	chr2	89841792	89848205	-	protein_coding	6413	893	11532	180
Olfr1257	ENSMUSG00000049057.4	chr2	89878436	89883026	+	protein_coding	4590	635	8474	118
Olfr1258	ENSMUSG00000049149.9	chr2	89927308	89936334	+	protein_coding	9026	1281	17781	187
Olfr1259	ENSMUSG00000068806.5	chr2	89940531	89948664	-	protein_coding	8133	1158	15364	234
Olfr1260	ENSMUSG00000042894.11	chr2	89974339	89981586	+	protein_coding	7247	1057	14546	253
Olfr1261	ENSMUSG00000061295.5	chr2	89991220	89996189	+	protein_coding	4969	739	9836	79
Olfr1262	ENSMUSG00000051313.12	chr2	90000144	90008291	+	protein_coding	8147	1196	15364	296
Olfr1263	ENSMUSG00000059112.6	chr2	90012130	90018424	+	protein_coding	6294	911	13335	151
Olfr1264	ENSMUSG00000075069.3	chr2	90018525	90025577	-	protein_coding	7052	1014	15768	95
Olfr1265	ENSMUSG00000059910.4	chr2	90035336	90042214	+	protein_coding	6878	996	13317	113
Olfr140	ENSMUSG00000075068.3	chr2	90049379	90063594	-	protein_coding	14215	2048	25373	268
Olfr1269	ENSMUSG00000084336.2	chr2	90116186	90121412	-	protein_coding	5226	783	11301	62
Olfr32	ENSMUSG00000075066.7	chr2	90136272	90142296	-	protein_coding	6024	930	13702	113
Olfr1270	ENSMUSG00000075065.5	chr2	90145254	90153091	-	protein_coding	7837	1099	16911	299
Olfr1506	ENSMUSG00000075064.5	chr2	90220177	90224493	-	protein_coding	4316	0	0	0
Olfr142	ENSMUSG00000075063.2	chr2	90250129	90257592	-	protein_coding	7463	1128	13941	167
Olfr1271	ENSMUSG00000075062.4	chr2	90260545	90271032	-	protein_coding	10487	1512	20056	226
Olfr1272	ENSMUSG00000075061.2	chr2	90280262	90292841	-	protein_coding	12579	1834	23413	227
Olfr1565	ENSMUSG00000089859.5	chr2	90322199	90326360	+	protein_coding	4161	0	0	0
Olfr1274	ENSMUSG00000082980.5	chr2	90398682	90403897	+	protein_coding	5215	680	9864	108
Ptprj	ENSMUSG00000025314.16	chr2	90429753	90580647	-	protein_coding	150894	22880	301266	9519
Nup160	ENSMUSG00000051329.13	chr2	90677214	90736328	+	protein_coding	59114	8591	111552	1629
Fnbp4	ENSMUSG00000008200.15	chr2	90745369	90781021	+	protein_coding	35652	5309	67834	858
Agbl2	ENSMUSG00000040812.14	chr2	90782726	90834437	+	protein_coding	51711	7983	103999	4064
Mtch2	ENSMUSG00000027282.17	chr2	90847154	90866810	+	protein_coding	19656	2886	34665	484
C1qtnf4	ENSMUSG00000040794.5	chr2	90885859	90890525	+	protein_coding	4666	634	6793	234
Ndufs3	ENSMUSG00000005510.9	chr2	90894633	90904827	-	protein_coding	10194	1570	19408	171
Kbtbd4	ENSMUSG00000005505.12	chr2	90904739	90911626	+	protein_coding	6887	1046	14241	141
Ptpmt1	ENSMUSG00000063235.16	chr2	90908715	90918258	-	protein_coding	9543	1425	18495	315
Celf1	ENSMUSG00000005506.16	chr2	90940381	91019497	+	protein_coding	79116	11273	129874	2483
Rapsn	ENSMUSG00000002104.11	chr2	91035619	91045729	+	protein_coding	10110	1613	20080	572
Psmc3	ENSMUSG00000002102.15	chr2	91054008	91066369	+	protein_coding	12361	1978	25701	404
Slc39a13	ENSMUSG00000002105.15	chr2	91061790	91070417	-	protein_coding	8627	1393	19019	303
Spi1	ENSMUSG00000002111.8	chr2	91082389	91115756	+	protein_coding	33367	5242	70234	2382
Mybpc3	ENSMUSG00000002100.15	chr2	91118143	91136516	+	protein_coding	18373	3001	36946	878
Madd	ENSMUSG00000040687.16	chr2	91137359	91183837	-	protein_coding	46478	6868	79367	1611
Nr1h3	ENSMUSG00000002108.10	chr2	91184060	91202834	-	protein_coding	18774	2774	32360	880
Acp2	ENSMUSG00000002103.16	chr2	91202884	91214098	+	protein_coding	11214	1665	22528	347
Ddb2	ENSMUSG00000002109.14	chr2	91211571	91236982	-	protein_coding	25411	3674	45019	980
Pacsin3	ENSMUSG00000027257.13	chr2	91255953	91264679	+	protein_coding	8726	1259	13002	170
Arfgap2	ENSMUSG00000027255.14	chr2	91264973	91276931	+	protein_coding	11958	1844	23206	272
1110051M20Rik	ENSMUSG00000040591.18	chr2	91275067	91444704	-	protein_coding	169637	25747	343881	11518
Lrp4	ENSMUSG00000027253.15	chr2	91457510	91513779	+	protein_coding	56269	8659	119532	6242
Ckap5	ENSMUSG00000040549.16	chr2	91526761	91620664	+	protein_coding	93903	13108	158598	2722
F2	ENSMUSG00000027249.15	chr2	91625319	91636414	-	protein_coding	11095	1752	21486	412
Zfp408	ENSMUSG00000075040.9	chr2	91643668	91649791	-	protein_coding	6123	984	12939	221
Arhgap1	ENSMUSG00000027247.16	chr2	91649859	91672326	+	protein_coding	22467	3444	43788	632
Atg13	ENSMUSG00000027244.14	chr2	91674617	91710576	-	protein_coding	35959	5305	63905	882
Harbi1	ENSMUSG00000027243.8	chr2	91710851	91721545	+	protein_coding	10694	1620	19627	313
Ambra1	ENSMUSG00000040506.16	chr2	91730133	91918849	+	protein_coding	188716	27182	330469	9178
Chrm4	ENSMUSG00000040495.4	chr2	91927248	91928688	+	protein_coding	1440	269	4690	145
Mdk	ENSMUSG00000027239.14	chr2	91929804	91932297	-	protein_coding	2493	319	2995	142
Dgkz	ENSMUSG00000040479.12	chr2	91932823	91975864	-	protein_coding	43041	6741	77903	2850
Creb3l1	ENSMUSG00000027230.9	chr2	91982327	92024502	-	protein_coding	42175	6495	84286	3818
Phf21a	ENSMUSG00000058318.15	chr2	92093116	92364666	+	protein_coding	271550	41102	541281	15070
Large2	ENSMUSG00000040434.16	chr2	92365045	92374869	-	protein_coding	9824	1517	19599	521
Pex16	ENSMUSG00000027222.14	chr2	92374675	92381217	+	protein_coding	6542	1026	12540	206
1700029I15Rik	ENSMUSG00000044916.10	chr2	92382537	92385708	+	protein_coding	3171	507	6119	87
Mapk8ip1	ENSMUSG00000027223.15	chr2	92383675	92401263	-	protein_coding	17588	2775	31169	733
Cry2	ENSMUSG00000068742.11	chr2	92403645	92434043	-	protein_coding	30398	4815	60020	1255
Slc35c1	ENSMUSG00000049922.8	chr2	92452763	92460538	-	protein_coding	7775	1172	16237	285
Chst1	ENSMUSG00000027221.5	chr2	92599706	92615250	+	protein_coding	15544	2452	31589	1452
Syt13	ENSMUSG00000027220.2	chr2	92915097	92956058	+	protein_coding	40961	6625	84334	2330
Prdm11	ENSMUSG00000075028.12	chr2	92972017	93046167	-	protein_coding	74150	12058	163517	7365
Trp53i11	ENSMUSG00000068735.14	chr2	93187547	93201759	+	protein_coding	14212	2279	28605	1487
Tspan18	ENSMUSG00000027217.13	chr2	93201759	93334505	-	protein_coding	132746	21722	291541	18694
Cd82	ENSMUSG00000027215.13	chr2	93419110	93463140	-	protein_coding	44030	7369	97567	5478
Alx4	ENSMUSG00000040310.12	chr2	93642383	93681339	+	protein_coding	38956	6113	82051	6766
Ext2	ENSMUSG00000027198.16	chr2	93661027	93822568	-	protein_coding	161541	25761	354301	11579
Accs	ENSMUSG00000040272.14	chr2	93833466	93849943	-	protein_coding	16477	2665	35053	941
Accsl	ENSMUSG00000075023.11	chr2	93855360	93869157	-	protein_coding	13797	2106	29223	516
Gm13889	ENSMUSG00000087006.3	chr2	93955809	93957201	-	protein_coding	1392	157	1466	10
Gm27027	ENSMUSG00000098004.1	chr2	93956816	93996354	-	protein_coding	39538	5616	80026	2751
Alkbh3	ENSMUSG00000040174.14	chr2	93980549	94010807	-	protein_coding	30258	4732	69325	1171
Hsd17b12	ENSMUSG00000027195.10	chr2	94032688	94157964	-	protein_coding	125276	18352	256206	5793
Ttc17	ENSMUSG00000027194.16	chr2	94300766	94406689	-	protein_coding	105923	16622	251423	5170
Api5	ENSMUSG00000027193.12	chr2	94411681	94438136	-	protein_coding	26455	3962	55175	704
Lrrc4c	ENSMUSG00000050587.14	chr2	96318168	97631666	+	protein_coding	1313498	177548	2212510	80560
Gm10801	ENSMUSG00000075015.3	chr2	98662236	98664083	+	protein_coding	1847	300	626816	10801
Gm10800	ENSMUSG00000075014.1	chr2	98666546	98667301	-	protein_coding	755	106	599395	12710
B230118H07Rik	ENSMUSG00000027165.16	chr2	101560780	101649532	-	protein_coding	88752	13029	180905	5718
Rag2	ENSMUSG00000032864.4	chr2	101624717	101632529	+	protein_coding	7812	1115	15012	233
Rag1	ENSMUSG00000061311.6	chr2	101638281	101649501	-	protein_coding	11220	1660	23557	755
Traf6	ENSMUSG00000027164.8	chr2	101678428	101701669	+	protein_coding	23241	3418	48602	1032
Prr5l	ENSMUSG00000032841.15	chr2	101714284	101883027	-	protein_coding	168743	26143	367314	10961
Commd9	ENSMUSG00000027163.13	chr2	101886246	101901646	+	protein_coding	15400	2428	35447	661
Ldlrad3	ENSMUSG00000048058.17	chr2	101950202	102186385	-	protein_coding	236183	37996	530718	27568
Trim44	ENSMUSG00000027189.16	chr2	102300118	102407828	-	protein_coding	107710	15224	195255	4431
Fjx1	ENSMUSG00000075012.4	chr2	102449365	102452499	-	protein_coding	3134	390	3816	122
Pamr1	ENSMUSG00000027188.8	chr2	102550011	102643041	+	protein_coding	93030	13130	183303	4998
Slc1a2	ENSMUSG00000005089.15	chr2	102658658	102790784	+	protein_coding	132126	20655	303773	11548
Cd44	ENSMUSG00000005087.17	chr2	102811140	102901665	-	protein_coding	90525	13610	189506	4404
Pdhx	ENSMUSG00000010914.10	chr2	103021074	103073513	-	protein_coding	52439	7743	114220	3285
Apip	ENSMUSG00000010911.12	chr2	103073674	103092644	+	protein_coding	18970	2883	39464	900
Ehf	ENSMUSG00000012350.15	chr2	103263432	103303278	-	protein_coding	39846	6098	85942	2864
Elf5	ENSMUSG00000027186.15	chr2	103411687	103450989	+	protein_coding	39302	5911	80107	2110
Cat	ENSMUSG00000027187.10	chr2	103453848	103485160	-	protein_coding	31312	4785	75353	3417
Abtb2	ENSMUSG00000032724.5	chr2	103566309	103718423	+	protein_coding	152114	24022	366964	26198
Nat10	ENSMUSG00000027185.15	chr2	103721255	103761270	-	protein_coding	40015	6351	92241	1611
Caprin1	ENSMUSG00000027184.14	chr2	103762940	103797649	-	protein_coding	34709	4814	58208	901
Lmo2	ENSMUSG00000032698.15	chr2	103957985	103981878	+	protein_coding	23893	3515	47470	2250
4931422A03Rik	ENSMUSG00000046085.7	chr2	103966942	104028361	-	protein_coding	61419	8037	103553	3499
Fbxo3	ENSMUSG00000027180.12	chr2	104027720	104063240	+	protein_coding	35520	4972	65679	1071
Gm10799	ENSMUSG00000075006.2	chr2	104068046	104068550	-	protein_coding	504	79	610	4
Cd59b	ENSMUSG00000068686.12	chr2	104069848	104091187	+	protein_coding	21339	2744	32661	738
Cd59a	ENSMUSG00000032679.12	chr2	104095800	104115354	+	protein_coding	19554	2809	39779	807
A930018P22Rik	ENSMUSG00000032671.5	chr2	104122768	104124749	+	protein_coding	1981	252	3161	187
D430041D05Rik	ENSMUSG00000068373.15	chr2	104143072	104411013	-	protein_coding	267941	42075	576803	19135
Hipk3	ENSMUSG00000027177.14	chr2	104426480	104494446	-	protein_coding	67966	9874	127280	2971
Cstf3	ENSMUSG00000027176.8	chr2	104590522	104665429	+	protein_coding	74907	10666	129931	2168
Tcp11l1	ENSMUSG00000027175.10	chr2	104657287	104712169	-	protein_coding	54882	7938	102165	2082
Pin1rt1	ENSMUSG00000074997.3	chr2	104713925	104716379	-	protein_coding	2454	371	4756	292
Depdc7	ENSMUSG00000027173.7	chr2	104721783	104742878	-	protein_coding	21095	3127	41659	1601
Qser1	ENSMUSG00000074994.6	chr2	104754794	104816760	-	protein_coding	61966	9092	116915	2088
Prrg4	ENSMUSG00000027171.10	chr2	104830740	104849876	-	protein_coding	19136	2809	35478	951
Ccdc73	ENSMUSG00000045106.12	chr2	104867804	105017904	+	protein_coding	150100	20875	268857	3986
Eif3m	ENSMUSG00000027170.12	chr2	104999655	105017080	-	protein_coding	17425	2579	36607	475
Gm11060	ENSMUSG00000079175.1	chr2	105092017	105093760	+	protein_coding	1743	308	4963	304
Wt1	ENSMUSG00000016458.15	chr2	105126528	105173616	+	protein_coding	47088	6962	92625	1407
Them7	ENSMUSG00000055312.2	chr2	105224319	105379796	+	protein_coding	155477	23899	336611	12155
Rcn1	ENSMUSG00000005973.6	chr2	105386290	105399319	-	protein_coding	13029	1965	26740	823
Pax6	ENSMUSG00000027168.21	chr2	105668899	105697364	+	protein_coding	28465	3730	38591	807
Elp4	ENSMUSG00000027167.11	chr2	105701026	105904564	-	protein_coding	203538	27813	356810	12654
Immp1l	ENSMUSG00000042670.5	chr2	105904637	105965558	+	protein_coding	60921	7877	105313	2477
Dnajc24	ENSMUSG00000027166.14	chr2	105966708	106003549	-	protein_coding	36841	5151	67207	1425
Mpped2	ENSMUSG00000016386.15	chr2	106693268	106868356	+	protein_coding	175088	26235	370624	13555
Arl14ep	ENSMUSG00000027122.15	chr2	106962526	106974424	-	protein_coding	11898	1719	21807	425
Fshb	ENSMUSG00000027120.6	chr2	107056139	107059656	-	protein_coding	3517	493	6559	63
Kcna4	ENSMUSG00000042604.5	chr2	107290638	107298502	+	protein_coding	7864	1173	16482	352
Mettl15	ENSMUSG00000057234.9	chr2	109092296	109280748	-	protein_coding	188452	25338	319033	7216
Kif18a	ENSMUSG00000027115.14	chr2	109280737	109341747	+	protein_coding	61010	8447	112770	2809
Bdnf	ENSMUSG00000048482.14	chr2	109674699	109727007	+	protein_coding	52308	7461	98502	3398
Lin7c	ENSMUSG00000027162.7	chr2	109890852	109901003	+	protein_coding	10151	1448	18146	179
Lgr4	ENSMUSG00000050199.13	chr2	109917646	110014257	+	protein_coding	96611	14103	193495	7897
Ccdc34	ENSMUSG00000027160.16	chr2	110017816	110173360	+	protein_coding	155544	20166	250899	5151
Bbox1	ENSMUSG00000041660.8	chr2	110262696	110314560	-	protein_coding	51864	7549	102516	1413
Fibin	ENSMUSG00000074971.4	chr2	110360916	110363183	-	protein_coding	2267	324	4138	80
Slc5a12	ENSMUSG00000041644.14	chr2	110597297	110647779	+	protein_coding	50482	6968	87388	1312
Ano3	ENSMUSG00000074968.11	chr2	110655200	110950923	-	protein_coding	295723	40740	489380	14520
Muc15	ENSMUSG00000050808.13	chr2	110721339	110739527	+	protein_coding	18188	2585	32139	1097
Gm13941	ENSMUSG00000079170.3	chr2	111088371	111105982	-	protein_coding	17611	2320	27356	418
Gm15130	ENSMUSG00000079169.3	chr2	111134113	111152936	-	protein_coding	18823	2454	30176	391
A26c3	ENSMUSG00000027157.10	chr2	111162060	111229602	-	protein_coding	67542	8642	106413	1319
Olfr1275	ENSMUSG00000074966.5	chr2	111230359	111235286	-	protein_coding	4927	668	9641	102
Olfr1276	ENSMUSG00000063844.5	chr2	111254515	111262026	+	protein_coding	7511	1008	15022	219
Olfr1277	ENSMUSG00000074965.5	chr2	111264945	111274106	-	protein_coding	9161	1245	15457	321
Olfr1278	ENSMUSG00000068647.2	chr2	111290135	111298886	+	protein_coding	8751	1265	18150	238
Olfr1279	ENSMUSG00000109813.2	chr2	111300634	111309043	+	protein_coding	8409	1208	15946	153
Olfr1280	ENSMUSG00000109449.3	chr2	111314016	111326003	+	protein_coding	11987	1678	22943	270
Olfr1281	ENSMUSG00000095156.2	chr2	111326519	111332852	+	protein_coding	6333	845	12528	107
Olfr1282	ENSMUSG00000096554.1	chr2	111335158	111336076	-	protein_coding	918	157	2978	8
Olfr1283	ENSMUSG00000109322.2	chr2	111366789	111370063	+	protein_coding	3274	452	6142	91
Olfr1284	ENSMUSG00000108931.2	chr2	111375521	111380613	+	protein_coding	5092	719	9677	100
Olfr1286	ENSMUSG00000096703.3	chr2	111417841	111423115	-	protein_coding	5274	688	9798	72
Olfr1287	ENSMUSG00000095586.1	chr2	111449141	111450059	+	protein_coding	918	162	3668	8
Olfr1288	ENSMUSG00000044039.4	chr2	111474100	111479994	+	protein_coding	5894	801	12527	132
Olfr1289	ENSMUSG00000061195.8	chr2	111480818	111484615	+	protein_coding	3797	542	7170	57
Olfr1290	ENSMUSG00000095809.3	chr2	111487527	111493829	-	protein_coding	6302	861	10127	107
Olfr1291-ps1	ENSMUSG00000108891.4	chr2	111497179	111504553	+	protein_coding	7374	937	11956	155
Olfr1293-ps	ENSMUSG00000108908.4	chr2	111525202	111533279	+	protein_coding	8077	1069	13543	214
Olfr1294	ENSMUSG00000109547.2	chr2	111536529	111540291	-	protein_coding	3762	551	7055	178
Olfr1295	ENSMUSG00000108919.3	chr2	111561422	111569681	-	protein_coding	8259	1134	16104	143
Olfr1297	ENSMUSG00000094858.3	chr2	111615232	111626497	-	protein_coding	11265	1568	22344	303
Olfr1298	ENSMUSG00000109487.3	chr2	111644497	111649201	-	protein_coding	4704	650	7597	76
Olfr1299	ENSMUSG00000109219.2	chr2	111661418	111665814	+	protein_coding	4396	638	9480	142
Olfr1301	ENSMUSG00000057149.4	chr2	111751005	111758852	+	protein_coding	7847	1075	15262	249
Olfr1302	ENSMUSG00000044560.3	chr2	111777428	111782700	+	protein_coding	5272	734	10023	79
Olfr1303	ENSMUSG00000093804.3	chr2	111812246	111820340	-	protein_coding	8094	1151	13758	218
Olfr1305	ENSMUSG00000074955.3	chr2	111867656	111877149	-	protein_coding	9493	1357	18214	233
Olfr1306	ENSMUSG00000096566.2	chr2	111911263	111916271	-	protein_coding	5008	700	9399	100
Olfr1307	ENSMUSG00000094747.3	chr2	111930115	111949440	-	protein_coding	19325	2794	34293	441
Olfr1308	ENSMUSG00000074952.3	chr2	111959284	111964944	-	protein_coding	5660	772	10291	122
Olfr1309	ENSMUSG00000109528.2	chr2	111979856	111990281	-	protein_coding	10425	1508	20215	210
Olfr1310	ENSMUSG00000108827.3	chr2	112004573	112012708	-	protein_coding	8135	1098	15678	216
Olfr1311	ENSMUSG00000109403.2	chr2	112019655	112024412	-	protein_coding	4757	696	9379	161
Olfr1312	ENSMUSG00000074947.3	chr2	112038067	112050238	-	protein_coding	12171	1729	23625	197
Olfr1313	ENSMUSG00000074946.5	chr2	112070087	112077843	-	protein_coding	7756	1039	13023	129
Olfr1314	ENSMUSG00000074945.3	chr2	112089785	112096781	-	protein_coding	6996	1008	13831	51
Olfr1315-ps1	ENSMUSG00000109033.2	chr2	112110056	112115440	-	protein_coding	5384	519	4537	51
Olfr1316	ENSMUSG00000109801.2	chr2	112126995	112134977	-	protein_coding	7982	890	9643	85
Olfr1317	ENSMUSG00000050776.3	chr2	112140328	112144054	+	protein_coding	3726	516	5834	57
Olfr1318	ENSMUSG00000049758.7	chr2	112154197	112159157	+	protein_coding	4960	724	8494	59
Lpcat4	ENSMUSG00000027134.4	chr2	112239467	112247111	+	protein_coding	7644	1069	11012	263
Nutm1	ENSMUSG00000041358.1	chr2	112247947	112259291	-	protein_coding	11344	1677	18961	436
Nop10	ENSMUSG00000027133.3	chr2	112261925	112263269	+	protein_coding	1344	182	2191	40
Slc12a6	ENSMUSG00000027130.15	chr2	112265824	112363163	+	protein_coding	97339	13271	173445	3197
Gm21985	ENSMUSG00000096764.1	chr2	112266313	112406319	+	protein_coding	140006	19370	247858	4350
Emc4	ENSMUSG00000027131.3	chr2	112363010	112368027	-	protein_coding	5017	721	9740	79
Katnbl1	ENSMUSG00000027132.3	chr2	112379210	112414240	+	protein_coding	35030	4857	56271	909
Emc7	ENSMUSG00000055943.5	chr2	112454996	112472162	+	protein_coding	17166	2441	32057	418
Chrm5	ENSMUSG00000074939.3	chr2	112479170	112480769	-	protein_coding	1599	262	4496	41
Aven	ENSMUSG00000003604.14	chr2	112492963	112634573	+	protein_coding	141610	20851	288015	8131
Ryr3	ENSMUSG00000057378.15	chr2	112631354	113217096	-	protein_coding	585742	83167	1140660	27005
Tmco5b	ENSMUSG00000041255.2	chr2	113285731	113297190	+	protein_coding	11459	1626	20833	247
Fmn1	ENSMUSG00000044042.19	chr2	113327735	113716767	+	protein_coding	389032	56421	774469	18680
