gene_name	gene_id	chr	start	end	strand	gene_type	gene_length	n_ch_sites	total_coverage	meth_reads
Zcchc7	ENSMUSG00000035649.17	chr4	44755876	44932215	+	protein_coding	176339	24318	491550	11666
Grhpr	ENSMUSG00000035637.14	chr4	44981394	44990734	+	protein_coding	9340	1537	25756	500
Zbtb5	ENSMUSG00000049657.9	chr4	44991241	45012412	-	protein_coding	21171	3174	66401	1129
Polr1e	ENSMUSG00000028318.14	chr4	45018582	45036565	+	protein_coding	17983	2944	53669	834
Fbxo10	ENSMUSG00000048232.12	chr4	45034246	45084604	-	protein_coding	50358	8071	152194	4902
Tomm5	ENSMUSG00000078713.8	chr4	45105207	45108114	-	protein_coding	2907	452	7140	75
Frmpd1	ENSMUSG00000035615.12	chr4	45184874	45285936	+	protein_coding	101062	15839	281770	6073
Trmt10b	ENSMUSG00000035601.9	chr4	45297126	45316131	+	protein_coding	19005	2850	53941	579
Exosc3	ENSMUSG00000028322.11	chr4	45316612	45342732	-	protein_coding	26120	3863	73110	889
Dcaf10	ENSMUSG00000035572.16	chr4	45342100	45379759	+	protein_coding	37659	5306	108137	1417
Slc25a51	ENSMUSG00000045973.18	chr4	45395922	45408766	-	protein_coding	12844	1947	39650	547
Shb	ENSMUSG00000044813.15	chr4	45423277	45532470	-	protein_coding	109193	17631	311726	28043
Aldh1b1	ENSMUSG00000035561.5	chr4	45799021	45804604	+	protein_coding	5583	852	15599	1236
Igfbpl1	ENSMUSG00000035551.6	chr4	45809467	45826923	-	protein_coding	17456	2803	45181	2480
Stra6l	ENSMUSG00000028327.14	chr4	45848663	45887008	+	protein_coding	38345	6104	98811	2508
Ccdc180	ENSMUSG00000035539.14	chr4	45890302	45950774	+	protein_coding	60472	9300	149764	2513
Tdrd7	ENSMUSG00000035517.17	chr4	45965333	46034761	+	protein_coding	69428	10813	197732	5188
Tmod1	ENSMUSG00000028328.13	chr4	46038934	46116032	+	protein_coding	77098	12379	194079	4737
Tstd2	ENSMUSG00000035495.15	chr4	46114745	46138694	-	protein_coding	23949	3717	68452	1253
Ncbp1	ENSMUSG00000028330.8	chr4	46138612	46172403	+	protein_coding	33791	5057	98523	867
Xpa	ENSMUSG00000028329.13	chr4	46155346	46196311	-	protein_coding	40965	6266	118169	1451
Foxe1	ENSMUSG00000070990.2	chr4	46343608	46346412	+	protein_coding	2804	299	3166	12
Trmo	ENSMUSG00000028331.12	chr4	46376504	46389437	-	protein_coding	12933	1993	38725	491
Hemgn	ENSMUSG00000028332.13	chr4	46393988	46413506	-	protein_coding	19518	2887	55128	1053
Anp32b	ENSMUSG00000028333.10	chr4	46450901	46472657	+	protein_coding	21756	3200	65651	1000
Nans	ENSMUSG00000028334.10	chr4	46489247	46503632	+	protein_coding	14385	2171	38676	800
Trim14	ENSMUSG00000039853.18	chr4	46493780	46536141	-	protein_coding	42361	5559	94465	3662
Coro2a	ENSMUSG00000028337.14	chr4	46536936	46602202	-	protein_coding	65266	9819	152744	6003
Tbc1d2	ENSMUSG00000039813.14	chr4	46604389	46650209	-	protein_coding	45820	7439	123274	8267
Gabbr2	ENSMUSG00000039809.10	chr4	46662304	46991873	-	protein_coding	329569	53710	855043	32887
Anks6	ENSMUSG00000066191.12	chr4	47015668	47057427	-	protein_coding	41759	6880	116244	3941
Galnt12	ENSMUSG00000039774.12	chr4	47091908	47123070	+	protein_coding	31162	4778	85906	2764
Col15a1	ENSMUSG00000028339.17	chr4	47208160	47313167	+	protein_coding	105007	16885	314368	24800
Tgfbr1	ENSMUSG00000007613.15	chr4	47353221	47414931	+	protein_coding	61710	8796	187423	11936
Alg2	ENSMUSG00000039740.6	chr4	47465066	47474333	-	protein_coding	9267	1418	25275	235
Sec61b	ENSMUSG00000053317.11	chr4	47474657	47483242	+	protein_coding	8585	1281	22555	316
Nr4a3	ENSMUSG00000028341.9	chr4	48045152	48086447	+	protein_coding	41295	6148	118576	4788
Stx17	ENSMUSG00000061455.13	chr4	48124914	48186507	+	protein_coding	61593	9224	185119	3591
Erp44	ENSMUSG00000028343.10	chr4	48193322	48279558	-	protein_coding	86236	12153	249894	4689
Invs	ENSMUSG00000028344.12	chr4	48279759	48431954	+	protein_coding	152195	22432	431878	7802
Tex10	ENSMUSG00000028345.15	chr4	48430857	48473459	-	protein_coding	42602	5977	112290	1827
Msantd3	ENSMUSG00000039693.11	chr4	48539934	48561919	+	protein_coding	21985	3151	57141	2724
Tmeff1	ENSMUSG00000028347.14	chr4	48585173	48663131	+	protein_coding	77958	11714	225716	5164
Cavin4	ENSMUSG00000028348.7	chr4	48663513	48673502	+	protein_coding	9989	1430	27082	651
Plppr1	ENSMUSG00000063446.4	chr4	49059272	49340259	+	protein_coding	280987	39665	827926	56062
Acnat2	ENSMUSG00000060317.9	chr4	49379839	49408151	-	protein_coding	28312	3884	59566	974
Acnat1	ENSMUSG00000070985.3	chr4	49447104	49473912	-	protein_coding	26808	3369	58587	842
Baat	ENSMUSG00000039653.9	chr4	49489421	49506557	-	protein_coding	17136	2522	47364	654
Mrpl50	ENSMUSG00000044018.3	chr4	49512595	49521093	-	protein_coding	8498	1194	22052	207
Zfp189	ENSMUSG00000039634.12	chr4	49521175	49531517	+	protein_coding	10342	1444	29522	252
Aldob	ENSMUSG00000028307.9	chr4	49535994	49549546	-	protein_coding	13552	2036	37776	644
Tmem246	ENSMUSG00000039611.2	chr4	49584505	49597876	-	protein_coding	13371	2026	39549	770
Rnf20	ENSMUSG00000028309.14	chr4	49632005	49656887	+	protein_coding	24882	3596	66459	674
Grin3a	ENSMUSG00000039579.15	chr4	49661610	49845744	-	protein_coding	184134	26229	545604	8115
Ppp3r2	ENSMUSG00000028310.2	chr4	49678746	49682024	-	protein_coding	3278	485	11037	201
Cylc2	ENSMUSG00000039555.15	chr4	51216677	51250622	+	protein_coding	33945	4526	95293	1212
Smc2	ENSMUSG00000028312.19	chr4	52439242	52488260	+	protein_coding	49018	6893	146517	1819
Toporsl	ENSMUSG00000028314.6	chr4	52596273	52612430	+	protein_coding	16157	2316	49947	535
Olfr275	ENSMUSG00000089717.2	chr4	52814603	52828269	+	protein_coding	13666	2074	44684	528
Olfr273	ENSMUSG00000049648.4	chr4	52852153	52859236	-	protein_coding	7083	1035	24065	433
Olfr272	ENSMUSG00000051593.4	chr4	52910206	52919178	-	protein_coding	8972	1344	27995	525
Olfr270	ENSMUSG00000070983.3	chr4	52964546	52972474	+	protein_coding	7928	1122	22529	283
Nipsnap3a	ENSMUSG00000015242.14	chr4	52989271	53001162	+	protein_coding	11891	1694	33848	417
Nipsnap3b	ENSMUSG00000015247.10	chr4	53011879	53022060	+	protein_coding	10181	1491	27682	300
Abca1	ENSMUSG00000015243.4	chr4	53030786	53159895	-	protein_coding	129109	19077	360470	8624
Slc44a1	ENSMUSG00000028412.17	chr4	53440412	53622478	+	protein_coding	182066	26155	493425	9316
Fsd1l	ENSMUSG00000054752.16	chr4	53631470	53707009	+	protein_coding	75539	9994	206690	3244
Fktn	ENSMUSG00000028414.17	chr4	53713997	53777890	+	protein_coding	63893	9266	181219	2176
Tal2	ENSMUSG00000028417.3	chr4	53779704	53788712	+	protein_coding	9008	1264	23934	495
Tmem38b	ENSMUSG00000028420.13	chr4	53826044	53862019	+	protein_coding	35975	5226	101741	2247
Zfp462	ENSMUSG00000060206.11	chr4	54945047	55083563	+	protein_coding	138516	20567	400468	19759
Rad23b	ENSMUSG00000028426.10	chr4	55350042	55392237	+	protein_coding	42195	6124	120508	1343
Klf4	ENSMUSG00000003032.8	chr4	55527142	55532466	-	protein_coding	5324	708	9972	359
Actl7b	ENSMUSG00000070980.4	chr4	56740004	56741443	-	protein_coding	1439	237	4674	73
Gm26657	ENSMUSG00000096930.1	chr4	56740069	56741377	+	protein_coding	1308	220	4495	69
Actl7a	ENSMUSG00000070979.5	chr4	56743412	56744925	+	protein_coding	1513	256	3926	12
Elp1	ENSMUSG00000028431.11	chr4	56749679	56802331	-	protein_coding	52652	8060	151577	1636
Abitram	ENSMUSG00000038827.11	chr4	56802344	56809601	+	protein_coding	7257	1088	19316	196
Ctnnal1	ENSMUSG00000038816.14	chr4	56810934	56865188	-	protein_coding	54254	8237	153486	2487
Tmem245	ENSMUSG00000055296.14	chr4	56866922	56947437	-	protein_coding	80515	12100	229465	4934
Frrs1l	ENSMUSG00000045589.7	chr4	56957172	56990391	-	protein_coding	33219	4897	90547	1529
Epb41l4b	ENSMUSG00000028434.12	chr4	56991971	57143437	-	protein_coding	151466	23992	396267	11503
Ptpn3	ENSMUSG00000038764.14	chr4	57190840	57301837	-	protein_coding	110997	17057	298763	15901
Pakap	ENSMUSG00000090053.9	chr4	57434246	57712016	+	protein_coding	277770	42776	808414	27239
Pakap	ENSMUSG00000089945.13	chr4	57568178	57896982	+	protein_coding	328804	50027	914957	27855
Pakap	ENSMUSG00000038729.24	chr4	57717656	57896984	+	protein_coding	179328	26937	474372	10674
D630039A03Rik	ENSMUSG00000052117.5	chr4	57908482	57916297	-	protein_coding	7815	1136	16853	1053
Txn1	ENSMUSG00000028367.5	chr4	57943372	57956411	-	protein_coding	13039	1930	35355	541
Txndc8	ENSMUSG00000038709.15	chr4	57984026	58009124	-	protein_coding	25098	3795	75096	776
Svep1	ENSMUSG00000028369.15	chr4	58042441	58206859	-	protein_coding	164418	25382	490803	17788
Musk	ENSMUSG00000057280.15	chr4	58285959	58374303	+	protein_coding	88344	13098	252751	4851
Lpar1	ENSMUSG00000038668.14	chr4	58435254	58553898	-	protein_coding	118644	17649	354732	6347
Olfr267	ENSMUSG00000043385.4	chr4	58782703	58787716	-	protein_coding	5013	737	14420	103
Ecpas	ENSMUSG00000050812.18	chr4	58798910	58912749	-	protein_coding	113839	15504	289872	3760
Zkscan16	ENSMUSG00000038630.8	chr4	58943627	58958355	+	protein_coding	14728	2183	39771	683
Ptgr1	ENSMUSG00000028378.6	chr4	58965438	58987119	-	protein_coding	21681	3274	59663	906
Dnajc25	ENSMUSG00000070972.13	chr4	58995061	59025573	+	protein_coding	30512	4502	84918	1608
Gm20503	ENSMUSG00000092345.1	chr4	59003209	59041888	+	protein_coding	38679	5701	103700	1833
Gng10	ENSMUSG00000038607.12	chr4	59035087	59041903	+	protein_coding	6816	1025	17346	328
Shoc1	ENSMUSG00000038598.9	chr4	59043752	59138983	-	protein_coding	95231	13432	269446	4905
Ugcg	ENSMUSG00000028381.8	chr4	59189256	59222833	+	protein_coding	33577	4962	98847	1771
Susd1	ENSMUSG00000038578.15	chr4	59314682	59438633	-	protein_coding	123951	18806	344782	10901
Ptbp3	ENSMUSG00000028382.15	chr4	59471867	59549364	-	protein_coding	77497	10869	221933	4806
Hsdl2	ENSMUSG00000028383.17	chr4	59581562	59618689	+	protein_coding	37127	5539	107475	1839
E130308A19Rik	ENSMUSG00000045071.14	chr4	59626210	59761439	+	protein_coding	135229	20391	402379	15637
Inip	ENSMUSG00000038544.14	chr4	59769636	59801589	-	protein_coding	31953	4786	84443	2558
Snx30	ENSMUSG00000028385.14	chr4	59805839	59904737	+	protein_coding	98898	15724	270614	5829
Slc46a2	ENSMUSG00000028386.1	chr4	59905125	59915056	-	protein_coding	9931	1615	25144	574
Mup4	ENSMUSG00000041333.6	chr4	59956803	59960710	-	protein_coding	3907	587	11278	91
Mup6	ENSMUSG00000078689.8	chr4	59964293	60007274	+	protein_coding	42981	5999	104342	945
Mup7	ENSMUSG00000073842.10	chr4	60066468	60070475	-	protein_coding	4007	383	3039	35
Mup2	ENSMUSG00000078688.11	chr4	60135931	60154289	-	protein_coding	18358	1686	15302	134
Mup8	ENSMUSG00000078687.9	chr4	60218620	60222599	-	protein_coding	3979	496	4686	95
Mup9	ENSMUSG00000078686.11	chr4	60418045	60421952	-	protein_coding	3907	453	2991	19
Mup1	ENSMUSG00000078683.9	chr4	60498011	60501960	-	protein_coding	3949	285	1153	44
Mup10	ENSMUSG00000078680.3	chr4	60578259	60582199	-	protein_coding	3940	273	1843	48
Mup11	ENSMUSG00000073834.10	chr4	60658465	60662411	-	protein_coding	3946	537	6305	110
Mup12	ENSMUSG00000094793.1	chr4	60737382	60741326	-	protein_coding	3944	278	1424	2
Mup22	ENSMUSG00000110439.1	chr4	60817588	60821463	-	protein_coding	3875	232	1139	36
Mup13	ENSMUSG00000089873.8	chr4	61224306	61228286	-	protein_coding	3980	294	1882	50
Mup14	ENSMUSG00000073830.11	chr4	61300022	61304000	-	protein_coding	3978	208	1976	3
Mup15	ENSMUSG00000096674.1	chr4	61435789	61439743	-	protein_coding	3954	356	2495	56
Mup16	ENSMUSG00000078675.9	chr4	61515591	61519531	-	protein_coding	3940	401	4024	75
Mup17	ENSMUSG00000096688.1	chr4	61591928	61595871	-	protein_coding	3943	500	6479	173
Mup18	ENSMUSG00000078674.2	chr4	61670176	61674136	-	protein_coding	3960	556	9151	101
Mup19	ENSMUSG00000078673.10	chr4	61778323	61782269	-	protein_coding	3946	280	1668	1
Mup5	ENSMUSG00000058523.2	chr4	61831318	61835233	-	protein_coding	3915	612	24091	372
Mup20	ENSMUSG00000078672.2	chr4	62050233	62054158	-	protein_coding	3925	339	3398	17
Mup3	ENSMUSG00000066154.11	chr4	62083475	62087342	-	protein_coding	3867	567	11602	181
Mup21	ENSMUSG00000066153.2	chr4	62147931	62150863	-	protein_coding	2932	427	9374	75
Zfp37	ENSMUSG00000028389.12	chr4	62189539	62231047	-	protein_coding	41508	5372	104017	1235
Slc31a2	ENSMUSG00000066152.11	chr4	62262561	62298411	+	protein_coding	35850	5605	96528	2177
Fkbp15	ENSMUSG00000066151.12	chr4	62300341	62360548	-	protein_coding	60207	9129	170236	2047
Slc31a1	ENSMUSG00000066150.12	chr4	62360726	62391769	+	protein_coding	31043	4497	88817	1641
Cdc26	ENSMUSG00000066149.11	chr4	62383653	62408642	-	protein_coding	24989	3778	67899	1096
Prpf4	ENSMUSG00000066148.3	chr4	62408796	62426990	+	protein_coding	18194	2753	53042	587
Rnf183	ENSMUSG00000063851.12	chr4	62427539	62435252	-	protein_coding	7713	1196	19764	529
Wdr31	ENSMUSG00000028391.16	chr4	62448652	62470896	-	protein_coding	22244	3455	60391	983
Bspry	ENSMUSG00000028392.15	chr4	62480052	62497298	+	protein_coding	17246	2679	43121	995
Hdhd3	ENSMUSG00000038422.2	chr4	62499007	62503467	-	protein_coding	4460	643	9008	128
Alad	ENSMUSG00000028393.10	chr4	62509168	62519918	-	protein_coding	10750	1686	25275	441
Pole3	ENSMUSG00000028394.9	chr4	62522648	62525068	-	protein_coding	2420	338	5744	21
4933430I17Rik	ENSMUSG00000058046.1	chr4	62525368	62547993	+	protein_coding	22625	3370	54779	1326
Rgs3	ENSMUSG00000059810.18	chr4	62559846	62704001	+	protein_coding	144155	21597	351661	26119
Zfp618	ENSMUSG00000028358.15	chr4	62965572	63139708	+	protein_coding	174136	27087	512400	22744
Ambp	ENSMUSG00000028356.4	chr4	63143274	63154799	-	protein_coding	11525	1833	28666	655
Kif12	ENSMUSG00000028357.13	chr4	63165629	63172131	-	protein_coding	6502	1045	14896	322
Col27a1	ENSMUSG00000045672.15	chr4	63214003	63334991	+	protein_coding	120988	19278	329590	45710
Orm1	ENSMUSG00000039196.2	chr4	63344559	63348163	+	protein_coding	3604	630	9860	404
Orm3	ENSMUSG00000028359.4	chr4	63356161	63359511	+	protein_coding	3350	568	9590	271
Orm2	ENSMUSG00000061540.3	chr4	63362448	63365878	+	protein_coding	3430	598	7714	230
Akna	ENSMUSG00000039158.11	chr4	63367124	63403354	-	protein_coding	36230	6034	91886	2893
Whrn	ENSMUSG00000039137.18	chr4	63414909	63495991	-	protein_coding	81082	13025	227362	10065
Atp6v1g1	ENSMUSG00000039105.6	chr4	63544771	63550750	+	protein_coding	5979	889	15747	344
Tmem268	ENSMUSG00000045917.17	chr4	63558780	63586357	+	protein_coding	27577	4194	69887	1940
Gm11213	ENSMUSG00000084782.2	chr4	63596900	63605261	-	protein_coding	8361	1320	27578	342
Tex48	ENSMUSG00000058935.14	chr4	63607088	63622428	-	protein_coding	15340	2274	41075	472
Gm11214	ENSMUSG00000099294.1	chr4	63662358	63663379	-	protein_coding	1021	206	3466	64
Tnfsf15	ENSMUSG00000050395.9	chr4	63724602	63745113	-	protein_coding	20511	3164	64392	3728
Tnfsf8	ENSMUSG00000028362.2	chr4	63831307	63861347	-	protein_coding	30040	4515	89000	4116
Tnc	ENSMUSG00000028364.15	chr4	63959784	64047015	-	protein_coding	87231	13371	274349	16647
Pappa	ENSMUSG00000028370.7	chr4	65124173	65357509	+	protein_coding	233336	34560	658105	24410
Astn2	ENSMUSG00000028373.16	chr4	65380802	66404611	-	protein_coding	1023809	144929	2577127	76157
Trim32	ENSMUSG00000051675.13	chr4	65604985	65616238	+	protein_coding	11253	1690	24816	250
Tlr4	ENSMUSG00000039005.13	chr4	66827583	66930284	+	protein_coding	102701	14632	289812	10611
Brinp1	ENSMUSG00000028351.5	chr4	68761513	68954397	-	protein_coding	192884	27860	513159	9216
Cdk5rap2	ENSMUSG00000039298.16	chr4	70216855	70410443	-	protein_coding	193588	29138	554158	18739
Megf9	ENSMUSG00000039270.9	chr4	70427064	70534995	-	protein_coding	107931	13992	277338	6998
Gm11232	ENSMUSG00000066141.2	chr4	71755642	71757965	-	protein_coding	2323	372	6593	653
Tle1	ENSMUSG00000008305.18	chr4	72117141	72200919	-	protein_coding	83778	12506	272159	16516
Aldoart1	ENSMUSG00000059343.4	chr4	72850582	72852634	-	protein_coding	2052	345	6670	128
Gm11487	ENSMUSG00000066137.12	chr4	73401031	73405072	-	protein_coding	4041	649	12284	127
Gm11238	ENSMUSG00000095935.1	chr4	73607880	73657291	+	protein_coding	49411	2273	12340	195
Gm11237	ENSMUSG00000094116.1	chr4	73622983	73627027	+	protein_coding	4044	106	413	33
Gm11236	ENSMUSG00000096700.1	chr4	73638120	73642161	+	protein_coding	4041	217	1073	17
Gm11239	ENSMUSG00000095048.7	chr4	73668353	73672396	+	protein_coding	4043	52	327	0
Gm428	ENSMUSG00000095341.1	chr4	73683515	73687558	+	protein_coding	4043	82	758	7
Rasef	ENSMUSG00000043003.14	chr4	73714578	73790994	-	protein_coding	76416	11083	230691	4813
Gm11758	ENSMUSG00000096530.7	chr4	73872218	73876266	-	protein_coding	4048	44	185	5
Gm11757	ENSMUSG00000096750.7	chr4	73887065	73891112	-	protein_coding	4047	21	63	0
Gm13871	ENSMUSG00000096333.7	chr4	73901906	73905953	-	protein_coding	4047	0	0	0
Gm11756	ENSMUSG00000093962.7	chr4	73916727	73920760	-	protein_coding	4033	289	4902	71
2310002L09Rik	ENSMUSG00000028396.5	chr4	73939370	73950846	-	protein_coding	11476	1649	33443	426
Frmd3	ENSMUSG00000049122.17	chr4	74013441	74202214	+	protein_coding	188773	25768	514582	10576
Kdm4c	ENSMUSG00000028397.13	chr4	74242496	74405860	+	protein_coding	163364	22740	423629	6211
Dmac1	ENSMUSG00000028398.8	chr4	75277353	75278305	-	protein_coding	952	129	1866	10
Ptprd	ENSMUSG00000028399.18	chr4	75941237	78211961	-	protein_coding	2270724	316687	6541553	128481
Tyrp1	ENSMUSG00000005994.14	chr4	80834122	80851719	+	protein_coding	17597	2651	60306	4586
Lurap1l	ENSMUSG00000048706.3	chr4	80910645	80955628	+	protein_coding	44983	6578	137299	5104
Mpdz	ENSMUSG00000028402.18	chr4	81278499	81442815	-	protein_coding	164316	23758	483155	12827
Nfib	ENSMUSG00000008575.17	chr4	82290172	82705750	-	protein_coding	415578	61490	1157456	45076
Zdhhc21	ENSMUSG00000028403.15	chr4	82798737	82859958	-	protein_coding	61221	8708	177069	5053
Cer1	ENSMUSG00000038192.5	chr4	82881750	82885148	-	protein_coding	3398	480	9185	660
Frem1	ENSMUSG00000059049.14	chr4	82897919	83052339	-	protein_coding	154420	23469	466795	28604
Ttc39b	ENSMUSG00000038172.14	chr4	83220299	83324255	-	protein_coding	103956	15661	282936	10741
Snapc3	ENSMUSG00000028483.13	chr4	83417723	83467676	+	protein_coding	49953	6594	128850	1776
Psip1	ENSMUSG00000028484.16	chr4	83455679	83486459	-	protein_coding	30780	4241	87096	1116
Ccdc171	ENSMUSG00000052407.17	chr4	83525544	83864670	+	protein_coding	339126	47644	956800	16847
Bnc2	ENSMUSG00000028487.18	chr4	84275094	84675275	-	protein_coding	400181	58923	1282269	29677
Cntln	ENSMUSG00000038070.15	chr4	84884308	85131921	+	protein_coding	247613	34495	682917	14710
Sh3gl2	ENSMUSG00000028488.15	chr4	85205125	85639195	+	protein_coding	434070	62049	1159936	24072
Adamtsl1	ENSMUSG00000066113.16	chr4	85514171	86428385	+	protein_coding	914214	132277	2743279	84863
Saxo1	ENSMUSG00000028492.13	chr4	86444640	86558328	-	protein_coding	113688	15609	292942	7406
Rraga	ENSMUSG00000070934.6	chr4	86575667	86577285	+	protein_coding	1618	236	3706	32
Haus6	ENSMUSG00000038047.18	chr4	86578854	86612055	-	protein_coding	33201	4767	91755	1150
Plin2	ENSMUSG00000028494.12	chr4	86648385	86670060	-	protein_coding	21675	3382	60177	1429
Dennd4c	ENSMUSG00000038024.17	chr4	86748554	86850603	+	protein_coding	102049	13990	262550	3306
Rps6	ENSMUSG00000028495.14	chr4	86854659	86857412	-	protein_coding	2753	357	5965	19
Acer2	ENSMUSG00000038007.14	chr4	86874395	86934822	+	protein_coding	60427	8794	151613	3066
Slc24a2	ENSMUSG00000037996.17	chr4	86983123	87230477	-	protein_coding	247354	37885	790865	54067
Mllt3	ENSMUSG00000028496.17	chr4	87769924	88033364	-	protein_coding	263440	38908	760163	27647
Focad	ENSMUSG00000038368.16	chr4	88094628	88411011	+	protein_coding	316383	44114	879590	36109
Hacd4	ENSMUSG00000028497.12	chr4	88396143	88438928	-	protein_coding	42785	6445	131720	2389
Ifnb1	ENSMUSG00000048806.4	chr4	88522024	88522774	-	protein_coding	750	107	1768	46
Ifna15	ENSMUSG00000096011.1	chr4	88557672	88558245	-	protein_coding	573	100	1523	116
Ifna14	ENSMUSG00000095896.1	chr4	88571228	88571798	-	protein_coding	570	96	1222	47
Ifna9	ENSMUSG00000095270.1	chr4	88591812	88592385	-	protein_coding	573	97	1321	59
Ifna12	ENSMUSG00000073811.4	chr4	88602579	88603376	-	protein_coding	797	139	1805	7
C87499	ENSMUSG00000038330.10	chr4	88627319	88634411	-	protein_coding	7092	1030	20592	241
Ifna13	ENSMUSG00000063376.6	chr4	88643640	88644459	-	protein_coding	819	134	2036	44
Ifna16	ENSMUSG00000078355.1	chr4	88675914	88676924	-	protein_coding	1010	158	2140	33
Ifna2	ENSMUSG00000078354.1	chr4	88682880	88683912	-	protein_coding	1032	154	2060	52
Ifnab	ENSMUSG00000100079.1	chr4	88690301	88691359	-	protein_coding	1058	164	2228	56
Klhl9	ENSMUSG00000070923.4	chr4	88718291	88722465	-	protein_coding	4174	601	12169	118
Gm26566	ENSMUSG00000097078.1	chr4	88721804	88722842	+	protein_coding	1038	132	1869	58
Gm13271	ENSMUSG00000094618.1	chr4	88754867	88755416	+	protein_coding	549	91	1136	22
Gm13283	ENSMUSG00000100505.1	chr4	88760118	88761581	+	protein_coding	1463	198	1260	29
Gm13290	ENSMUSG00000094271.1	chr4	88773833	88774801	+	protein_coding	968	0	0	0
Gm13289	ENSMUSG00000096582.1	chr4	88776921	88777470	+	protein_coding	549	0	0	0
Gm13272	ENSMUSG00000096591.1	chr4	88779849	88780660	+	protein_coding	811	86	797	9
Ifnz	ENSMUSG00000096854.1	chr4	88782130	88783592	+	protein_coding	1462	126	1000	12
Gm13276	ENSMUSG00000099545.1	chr4	88785708	88786257	+	protein_coding	549	53	303	11
Gm13277	ENSMUSG00000100234.1	chr4	88788631	88789180	+	protein_coding	549	15	59	0
Gm13278	ENSMUSG00000101163.1	chr4	88791549	88792098	+	protein_coding	549	0	0	0
Gm13275	ENSMUSG00000099518.1	chr4	88794486	88795035	+	protein_coding	549	20	48	0
Gm13279	ENSMUSG00000099420.1	chr4	88797396	88797945	+	protein_coding	549	1	1	0
Gm13285	ENSMUSG00000095101.2	chr4	88799664	88801126	+	protein_coding	1462	40	386	20
Gm13287	ENSMUSG00000094648.1	chr4	88803253	88803802	+	protein_coding	549	24	79	0
Gm13288	ENSMUSG00000070908.1	chr4	88805530	88808380	+	protein_coding	2850	243	4073	192
Ifna7	ENSMUSG00000100713.1	chr4	88816227	88816800	+	protein_coding	573	99	1106	59
Ifna11	ENSMUSG00000100549.1	chr4	88819958	88820531	+	protein_coding	573	96	1226	14
Ifna6	ENSMUSG00000101252.1	chr4	88827415	88827985	+	protein_coding	570	102	1265	23
Ifna5	ENSMUSG00000096682.1	chr4	88835524	88836094	+	protein_coding	570	97	1427	1
Ifna4	ENSMUSG00000070904.4	chr4	88841860	88842421	+	protein_coding	561	90	1060	3
Ifna1	ENSMUSG00000095498.1	chr4	88850086	88850656	+	protein_coding	570	100	1292	17
Ifne	ENSMUSG00000045364.2	chr4	88879537	88880201	-	protein_coding	664	111	2429	11
Mtap	ENSMUSG00000062937.7	chr4	89137121	89181081	+	protein_coding	43960	6620	130418	3029
Cdkn2a	ENSMUSG00000044303.6	chr4	89274470	89294653	-	protein_coding	20183	2689	39136	587
Cdkn2b	ENSMUSG00000073802.5	chr4	89306298	89311039	-	protein_coding	4741	689	10965	221
Dmrta1	ENSMUSG00000043753.2	chr4	89679435	89694772	+	protein_coding	15337	2180	42546	1291
Zfp352	ENSMUSG00000070902.5	chr4	90218819	90225702	+	protein_coding	6883	1020	19319	157
Elavl2	ENSMUSG00000008489.18	chr4	91250762	91400785	-	protein_coding	150023	21550	481947	52220
Izumo3	ENSMUSG00000028533.10	chr4	92144328	92147234	-	protein_coding	2906	384	6404	80
Gm12666	ENSMUSG00000066107.6	chr4	92190743	92191749	-	protein_coding	1006	129	2766	45
Tusc1	ENSMUSG00000054000.5	chr4	93334137	93335511	-	protein_coding	1374	160	1713	39
Caap1	ENSMUSG00000028578.8	chr4	94500080	94556796	-	protein_coding	56716	8002	154797	1994
Plaa	ENSMUSG00000028577.13	chr4	94567513	94603244	-	protein_coding	35731	5034	97327	1117
Ift74	ENSMUSG00000028576.12	chr4	94614490	94693229	+	protein_coding	78739	10842	209151	2627
Lrrc19	ENSMUSG00000049799.13	chr4	94636652	94650144	-	protein_coding	13492	1865	35944	462
Tek	ENSMUSG00000006386.15	chr4	94739288	94874976	+	protein_coding	135688	17781	342499	3657
Eqtn	ENSMUSG00000028575.11	chr4	94907266	94928843	-	protein_coding	21577	2271	45118	383
Mysm1	ENSMUSG00000062627.9	chr4	94942039	94979100	-	protein_coding	37061	5332	115429	1278
Jun	ENSMUSG00000052684.4	chr4	95049033	95052222	-	protein_coding	3189	429	6067	128
Fggy	ENSMUSG00000028573.18	chr4	95557506	95926939	+	protein_coding	369433	54979	1115985	21801
Hook1	ENSMUSG00000028572.13	chr4	95967239	96025413	+	protein_coding	58174	8133	174876	1653
Cyp2j13	ENSMUSG00000028571.15	chr4	96027533	96077546	-	protein_coding	50013	6899	131800	2426
Cyp2j12	ENSMUSG00000081225.3	chr4	96099317	96141152	-	protein_coding	41835	6045	127171	1581
Cyp2j7	ENSMUSG00000081362.3	chr4	96195196	96236659	-	protein_coding	41463	5539	111776	957
Cyp2j11	ENSMUSG00000066097.6	chr4	96294507	96348662	-	protein_coding	54155	7514	148112	1410
Cyp2j8	ENSMUSG00000082932.3	chr4	96444595	96507386	-	protein_coding	62791	8951	184964	1507
Cyp2j6	ENSMUSG00000052914.4	chr4	96516137	96553661	-	protein_coding	37524	5552	124641	1425
Cyp2j9	ENSMUSG00000015224.10	chr4	96568428	96591578	-	protein_coding	23150	3398	72255	1407
Cyp2j5	ENSMUSG00000052520.7	chr4	96628772	96664154	-	protein_coding	35382	5009	106462	936
