gene_name	gene_id	chr	start	end	strand	gene_type	gene_length	n_ch_sites	total_coverage	meth_reads
Duox2	ENSMUSG00000068452.8	chr2	122279246	122298449	-	protein_coding	19203	2966	44425	771
Duoxa2	ENSMUSG00000027225.7	chr2	122298899	122302885	+	protein_coding	3986	539	6840	145
Duoxa1	ENSMUSG00000027224.14	chr2	122302190	122313730	-	protein_coding	11540	1716	26781	633
Duox1	ENSMUSG00000033268.8	chr2	122315671	122347972	+	protein_coding	32301	5024	79566	1589
Shf	ENSMUSG00000033256.14	chr2	122348891	122369162	-	protein_coding	20271	3011	39930	620
Slc28a2	ENSMUSG00000027219.13	chr2	122426476	122461137	+	protein_coding	34661	5215	88551	1234
Slc28a2b	ENSMUSG00000079071.2	chr2	122484940	122528040	+	protein_coding	43100	6257	103578	1216
Gatm	ENSMUSG00000027199.14	chr2	122594466	122611303	-	protein_coding	16837	2366	42765	738
AA467197	ENSMUSG00000033213.16	chr2	122636985	122641191	+	protein_coding	4206	580	9853	254
Slc30a4	ENSMUSG00000005802.12	chr2	122681232	122702663	-	protein_coding	21431	3056	78929	952
Bloc1s6	ENSMUSG00000005804.14	chr2	122738502	122749475	+	protein_coding	10973	1671	30586	444
Sqor	ENSMUSG00000005803.14	chr2	122765236	122809569	+	protein_coding	44333	6501	113611	2065
Sema6d	ENSMUSG00000027200.17	chr2	124089968	124667770	+	protein_coding	577802	86062	1613151	85346
Slc24a5	ENSMUSG00000035183.14	chr2	125068123	125088677	+	protein_coding	20554	3116	56493	822
Myef2	ENSMUSG00000027201.16	chr2	125084627	125123661	-	protein_coding	39034	5426	98929	2093
Ctxn2	ENSMUSG00000074872.3	chr2	125136632	125147841	+	protein_coding	11209	1628	30268	1877
Slc12a1	ENSMUSG00000027202.12	chr2	125152504	125230002	+	protein_coding	77498	11736	220317	7946
Dut	ENSMUSG00000027203.15	chr2	125247189	125258608	+	protein_coding	11419	1637	29492	672
Fbn1	ENSMUSG00000027204.13	chr2	125300593	125507993	-	protein_coding	207400	30983	569766	19199
Cep152	ENSMUSG00000068394.4	chr2	125563087	125625113	-	protein_coding	62026	9510	175215	3662
Shc4	ENSMUSG00000035109.14	chr2	125627446	125724148	-	protein_coding	96702	14308	249525	4721
Eid1	ENSMUSG00000091337.3	chr2	125673094	125674785	+	protein_coding	1691	201	2814	41
Secisbp2l	ENSMUSG00000035093.16	chr2	125736985	125782870	-	protein_coding	45885	6893	123793	1845
Cops2	ENSMUSG00000027206.13	chr2	125830303	125859139	-	protein_coding	28836	4116	76838	988
Galk2	ENSMUSG00000027207.15	chr2	125859108	125984299	+	protein_coding	125191	18580	322682	6952
Fam227b	ENSMUSG00000027209.17	chr2	125983482	126152004	-	protein_coding	168522	23454	408322	6345
Fgf7	ENSMUSG00000027208.14	chr2	126034657	126091185	+	protein_coding	56528	8291	151267	2515
Dtwd1	ENSMUSG00000023330.12	chr2	126152140	126165279	+	protein_coding	13139	1881	35454	479
Gm17555	ENSMUSG00000090353.2	chr2	126215099	126216212	+	protein_coding	1113	164	2421	32
Atp8b4	ENSMUSG00000060131.11	chr2	126320972	126500674	-	protein_coding	179702	26855	480557	11683
Slc27a2	ENSMUSG00000027359.16	chr2	126552406	126588243	+	protein_coding	35837	5479	96544	1666
Hdc	ENSMUSG00000027360.5	chr2	126593666	126619299	-	protein_coding	25633	3824	62623	1525
Gabpb1	ENSMUSG00000027361.15	chr2	126627441	126676337	-	protein_coding	48896	7196	127284	1725
Usp8	ENSMUSG00000027363.15	chr2	126707327	126759297	+	protein_coding	51970	7645	138675	1671
Usp50	ENSMUSG00000027364.14	chr2	126709095	126783470	-	protein_coding	74375	11202	201276	2650
Trpm7	ENSMUSG00000027365.14	chr2	126791564	126876230	-	protein_coding	84666	11800	209740	2646
Sppl2a	ENSMUSG00000027366.12	chr2	126890390	126933235	-	protein_coding	42845	6139	109837	1349
Ap4e1	ENSMUSG00000001998.15	chr2	127008716	127067909	+	protein_coding	59193	8773	156755	2183
Blvra	ENSMUSG00000001999.15	chr2	127070664	127097084	+	protein_coding	26420	3988	69723	1012
Ncaph	ENSMUSG00000034906.15	chr2	127103808	127133954	-	protein_coding	30146	4710	82511	1004
Itpripl1	ENSMUSG00000074825.4	chr2	127138771	127143442	-	protein_coding	4671	733	11924	164
1810024B03Rik	ENSMUSG00000044145.2	chr2	127186354	127208280	-	protein_coding	21926	3165	55923	607
Snrnp200	ENSMUSG00000003660.10	chr2	127208385	127240451	+	protein_coding	32066	5023	90911	1011
Ciao1	ENSMUSG00000003662.10	chr2	127240937	127247816	-	protein_coding	6879	1027	17535	238
Tmem127	ENSMUSG00000034850.15	chr2	127247907	127261107	+	protein_coding	13200	2098	34585	424
Stard7	ENSMUSG00000027367.16	chr2	127270217	127298932	+	protein_coding	28715	4145	72095	1021
Dusp2	ENSMUSG00000027368.6	chr2	127336158	127338376	+	protein_coding	2218	332	5777	275
Astl	ENSMUSG00000050468.12	chr2	127338638	127357651	+	protein_coding	19013	2971	49971	1057
Adra2b	ENSMUSG00000058620.5	chr2	127363207	127367221	+	protein_coding	4014	618	8788	151
Gpat2	ENSMUSG00000046338.4	chr2	127425198	127436092	+	protein_coding	10894	1762	25323	531
Fahd2a	ENSMUSG00000027371.10	chr2	127436214	127444565	-	protein_coding	8351	1335	22757	241
Kcnip3	ENSMUSG00000079056.12	chr2	127456497	127522094	-	protein_coding	65597	10600	154836	3078
Prom2	ENSMUSG00000027376.15	chr2	127526472	127541467	-	protein_coding	14995	2424	36754	2162
Zfp661	ENSMUSG00000034800.15	chr2	127574661	127587094	-	protein_coding	12433	1890	33740	428
Mrps5	ENSMUSG00000027374.12	chr2	127587221	127606829	+	protein_coding	19608	3051	60149	723
Mal	ENSMUSG00000027375.14	chr2	127633225	127656695	-	protein_coding	23470	3752	59661	970
Mall	ENSMUSG00000027377.2	chr2	127704385	127729932	-	protein_coding	25547	4085	61007	2122
Nphp1	ENSMUSG00000027378.16	chr2	127740731	127788897	-	protein_coding	48166	7273	128206	5047
Mtln	ENSMUSG00000051319.6	chr2	127791387	127792488	-	protein_coding	1101	150	2320	20
Bub1	ENSMUSG00000027379.13	chr2	127801121	127831865	-	protein_coding	30744	4190	75966	1420
Acoxl	ENSMUSG00000027380.10	chr2	127838875	128123873	+	protein_coding	284998	44218	763484	25009
Bcl2l11	ENSMUSG00000027381.16	chr2	128126037	128162547	+	protein_coding	36510	5799	110377	9024
Spdye4c	ENSMUSG00000074812.12	chr2	128591208	128598464	+	protein_coding	7256	1150	18520	314
Anapc1	ENSMUSG00000014355.10	chr2	128610103	128687391	-	protein_coding	77288	11583	215615	2650
Mertk	ENSMUSG00000014361.5	chr2	128698955	128802894	+	protein_coding	103939	15841	263298	5046
Tmem87b	ENSMUSG00000014353.15	chr2	128818117	128854261	+	protein_coding	36144	5285	92180	1153
Fbln7	ENSMUSG00000027386.9	chr2	128862980	128897034	+	protein_coding	34054	5450	87951	2523
Zc3h8	ENSMUSG00000027387.11	chr2	128926267	128944077	-	protein_coding	17810	2597	44656	929
Zc3h6	ENSMUSG00000042851.17	chr2	128967401	129018563	+	protein_coding	51162	7111	121650	1968
Vinac1	ENSMUSG00000079051.5	chr2	129025072	129048172	-	protein_coding	23100	3660	63577	1650
Ttl	ENSMUSG00000027394.13	chr2	129065941	129096283	+	protein_coding	30342	4676	81992	1453
Polr1b	ENSMUSG00000027395.15	chr2	129100994	129126594	+	protein_coding	25600	3963	72298	814
Chchd5	ENSMUSG00000037938.4	chr2	129129699	129134134	+	protein_coding	4435	666	10794	212
Slc20a1	ENSMUSG00000027397.14	chr2	129198763	129211616	+	protein_coding	12853	1889	33469	466
Ckap2l	ENSMUSG00000048327.6	chr2	129268209	129297212	-	protein_coding	29003	4191	73780	1142
Il1a	ENSMUSG00000027399.1	chr2	129299609	129309972	-	protein_coding	10363	1457	25211	376
Il1b	ENSMUSG00000027398.13	chr2	129364569	129371139	-	protein_coding	6570	995	17886	279
F830045P16Rik	ENSMUSG00000043727.5	chr2	129458358	129536602	-	protein_coding	78244	11374	197174	13012
Sirpa	ENSMUSG00000037902.18	chr2	129592834	129632228	+	protein_coding	39394	6172	96549	2047
Pdyn	ENSMUSG00000027400.11	chr2	129686564	129699844	-	protein_coding	13280	2105	36231	1122
Stk35	ENSMUSG00000037885.18	chr2	129800516	129832287	+	protein_coding	31771	4688	77393	1256
Tgm3	ENSMUSG00000027401.9	chr2	130012348	130050399	+	protein_coding	38051	5937	101701	4068
Tgm6	ENSMUSG00000027403.12	chr2	130112415	130154232	+	protein_coding	41817	6599	108091	2572
Snrpb	ENSMUSG00000027404.15	chr2	130171413	130179403	-	protein_coding	7990	1100	17802	228
Tmc2	ENSMUSG00000060332.9	chr2	130195193	130264445	+	protein_coding	69252	10843	182570	2373
Nop56	ENSMUSG00000027405.16	chr2	130274429	130279313	+	protein_coding	4884	746	11866	127
Idh3b	ENSMUSG00000027406.13	chr2	130279308	130284547	-	protein_coding	5239	803	12198	183
Ebf4	ENSMUSG00000053552.14	chr2	130295168	130370481	+	protein_coding	75313	11296	184414	3150
Cpxm1	ENSMUSG00000027408.7	chr2	130390774	130397574	-	protein_coding	6800	1056	18024	375
Gm28372	ENSMUSG00000100963.1	chr2	130405238	130408256	+	protein_coding	3018	502	6639	121
1700020A23Rik	ENSMUSG00000027409.5	chr2	130405258	130406074	+	protein_coding	816	122	1325	21
Tmem239	ENSMUSG00000049692.7	chr2	130406477	130407902	+	protein_coding	1425	260	3174	63
Pced1a	ENSMUSG00000037773.14	chr2	130417246	130424701	-	protein_coding	7455	1124	17396	303
Vps16	ENSMUSG00000027411.17	chr2	130424338	130444269	+	protein_coding	19931	3067	51898	858
Ptpra	ENSMUSG00000027303.18	chr2	130450277	130556124	+	protein_coding	105847	16099	276637	4602
Mrps26	ENSMUSG00000037740.8	chr2	130563741	130568695	+	protein_coding	4954	765	11828	148
Oxt	ENSMUSG00000027301.7	chr2	130576172	130577054	+	protein_coding	882	120	1286	29
Avp	ENSMUSG00000037727.6	chr2	130580619	130582554	-	protein_coding	1935	280	3187	111
Ubox5	ENSMUSG00000027300.10	chr2	130590001	130630038	-	protein_coding	40037	6072	105695	1422
Fastkd5	ENSMUSG00000079043.3	chr2	130613839	130630027	-	protein_coding	16188	2355	41768	466
Lzts3	ENSMUSG00000037703.14	chr2	130632838	130642803	-	protein_coding	9965	1480	17783	240
Ddrgk1	ENSMUSG00000068290.11	chr2	130653959	130664659	-	protein_coding	10700	1620	24300	471
Itpa	ENSMUSG00000074797.11	chr2	130667609	130681614	+	protein_coding	14005	2199	36437	326
Slc4a11	ENSMUSG00000074796.10	chr2	130684112	130697519	-	protein_coding	13407	2151	32532	494
4930402H24Rik	ENSMUSG00000027309.18	chr2	130706199	130906406	-	protein_coding	200207	30450	522882	8598
Atrn	ENSMUSG00000027312.14	chr2	130906494	131030333	+	protein_coding	123839	18482	320016	4627
Gfra4	ENSMUSG00000027316.15	chr2	131039631	131043088	-	protein_coding	3457	533	7437	159
Adam33	ENSMUSG00000027318.17	chr2	131050590	131063814	-	protein_coding	13224	2024	27860	569
Siglec1	ENSMUSG00000027322.11	chr2	131069219	131086765	-	protein_coding	17546	2939	46656	768
Hspa12b	ENSMUSG00000074793.10	chr2	131127279	131146321	+	protein_coding	19042	2963	45527	746
Gm11037	ENSMUSG00000079039.1	chr2	131133496	131134215	+	protein_coding	719	114	2334	69
1700037H04Rik	ENSMUSG00000027327.16	chr2	131146323	131160081	-	protein_coding	13758	2169	34228	594
Spef1	ENSMUSG00000027329.9	chr2	131170260	131187282	-	protein_coding	17022	2538	38982	974
Cenpb	ENSMUSG00000068267.5	chr2	131175181	131180067	-	protein_coding	4886	658	7863	176
Cdc25b	ENSMUSG00000027330.16	chr2	131186948	131198497	+	protein_coding	11549	1745	26019	637
Ap5s1	ENSMUSG00000068264.11	chr2	131207077	131213514	+	protein_coding	6437	1003	14503	364
Mavs	ENSMUSG00000037523.13	chr2	131234062	131248025	+	protein_coding	13963	2170	35351	668
Pank2	ENSMUSG00000037514.17	chr2	131262494	131299188	+	protein_coding	36694	5505	95929	1340
Rnf24	ENSMUSG00000048911.15	chr2	131298063	131352892	-	protein_coding	54829	8178	143994	4293
Smox	ENSMUSG00000027333.18	chr2	131491495	131525922	+	protein_coding	34427	5354	84345	3833
Adra1d	ENSMUSG00000027335.9	chr2	131545849	131562283	-	protein_coding	16434	2640	45481	2018
Erv3	ENSMUSG00000037482.2	chr2	131853677	131859747	-	protein_coding	6070	862	15636	305
Prnp	ENSMUSG00000079037.9	chr2	131909927	131938429	+	protein_coding	28502	2619	42253	654
Prn	ENSMUSG00000098754.7	chr2	131909956	131956130	+	protein_coding	46174	5393	89889	2201
Prnd	ENSMUSG00000027338.16	chr2	131950860	131956130	+	protein_coding	5270	837	14497	677
Rassf2	ENSMUSG00000027339.15	chr2	131989414	132030258	-	protein_coding	40844	6261	102962	3543
Slc23a2	ENSMUSG00000027340.15	chr2	132052495	132145108	-	protein_coding	92613	14349	252140	4034
Tmem230	ENSMUSG00000027341.10	chr2	132239491	132247807	-	protein_coding	8316	1182	20666	436
Pcna	ENSMUSG00000027342.14	chr2	132249161	132253314	-	protein_coding	4153	582	9843	192
Cds2	ENSMUSG00000058793.14	chr2	132263147	132312050	+	protein_coding	48903	7692	130215	2329
Prokr2	ENSMUSG00000050558.13	chr2	132337732	132385447	-	protein_coding	47715	7170	127500	3800
Gpcpd1	ENSMUSG00000027346.15	chr2	132529081	132587729	-	protein_coding	58648	8396	147015	2915
Shld1	ENSMUSG00000044991.10	chr2	132686930	132751055	+	protein_coding	64125	9918	175760	8852
Chgb	ENSMUSG00000027350.8	chr2	132781277	132795079	+	protein_coding	13802	1988	32324	589
Trmt6	ENSMUSG00000037376.14	chr2	132804206	132816055	-	protein_coding	11849	1818	30714	558
Mcm8	ENSMUSG00000027353.14	chr2	132816140	132844197	+	protein_coding	28057	4188	77318	1476
Crls1	ENSMUSG00000027357.16	chr2	132846665	132866785	+	protein_coding	20120	2945	55636	1035
Lrrn4	ENSMUSG00000043110.2	chr2	132868304	132880891	-	protein_coding	12587	1959	31794	631
Fermt1	ENSMUSG00000027356.8	chr2	132904388	132945906	-	protein_coding	41518	6268	104381	2340
Bmp2	ENSMUSG00000027358.6	chr2	133552158	133562885	+	protein_coding	10727	1442	24300	911
Hao1	ENSMUSG00000027261.2	chr2	134497360	134554368	-	protein_coding	57008	7509	132584	3089
Tmx4	ENSMUSG00000034723.11	chr2	134594184	134644145	-	protein_coding	49961	6080	100861	1304
Plcb1	ENSMUSG00000051177.16	chr2	134786066	135475258	+	protein_coding	689192	101476	1924042	137012
Plcb4	ENSMUSG00000039943.16	chr2	135659010	136014593	+	protein_coding	355583	53471	938800	20275
Lamp5	ENSMUSG00000027270.14	chr2	136052238	136069917	+	protein_coding	17679	2615	48872	3920
Pak7	ENSMUSG00000039913.12	chr2	136081103	136387967	-	protein_coding	306864	43271	771397	36108
Ankef1	ENSMUSG00000074771.10	chr2	136501909	136562091	+	protein_coding	60182	8749	163969	7714
Snap25	ENSMUSG00000027273.13	chr2	136713452	136782428	+	protein_coding	68976	10116	172638	2523
Mkks	ENSMUSG00000027274.16	chr2	136873779	136891389	-	protein_coding	17610	2605	49524	912
AL731706.1	ENSMUSG00000115423.2	chr2	136881270	136891389	-	protein_coding	10119	1471	25411	511
AL731706.2	ENSMUSG00000116563.1	chr2	136885499	136885679	-	protein_coding	180	28	270	0
Slx4ip	ENSMUSG00000027281.16	chr2	136891217	137071950	+	protein_coding	180733	25847	445286	11739
Jag1	ENSMUSG00000027276.7	chr2	137081455	137116644	-	protein_coding	35189	5416	92297	2189
Btbd3	ENSMUSG00000062098.11	chr2	138256564	138589292	+	protein_coding	332728	45664	841867	68653
Sptlc3	ENSMUSG00000039092.9	chr2	139493912	139637674	+	protein_coding	143762	19706	338316	6830
Ism1	ENSMUSG00000074766.10	chr2	139678177	139758581	+	protein_coding	80404	11898	200465	3372
Tasp1	ENSMUSG00000039033.11	chr2	139833479	140066805	-	protein_coding	233326	33390	587234	8709
Esf1	ENSMUSG00000045624.15	chr2	140119882	140170564	-	protein_coding	50682	6996	122659	1544
Gm17374	ENSMUSG00000078197.2	chr2	140152042	140153532	+	protein_coding	1490	219	3941	64
Ndufaf5	ENSMUSG00000027384.6	chr2	140170648	140203689	+	protein_coding	33041	4834	86061	1206
Sel1l2	ENSMUSG00000074764.11	chr2	140229854	140389706	-	protein_coding	159852	22366	369444	4987
Macrod2	ENSMUSG00000068205.14	chr2	140395308	142392966	+	protein_coding	1997658	282649	5174531	262177
Flrt3	ENSMUSG00000051379.12	chr2	140650913	140671469	-	protein_coding	20556	2910	54718	2837
Kif16b	ENSMUSG00000038844.10	chr2	142617473	142901531	-	protein_coding	284058	41416	762307	28203
Snrpb2	ENSMUSG00000008333.12	chr2	143063038	143072853	+	protein_coding	9815	1443	25392	361
Otor	ENSMUSG00000027416.2	chr2	143078472	143081713	+	protein_coding	3241	485	8868	237
Pcsk2	ENSMUSG00000027419.9	chr2	143546155	143816285	+	protein_coding	270130	38434	668418	17166
Bfsp1	ENSMUSG00000027420.13	chr2	143826527	143863173	-	protein_coding	36646	6055	103911	4559
Dstn	ENSMUSG00000015932.8	chr2	143915319	143943324	+	protein_coding	28005	4138	74105	1785
Rrbp1	ENSMUSG00000027422.15	chr2	143947394	144011263	-	protein_coding	63869	9682	167212	5490
Banf2	ENSMUSG00000037307.11	chr2	144033058	144073979	+	protein_coding	40921	6376	109767	3327
Snx5	ENSMUSG00000027423.15	chr2	144250122	144270906	-	protein_coding	20784	3032	51181	746
Mgme1	ENSMUSG00000027424.11	chr2	144270662	144281227	+	protein_coding	10565	1516	25066	457
Ovol2	ENSMUSG00000037279.13	chr2	144305174	144332146	-	protein_coding	26972	4054	70091	4372
Kat14	ENSMUSG00000027425.18	chr2	144368982	144407676	+	protein_coding	38694	5976	109589	1956
Pet117	ENSMUSG00000098387.2	chr2	144368995	144373721	+	protein_coding	4726	670	11044	301
Dzank1	ENSMUSG00000037259.15	chr2	144470556	144527414	-	protein_coding	56858	8730	155504	2461
Polr3f	ENSMUSG00000027427.13	chr2	144527717	144541995	+	protein_coding	14278	2084	39394	532
Rbbp9	ENSMUSG00000027428.9	chr2	144542264	144550869	-	protein_coding	8605	1258	20902	241
Sec23b	ENSMUSG00000027429.16	chr2	144556228	144590749	+	protein_coding	34521	5228	94033	1177
Smim26	ENSMUSG00000074754.4	chr2	144594053	144595366	+	protein_coding	1313	182	3484	94
Dtd1	ENSMUSG00000027430.12	chr2	144599896	144768758	+	protein_coding	168862	25774	449014	11254
Scp2d1	ENSMUSG00000027431.5	chr2	144823655	144824415	+	protein_coding	760	119	1829	15
Slc24a3	ENSMUSG00000063873.10	chr2	145167753	145642166	+	protein_coding	474413	71369	1317223	89083
Rin2	ENSMUSG00000001768.16	chr2	145675214	145887616	+	protein_coding	212402	32734	557963	12331
Naa20	ENSMUSG00000002728.14	chr2	145902098	145916425	+	protein_coding	14327	2059	35838	501
Crnkl1	ENSMUSG00000001767.5	chr2	145917478	145935014	-	protein_coding	17536	2597	46610	617
Cfap61	ENSMUSG00000037143.17	chr2	145934783	146215039	+	protein_coding	280256	41338	720437	33011
Insm1	ENSMUSG00000068154.5	chr2	146221920	146225020	+	protein_coding	3100	355	3830	80
Ralgapa2	ENSMUSG00000037110.20	chr2	146239878	146512344	-	protein_coding	272466	40773	739631	36136
Kiz	ENSMUSG00000074749.10	chr2	146855863	146970097	+	protein_coding	114234	16789	287701	5157
Xrn2	ENSMUSG00000027433.5	chr2	147012995	147078000	+	protein_coding	65005	9067	163163	1887
Nkx2-4	ENSMUSG00000054160.2	chr2	147083315	147085445	-	protein_coding	2130	237	2732	82
Nkx2-2	ENSMUSG00000027434.11	chr2	147177545	147194243	-	protein_coding	16698	2139	26310	428
Pax1	ENSMUSG00000037034.16	chr2	147361924	147393295	+	protein_coding	31371	4317	67584	938
Foxa2	ENSMUSG00000037025.11	chr2	148042876	148046969	-	protein_coding	4093	542	5844	79
Sstr4	ENSMUSG00000037014.4	chr2	148395343	148396767	+	protein_coding	1424	236	4112	28
Thbd	ENSMUSG00000074743.4	chr2	148404465	148408188	-	protein_coding	3723	578	8005	134
Cd93	ENSMUSG00000027435.8	chr2	148436639	148443563	-	protein_coding	6924	1081	17209	247
Nxt1	ENSMUSG00000036992.10	chr2	148672600	148676027	+	protein_coding	3427	495	9355	111
Gzf1	ENSMUSG00000027439.9	chr2	148681022	148692949	+	protein_coding	11927	1847	34333	389
Napb	ENSMUSG00000027438.14	chr2	148693984	148732467	-	protein_coding	38483	5797	106203	1756
Cstl1	ENSMUSG00000055177.15	chr2	148750357	148755433	+	protein_coding	5076	806	14036	332
Cst11	ENSMUSG00000036958.5	chr2	148768608	148771497	-	protein_coding	2889	424	7902	95
Cstdc1	ENSMUSG00000027444.2	chr2	148782008	148785937	+	protein_coding	3929	595	10341	153
Cst12	ENSMUSG00000027443.10	chr2	148789360	148793546	+	protein_coding	4186	666	12458	193
Cst8	ENSMUSG00000027442.10	chr2	148798784	148805595	+	protein_coding	6811	1072	21386	1828
Cst13	ENSMUSG00000036924.3	chr2	148820080	148830410	+	protein_coding	10330	1574	27303	603
Cst9	ENSMUSG00000027445.3	chr2	148835146	148838738	+	protein_coding	3592	518	8801	152
Cstdc2	ENSMUSG00000027446.2	chr2	148846710	148865038	-	protein_coding	18328	2660	41654	811
Cst3	ENSMUSG00000027447.6	chr2	148871721	148875692	-	protein_coding	3971	607	9085	279
Gm1330	ENSMUSG00000063507.5	chr2	148990342	149003251	-	protein_coding	12909	1979	37317	728
Cst10	ENSMUSG00000033156.9	chr2	149405056	149410293	+	protein_coding	5237	565	8903	63
Syndig1	ENSMUSG00000074736.10	chr2	149829210	150004392	+	protein_coding	175182	26349	460588	20239
Zfp120	ENSMUSG00000068134.13	chr2	150114405	150136708	-	protein_coding	22303	3315	58372	604
Gm10770	ENSMUSG00000074837.2	chr2	150178881	150179679	-	protein_coding	798	122	1636	16
Gm14139	ENSMUSG00000079009.8	chr2	150181754	150193279	+	protein_coding	11525	1720	25894	343
Zfp937	ENSMUSG00000060336.6	chr2	150218072	150240725	+	protein_coding	22653	3361	50439	653
Gm21994	ENSMUSG00000074735.2	chr2	150254517	150255591	-	protein_coding	1074	105	1033	3
Gm14124	ENSMUSG00000079008.2	chr2	150257516	150270300	+	protein_coding	12784	1930	29252	435
3300002I08Rik	ENSMUSG00000063364.10	chr2	150310934	150362765	-	protein_coding	51831	7450	111854	1243
Gm10130	ENSMUSG00000095315.2	chr2	150311430	150363071	+	protein_coding	51641	7427	111439	1251
Zfp442	ENSMUSG00000068130.11	chr2	150407140	150451486	-	protein_coding	44346	5333	75887	863
Zfp345	ENSMUSG00000074731.3	chr2	150470990	150485091	-	protein_coding	14101	2146	34360	396
Cst7	ENSMUSG00000068129.5	chr2	150570414	150578944	+	protein_coding	8530	1352	23096	442
Apmap	ENSMUSG00000033096.7	chr2	150583079	150608567	-	protein_coding	25488	3884	67326	841
Acss1	ENSMUSG00000027452.11	chr2	150618104	150668500	-	protein_coding	50396	7946	131722	2265
Vsx1	ENSMUSG00000033080.9	chr2	150680701	150689360	-	protein_coding	8659	1240	21353	1134
Entpd6	ENSMUSG00000033068.16	chr2	150749041	150771675	+	protein_coding	22634	3625	60250	1072
Pygb	ENSMUSG00000033059.7	chr2	150786734	150831758	+	protein_coding	45024	7203	116951	2002
Abhd12	ENSMUSG00000032046.15	chr2	150832492	150904741	-	protein_coding	72249	10873	183360	2996
Gins1	ENSMUSG00000027454.10	chr2	150905399	150931280	+	protein_coding	25881	3724	65138	1532
Ninl	ENSMUSG00000068115.13	chr2	150934518	151039382	-	protein_coding	104864	16245	277099	4607
Nanp	ENSMUSG00000053916.4	chr2	151029684	151039398	-	protein_coding	9714	1351	20282	207
Gm14151	ENSMUSG00000079006.3	chr2	151086785	151092350	-	protein_coding	5565	86	765	3
Gm14147	ENSMUSG00000079005.3	chr2	151098244	151103818	+	protein_coding	5574	84	957	5
4921509C19Rik	ENSMUSG00000061525.2	chr2	151470541	151476153	-	protein_coding	5612	833	10601	105
Nsfl1c	ENSMUSG00000027455.16	chr2	151494181	151511414	+	protein_coding	17233	2583	43637	459
Fkbp1a	ENSMUSG00000032966.14	chr2	151542482	151561692	+	protein_coding	19210	2917	47338	656
Sdcbp2	ENSMUSG00000027456.8	chr2	151572621	151590005	+	protein_coding	17384	2727	44084	865
Snph	ENSMUSG00000027457.15	chr2	151590548	151632593	-	protein_coding	42045	6892	119741	10374
Rad21l	ENSMUSG00000074704.9	chr2	151645403	151668533	-	protein_coding	23130	3160	55633	1289
Tmem74bos	ENSMUSG00000087035.1	chr2	151679360	151686339	-	protein_coding	6979	1115	20070	372
Tmem74b	ENSMUSG00000044364.5	chr2	151702007	151712157	+	protein_coding	10150	1597	25869	634
Psmf1	ENSMUSG00000032869.15	chr2	151715811	151744186	-	protein_coding	28375	4401	77990	1215
Rspo4	ENSMUSG00000032852.3	chr2	151842926	151874668	+	protein_coding	31742	5289	80884	1357
Angpt4	ENSMUSG00000027460.7	chr2	151911209	151945337	+	protein_coding	34128	5651	86955	3155
Fam110a	ENSMUSG00000027459.16	chr2	151969397	151980219	-	protein_coding	10822	1692	28871	2182
Slc52a3	ENSMUSG00000027463.14	chr2	151996510	152009258	+	protein_coding	12748	1944	28622	612
Scrt2	ENSMUSG00000060257.2	chr2	152081528	152095802	+	protein_coding	14274	2134	32150	1718
Srxn1	ENSMUSG00000032802.8	chr2	152105515	152111376	+	protein_coding	5861	929	14468	288
Tcf15	ENSMUSG00000068079.5	chr2	152143560	152149097	+	protein_coding	5537	829	12187	555
Csnk2a1	ENSMUSG00000074698.10	chr2	152226838	152281852	+	protein_coding	55014	7302	124096	1625
Tbc1d20	ENSMUSG00000027465.13	chr2	152293827	152313996	+	protein_coding	20169	3161	54352	993
Rbck1	ENSMUSG00000027466.15	chr2	152316333	152332653	-	protein_coding	16320	2604	41907	587
Trib3	ENSMUSG00000032715.9	chr2	152337421	152344032	-	protein_coding	6611	1013	15592	1002
Nrsn2	ENSMUSG00000059361.6	chr2	152368754	152376638	-	protein_coding	7884	1187	19655	448
Sox12	ENSMUSG00000051817.8	chr2	152393610	152398063	-	protein_coding	4453	567	7223	292
Zcchc3	ENSMUSG00000074682.4	chr2	152411954	152415027	-	protein_coding	3073	368	5240	246
6820408C15Rik	ENSMUSG00000032680.11	chr2	152415586	152444330	+	protein_coding	28744	4540	74720	2629
Defb23	ENSMUSG00000074681.2	chr2	152459054	152464620	-	protein_coding	5566	787	10957	292
Defb20	ENSMUSG00000049560.4	chr2	152477062	152479934	+	protein_coding	2872	490	8566	174
Defb22	ENSMUSG00000027468.2	chr2	152485662	152490138	-	protein_coding	4476	714	13297	209
Defb26	ENSMUSG00000074680.1	chr2	152507797	152511692	-	protein_coding	3895	554	10070	92
Defb28	ENSMUSG00000074679.3	chr2	152518254	152521447	+	protein_coding	3193	472	7453	104
Defb29	ENSMUSG00000044249.3	chr2	152538713	152540098	-	protein_coding	1385	212	4031	92
Gm17416	ENSMUSG00000090485.2	chr2	152562976	152569538	+	protein_coding	6562	970	17579	236
Defb21	ENSMUSG00000056544.2	chr2	152572743	152574944	+	protein_coding	2201	361	6009	69
Defb19	ENSMUSG00000050645.3	chr2	152576085	152580312	-	protein_coding	4227	709	12121	178
Defb45	ENSMUSG00000062124.7	chr2	152593190	152599399	-	protein_coding	6209	966	15892	302
Defb36	ENSMUSG00000044863.7	chr2	152604326	152612729	+	protein_coding	8403	1291	22363	478
Defb25	ENSMUSG00000074678.1	chr2	152622355	152623053	-	protein_coding	698	132	2578	29
